English Word	Emotion	Emotion-Intensity-Score	Basque Word
youth	surprise	0.172	gazteria
sun	surprise	0.172	eguzkia
art	surprise	0.172	art
goodness	surprise	0.164	ontasuna
latent	surprise	0.156	ezkutuan
visor	surprise	0.156	bisera
overdue	surprise	0.156	atzeratuta
practiced	surprise	0.156	praktikatu
loyal	surprise	0.148	leial
expect	surprise	0.148	espero
wireless	surprise	0.148	haririk gabekoa
destination	surprise	0.148	helmuga
infant	surprise	0.141	haurtxoa
cream	surprise	0.141	krema
slush	surprise	0.141	loria
quote	surprise	0.141	aipamena
playground	surprise	0.133	jolastokia
vote	surprise	0.125	bozkatu
teach	surprise	0.125	irakatsi
organization	surprise	0.125	antolakuntza
dolphin	surprise	0.117	izurdea
weight	surprise	0.117	pisua
smile	surprise	0.117	irribarre
sisterhood	surprise	0.109	ahizpatasuna
cable	surprise	0.109	kablea
sunny	surprise	0.102	eguzkitsua
steady	surprise	0.094	egonkorra
peaceful	surprise	0.086	baketsua
spa	surprise	0.086	bainuetxea
leisure	surprise	0.086	aisialdia
picnic	surprise	0.078	piknika
tree	surprise	0.078	zuhaitza
worm	surprise	0.055	harra
truthfulness	trust	0.906	egiazkotasuna
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	fidagarria
honor	trust	0.844	ohore
honesty	trust	0.844	zintzotasuna
honest	trust	0.844	zintzoa
truth	trust	0.844	egia
truthful	trust	0.836	egiazkoa
trusting	trust	0.836	konfiantzaz
brotherhood	trust	0.820	anaitasuna
entrust	trust	0.812	enkargatu
committed	trust	0.805	konprometitua
loyalty	trust	0.805	leialtasuna
integrity	trust	0.805	osotasuna
honorable	trust	0.805	ohoragarria
trust	trust	0.805	konfiantza
credibility	trust	0.805	sinesgarritasuna
faithful	trust	0.797	fidela
sincere	trust	0.797	zintzoa
partnership	trust	0.789	lankidetza
responsible	trust	0.789	arduratsua
true	trust	0.789	egia
wisdom	trust	0.789	jakinduria
verification	trust	0.781	egiaztapena
cooperative	trust	0.781	kooperatiba
vow	trust	0.781	zin
oath	trust	0.781	zin
respectable	trust	0.773	errespetagarria
sisterhood	trust	0.773	ahizpatasuna
hero	trust	0.773	heroia
credible	trust	0.773	sinesgarria
promise	trust	0.773	agintzen
verified	trust	0.773	egiaztatuta
qualified	trust	0.766	sailkatua
authentication	trust	0.766	autentifikazioa
respected	trust	0.766	errespetatua
compassion	trust	0.759	errukia
approval	trust	0.758	onespena
moral	trust	0.758	morala
reliability	trust	0.758	fidagarritasuna
trusts	trust	0.758	fidagarria
safekeeping	trust	0.758	gordetzea
reputable	trust	0.758	entzutetsu
love	trust	0.758	maitasuna
friend	trust	0.750	laguna
stable	trust	0.750	egonkorra
authentic	trust	0.750	benetakoa
competence	trust	0.750	konpetentzia
safeguard	trust	0.750	babestu
companion	trust	0.750	bidelagun
advised	trust	0.750	gomendatu
respect	trust	0.750	errespetua
loyal	trust	0.750	leial
genuine	trust	0.750	jatorra
friendships	trust	0.750	konfiantzak
ally	trust	0.750	aliatua
proven	trust	0.742	frogatua
freedom	trust	0.742	askatasuna
respects	trust	0.742	errespetuak
accepting	trust	0.742	adiskidetasunak
faith	trust	0.742	fedea
wholesome	trust	0.742	osasungarria
heartfelt	trust	0.734	bihotz-bihotzez
unification	trust	0.734	bateratzea
confirmation	trust	0.734	berrespena
protecting	trust	0.734	babestuz
reassurance	trust	0.734	lasaitasuna
trustee	trust	0.734	fidatzailea
supporter	trust	0.734	aldekoa
respectful	trust	0.734	errespetuz
admirable	trust	0.734	miresgarria
fact	trust	0.727	Izan ere
friendship	trust	0.727	adiskidetasuna
partners	trust	0.727	onartuz
confidentially	trust	0.727	isilpean
confident	trust	0.727	ziur
equality	trust	0.727	berdintasuna
alliance	trust	0.727	aliantza
credential	trust	0.727	kredentziala
believing	trust	0.727	sinetsiz
excellence	trust	0.727	bikaintasuna
agreement	trust	0.727	akordioa
closeness	trust	0.719	hurbiltasuna
authenticate	trust	0.719	autentifikatu
virtuous	trust	0.719	bertutetsu
intelligence	trust	0.719	adimena
kindred	trust	0.719	senideak
virtue	trust	0.719	bertute
honored	trust	0.719	ohoratua
justice	trust	0.711	justizia
charitable	trust	0.711	karitatezko
determination	trust	0.711	determinazioa
creditable	trust	0.711	kreditagarria
consistency	trust	0.711	koherentzia
allegiance	trust	0.711	leialtasuna
cooperation	trust	0.711	lankidetza
guarantee	trust	0.711	bermea
dedication	trust	0.711	dedikazioa
straightforward	trust	0.711	zuzena
cooperating	trust	0.711	lankidetzan
reliable	trust	0.703	fidagarria
nurture	trust	0.703	elikatu
mother	trust	0.703	ama
fulfilled	trust	0.703	beteta
admiration	trust	0.703	miresmena
mentor	trust	0.703	tutorea
guardianship	trust	0.703	tutoretza
assurance	trust	0.703	bermea
morality	trust	0.703	morala
motherhood	trust	0.703	amatasuna
innocent	trust	0.703	errugabea
reverence	trust	0.703	begirunea
sanctuary	trust	0.703	santutegia
friendliness	trust	0.703	adiskidetasuna
prepared	trust	0.703	prestatuta
admire	trust	0.703	miretsi
protected	trust	0.703	babestuta
proof	trust	0.703	froga
bodyguard	trust	0.695	bizkartzaina
skillful	trust	0.695	trebea
marriage	trust	0.695	ezkontza
allied	trust	0.695	aliatuak
morals	trust	0.695	morala
humanitarian	trust	0.695	humanitarioa
pact	trust	0.695	ituna
courage	trust	0.695	ausardia
accountable	trust	0.695	kontuak
agreeable	trust	0.695	atsegina
united	trust	0.695	Batua
indestructible	trust	0.695	suntsiezinak
approving	trust	0.695	onesten
guardian	trust	0.695	zaindaria
compassionate	trust	0.695	errukitsua
scientist	trust	0.695	zientzialaria
certified	trust	0.695	ziurtatua
pledge	trust	0.688	konpromisoa
adviser	trust	0.688	aholkulari
authenticity	trust	0.688	benetakotasuna
understanding	trust	0.688	ulermena
secure	trust	0.688	seguru
guidance	trust	0.688	orientazioa
monogamy	trust	0.688	monogamia
valor	trust	0.688	balentria
solidity	trust	0.688	sendotasuna
perfection	trust	0.688	perfekzioa
believed	trust	0.688	sinetsi
humanity	trust	0.688	gizatasuna
justifiable	trust	0.688	justifikagarria
competent	trust	0.688	eskudun
esteem	trust	0.688	estimua
protector	trust	0.680	babeslea
inspire	trust	0.680	inspiratu
hope	trust	0.680	itxaropena
strongest	trust	0.680	bazkideak
expertise	trust	0.680	espezializazioa
humble	trust	0.680	apala
indivisible	trust	0.680	zatiezina
official	trust	0.680	ofiziala
affirm	trust	0.680	baietz
familiarity	trust	0.680	familiartasuna
confirmed	trust	0.680	baieztatu
diligence	trust	0.680	ardura
grandfather	trust	0.680	aitona
advocacy	trust	0.680	aldarrikapena
goodness	trust	0.680	ontasuna
commendable	trust	0.680	txalogarria
acceptance	trust	0.680	onarpena
diplomatic	trust	0.680	diplomatikoa
leader	trust	0.680	liderra
confide	trust	0.680	konfidatu
agreeing	trust	0.680	adostuz
approve	trust	0.680	onartzea
professional	trust	0.680	profesionala
elders	trust	0.680	adinekoak
confidential	trust	0.680	isilpekoa
faultless	trust	0.672	akatsik gabekoa
believes	trust	0.672	onartua
sanctify	trust	0.672	saindu
intelligent	trust	0.672	adimentsu
safe	trust	0.672	seguru
accepted	trust	0.672	indartsuena
dignity	trust	0.672	duintasuna
unwavering	trust	0.672	ukaezina
encyclopedia	trust	0.672	entziklopedia
mastery	trust	0.672	maisutasuna
cohesive	trust	0.672	kohesionatu
harmoniously	trust	0.672	harmoniatsu
benevolence	trust	0.672	onginahia
healing	trust	0.672	sendatzea
accredited	trust	0.672	akreditatua
covenant	trust	0.672	ituna
accountability	trust	0.664	erantzukizuna
team	trust	0.664	taldea
authority	trust	0.664	agintaritza
heroic	trust	0.664	heroikoa
reliance	trust	0.664	konfiantza
expert	trust	0.664	aditua
communicate	trust	0.664	komunikatu
spiritual	trust	0.664	espirituala
impeccable	trust	0.664	ezin hobea
specialist	trust	0.664	espezialista
affirmatively	trust	0.664	baietz
proficient	trust	0.664	trebea
fulfillment	trust	0.664	betetzea
advocate	trust	0.664	defendatzailea
disciple	trust	0.664	dizipulu
attestation	trust	0.664	aitorpena
merit	trust	0.664	meritua
supporting	trust	0.664	lagunduz
ambassador	trust	0.664	enbaxadore
guidebook	trust	0.664	gidaliburua
accept	trust	0.664	onartu
strengthening	trust	0.661	indartuz
holiness	trust	0.656	santutasuna
facts	trust	0.656	egitateak
warranty	trust	0.656	bermea
strength	trust	0.656	indarra
relationship	trust	0.656	harremana
defended	trust	0.656	defendatu
constancy	trust	0.656	konstantzia
favorable	trust	0.656	aldekoa
gentleman	trust	0.656	jaun
counsel	trust	0.656	aholkulari
scientific	trust	0.656	zientifikoak
structure	trust	0.656	egitura
elder	trust	0.656	zaharrena
excellent	trust	0.656	bikaina
achieve	trust	0.656	lortu
steadfast	trust	0.656	irmoa
familiar	trust	0.656	ezaguna
proficiency	trust	0.656	trebetasuna
supports	trust	0.656	uste du
counselor	trust	0.648	aholkularia
lovable	trust	0.648	maitagarria
advisable	trust	0.648	komenigarria
agreed	trust	0.648	adostu
heroism	trust	0.648	heroismoa
rely	trust	0.648	fidatu
uphold	trust	0.648	eutsi
brother	trust	0.648	anaia
matrimony	trust	0.648	ezkontza
assuredly	trust	0.648	ziur aski
peaceful	trust	0.648	baketsua
saint	trust	0.648	santua
unconditionally	trust	0.648	onartzen du
solidarity	trust	0.648	elkartasuna
accepts	trust	0.648	euskarriak
inspiration	trust	0.648	inspirazioa
noble	trust	0.648	noblea
successful	trust	0.648	arrakastatsua
harmony	trust	0.648	harmonia
protective	trust	0.648	babeslea
competency	trust	0.648	konpetentzia
comrade	trust	0.648	kamarada
academic	trust	0.648	akademikoa
assist	trust	0.648	lagundu
worthy	trust	0.643	duina
benefactor	trust	0.641	ongile
credence	trust	0.641	sinesgarritasuna
confidence	trust	0.641	konfiantza
relationships	trust	0.641	baldintzarik gabe
ordained	trust	0.641	ordenatu
legal	trust	0.641	legezkoa
champion	trust	0.641	txapeldun
lawful	trust	0.641	zilegi
durability	trust	0.641	iraunkortasuna
judiciary	trust	0.641	botere judiziala
doctor	trust	0.641	medikua
loving	trust	0.641	maitagarria
assure	trust	0.641	ziurtatu
establish	trust	0.641	ezarri
mamma	trust	0.641	ama
kind	trust	0.641	jatorra
unity	trust	0.641	batasuna
conscientious	trust	0.641	kontzientziatsua
real	trust	0.641	benetakoa
coexist	trust	0.641	elkarbizitza
leading	trust	0.641	liderra
teacher	trust	0.641	irakaslea
intimate	trust	0.634	intimoa
brotherly	trust	0.633	senide
physician	trust	0.633	medikua
judicial	trust	0.633	judiziala
saintly	trust	0.633	santu
aspiration	trust	0.633	aspirazioa
conscience	trust	0.633	kontzientzia
therapeutic	trust	0.633	terapeutikoa
fidelity	trust	0.633	fideltasuna
soundness	trust	0.633	sendotasuna
important	trust	0.633	garrantzitsua
homage	trust	0.633	omenaldia
legitimacy	trust	0.633	zilegitasuna
fortitude	trust	0.633	sendotasuna
deepest	trust	0.633	harremanak
approved	trust	0.633	onartua
courageous	trust	0.633	ausarta
devotional	trust	0.633	deboziozkoa
endorse	trust	0.633	ontzat eman
backbone	trust	0.633	bizkarrezurra
authorize	trust	0.633	baimendu
practiced	trust	0.633	praktikatu
sanctification	trust	0.633	santutzea
hopeful	trust	0.633	itxaropentsu
convincing	trust	0.633	sinesgarria
bless	trust	0.633	bedeinkatu
angel	trust	0.625	aingerua
authorization	trust	0.625	baimena
assured	trust	0.625	ziurtatua
purify	trust	0.625	garbitu
caretaker	trust	0.625	zaintzailea
regard	trust	0.625	kontuan
profound	trust	0.625	sakona
achievement	trust	0.625	lorpena
evident	trust	0.625	agerikoa
positivity	trust	0.625	positibotasuna
communication	trust	0.625	komunikazioa
professorship	trust	0.625	katedra
blessing	trust	0.625	bedeinkapena
beliefs	trust	0.625	sakonena
encourage	trust	0.625	animatu
fireman	trust	0.625	suhiltzailea
majestic	trust	0.625	dotorea
civilized	trust	0.625	zibilizatu
certify	trust	0.625	ziurtatu
wonderful	trust	0.625	zoragarria
engaged	trust	0.625	engaiatua
accurate	trust	0.625	zehatza
approvement	trust	0.617	onespena
optimism	trust	0.617	baikortasuna
planning	trust	0.617	plangintza
believer	trust	0.617	fededuna
advice	trust	0.617	aholkuak
commend	trust	0.617	goraipatu
gospel	trust	0.617	ebanjelioa
objective	trust	0.617	Helburu
rational	trust	0.617	arrazionala
cherish	trust	0.617	estimatu
constantly	trust	0.617	etengabe
haven	trust	0.617	aterpea
fundamental	trust	0.617	oinarrizkoa
bedrock	trust	0.617	oinarria
accord	trust	0.617	adostasuna
triumphant	trust	0.617	garaile
surety	trust	0.617	fidantza
testament	trust	0.617	testamentua
absolution	trust	0.617	absoluzioa
truce	trust	0.617	tregua
reassure	trust	0.617	lasaitu
appreciation	trust	0.617	estimua
qualities	trust	0.617	ezaugarriak
passionate	trust	0.617	sutsu
good	trust	0.617	ona
unimpeachable	trust	0.617	ukaezina
corroborate	trust	0.617	berretsi
thoughtful	trust	0.617	pentsakor
heroine	trust	0.617	heroina
teach	trust	0.617	irakatsi
god	trust	0.617	jainkoa
attentive	trust	0.617	adi
scripture	trust	0.609	eskritura
civilization	trust	0.609	zibilizazioa
magnificence	trust	0.609	handitasuna
recommend	trust	0.609	gomendatu
progression	trust	0.609	progresioa
steward	trust	0.609	arduradun
purification	trust	0.609	arazketa
patron	trust	0.609	patroia
praiseworthy	trust	0.609	laudagarria
heal	trust	0.609	sendatu
considerate	trust	0.609	kontuan hartu
blessings	trust	0.609	bedeinkazioak
mediator	trust	0.609	bitartekari
babysitter	trust	0.609	haurtzaina
notary	trust	0.609	notarioa
awareness	trust	0.609	kontzientziazioa
vetted	trust	0.609	sinesmenak
excel	trust	0.609	excel
happy	trust	0.609	pozik
praise	trust	0.609	laudorio
brilliant	trust	0.609	distiratsua
liking	trust	0.609	gustura
definitive	trust	0.609	behin betikoa
comfort	trust	0.609	erosotasuna
officer	trust	0.609	ofiziala
peace	trust	0.602	bakea
serenity	trust	0.602	lasaitasuna
unquestionable	trust	0.602	zalantzaezina
embrace	trust	0.602	besarkatu
identify	trust	0.602	identifikatu
inspired	trust	0.602	inspiratua
steady	trust	0.602	egonkorra
nun	trust	0.602	nun
guarded	trust	0.602	zaintzen
symmetry	trust	0.602	simetria
mainstay	trust	0.602	euskarria
fulfill	trust	0.602	bete
humility	trust	0.602	apaltasuna
helpful	trust	0.602	lagungarria
transcendence	trust	0.602	transzendentzia
unconditional	trust	0.602	baldintzarik gabekoa
brave	trust	0.602	ausarta
brighten	trust	0.602	alaitu
experienced	trust	0.602	esperientziadun
enlightenment	trust	0.602	argitasuna
sympathetic	trust	0.602	jatorra
witness	trust	0.602	lekuko
vigilant	trust	0.594	adi
ministry	trust	0.594	ministerioa
admiral	trust	0.594	almirante
vigilance	trust	0.594	zaintza
depend	trust	0.594	mendekoa
generosity	trust	0.594	eskuzabaltasuna
befriend	trust	0.594	lagun egin
complimentary	trust	0.594	osagarri
assessment	trust	0.594	balorazioa
fairly	trust	0.594	nahikoa
enlighten	trust	0.594	argitu
strengthen	trust	0.594	indartu
nurse	trust	0.594	erizaina
endowment	trust	0.594	zuzkidura
visionary	trust	0.594	ikuskaria
praised	trust	0.594	goraipatu
eminence	trust	0.594	eminentzia
marry	trust	0.594	ezkondu
generous	trust	0.594	eskuzabala
gratitude	trust	0.594	esker on
sage	trust	0.594	jakintsua
tranquility	trust	0.594	lasaitasuna
openly	trust	0.594	argi eta garbi
grant	trust	0.594	beka
spouse	trust	0.594	ezkontide
philanthropic	trust	0.594	filantropikoa
regent	trust	0.594	errejidore
substantiate	trust	0.594	frogatu
commendation	trust	0.594	laudorioa
council	trust	0.594	kontzilioa
efficient	trust	0.594	eraginkorra
sweetheart	trust	0.589	maitea
bylaw	trust	0.586	estatutua
magnificent	trust	0.586	zoragarria
designation	trust	0.586	izendapena
godly	trust	0.586	jainkotiarra
seniority	trust	0.586	antzinatasuna
conservation	trust	0.586	kontserbazioa
educational	trust	0.586	hezitzailea
rooted	trust	0.586	errotua
inheritance	trust	0.586	herentzia
diplomacy	trust	0.586	diplomazia
mate	trust	0.586	lagun
convince	trust	0.586	konbentzitu
unfailing	trust	0.586	hutsezina
share	trust	0.586	partekatu
monk	trust	0.586	fraide
constitutional	trust	0.586	konstituzionala
lovely	trust	0.586	ederra
compliance	trust	0.586	betetzea
attest	trust	0.586	egiaztatzen
victory	trust	0.586	garaipena
serene	trust	0.586	lasai
checklist	trust	0.586	kontrol-zerrenda
husbandry	trust	0.586	abeltzaintza
enjoying	trust	0.586	gozatuz
revere	trust	0.586	errespetatu
tribe	trust	0.586	tribua
meritorious	trust	0.586	merezimenduzkoa
joyful	trust	0.586	alai
delegate	trust	0.586	delegatu
helper	trust	0.586	laguntzaile
angelic	trust	0.586	aingerukoa
ambition	trust	0.586	anbizioa
father	trust	0.586	aita
acclaim	trust	0.586	txalotu
testimony	trust	0.586	testigantza
collectively	trust	0.586	kolektiboki
sobriety	trust	0.586	soiltasuna
prestige	trust	0.586	prestigioa
firmness	trust	0.586	irmotasuna
structural	trust	0.578	egiturazkoak
impartiality	trust	0.578	inpartzialtasuna
navigator	trust	0.578	nabigatzailea
judge	trust	0.578	epaile
shelter	trust	0.578	aterpea
coexisting	trust	0.578	elkarbizitza
unquestioned	trust	0.578	zalantzan jarri gabe
careful	trust	0.578	kontuz
obey	trust	0.578	obeditu
professor	trust	0.578	irakaslea
convinced	trust	0.578	konbentzituta
communion	trust	0.578	jaunartzea
cheerfulness	trust	0.578	alaitasuna
inviting	trust	0.578	gonbidatzen
irrefutable	trust	0.578	ukaezina
commandant	trust	0.578	komandante
smile	trust	0.578	irribarre
authoritative	trust	0.578	autoritarioa
philanthropist	trust	0.578	filantropoa
legalized	trust	0.578	legeztatuta
adore	trust	0.578	adoratu
upright	trust	0.578	zutik
revival	trust	0.578	berpiztea
dutiful	trust	0.578	betebeharra
watchdog	trust	0.578	begirale
apostle	trust	0.570	apostolu
volunteers	trust	0.570	boluntarioak
immaculate	trust	0.570	garbigabea
adhering	trust	0.570	atxikitzen
unquestionably	trust	0.570	zalantzarik gabe
advise	trust	0.570	aholkatu
punctual	trust	0.570	puntuala
consult	trust	0.570	kontsultatu
ordinance	trust	0.570	ordenantza
complement	trust	0.570	osagarri
modest	trust	0.570	apala
everlasting	trust	0.570	betikoa
compass	trust	0.570	iparrorratza
heavenly	trust	0.570	zeruko
determinate	trust	0.570	determinatua
counsellor	trust	0.570	aholkularia
abundance	trust	0.570	ugaritasuna
guide	trust	0.570	gidari
earned	trust	0.570	egiaztatua
pedigree	trust	0.570	pedigria
relative	trust	0.570	erlatiboa
principal	trust	0.570	nagusia
plausible	trust	0.570	sinesgarri
collaborator	trust	0.570	kolaboratzailea
connective	trust	0.570	lokailu
corroboration	trust	0.570	berrespena
insure	trust	0.570	aseguratu
pilot	trust	0.570	pilotua
unequivocal	trust	0.570	zalantzarik gabe
matron	trust	0.570	matrona
cuddle	trust	0.570	besarkatu
measured	trust	0.570	neurtuta
fort	trust	0.562	gotorlekua
treasurer	trust	0.562	diruzaina
apostolic	trust	0.562	apostolikoa
save	trust	0.562	gorde
frankness	trust	0.562	frankotasuna
insight	trust	0.562	ikuspegia
admit	trust	0.562	onartu
earn	trust	0.562	irabazi
remarkable	trust	0.562	nabarmena
strong	trust	0.562	indartsu
content	trust	0.562	edukia
vitality	trust	0.562	bizitasun
prize	trust	0.562	saria
vigorous	trust	0.562	kementsu
congregation	trust	0.562	kongregazioa
uplift	trust	0.562	altxatzea
spotless	trust	0.562	orbangabea
devout	trust	0.562	debotoa
soothing	trust	0.562	lasaigarria
miracle	trust	0.562	miraria
cohesion	trust	0.562	kohesioa
lovemaking	trust	0.562	maitasuna egitea
curable	trust	0.562	sendagarriak
pleasant	trust	0.562	atsegina
jury	trust	0.562	epaimahaia
pertinent	trust	0.562	egokia
succeeding	trust	0.562	arrakastaz
concordance	trust	0.562	adostasuna
jurist	trust	0.562	jurista
applaud	trust	0.562	txalotu
ordination	trust	0.562	ordenazioa
compensate	trust	0.562	konpentsatu
patience	trust	0.555	pazientzia
mediate	trust	0.555	bitartekari
coach	trust	0.555	entrenatzailea
illumination	trust	0.555	argiztapena
cultivate	trust	0.555	landu
providing	trust	0.555	eskainiz
precedence	trust	0.555	lehentasuna
