English Word	Emotion	Emotion-Intensity-Score	Telugu Word
team	trust	0.664	జట్టు
authority	trust	0.664	అధికారం
heroic	trust	0.664	వీరోచితమైన
reliance	trust	0.664	ఆధారపడటం
expert	trust	0.664	నిపుణుడు
communicate	trust	0.664	సంభాషించండి
spiritual	trust	0.664	ఆధ్యాత్మికం
impeccable	trust	0.664	నిష్కళంకమైన
specialist	trust	0.664	నిపుణుడు
affirmatively	trust	0.664	నిశ్చయంగా
proficient	trust	0.664	ప్రావీణ్యం కలవాడు
fulfillment	trust	0.664	నెరవేర్చుట
advocate	trust	0.664	న్యాయవాది
disciple	trust	0.664	శిష్యుడు
attestation	trust	0.664	ధృవీకరణ
merit	trust	0.664	యోగ్యత
supporting	trust	0.664	మద్దతునిస్తోంది
ambassador	trust	0.664	రాయబారి
guidebook	trust	0.664	మార్గదర్శక పుస్తకం
accept	trust	0.664	అంగీకరించు
strengthening	trust	0.661	బలపరచడం
holiness	trust	0.656	పవిత్రత
facts	trust	0.656	వాస్తవాలు
warranty	trust	0.656	వారంటీ
strength	trust	0.656	బలం
relationship	trust	0.656	సంబంధం
defended	trust	0.656	సమర్థించారు
constancy	trust	0.656	స్థిరత్వం
favorable	trust	0.656	అనుకూలమైన
gentleman	trust	0.656	పెద్దమనిషి
counsel	trust	0.656	న్యాయవాది
scientific	trust	0.656	శాస్త్రీయ
structure	trust	0.656	నిర్మాణం
elder	trust	0.656	పెద్ద
excellent	trust	0.656	అద్భుతమైన
achieve	trust	0.656	సాధిస్తారు
steadfast	trust	0.656	దృఢమైన
familiar	trust	0.656	తెలిసిన
proficiency	trust	0.656	ప్రావీణ్యం
supports	trust	0.656	నమ్ముతుంది
counselor	trust	0.648	సలహాదారు
lovable	trust	0.648	ప్రీతికరమైన
advisable	trust	0.648	మంచిది
agreed	trust	0.648	అంగీకరించారు
heroism	trust	0.648	వీరత్వం
rely	trust	0.648	ఆధారపడతారు
uphold	trust	0.648	నిలబెట్టు
brother	trust	0.648	సోదరుడు
matrimony	trust	0.648	దాంపత్యం
assuredly	trust	0.648	నిశ్చయంగా
peaceful	trust	0.648	శాంతియుతమైనది
saint	trust	0.648	సాధువు
unconditionally	trust	0.648	అంగీకరిస్తుంది
solidarity	trust	0.648	సంఘీభావం
accepts	trust	0.648	మద్దతు ఇస్తుంది
inspiration	trust	0.648	ప్రేరణ
noble	trust	0.648	కీర్తిగల
successful	trust	0.648	విజయవంతమైంది
harmony	trust	0.648	సామరస్యం
protective	trust	0.648	రక్షిత
competency	trust	0.648	యోగ్యత
comrade	trust	0.648	సహచరుడు
academic	trust	0.648	విద్యాసంబంధమైన
assist	trust	0.648	సహాయం
worthy	trust	0.643	యోగ్యమైనది
benefactor	trust	0.641	శ్రేయోభిలాషి
credence	trust	0.641	విశ్వసనీయత
confidence	trust	0.641	విశ్వాసం
relationships	trust	0.641	షరతులు లేకుండా
ordained	trust	0.641	నియమింపబడింది
legal	trust	0.641	చట్టపరమైన
champion	trust	0.641	ఛాంపియన్
lawful	trust	0.641	చట్టబద్ధమైన
durability	trust	0.641	మన్నిక
judiciary	trust	0.641	న్యాయవ్యవస్థ
doctor	trust	0.641	వైద్యుడు
loving	trust	0.641	ప్రేమించే
assure	trust	0.641	భరోసా
establish	trust	0.641	ఏర్పాటు
mamma	trust	0.641	మమ్మా
kind	trust	0.641	రకం
unity	trust	0.641	ఐక్యత
conscientious	trust	0.641	మనస్సాక్షికి సంబంధించిన
real	trust	0.641	నిజమైన
coexist	trust	0.641	సహజీవనం
leading	trust	0.641	దారితీసింది
teacher	trust	0.641	గురువు
intimate	trust	0.634	సన్నిహితుడు
brotherly	trust	0.633	సోదరసంబంధమైన
physician	trust	0.633	వైద్యుడు
judicial	trust	0.633	న్యాయపరమైన
saintly	trust	0.633	సాధువు
aspiration	trust	0.633	ఆకాంక్ష
conscience	trust	0.633	మనస్సాక్షి
therapeutic	trust	0.633	చికిత్సాపరమైన
fidelity	trust	0.633	విశ్వసనీయత
soundness	trust	0.633	దృఢత్వం
important	trust	0.633	ముఖ్యమైన
homage	trust	0.633	నివాళి
legitimacy	trust	0.633	చట్టబద్ధత
fortitude	trust	0.633	దృఢత్వం
deepest	trust	0.633	సంబంధాలు
approved	trust	0.633	ఆమోదించబడింది
courageous	trust	0.633	సాహసోపేతమైన
devotional	trust	0.633	భక్తి
endorse	trust	0.633	ఆమోదించు
backbone	trust	0.633	వెన్నెముక
authorize	trust	0.633	అధికారం
practiced	trust	0.633	ఆచరించాడు
sanctification	trust	0.633	పవిత్రీకరణ
hopeful	trust	0.633	ఆశాజనకంగా
convincing	trust	0.633	ఆమోదయోగ్యమైన
bless	trust	0.633	అనుగ్రహించు
angel	trust	0.625	దేవదూత
authorization	trust	0.625	అధికారం
assured	trust	0.625	హామీ ఇచ్చారు
purify	trust	0.625	శుద్ధి
caretaker	trust	0.625	సంరక్షకుడు
regard	trust	0.625	సంబంధించి
profound	trust	0.625	లోతైన
achievement	trust	0.625	సాధించిన
evident	trust	0.625	స్పష్టంగా
positivity	trust	0.625	సానుకూలత
communication	trust	0.625	కమ్యూనికేషన్
professorship	trust	0.625	ప్రొఫెసర్ పదవి
blessing	trust	0.625	ఆశీర్వాదం
beliefs	trust	0.625	లోతైన
encourage	trust	0.625	ప్రోత్సహిస్తాయి
fireman	trust	0.625	అగ్నిమాపక సిబ్బంది
majestic	trust	0.625	గంభీరమైన
civilized	trust	0.625	నాగరికత
certify	trust	0.625	ధృవీకరించండి
wonderful	trust	0.625	అద్భుతమైన
engaged	trust	0.625	నిశ్చితార్థం
accurate	trust	0.625	ఖచ్చితమైన
approvement	trust	0.617	ఆమోదం
optimism	trust	0.617	ఆశావాదం
planning	trust	0.617	ప్రణాళిక
believer	trust	0.617	నమ్మినవాడు
advice	trust	0.617	సలహా
commend	trust	0.617	మెచ్చుకుంటారు
gospel	trust	0.617	సువార్త
objective	trust	0.617	లక్ష్యం
rational	trust	0.617	హేతుబద్ధమైన
cherish	trust	0.617	ఆదరించు
constantly	trust	0.617	నిరంతరం
haven	trust	0.617	స్వర్గంగా
fundamental	trust	0.617	ప్రాథమిక
bedrock	trust	0.617	పునాది
accord	trust	0.617	ఒప్పందం
triumphant	trust	0.617	విజయవంతమైన
surety	trust	0.617	హామీ
testament	trust	0.617	నిబంధన
absolution	trust	0.617	విమోచనం
truce	trust	0.617	సంధి
reassure	trust	0.617	భరోసా
appreciation	trust	0.617	ప్రశంసతో
qualities	trust	0.617	గుణాలు
passionate	trust	0.617	మక్కువ
good	trust	0.617	మంచిది
unimpeachable	trust	0.617	అభిశంసించలేని
corroborate	trust	0.617	ధృవీకరించు
thoughtful	trust	0.617	శ్రద్ద
heroine	trust	0.617	హీరోయిన్
teach	trust	0.617	బోధిస్తారు
god	trust	0.617	దేవుడు
attentive	trust	0.617	శ్రద్ధగల
scripture	trust	0.609	గ్రంథం
civilization	trust	0.609	నాగరికత
magnificence	trust	0.609	వైభవం
recommend	trust	0.609	సిఫార్సు చేయండి
progression	trust	0.609	పురోగతి
steward	trust	0.609	సారథి
purification	trust	0.609	శుద్ధి
patron	trust	0.609	పోషకుడు
praiseworthy	trust	0.609	ప్రశంసనీయమైనది
heal	trust	0.609	నయం
considerate	trust	0.609	శ్రద్ధగల
blessings	trust	0.609	దీవెనలు
mediator	trust	0.609	మధ్యవర్తి
babysitter	trust	0.609	దాది
notary	trust	0.609	నోటరీ
awareness	trust	0.609	అవగాహన
vetted	trust	0.609	నమ్మకాలు
excel	trust	0.609	ఎక్సెల్
happy	trust	0.609	సంతోషంగా
praise	trust	0.609	ప్రశంసలు
brilliant	trust	0.609	తెలివైన
liking	trust	0.609	ఇష్టపడుతున్నారు
definitive	trust	0.609	నిశ్చయాత్మకమైన
comfort	trust	0.609	సౌకర్యం
officer	trust	0.609	అధికారి
peace	trust	0.602	శాంతి
serenity	trust	0.602	ప్రశాంతత
unquestionable	trust	0.602	నిస్సందేహంగా
embrace	trust	0.602	కౌగిలించుకుంటారు
identify	trust	0.602	గుర్తించండి
inspired	trust	0.602	ప్రేరణ పొందింది
steady	trust	0.602	స్థిరమైన
nun	trust	0.602	సన్యాసిని
guarded	trust	0.602	కాపలా ఉంచారు
symmetry	trust	0.602	సమరూపత
mainstay	trust	0.602	ప్రధానమైన
fulfill	trust	0.602	నెరవేరుస్తాయి
humility	trust	0.602	వినయం
helpful	trust	0.602	సహాయకారిగా
transcendence	trust	0.602	పరమార్థం
unconditional	trust	0.602	షరతులు లేని
brave	trust	0.602	ధైర్యవంతుడు
brighten	trust	0.602	ప్రకాశవంతం చేస్తాయి
experienced	trust	0.602	అనుభవించాడు
enlightenment	trust	0.602	జ్ఞానోదయం
sympathetic	trust	0.602	సానుభూతిపరుడు
witness	trust	0.602	సాక్షి
vigilant	trust	0.594	అప్రమత్తంగా
ministry	trust	0.594	మంత్రిత్వ శాఖ
admiral	trust	0.594	అడ్మిరల్
vigilance	trust	0.594	అప్రమత్తత
depend	trust	0.594	ఆధారపడి ఉంటాయి
generosity	trust	0.594	దాతృత్వం
befriend	trust	0.594	స్నేహం
complimentary	trust	0.594	కాంప్లిమెంటరీ
assessment	trust	0.594	అంచనా
fairly	trust	0.594	న్యాయంగా
enlighten	trust	0.594	జ్ఞానోదయం
strengthen	trust	0.594	బలపరుస్తాయి
nurse	trust	0.594	నర్సు
endowment	trust	0.594	దానం
visionary	trust	0.594	దూరదృష్టి గల
praised	trust	0.594	కొనియాడారు
eminence	trust	0.594	శ్రేష్ఠత
marry	trust	0.594	పెళ్లి చేసుకుంటారు
generous	trust	0.594	ఉదారంగా
gratitude	trust	0.594	కృతజ్ఞత
sage	trust	0.594	ఋషి
tranquility	trust	0.594	ప్రశాంతత
openly	trust	0.594	బహిరంగంగా
grant	trust	0.594	మంజూరు
spouse	trust	0.594	జీవిత భాగస్వామి
philanthropic	trust	0.594	దాతృత్వ
regent	trust	0.594	రాజప్రతినిధి
substantiate	trust	0.594	సమర్థించు
commendation	trust	0.594	ప్రశంసా
council	trust	0.594	కౌన్సిల్
efficient	trust	0.594	సమర్థవంతమైన
sweetheart	trust	0.589	ప్రియురాలు
bylaw	trust	0.586	బైలా
magnificent	trust	0.586	అద్భుతమైన
designation	trust	0.586	హోదా
godly	trust	0.586	దైవభక్తిగల
seniority	trust	0.586	సీనియారిటీ
conservation	trust	0.586	పరిరక్షణ
educational	trust	0.586	విద్యాసంబంధమైన
rooted	trust	0.586	పాతుకుపోయింది
inheritance	trust	0.586	వారసత్వం
diplomacy	trust	0.586	దౌత్యం
mate	trust	0.586	సహచరుడు
