English Word	Emotion	Emotion-Intensity-Score	Yoruba Word
supporting	trust	0.664	atilẹyin
ambassador	trust	0.664	asoju
guidebook	trust	0.664	iwe itọnisọna
accept	trust	0.664	gba
strengthening	trust	0.661	okun
holiness	trust	0.656	mimọ
facts	trust	0.656	awọn otitọ
warranty	trust	0.656	atilẹyin ọja
strength	trust	0.656	agbara
relationship	trust	0.656	ìbáṣepọ
defended	trust	0.656	gbeja
constancy	trust	0.656	igbagbogbo
favorable	trust	0.656	ọjo
gentleman	trust	0.656	okunrin jeje
counsel	trust	0.656	imoran
scientific	trust	0.656	ijinle sayensi
structure	trust	0.656	igbekale
elder	trust	0.656	agba
excellent	trust	0.656	o tayọ
achieve	trust	0.656	se aseyori
steadfast	trust	0.656	iduroṣinṣin
familiar	trust	0.656	faramọ
proficiency	trust	0.656	pipe
supports	trust	0.656	gbagbo
counselor	trust	0.648	Oludamoran
lovable	trust	0.648	iferan
advisable	trust	0.648	ni imọran
agreed	trust	0.648	gba
heroism	trust	0.648	akọni
rely	trust	0.648	gbekele
uphold	trust	0.648	duro
brother	trust	0.648	arakunrin
matrimony	trust	0.648	igbeyawo
assuredly	trust	0.648	nitõtọ
peaceful	trust	0.648	alaafia
saint	trust	0.648	mimọ
unconditionally	trust	0.648	gba
solidarity	trust	0.648	isokan
accepts	trust	0.648	atilẹyin
inspiration	trust	0.648	awokose
noble	trust	0.648	ọlọla
successful	trust	0.648	aseyori
harmony	trust	0.648	isokan
protective	trust	0.648	aabo
competency	trust	0.648	agbara
comrade	trust	0.648	ẹlẹgbẹ
academic	trust	0.648	omowe
assist	trust	0.648	iranlowo
worthy	trust	0.643	yẹ
benefactor	trust	0.641	oninuure
credence	trust	0.641	igbekele
confidence	trust	0.641	igbekele
relationships	trust	0.641	lainidi
ordained	trust	0.641	yàn
legal	trust	0.641	ofin
champion	trust	0.641	asiwaju
lawful	trust	0.641	ofin
durability	trust	0.641	agbara
judiciary	trust	0.641	adajo
doctor	trust	0.641	dokita
loving	trust	0.641	ife
assure	trust	0.641	idaniloju
establish	trust	0.641	fi idi
mamma	trust	0.641	mama
kind	trust	0.641	irú
unity	trust	0.641	isokan
conscientious	trust	0.641	ti ọkàn-àyà
real	trust	0.641	gidi
coexist	trust	0.641	ibagbepo
leading	trust	0.641	asiwaju
teacher	trust	0.641	olukọ
intimate	trust	0.634	timotimo
brotherly	trust	0.633	ará
physician	trust	0.633	oniwosan
judicial	trust	0.633	idajọ
saintly	trust	0.633	mimọ
aspiration	trust	0.633	ifẹkufẹ
conscience	trust	0.633	ọkàn
therapeutic	trust	0.633	mba
fidelity	trust	0.633	ifaramo
soundness	trust	0.633	didara
important	trust	0.633	pataki
homage	trust	0.633	ibowo
legitimacy	trust	0.633	abẹ ofin
fortitude	trust	0.633	igboiya
deepest	trust	0.633	awọn ibatan
approved	trust	0.633	fọwọsi
courageous	trust	0.633	onígboyà
devotional	trust	0.633	olufọkansin
endorse	trust	0.633	fọwọsi
backbone	trust	0.633	ẹhin
authorize	trust	0.633	fun laṣẹ
practiced	trust	0.633	ti nṣe
sanctification	trust	0.633	isọdimimọ
hopeful	trust	0.633	ireti
convincing	trust	0.633	idaniloju
bless	trust	0.633	sure fun
angel	trust	0.625	angẹli
authorization	trust	0.625	aṣẹ
assured	trust	0.625	fidani
purify	trust	0.625	sọ di mimọ
caretaker	trust	0.625	olutọju
regard	trust	0.625	iyi
profound	trust	0.625	jinle
achievement	trust	0.625	aseyori
evident	trust	0.625	kedere
positivity	trust	0.625	rere
communication	trust	0.625	ibaraẹnisọrọ
professorship	trust	0.625	ọjọgbọn
blessing	trust	0.625	ibukun
beliefs	trust	0.625	ti o jinlẹ julọ
encourage	trust	0.625	iwuri
fireman	trust	0.625	panapana
majestic	trust	0.625	alalanla
civilized	trust	0.625	ọlaju
certify	trust	0.625	jẹri
wonderful	trust	0.625	iyanu
engaged	trust	0.625	npese
accurate	trust	0.625	deede
approvement	trust	0.617	ifọwọsi
optimism	trust	0.617	ireti
planning	trust	0.617	igbogun
believer	trust	0.617	onigbagbo
advice	trust	0.617	imọran
commend	trust	0.617	yìn
gospel	trust	0.617	ihinrere
objective	trust	0.617	afojusun
rational	trust	0.617	onipin
cherish	trust	0.617	ṣe akiyesi
constantly	trust	0.617	nigbagbogbo
haven	trust	0.617	ibudo
fundamental	trust	0.617	ipilẹ
bedrock	trust	0.617	ibusun
accord	trust	0.617	ibamu
triumphant	trust	0.617	asegun
surety	trust	0.617	oniduro
testament	trust	0.617	majẹmu
absolution	trust	0.617	abolution
truce	trust	0.617	ijakadi
reassure	trust	0.617	ifọkanbalẹ
appreciation	trust	0.617	mọrírì
qualities	trust	0.617	awọn agbara
passionate	trust	0.617	kepe
good	trust	0.617	dara
unimpeachable	trust	0.617	unimpeachable
corroborate	trust	0.617	daju
thoughtful	trust	0.617	laniiyan
heroine	trust	0.617	akoni obinrin
teach	trust	0.617	kọni
god	trust	0.617	ọlọrun
attentive	trust	0.617	fetísílẹ
scripture	trust	0.609	iwe-mimọ
civilization	trust	0.609	ọlaju
magnificence	trust	0.609	titobi
recommend	trust	0.609	ṣe iṣeduro
progression	trust	0.609	lilọsiwaju
steward	trust	0.609	iriju
purification	trust	0.609	ìwẹnumọ́
patron	trust	0.609	alabojuto
praiseworthy	trust	0.609	iyin
heal	trust	0.609	larada
considerate	trust	0.609	oniyiwo
blessings	trust	0.609	ibukun
mediator	trust	0.609	alarina
babysitter	trust	0.609	olutọju ọmọ-ọwọ
notary	trust	0.609	notary
awareness	trust	0.609	imo
vetted	trust	0.609	awọn igbagbọ
excel	trust	0.609	tayọ
happy	trust	0.609	dun
praise	trust	0.609	iyin
brilliant	trust	0.609	o wuyi
liking	trust	0.609	fẹran
definitive	trust	0.609	pataki
comfort	trust	0.609	itunu
officer	trust	0.609	Oṣiṣẹ
peace	trust	0.602	alafia
serenity	trust	0.602	ifokanbale
unquestionable	trust	0.602	aiseyemeji
embrace	trust	0.602	gba esin
identify	trust	0.602	da
inspired	trust	0.602	atilẹyin
steady	trust	0.602	duro
nun	trust	0.602	obinrin obinrin
guarded	trust	0.602	oluso
symmetry	trust	0.602	imudara
mainstay	trust	0.602	akọkọ
fulfill	trust	0.602	ṣẹ
humility	trust	0.602	irẹlẹ
helpful	trust	0.602	wulo
transcendence	trust	0.602	irekọja
unconditional	trust	0.602	lainidi
brave	trust	0.602	akọni
brighten	trust	0.602	tan imọlẹ
experienced	trust	0.602	kari
enlightenment	trust	0.602	imole
sympathetic	trust	0.602	alaanu
witness	trust	0.602	ẹlẹri
vigilant	trust	0.594	gbigbọn
ministry	trust	0.594	iranse
admiral	trust	0.594	oga agba
vigilance	trust	0.594	gbigbọn
depend	trust	0.594	gbarale
generosity	trust	0.594	oninurere
befriend	trust	0.594	ọrẹ
complimentary	trust	0.594	baramu
assessment	trust	0.594	igbelewọn
fairly	trust	0.594	iṣẹtọ
enlighten	trust	0.594	tan imọlẹ
strengthen	trust	0.594	okun
nurse	trust	0.594	nọọsi
endowment	trust	0.594	ẹbun
visionary	trust	0.594	iriran
praised	trust	0.594	iyin
eminence	trust	0.594	olokiki
marry	trust	0.594	fẹ
generous	trust	0.594	oninurere
gratitude	trust	0.594	ìmoore
sage	trust	0.594	ologbon
tranquility	trust	0.594	ifokanbale
openly	trust	0.594	ni gbangba
grant	trust	0.594	fifunni
spouse	trust	0.594	oko tabi aya
philanthropic	trust	0.594	oninuure
regent	trust	0.594	alakoso
substantiate	trust	0.594	oniduro
commendation	trust	0.594	iyin
council	trust	0.594	igbimọ
efficient	trust	0.594	daradara
sweetheart	trust	0.589	ololufe
bylaw	trust	0.586	ofin
magnificent	trust	0.586	nkanigbega
designation	trust	0.586	yiyan
godly	trust	0.586	oníwà-bí-Ọlọ́run
seniority	trust	0.586	oga agba
conservation	trust	0.586	itoju
educational	trust	0.586	eko
rooted	trust	0.586	fidimule
inheritance	trust	0.586	ogún
diplomacy	trust	0.586	diplomacy
mate	trust	0.586	mate
convince	trust	0.586	parowa
unfailing	trust	0.586	ti ko kuna
share	trust	0.586	pin
monk	trust	0.586	monk
constitutional	trust	0.586	t'olofin
lovely	trust	0.586	ẹlẹwà
compliance	trust	0.586	ibamu
attest	trust	0.586	jẹri
victory	trust	0.586	isegun
serene	trust	0.586	alaafia
checklist	trust	0.586	akojọ ayẹwo
husbandry	trust	0.586	oko oko
enjoying	trust	0.586	gbádùn
revere	trust	0.586	ibowo
tribe	trust	0.586	ẹyà
meritorious	trust	0.586	iteriba
joyful	trust	0.586	ayo
delegate	trust	0.586	asoju
helper	trust	0.586	oluranlọwọ
angelic	trust	0.586	angẹli
ambition	trust	0.586	okanjuwa
father	trust	0.586	baba
acclaim	trust	0.586	iyin
testimony	trust	0.586	ẹrí
collectively	trust	0.586	lapapo
sobriety	trust	0.586	sobriety
prestige	trust	0.586	ọlá
firmness	trust	0.586	ìdúróṣinṣin
structural	trust	0.578	igbekale
impartiality	trust	0.578	ojúsàájú
navigator	trust	0.578	atukọ
judge	trust	0.578	onidajọ
shelter	trust	0.578	ibi aabo
coexisting	trust	0.578	ibagbepo
unquestioned	trust	0.578	laisi ibeere
careful	trust	0.578	ṣọra
obey	trust	0.578	gboran si
professor	trust	0.578	ọjọgbọn
convinced	trust	0.578	gbagbọ
communion	trust	0.578	komunioni
cheerfulness	trust	0.578	inu didun
inviting	trust	0.578	pípe
irrefutable	trust	0.578	airekọja
commandant	trust	0.578	alaṣẹ
smile	trust	0.578	ẹrin
authoritative	trust	0.578	alaṣẹ
philanthropist	trust	0.578	oninuure
legalized	trust	0.578	ofin si
adore	trust	0.578	gbajugbaja
upright	trust	0.578	titọ
revival	trust	0.578	isoji
dutiful	trust	0.578	ojuse
watchdog	trust	0.578	ajafitafita
apostle	trust	0.570	aposteli
volunteers	trust	0.570	iranwo
immaculate	trust	0.570	ailabawọn
adhering	trust	0.570	adhering
unquestionably	trust	0.570	laiseaniani
advise	trust	0.570	ni imọran
punctual	trust	0.570	asiko
consult	trust	0.570	kan si alagbawo
ordinance	trust	0.570	ofin
complement	trust	0.570	iranlowo
modest	trust	0.570	iwonba
everlasting	trust	0.570	ayeraye
compass	trust	0.570	kọmpasi
heavenly	trust	0.570	orun
determinate	trust	0.570	pinnu
counsellor	trust	0.570	Oludamoran
abundance	trust	0.570	lọpọlọpọ
guide	trust	0.570	itọnisọna
earned	trust	0.570	ayewo
pedigree	trust	0.570	idile
relative	trust	0.570	ojulumo
principal	trust	0.570	oga agba
plausible	trust	0.570	o sese
collaborator	trust	0.570	alabaṣepọ
connective	trust	0.570	asopọ
corroboration	trust	0.570	ijẹrisi
insure	trust	0.570	daju
pilot	trust	0.570	awaoko
unequivocal	trust	0.570	aiṣedeede
matron	trust	0.570	matron
cuddle	trust	0.570	faramọ
measured	trust	0.570	wọn
fort	trust	0.562	odi
treasurer	trust	0.562	iṣura
apostolic	trust	0.562	aposteli
save	trust	0.562	fipamọ
frankness	trust	0.562	otitọ
insight	trust	0.562	oye
admit	trust	0.562	gba
earn	trust	0.562	jo'gun
remarkable	trust	0.562	o lapẹẹrẹ
strong	trust	0.562	lagbara
content	trust	0.562	akoonu
vitality	trust	0.562	igbesi aye
prize	trust	0.562	joju
vigorous	trust	0.562	alagbara
congregation	trust	0.562	ijọ
uplift	trust	0.562	igbega
spotless	trust	0.562	aibikita
devout	trust	0.562	olufokansin
soothing	trust	0.562	itunu
miracle	trust	0.562	iyanu
cohesion	trust	0.562	isokan
lovemaking	trust	0.562	iferan
curable	trust	0.562	imularada
pleasant	trust	0.562	dídùn
jury	trust	0.562	imomopaniyan
pertinent	trust	0.562	wulo
succeeding	trust	0.562	aseyori
concordance	trust	0.562	concordance
jurist	trust	0.562	amofin
applaud	trust	0.562	ìyìn
ordination	trust	0.562	isọdibilẹ
compensate	trust	0.562	sanpada
patience	trust	0.555	suuru
mediate	trust	0.555	laja
coach	trust	0.555	ẹlẹsin
illumination	trust	0.555	itanna
cultivate	trust	0.555	gbin
providing	trust	0.555	pese
precedence	trust	0.555	ṣaaju
exalt	trust	0.555	gbega
succeed	trust	0.555	se aseyori
inclusion	trust	0.555	ifisi
meditate	trust	0.555	ṣe àṣàrò
coalesce	trust	0.555	iṣọkan
betrothed	trust	0.555	iyawo
midwife	trust	0.555	agbẹbi
veteran	trust	0.555	oniwosan
destined	trust	0.555	ayanmọ
auditor	trust	0.555	ẹniti nṣe ayẹwo iwe-owo
privacy	trust	0.555	asiri
restorative	trust	0.555	isọdọtun
influential	trust	0.555	gbajugbaja
impartial	trust	0.555	ojúsàájú
discretion	trust	0.555	lakaye
foresight	trust	0.555	afọju
congruence	trust	0.555	ibaramu
worship	trust	0.555	ijosin
constant	trust	0.555	ibakan
reunion	trust	0.555	itungbepapo
intuition	trust	0.555	ogbon inu
reconciliation	trust	0.555	ilaja
ambulance	trust	0.555	ọkọ alaisan
defender	trust	0.555	olugbeja
greatness	trust	0.555	titobi
buddy	trust	0.555	ore
vote	trust	0.555	idibo
physicist	trust	0.555	physicist
prophet	trust	0.555	woli
prevalent	trust	0.547	wopo
eyewitness	trust	0.547	ẹlẹri
durable	trust	0.547	ti o tọ
prudent	trust	0.547	ologbon
securities	trust	0.547	awọn sikioriti
salvation	trust	0.547	igbala
govern	trust	0.547	akoso
law	trust	0.547	ofin
proud	trust	0.547	igberaga
cheer	trust	0.547	idunnu
reinforcement	trust	0.547	imudara
promises	trust	0.547	mina
invocation	trust	0.547	epe
provide	trust	0.547	pese
friendly	trust	0.547	ore
commanding	trust	0.547	pipaṣẹ
temperate	trust	0.547	iwọn otutu
conciliation	trust	0.547	ilaja
convent	trust	0.547	convent
heritage	trust	0.547	iní
independence	trust	0.547	ominira
rejoice	trust	0.547	yọ
engaging	trust	0.547	lowosi
readiness	trust	0.547	imurasilẹ
registry	trust	0.547	iforukọsilẹ
statement	trust	0.547	gbólóhùn
liberty	trust	0.547	ominira
forgive	trust	0.547	dariji
ancestral	trust	0.547	baba nla
impenetrable	trust	0.547	alailegbe
choices	trust	0.539	ileri
psalms	trust	0.539	psalmu
majority	trust	0.539	opolopo
antidote	trust	0.539	oogun oogun
tantamount	trust	0.539	bakanna
perfect	trust	0.539	pipe
regularity	trust	0.539	deede
chronicle	trust	0.539	akoole
ensemble	trust	0.539	akojọpọ
applause	trust	0.539	ìyìn
obedience	trust	0.539	igboran
aspiring	trust	0.539	aspiring
watchman	trust	0.539	oluṣọ
inimitable	trust	0.539	aibikita
chastity	trust	0.539	iwa mimọ
architecture	trust	0.539	faaji
stamina	trust	0.539	agbara
delightful	trust	0.539	didun
exalted	trust	0.539	gbega
relevant	trust	0.539	ti o yẹ
reinforcements	trust	0.539	awọn imudara
proctor	trust	0.539	proctor
immovable	trust	0.539	aile gbe
instructions	trust	0.539	ilana
define	trust	0.539	setumo
uncensured	trust	0.539	ti ko ni idaniloju
institute	trust	0.539	ile-ẹkọ
responsive	trust	0.539	idahun
recovery	trust	0.539	imularada
obliging	trust	0.539	ọranyan
obvious	trust	0.539	kedere
forefathers	trust	0.539	awon baba nla
eager	trust	0.539	itara
inoculation	trust	0.539	inoculation
admitting	trust	0.539	gbigba
memorable	trust	0.539	manigbagbe
hospital	trust	0.531	ile iwosan
rescue	trust	0.531	igbala
deed	trust	0.531	iṣe
princely	trust	0.531	alade
retirement	trust	0.531	ifehinti
cradle	trust	0.531	jojolo
immunization	trust	0.531	ajesara
bloom	trust	0.531	Bloom
candid	trust	0.531	olooto
evergreen	trust	0.531	alawọ ewe
ballot	trust	0.531	iwe idibo
accompaniment	trust	0.531	akẹgbẹ
verily	trust	0.531	nitõtọ
inseparable	trust	0.531	aipinya
analyst	trust	0.531	oluyanju
strive	trust	0.531	du
dependent	trust	0.531	ti o gbẹkẹle
heavens	trust	0.531	orun
answerable	trust	0.531	idahun
school	trust	0.531	ile-iwe
terms	trust	0.531	awọn ofin
center	trust	0.531	aarin
firstborn	trust	0.531	akọbi
transcript	trust	0.531	tiransikiripiti
fraternal	trust	0.531	ará
omniscient	trust	0.531	onimo gbogbo
seal	trust	0.531	edidi
edification	trust	0.531	atunse
doubtless	trust	0.531	iyemeji
deliverance	trust	0.531	idande
sponsor	trust	0.531	onigbowo
expedient	trust	0.531	anfani
bride	trust	0.531	iyawo
refuge	trust	0.531	ibi aabo
approbation	trust	0.527	ifọwọsi
chaplain	trust	0.523	alufaa
laureate	trust	0.523	oloyinbo
liberate	trust	0.523	gba ominira
coronation	trust	0.523	itẹlọrun
adoration	trust	0.523	ijosin
countenance	trust	0.523	oju oju
honeymoon	trust	0.523	ijẹfaaji
connoisseur	trust	0.523	onimọran
notable	trust	0.523	akiyesi
benedictory	trust	0.523	benedictory
celebration	trust	0.523	ajoyo
neighbor	trust	0.523	aládùúgbò
unbroken	trust	0.523	aibikita
award	trust	0.523	eye
improvement	trust	0.523	ilọsiwaju
hug	trust	0.523	famọra
graduation	trust	0.523	ayẹyẹ ipari ẹkọ
correctness	trust	0.523	atunse
winning	trust	0.523	bori
paragon	trust	0.523	paragon
ratify	trust	0.523	fọwọsi
powerful	trust	0.523	alagbara
elevation	trust	0.523	igbega
commonwealth	trust	0.523	orilẹ-ede
account	trust	0.523	iroyin
unimpeached	trust	0.523	laiduro
taught	trust	0.523	kọ
salutary	trust	0.523	salutari
captivate	trust	0.523	captivate
dictionary	trust	0.523	iwe-itumọ
nobility	trust	0.523	ọlọla
ourselves	trust	0.523	awọn aṣayan
feeling	trust	0.518	rilara
amen	trust	0.516	Amin
committee	trust	0.516	igbimọ
reverie	trust	0.516	reverie
deserve	trust	0.516	yẹ
fully	trust	0.516	ni kikun
compliment	trust	0.516	iyin
obstetrician	trust	0.516	alaboyun
enchanted	trust	0.516	enchanted
inform	trust	0.516	sọfun
association	trust	0.516	ẹgbẹ
credit	trust	0.516	gbese
passwords	trust	0.516	ara wa
freely	trust	0.516	larọwọto
framework	trust	0.516	ilana
nobleman	trust	0.516	ọlọla
formative	trust	0.516	igbekalẹ
tender	trust	0.516	tutu
measure	trust	0.516	odiwọn
advent	trust	0.516	dide
management	trust	0.516	isakoso
confession	trust	0.516	ijewo
remedy	trust	0.516	atunse
sentinel	trust	0.516	sentinel
pray	trust	0.516	gbadura
perpetuity	trust	0.516	ayeraye
tribunal	trust	0.516	ile ejo
minded	trust	0.516	ero
organization	trust	0.516	ajo
predominant	trust	0.516	bori
volunteer	trust	0.509	iyọọda
accolade	trust	0.508	iyin
courtship	trust	0.508	ibaṣepọ
patronage	trust	0.508	patronage
philosopher	trust	0.508	philosopher
confessional	trust	0.508	ijewo
diversity	trust	0.508	oniruuru
virgin	trust	0.508	wundia
venerable	trust	0.508	oloyinbo
policy	trust	0.508	eto imulo
intact	trust	0.508	mule
custodian	trust	0.508	olutọju
automatic	trust	0.508	laifọwọyi
unsurpassed	trust	0.508	unsurpassed
shepherd	trust	0.508	oluso-agutan
reward	trust	0.508	ère
beautification	trust	0.508	ẹwa
medical	trust	0.508	oogun
constable	trust	0.508	constable
forgiving	trust	0.508	idariji
tolerance	trust	0.508	ifarada
priest	trust	0.508	alufaa
enable	trust	0.508	mu ṣiṣẹ
vouch	trust	0.508	ẹri
lieutenant	trust	0.508	alade
instruct	trust	0.508	itọnisọna
housewife	trust	0.508	iyawo ile
admissible	trust	0.508	gbigba
sovereign	trust	0.508	ọba aláṣẹ
amour	trust	0.508	amure
savor	trust	0.508	adun
darling	trust	0.500	ololufe
related	trust	0.500	ti o ni ibatan
infallibility	trust	0.500	aiṣedeede
watchful	trust	0.500	ṣọra
nerds	trust	0.500	awọn ọrọigbaniwọle
instruction	trust	0.500	itọnisọna
doctrine	trust	0.500	ẹkọ
birth	trust	0.500	ibimọ
timing	trust	0.500	akoko
infinity	trust	0.500	ailopin
religions	trust	0.500	awọn alaimọ
warden	trust	0.500	alabojuto
optimist	trust	0.500	ireti
apologetic	trust	0.500	aforiji
gateway	trust	0.500	ẹnu-ọna
pontiff	trust	0.500	pontiff
alive	trust	0.500	laaye
indelible	trust	0.500	ailepagbe
personal	trust	0.500	ti ara ẹni
pious	trust	0.500	olooto
majesty	trust	0.500	kabiyesi
synchronize	trust	0.500	muṣiṣẹpọ
guard	trust	0.500	oluso
retain	trust	0.500	idaduro
romantic	trust	0.500	romantic
superman	trust	0.500	superman
info	trust	0.500	alaye
backer	trust	0.500	alatilẹyin
undying	trust	0.500	aiku
vindication	trust	0.500	idalare
badge	trust	0.500	baaji
treasure	trust	0.500	iṣura
guru	trust	0.500	guru
church	trust	0.492	ijo
formality	trust	0.492	formality
contributor	trust	0.492	olùkópa
radiance	trust	0.492	imole
psalm	trust	0.492	psalm
laudatory	trust	0.492	aladun
grandchildren	trust	0.492	omo omo
popularity	trust	0.492	gbale
salute	trust	0.492	kí
hosannah	trust	0.492	hosana
attraction	trust	0.492	ifamọra
efforts	trust	0.492	idajọ
privy	trust	0.492	ikọkọ
improve	trust	0.492	mu dara
sheriff	trust	0.492	Sheriff
chairman	trust	0.492	alaga
judgement	trust	0.492	owe
harbor	trust	0.492	abo
elegance	trust	0.492	didara
hardy	trust	0.492	lile
umpire	trust	0.492	umpire
constitute	trust	0.492	je
proverbs	trust	0.492	awọn ẹsin
jubilant	trust	0.492	jubilant
aspire	trust	0.492	lepa
synonymous	trust	0.492	bakannaa
inevitable	trust	0.492	eyiti ko ṣeeṣe
musical	trust	0.492	orin
spokesman	trust	0.492	agbẹnusọ
endow	trust	0.492	ẹbun
fellow	trust	0.492	elegbe
grow	trust	0.492	dagba
moderator	trust	0.492	oniwontunniwonsi
enjoy	trust	0.484	gbadun
found	trust	0.484	ri
armor	trust	0.484	ihamọra
