English Word	Emotion	Emotion-Intensity-Score	Odia Word
revere	trust	0.586	ସମ୍ମାନ
tribe	trust	0.586	ଜନଜାତି
meritorious	trust	0.586	ସମ୍ମାନ
joyful	trust	0.586	ଆନନ୍ଦିତ
delegate	trust	0.586	ପ୍ରତିନିଧୀ |
helper	trust	0.586	ସାହାଯ୍ୟକାରୀ
angelic	trust	0.586	ଦୂତ
ambition	trust	0.586	ଉଚ୍ଚାଭିଳାଷ
father	trust	0.586	ବାପା
acclaim	trust	0.586	ପ୍ରଶଂସା
testimony	trust	0.586	ସାକ୍ଷ୍ୟ
collectively	trust	0.586	ସାମୂହିକ ଭାବରେ
sobriety	trust	0.586	ସାବଧାନତା |
prestige	trust	0.586	ପ୍ରତିଷ୍ଠା
firmness	trust	0.586	ଦୃ ness ତା
structural	trust	0.578	ଗଠନମୂଳକ
impartiality	trust	0.578	ନିରପେକ୍ଷତା |
navigator	trust	0.578	ନାଭିଗେଟର୍
judge	trust	0.578	ବିଚାରପତି
shelter	trust	0.578	ଆଶ୍ରୟ
coexisting	trust	0.578	ସହଭାଗୀ
unquestioned	trust	0.578	ପ୍ରଶ୍ନ
careful	trust	0.578	ସାବଧାନ |
obey	trust	0.578	ମାନ
professor	trust	0.578	ପ୍ରଫେସର
convinced	trust	0.578	ନିଶ୍ଚିତ
communion	trust	0.578	ଯୋଗାଯୋଗ
cheerfulness	trust	0.578	ଆନନ୍ଦ
inviting	trust	0.578	ଆମନ୍ତ୍ରଣ
irrefutable	trust	0.578	ଅବିସ୍ମରଣୀୟ |
commandant	trust	0.578	କମାଣ୍ଡାଣ୍ଟ |
smile	trust	0.578	ହସ
authoritative	trust	0.578	ପ୍ରାମାଣିକ
philanthropist	trust	0.578	ଚାଣକ୍ୟ
legalized	trust	0.578	ଆଇନଗତ ହୋଇଛି |
adore	trust	0.578	ଆଦର କର |
upright	trust	0.578	ସରଳ
revival	trust	0.578	ପୁନର୍ଜୀବନ
dutiful	trust	0.578	କର୍ତ୍ତବ୍ୟ
watchdog	trust	0.578	ରାକ୍ଷୀ
apostle	trust	0.570	ପ୍ରେରିତ
volunteers	trust	0.570	ସ୍ୱେଚ୍ଛାସେବୀ
immaculate	trust	0.570	ଅମୃତ
adhering	trust	0.570	ଅନୁକରଣ
unquestionably	trust	0.570	ନି .ସନ୍ଦେହ |
advise	trust	0.570	ପରାମର୍ଶ ଦିଅ |
punctual	trust	0.570	ସମୟାନୁବର୍ତ୍ତୀ |
consult	trust	0.570	ପରାମର୍ଶ କରନ୍ତୁ |
ordinance	trust	0.570	ନିୟମ
complement	trust	0.570	ସଂପନ୍ନ
modest	trust	0.570	ନମ୍ର
everlasting	trust	0.570	ଅନନ୍ତ
compass	trust	0.570	କମ୍ପାସ୍
heavenly	trust	0.570	ସ୍ୱର୍ଗୀୟ
determinate	trust	0.570	ନିର୍ଣ୍ଣୟ କର
counsellor	trust	0.570	ପରାମର୍ଶଦାତା |
abundance	trust	0.570	ପ୍ରଚୁରତା
guide	trust	0.570	ଗାଇଡ୍
earned	trust	0.570	ଭେଟ୍ଟେଡ୍
pedigree	trust	0.570	ପୀଠ
relative	trust	0.570	ସମ୍ପର୍କୀୟ
principal	trust	0.570	ପ୍ରଧାନ
plausible	trust	0.570	ଯୁକ୍ତିଯୁକ୍ତ
collaborator	trust	0.570	ସହଯୋଗୀ
connective	trust	0.570	ସଂଯୋଜକ |
corroboration	trust	0.570	ସଂଶୋଧନ
insure	trust	0.570	ବୀମା
pilot	trust	0.570	ପାଇଲଟ୍ |
unequivocal	trust	0.570	ଏକତରଫା |
matron	trust	0.570	ମାଟ୍ରନ୍ |
cuddle	trust	0.570	କୁଡ଼ିଆ |
measured	trust	0.570	ମାପ
fort	trust	0.562	ଦୁର୍ଗ
treasurer	trust	0.562	କୋଷାଧ୍ୟକ୍ଷ
apostolic	trust	0.562	ପ୍ରେରିତ
save	trust	0.562	ସଞ୍ଚୟ କରନ୍ତୁ |
frankness	trust	0.562	ଖୋଲାଖୋଲି
insight	trust	0.562	ଅନ୍ତର୍ଦୃଷ୍ଟି |
admit	trust	0.562	ସ୍ୱୀକାର କର |
earn	trust	0.562	ରୋଜଗାର କର |
remarkable	trust	0.562	ଉଲ୍ଲେଖନୀୟ
strong	trust	0.562	ଶକ୍ତିଶାଳୀ
content	trust	0.562	ବିଷୟବସ୍ତୁ
vitality	trust	0.562	ଜୀବନଶ .ଳୀ
prize	trust	0.562	ପୁରସ୍କାର
vigorous	trust	0.562	ଶକ୍ତିଶାଳୀ
congregation	trust	0.562	ମଣ୍ଡଳୀ
uplift	trust	0.562	ଉନ୍ନତି
spotless	trust	0.562	ଦାଗହୀନ |
devout	trust	0.562	ଭକ୍ତ
soothing	trust	0.562	ଶାନ୍ତ
miracle	trust	0.562	ଚମତ୍କାର
cohesion	trust	0.562	ମିଳନ
lovemaking	trust	0.562	ପ୍ରେମ ତିଆରି
curable	trust	0.562	ଆରୋଗ୍ୟ ଯୋଗ୍ୟ |
pleasant	trust	0.562	ସୁଖଦ
jury	trust	0.562	ଖଣ୍ଡପୀଠ
pertinent	trust	0.562	ପ୍ରଯୁଜ୍ୟ
succeeding	trust	0.562	ସଫଳ
concordance	trust	0.562	ସମ୍ମତି
jurist	trust	0.562	ଆଇନଜୀବୀ |
applaud	trust	0.562	କରତାଳି
ordination	trust	0.562	ଅର୍ଡିନେସନ୍ |
compensate	trust	0.562	କ୍ଷତିପୂରଣ
patience	trust	0.555	ଧ patience ର୍ଯ୍ୟ
mediate	trust	0.555	ମଧ୍ୟସ୍ଥି |
coach	trust	0.555	ପ୍ରଶିକ୍ଷକ
illumination	trust	0.555	ଆଲୋକ
cultivate	trust	0.555	ଚାଷ
providing	trust	0.555	ଯୋଗାଇବା |
precedence	trust	0.555	ପ୍ରାଥମିକତା
exalt	trust	0.555	ଉଚ୍ଚ କର
succeed	trust	0.555	ସଫଳ ହୁଅ
inclusion	trust	0.555	ଅନ୍ତର୍ଭୂକ୍ତ
meditate	trust	0.555	ଧ୍ୟାନ କର
coalesce	trust	0.555	ସମନ୍ୱୟ
betrothed	trust	0.555	ବିବାହିତ
midwife	trust	0.555	ଧାତ୍ରୀ
veteran	trust	0.555	ଭେଟେରାନ୍
destined	trust	0.555	ଧାର୍ଯ୍ୟ
auditor	trust	0.555	ଅଡିଟର
privacy	trust	0.555	ଗୋପନୀୟତା
restorative	trust	0.555	ପୁନରୁଦ୍ଧାର
influential	trust	0.555	ପ୍ରଭାବଶାଳୀ
impartial	trust	0.555	ନିରପେକ୍ଷ |
discretion	trust	0.555	ବିବେକ
foresight	trust	0.555	ଦୂରଦୃଷ୍ଟି |
congruence	trust	0.555	ସମନ୍ୱୟ |
worship	trust	0.555	ପୂଜା
constant	trust	0.555	ସ୍ଥିର
reunion	trust	0.555	ମିଳନ
intuition	trust	0.555	ଆନ୍ତରିକତା
reconciliation	trust	0.555	ପୁନ iliation ନିର୍ମାଣ
ambulance	trust	0.555	ଆମ୍ବୁଲାନ୍ସ
defender	trust	0.555	ଡିଫେଣ୍ଡର
greatness	trust	0.555	ମହାନତା
buddy	trust	0.555	ସାଙ୍ଗ
vote	trust	0.555	ଭୋଟ୍
physicist	trust	0.555	ପଦାର୍ଥ ବିଜ୍ଞାନୀ
prophet	trust	0.555	ଭବିଷ୍ୟ‌ଦ୍‌ବକ୍ତା
prevalent	trust	0.547	ପ୍ରଚଳିତ
eyewitness	trust	0.547	ପ୍ରତ୍ୟକ୍ଷଦର୍ଶୀ
durable	trust	0.547	ସ୍ଥାୟୀ
prudent	trust	0.547	ଚତୁର
securities	trust	0.547	ସିକ୍ୟୁରିଟି
salvation	trust	0.547	ପରିତ୍ରାଣ
govern	trust	0.547	ଶାସନ କର |
law	trust	0.547	ନିୟମ
proud	trust	0.547	ଗର୍ବିତ
cheer	trust	0.547	ଖୁସି କର |
reinforcement	trust	0.547	ଦୃ for ୀକରଣ
promises	trust	0.547	ରୋଜଗାର
invocation	trust	0.547	ଆହ୍ .ାନ
provide	trust	0.547	ପ୍ରଦାନ କରନ୍ତୁ |
friendly	trust	0.547	ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ
commanding	trust	0.547	ନିର୍ଦ୍ଦେଶ
temperate	trust	0.547	ସ୍ୱଭାବିକ
conciliation	trust	0.547	ସମନ୍ୱୟ
convent	trust	0.547	କନଭେଣ୍ଟ
heritage	trust	0.547	heritage ତିହ୍ୟ
independence	trust	0.547	ସ୍ୱାଧୀନତା
rejoice	trust	0.547	ଆନନ୍ଦ କର
engaging	trust	0.547	ଜଡିତ
readiness	trust	0.547	ପ୍ରସ୍ତୁତି
registry	trust	0.547	ରେଜିଷ୍ଟ୍ରି |
statement	trust	0.547	ଷ୍ଟେଟମେଣ୍ଟ
liberty	trust	0.547	ସ୍ୱାଧୀନତା
forgive	trust	0.547	କ୍ଷମା କର
ancestral	trust	0.547	ପ ancest ତୃକ
impenetrable	trust	0.547	ଅସମ୍ଭବ
choices	trust	0.539	ପ୍ରତିଜ୍ଞା
psalms	trust	0.539	ଗୀତସଂହିତା
majority	trust	0.539	ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
antidote	trust	0.539	ପ୍ରତିକାର
tantamount	trust	0.539	tantamount
perfect	trust	0.539	ସଂପୂର୍ଣ୍ଣ
regularity	trust	0.539	ନିୟମିତତା |
chronicle	trust	0.539	ଇତିହାସ
ensemble	trust	0.539	ସଂଗୀତ
applause	trust	0.539	କରତାଳି
obedience	trust	0.539	ଆଜ୍ଞା
aspiring	trust	0.539	ଆଶାକର୍ମୀ
watchman	trust	0.539	ରାକ୍ଷୀ
inimitable	trust	0.539	ଅମୂଲ୍ୟ
chastity	trust	0.539	ସଠିକତା
architecture	trust	0.539	ସ୍ଥାପତ୍ୟ
stamina	trust	0.539	ଦୃ am ତା
delightful	trust	0.539	ଆନନ୍ଦଦାୟକ
exalted	trust	0.539	ଉନ୍ନତ
relevant	trust	0.539	ପ୍ରାସଙ୍ଗିକ |
reinforcements	trust	0.539	ସଶକ୍ତିକରଣ
proctor	trust	0.539	ପ୍ରକ୍ଟର
immovable	trust	0.539	ଅସ୍ଥାବର |
instructions	trust	0.539	ନିର୍ଦ୍ଦେଶାବଳୀ
define	trust	0.539	ପରିଭାଷିତ କରନ୍ତୁ
uncensured	trust	0.539	ଅସୁରକ୍ଷିତ
institute	trust	0.539	ଅନୁଷ୍ଠାନ
responsive	trust	0.539	ପ୍ରତିକ୍ରିୟାଶୀଳ |
recovery	trust	0.539	ପୁନରୁଦ୍ଧାର
obliging	trust	0.539	ବାଧ୍ୟତାମୂଳକ
obvious	trust	0.539	ସ୍ପଷ୍ଟ
forefathers	trust	0.539	ପୂର୍ବପୁରୁଷ
eager	trust	0.539	ଆଗ୍ରହୀ
inoculation	trust	0.539	ଇନୋକ୍ୟୁଲେସନ୍
admitting	trust	0.539	ସ୍ୱୀକାର କରୁଛି
memorable	trust	0.539	ସ୍ମରଣୀୟ
hospital	trust	0.531	ଡାକ୍ତରଖାନା
rescue	trust	0.531	ଉଦ୍ଧାର
deed	trust	0.531	କାର୍ଯ୍ୟ
princely	trust	0.531	ରାଜକୁମାରୀ
retirement	trust	0.531	ଅବସର
cradle	trust	0.531	କ୍ରଡଲ୍ |
immunization	trust	0.531	ପ୍ରତିରୋପଣ
bloom	trust	0.531	ଫୁଲ
candid	trust	0.531	ପ୍ରାର୍ଥୀ
evergreen	trust	0.531	ଚିର ସବୁଜ
ballot	trust	0.531	ମତଦାନ
accompaniment	trust	0.531	ସଙ୍ଗୀତ
verily	trust	0.531	ପ୍ରକୃତରେ
inseparable	trust	0.531	ଅବିଚ୍ଛେଦ୍ୟ |
analyst	trust	0.531	ବିଶ୍ଳେଷକ |
strive	trust	0.531	ଚେଷ୍ଟା କର
dependent	trust	0.531	ନିର୍ଭରଶୀଳ |
heavens	trust	0.531	ସ୍ୱର୍ଗ
answerable	trust	0.531	ଉତ୍ତରଦାୟୀ |
school	trust	0.531	ବିଦ୍ୟାଳୟ
terms	trust	0.531	ସର୍ତ୍ତାବଳୀ
center	trust	0.531	କେନ୍ଦ୍ର
firstborn	trust	0.531	ପ୍ରଥମଜାତ
transcript	trust	0.531	ଟ୍ରାନ୍ସକ୍ରିପସନ୍
fraternal	trust	0.531	ଭ୍ରାତୃଭାବ |
omniscient	trust	0.531	ସର୍ବଜ୍ଞ
seal	trust	0.531	ସିଲ୍
edification	trust	0.531	ସଂଶୋଧନ
doubtless	trust	0.531	ସନ୍ଦେହ ନାହିଁ |
deliverance	trust	0.531	ଉଦ୍ଧାର
sponsor	trust	0.531	ପ୍ରଯୋଜକ
expedient	trust	0.531	ଉପଯୋଗୀ
bride	trust	0.531	ବର
refuge	trust	0.531	ଆଶ୍ରୟ
approbation	trust	0.527	ଅନୁମୋଦନ
chaplain	trust	0.523	ଚାପଲେନ୍ |
laureate	trust	0.523	ବିଜେତା
liberate	trust	0.523	ମୁକ୍ତ କର |
coronation	trust	0.523	ଶୋଭାଯାତ୍ରା
adoration	trust	0.523	ଆଦର
countenance	trust	0.523	ମୁଖ
honeymoon	trust	0.523	ହନିମୁନ୍
connoisseur	trust	0.523	ସଂଯୋଜକ
notable	trust	0.523	ଉଲ୍ଲେଖନୀୟ |
benedictory	trust	0.523	ଅନୁଗ୍ରହ
celebration	trust	0.523	ଉତ୍ସବ
neighbor	trust	0.523	ପଡୋଶୀ
unbroken	trust	0.523	ଅବିଭକ୍ତ
award	trust	0.523	ପୁରସ୍କାର
improvement	trust	0.523	ଉନ୍ନତି
hug	trust	0.523	ଆଲିଙ୍ଗନ
graduation	trust	0.523	ସ୍ନାତକ
correctness	trust	0.523	ସଠିକତା
winning	trust	0.523	ଜିତିବା |
paragon	trust	0.523	ପାରାଗନ୍ |
ratify	trust	0.523	ଅନୁମୋଦନ
powerful	trust	0.523	ଶକ୍ତିଶାଳୀ
elevation	trust	0.523	ଉଚ୍ଚତା
commonwealth	trust	0.523	ସାଧାରଣତନ୍ତ୍ର
account	trust	0.523	ଖାତା
unimpeached	trust	0.523	ଅପରାଜିତ |
taught	trust	0.523	ଶିକ୍ଷାଦାନ
salutary	trust	0.523	ନମସ୍କାର
captivate	trust	0.523	ଆକର୍ଷିତ କର |
dictionary	trust	0.523	ଅଭିଧାନ
nobility	trust	0.523	ସମ୍ଭ୍ରାନ୍ତ
ourselves	trust	0.523	ପସନ୍ଦ
feeling	trust	0.518	ଅନୁଭବ
amen	trust	0.516	ଆମେନ୍
committee	trust	0.516	କମିଟି
reverie	trust	0.516	ସମ୍ମାନ
deserve	trust	0.516	ଯୋଗ୍ୟ
fully	trust	0.516	ସମ୍ପୁର୍ଣ୍ଣ ଭାବରେ |
compliment	trust	0.516	ପ୍ରଶଂସା
obstetrician	trust	0.516	ପ୍ରସୂତି ବିଶେଷଜ୍ଞ
enchanted	trust	0.516	ମନ୍ତ୍ରଜ୍
inform	trust	0.516	ସୂଚନା ଦେବା
association	trust	0.516	ସଙ୍ଗଠନ
credit	trust	0.516	କ୍ରେଡିଟ୍
passwords	trust	0.516	ଆମେ ନିଜେ
freely	trust	0.516	ମୁକ୍ତ ଭାବରେ
framework	trust	0.516	framework ାଞ୍ଚା
nobleman	trust	0.516	ସମ୍ଭ୍ରାନ୍ତ
formative	trust	0.516	ଗଠନମୂଳକ |
tender	trust	0.516	ଟେଣ୍ଡର
measure	trust	0.516	ମାପ
advent	trust	0.516	ଆଗମନ
management	trust	0.516	ପରିଚାଳନା
confession	trust	0.516	ସ୍ୱୀକାର
remedy	trust	0.516	ପ୍ରତିକାର
sentinel	trust	0.516	ସେଣ୍ଟିନେଲ |
pray	trust	0.516	ପ୍ରାର୍ଥନା କର
perpetuity	trust	0.516	ଚିରସ୍ଥାୟୀତା |
tribunal	trust	0.516	ଟ୍ରିବ୍ୟୁନାଲ
minded	trust	0.516	ମାନସିକ
organization	trust	0.516	ସଂଗଠନ
predominant	trust	0.516	ମୁଖ୍ୟତ। |
volunteer	trust	0.509	ସ୍ୱେଚ୍ଛାସେବୀ
accolade	trust	0.508	ପ୍ରଶଂସା
courtship	trust	0.508	ଅଦାଲତ
patronage	trust	0.508	ପୃଷ୍ଠପୋଷକତା |
philosopher	trust	0.508	ଦାର୍ଶନିକ
confessional	trust	0.508	ସ୍ ession ୀକାର
diversity	trust	0.508	ବିବିଧତା |
virgin	trust	0.508	କୁମାରୀ
venerable	trust	0.508	ସମ୍ମାନନୀୟ
policy	trust	0.508	ନୀତି
intact	trust	0.508	ଅକ୍ଷୁର୍ଣ୍ଣ |
custodian	trust	0.508	ରକ୍ଷକ
automatic	trust	0.508	ସ୍ୱୟଂଚାଳିତ |
unsurpassed	trust	0.508	ଅପ୍ରତ୍ୟାଶିତ |
shepherd	trust	0.508	ମେଷପାଳକ
reward	trust	0.508	ପୁରସ୍କାର
beautification	trust	0.508	ସ beaut ନ୍ଦର୍ଯ୍ୟକରଣ
medical	trust	0.508	ଡାକ୍ତରୀ
constable	trust	0.508	କନଷ୍ଟେବଳ |
forgiving	trust	0.508	କ୍ଷମାକାରୀ
tolerance	trust	0.508	ସହନଶୀଳତା
priest	trust	0.508	ପୁରୋହିତ
enable	trust	0.508	ସକ୍ଷମ କରନ୍ତୁ |
vouch	trust	0.508	ଭାଉଚ୍ |
lieutenant	trust	0.508	ଲେଫ୍ଟନାଣ୍ଟ
instruct	trust	0.508	ନିର୍ଦ୍ଦେଶ ଦିଅ |
housewife	trust	0.508	ଗୃହିଣୀ
admissible	trust	0.508	ଗ୍ରହଣଯୋଗ୍ୟ
sovereign	trust	0.508	ସାର୍ବଭ .ମ
amour	trust	0.508	ଆମୋର
savor	trust	0.508	ସୁଗନ୍ଧ
darling	trust	0.500	ପ୍ରିୟ
related	trust	0.500	ସମ୍ବନ୍ଧୀୟ
infallibility	trust	0.500	ଅସମ୍ପୂର୍ଣ୍ଣତା |
watchful	trust	0.500	ଜାଗ୍ରତ |
nerds	trust	0.500	ପାସୱାର୍ଡ
instruction	trust	0.500	ନିର୍ଦ୍ଦେଶ
doctrine	trust	0.500	ଉପଦେଶ
birth	trust	0.500	ଜନ୍ମ
timing	trust	0.500	ସମୟ
infinity	trust	0.500	ଅସୀମତା |
religions	trust	0.500	ନର୍ଡସ୍
warden	trust	0.500	ୱାର୍ଡେନ
optimist	trust	0.500	ଆଶାବାଦୀ
apologetic	trust	0.500	କ୍ଷମା ପ୍ରାର୍ଥନା
gateway	trust	0.500	ଗେଟୱେ
pontiff	trust	0.500	ପଣ୍ଟିଫ୍ |
alive	trust	0.500	ଜୀବନ୍ତ
indelible	trust	0.500	ଅବିସ୍ମରଣୀୟ |
personal	trust	0.500	ବ୍ୟକ୍ତିଗତ
pious	trust	0.500	ଧାର୍ମିକ
majesty	trust	0.500	ମହିମା
synchronize	trust	0.500	ସିଙ୍କ୍ରୋନାଇଜ୍ କରନ୍ତୁ |
guard	trust	0.500	ରାକ୍ଷୀ
retain	trust	0.500	ରଖ
romantic	trust	0.500	ରୋମାଣ୍ଟିକ୍
superman	trust	0.500	ସୁପରମ୍ୟାନ୍
info	trust	0.500	ସୂଚନା
backer	trust	0.500	ପୃଷ୍ଠପୋଷକ
undying	trust	0.500	ଅନାବଶ୍ୟକ |
vindication	trust	0.500	ପ୍ରମାଣ
badge	trust	0.500	ବ୍ୟାଜ୍
treasure	trust	0.500	ଧନ
guru	trust	0.500	ଗୁରୁ
church	trust	0.492	ଚର୍ଚ୍ଚ
formality	trust	0.492	ality ପଚାରିକତା |
contributor	trust	0.492	ସହଯୋଗୀ
radiance	trust	0.492	ଉଜ୍ଜ୍ୱଳତା
psalm	trust	0.492	ଗୀତସଂହିତା
laudatory	trust	0.492	ପ୍ରଶଂସନୀୟ
grandchildren	trust	0.492	ନାତି ନାତୁଣୀ
popularity	trust	0.492	ଲୋକପ୍ରିୟତା
salute	trust	0.492	ନମସ୍କାର
hosannah	trust	0.492	ହୋସାନା
attraction	trust	0.492	ଆକର୍ଷଣ
efforts	trust	0.492	ବିଚାର
privy	trust	0.492	ବ୍ୟକ୍ତିଗତ
improve	trust	0.492	ଉନ୍ନତି କର |
sheriff	trust	0.492	ଶେରିଫ୍ |
chairman	trust	0.492	ଅଧ୍ୟକ୍ଷ
judgement	trust	0.492	ହିତୋପଦେଶ
harbor	trust	0.492	ବନ୍ଦର
elegance	trust	0.492	ଶୋଭା
hardy	trust	0.492	କଠିନ
umpire	trust	0.492	ଅମ୍ପାୟାର
constitute	trust	0.492	ଗଠନ କର |
proverbs	trust	0.492	ଧର୍ମ
jubilant	trust	0.492	ଆନନ୍ଦ
aspire	trust	0.492	ଇଚ୍ଛା କର |
synonymous	trust	0.492	ସମକକ୍ଷ |
inevitable	trust	0.492	ଅପରିହାର୍ଯ୍ୟ |
musical	trust	0.492	ବାଦ୍ୟଯନ୍ତ୍ର
spokesman	trust	0.492	ମୁଖପାତ୍ର
endow	trust	0.492	endow
fellow	trust	0.492	ସାଥୀ
grow	trust	0.492	ବ grow ନ୍ତୁ |
moderator	trust	0.492	ମୋଡରେଟର୍
enjoy	trust	0.484	ଉପଭୋଗ କର |
found	trust	0.484	ମିଳିଲା
armor	trust	0.484	ଅସ୍ତ୍ରଶସ୍ତ୍ର
colonel	trust	0.484	କର୍ଣ୍ଣେଲ
referee	trust	0.484	ରେଫରି
favorite	trust	0.484	ପ୍ରିୟ
assembly	trust	0.484	ସଭା
romance	trust	0.484	ରୋମାନ୍ସ
confess	trust	0.484	ସ୍ୱୀକାର କର
sweet	trust	0.484	ମିଠା
crowning	trust	0.484	ମୁକୁଟ
forecast	trust	0.484	ପୂର୍ବାନୁମାନ
affection	trust	0.484	ସ୍ନେହ
approbate	trust	0.484	ଅନୁମୋଦନ କରନ୍ତୁ |
path	trust	0.484	ପଥ
concord	trust	0.484	ଏକମତ
police	trust	0.484	ପୋଲିସ
countryman	trust	0.484	ଦେଶବାସୀ
income	trust	0.484	ଆୟ
ranger	trust	0.484	ରେ ran ୍ଜର୍
depth	trust	0.484	ଗଭୀରତା
like	trust	0.484	ପରି
voucher	trust	0.484	ଭାଉଚର୍
diagnosis	trust	0.484	ନିରାକରଣ
hire	trust	0.484	ନିଯୁକ୍ତି
clean	trust	0.484	ପରିଷ୍କାର
laudation	trust	0.484	ପ୍ରଶଂସା
arbiter	trust	0.484	ଆର୍ବିଟର
purely	trust	0.477	ଶୁଦ୍ଧ ଭାବରେ
votive	trust	0.477	ଭୋଟିଭ୍ |
expect	trust	0.477	ଆଶା କରିବା
glory	trust	0.477	ଗ glory ରବ
counted	trust	0.477	ପ୍ରୟାସ
apologize	trust	0.477	କ୍ଷମା ମାଗନ୍ତୁ
sterling	trust	0.477	ଷ୍ଟର୍ଲିଂ |
word	trust	0.477	ଶବ୍ଦ
follow	trust	0.477	ଅନୁସରଣ କର
sermon	trust	0.477	ଉପଦେଶ
consul	trust	0.477	କନସୁଲ୍
calculator	trust	0.477	କାଲକୁଲେଟର
lamb	trust	0.477	ମେଷଶାବକ
veracity	trust	0.477	ସତ୍ୟତା
matter	trust	0.477	ବିଷୟ
parliament	trust	0.477	ସଂସଦ
lover	trust	0.477	ପ୍ରେମିକ
sacrifice	trust	0.477	ବଳିଦାନ
putative	trust	0.477	ପୁଟିଭ୍ |
preponderance	trust	0.477	ଅଗ୍ରାଧିକାର
landmark	trust	0.477	ଚିହ୍ନ ଚିହ୍ନ
nursery	trust	0.477	ନର୍ସରୀ
mathematical	trust	0.477	ଗାଣିତିକ
frank	trust	0.477	ଖୋଲାଖୋଲି
signature	trust	0.477	ଦସ୍ତଖତ
policeman	trust	0.477	ପୋଲିସ୍
episcopal	trust	0.477	episcopal
pastor	trust	0.477	ପାଳକ
eagerness	trust	0.469	ଆଗ୍ରହ
mighty	trust	0.469	ଶକ୍ତିଶାଳୀ
recruits	trust	0.469	ନିଯୁକ୍ତ
tribune	trust	0.469	ଟ୍ରିବ୍ୟୁନ୍
author	trust	0.469	ଲେଖକ
effective	trust	0.469	ପ୍ରଭାବଶାଳୀ
intended	trust	0.469	ଉଦ୍ଦିଷ୍ଟ |
passion	trust	0.469	ଆବେଗ
religion	trust	0.469	ଧର୍ମ
flagship	trust	0.469	ଫ୍ଲାଗସିପ୍
immerse	trust	0.469	ବୁଡ଼ ପକାନ୍ତୁ |
