English Word	Emotion	Emotion-Intensity-Score	Xhosa Word
prick	surprise	0.484	ukuhlaba
variable	surprise	0.484	iyaguquguquka
curiosity	surprise	0.484	umdla
daemon	surprise	0.484	idaemon
inexpressible	surprise	0.484	engenakuchazwa
magician	surprise	0.484	umlingo
underestimate	surprise	0.484	ukujongela phantsi
fanfare	surprise	0.484	umdla
horde	surprise	0.484	umkhosi
zeal	surprise	0.484	inzondelelo
incident	surprise	0.477	isiganeko
illumination	surprise	0.477	isikhanyiso
chicane	surprise	0.477	chicane
sneeze	surprise	0.477	ithimla
subversive	surprise	0.477	ukubhukuqa
gawk	surprise	0.477	qwaka
fortune	surprise	0.477	ithamsanqa
strange	surprise	0.477	engaqhelekanga
dreadfully	surprise	0.477	ngokoyikeka
unguarded	surprise	0.477	engagadwanga
prowl	surprise	0.469	bhuqa
reversal	surprise	0.469	ukubuyisela umva
wizard	surprise	0.469	wizard
rapid	surprise	0.469	ngokukhawuleza
leery	surprise	0.469	leery
break	surprise	0.461	ikhefu
slip	surprise	0.461	tyibilika
divergent	surprise	0.461	ezahlukeneyo
hilarious	surprise	0.461	mnandi
coincidence	surprise	0.461	ngengozi
subito	surprise	0.461	subito
overestimate	surprise	0.453	uqikelelo olugqithisileyo
ordeal	surprise	0.453	ubunzima
evanescence	surprise	0.453	ukungahambi kakuhle
merriment	surprise	0.453	ulonwabo
raffle	surprise	0.453	raffle
winning	surprise	0.453	okuphumelela
wonderful	surprise	0.453	emangalisayo
hoax	surprise	0.453	ubuxoki obenziwe ngamasibomu
confession	surprise	0.453	ukuvuma izono
splendid	surprise	0.445	buhle
stound	surprise	0.445	yima
perchance	surprise	0.445	mhlawumbi
excel	surprise	0.445	ukugqwesa
enthusiast	surprise	0.445	umthandi
gambling	surprise	0.445	ukugembula
feat	surprise	0.445	feat
laughter	surprise	0.445	ukuhleka
brighten	surprise	0.438	qaqambisa
unique	surprise	0.438	eyodwa
senseless	surprise	0.438	abangenangqondo
changeable	surprise	0.438	iyatshintsheka
splendor	surprise	0.438	ubukhazikhazi
rapt	surprise	0.438	rap
unintentional	surprise	0.438	engaqondanga
fascination	surprise	0.430	umdla
trepidation	surprise	0.430	uloyiko
lawsuit	surprise	0.430	ityala
gift	surprise	0.430	isipho
stealthy	surprise	0.430	ngasese
fiesta	surprise	0.430	ifiesta
intrigue	surprise	0.430	iyelenqe
delighted	surprise	0.430	Ndonywatyisiwe
judgment	surprise	0.422	isigwebo
stealth	surprise	0.422	ubuqhophololo
enchant	surprise	0.422	umthakathi
originality	surprise	0.422	imvelaphi
riddle	surprise	0.422	iqhina
quicksilver	surprise	0.422	quicksilver
illegitimate	surprise	0.414	abangekho mthethweni
experiment	surprise	0.414	umfuniselo
elusive	surprise	0.414	kunzima
syncope	surprise	0.414	isyncope
liberation	surprise	0.414	inkululeko
spirits	surprise	0.414	imimoya
perjury	surprise	0.414	ubuxoki
veracity	surprise	0.414	ubunyani
parade	surprise	0.406	umngcelele
applause	surprise	0.406	intswahla yezandla
inspired	surprise	0.406	iphefumlelwe
allure	surprise	0.406	umtsalane
eager	surprise	0.406	ngolangazelelo
gambler	surprise	0.406	umngcakazi
fete	surprise	0.406	ukugqiba
divorce	surprise	0.398	uqhawulo-mtshato
guess	surprise	0.398	qikelela
princely	surprise	0.398	ngenkosana
burlesque	surprise	0.398	i-burlesque
secrecy	surprise	0.398	imfihlo
incontinence	surprise	0.391	ukungakwazi ukuzibamba
peri	surprise	0.391	peri
cheerful	surprise	0.391	ochwayitileyo
hermaphrodite	surprise	0.391	hermaphrodite
supremacy	surprise	0.391	ukongama
aspiration	surprise	0.391	ulangazelelo
buck	surprise	0.383	imali
lose	surprise	0.383	lahlekelwa
cadaver	surprise	0.383	umqolomba
crowning	surprise	0.383	ukuthwesa isithsaba
praiseworthy	surprise	0.383	encomekayo
inheritance	surprise	0.383	ilifa
score	surprise	0.383	Inqaku
gulp	surprise	0.375	gulp
camouflaged	surprise	0.375	ifihliwe
advance	surprise	0.375	phambili
succeed	surprise	0.375	yimpumelelo
frisky	surprise	0.375	frisky
mystic	surprise	0.375	ongaqondakaliyo
compliment	surprise	0.375	ncoma
hope	surprise	0.367	ithemba
joker	surprise	0.367	isiqhulo
sparkle	surprise	0.367	ukumenyezela
excavation	surprise	0.367	ukomba
sensual	surprise	0.367	inkanuko
entertainment	surprise	0.359	ukuzonwabisa
feeling	surprise	0.359	imvakalelo
modify	surprise	0.352	lungisa
blessings	surprise	0.352	iintsikelelo
newcomer	surprise	0.352	umntu omtsha
obit	surprise	0.352	obit
postponement	surprise	0.352	ukuhlehliswa
award	surprise	0.352	ibhaso
clown	surprise	0.352	umhlekisi
highest	surprise	0.344	phezulu
hero	surprise	0.344	iqhawe
glorify	surprise	0.344	zukisa
proficiency	surprise	0.344	ubuchule
start	surprise	0.344	qala
wonderfully	surprise	0.344	ngokumangalisayo
celebrity	surprise	0.344	umntu odumileyo
rekindle	surprise	0.336	vuselela
optimism	surprise	0.336	ithemba
sanctify	surprise	0.336	ngcwalisa
unbeaten	surprise	0.336	engabethwa
prodigious	surprise	0.336	emangalisayo
grin	surprise	0.336	grin
memorable	surprise	0.336	ekhumbulekayo
warned	surprise	0.336	walumkisa
dissolution	surprise	0.336	ukupheliswa
hypertrophy	surprise	0.328	hypertrophy
admiration	surprise	0.328	ukuncoma
examination	surprise	0.320	uviwo
angel	surprise	0.320	ingelosi
present	surprise	0.320	ekhoyo
catch	surprise	0.320	bamba
hap	surprise	0.320	hap
saint	surprise	0.312	ongcwele
embrace	surprise	0.312	sangana
flirt	surprise	0.312	dlala ngothando
puma	surprise	0.312	ipuma
kiss	surprise	0.312	ukwanga
liberty	surprise	0.312	inkululeko
scrimmage	surprise	0.312	ukukrala
treat	surprise	0.312	phatha
inaffable	surprise	0.312	ayinakuthethwa
occasional	surprise	0.312	ngamaxesha athile
dismissal	surprise	0.312	ukugxothwa
perfection	surprise	0.305	imfezeko
saintly	surprise	0.305	ngokungcwele
gratify	surprise	0.305	kwanelisa
generosity	surprise	0.305	ububele
sally	surprise	0.305	sally
palpable	surprise	0.297	iyaqondakala
finally	surprise	0.297	ekugqibeleni
differently	surprise	0.297	ngokwahlukileyo
polarity	surprise	0.297	ipolarity
ceremony	surprise	0.297	umsitho
favorable	surprise	0.297	evumayo
larger	surprise	0.297	inkulu
warn	surprise	0.297	lumkisa
medal	surprise	0.289	imbasa
romance	surprise	0.289	uthando
inviting	surprise	0.289	ukumema
greeting	surprise	0.289	umbuliso
resignation	surprise	0.281	ukurhoxa
accolade	surprise	0.281	ukuncoma
labor	surprise	0.281	umsebenzi
candid	surprise	0.281	ngokuphandle
trip	surprise	0.281	uhambo
stare	surprise	0.273	jonga
admire	surprise	0.266	ncoma
glimmer	surprise	0.266	ukubengezela
playful	surprise	0.266	dlalayo
somatic	surprise	0.266	somatic
festival	surprise	0.266	umthendeleko
mimicry	surprise	0.266	xelisa
insolvency	surprise	0.266	ukutshona
immerse	surprise	0.266	ntywilisela
invite	surprise	0.266	mema
compensate	surprise	0.266	hlawula
receiving	surprise	0.258	ukwamkela
complement	surprise	0.258	umphelelisi
chuckle	surprise	0.258	hleka
laugh	surprise	0.258	hleka
hypothesis	surprise	0.258	ingcamango
honeymoon	surprise	0.250	ihoneymoon
opera	surprise	0.242	iopera
pleasant	surprise	0.242	mnandi
marry	surprise	0.242	tshata
independence	surprise	0.242	ukuzimela
chant	surprise	0.234	ingoma
holiness	surprise	0.234	ubungcwele
assessment	surprise	0.234	uvavanyo
rhythmical	surprise	0.234	enesingqisho
hopeful	surprise	0.234	ndinethemba
leave	surprise	0.234	hamba
trophy	surprise	0.234	indebe
deal	surprise	0.227	isivumelwano
procession	surprise	0.227	umngcelele
placard	surprise	0.227	iplacard
shopping	surprise	0.219	ukuthenga
musical	surprise	0.219	zomculo
cherish	surprise	0.219	xabisa
good	surprise	0.219	kulungile
dawn	surprise	0.211	isifingo
simplify	surprise	0.211	yenza lula
shell	surprise	0.211	iqokobhe
morals	surprise	0.203	ukuziphatha
money	surprise	0.203	imali
nullify	surprise	0.203	tshitshisa
purity	surprise	0.203	ubunyulu
sweet	surprise	0.203	mnandi
synchronize	surprise	0.195	ngqamanisa
precious	surprise	0.195	zixabisekile
humanitarian	surprise	0.195	ongumntu
preservative	surprise	0.195	isilondolozi
unfulfilled	surprise	0.195	engazalisekanga
obliging	surprise	0.188	kuyanyanzeleka
singularly	surprise	0.188	ngesinye
graduation	surprise	0.180	isidanga
foresee	surprise	0.180	bona kwangaphambili
pray	surprise	0.180	thandaza
lovely	surprise	0.180	ithandekayo
thirst	surprise	0.172	unxano
mouth	surprise	0.172	umlomo
youth	surprise	0.172	ulutsha
sun	surprise	0.172	ilanga
art	surprise	0.172	ubugcisa
goodness	surprise	0.164	ukulunga
latent	surprise	0.156	latent
visor	surprise	0.156	ivisor
overdue	surprise	0.156	lidlulelwe lixesha
practiced	surprise	0.156	ziqhelise
loyal	surprise	0.148	unyanisekile
expect	surprise	0.148	lindela
wireless	surprise	0.148	wireless
destination	surprise	0.148	indawo ekuyiwa kuyo
infant	surprise	0.141	usana
cream	surprise	0.141	cream
slush	surprise	0.141	i-slush
quote	surprise	0.141	caphula
playground	surprise	0.133	ibala lokudlala
vote	surprise	0.125	ivoti
teach	surprise	0.125	fundisa
organization	surprise	0.125	umbutho
dolphin	surprise	0.117	ihlengesi
weight	surprise	0.117	ubunzima
smile	surprise	0.117	uncumo
sisterhood	surprise	0.109	ubudade
cable	surprise	0.109	intambo
sunny	surprise	0.102	linelanga
steady	surprise	0.094	uzinzile
peaceful	surprise	0.086	enoxolo
spa	surprise	0.086	I-spa
leisure	surprise	0.086	ukuphumla
picnic	surprise	0.078	ipikiniki
tree	surprise	0.078	umthi
worm	surprise	0.055	umbungu
truthfulness	trust	0.906	inyaniso
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	uthembekile
honor	trust	0.844	imbeko
honesty	trust	0.844	ukunyaniseka
honest	trust	0.844	unyanisekile
truth	trust	0.844	inyaniso
truthful	trust	0.836	enenyaniso
trusting	trust	0.836	ukuthembela
brotherhood	trust	0.820	ubuzalwana
entrust	trust	0.812	phathisa
committed	trust	0.805	uzibophelele
loyalty	trust	0.805	ukunyaniseka
integrity	trust	0.805	ingqibelelo
honorable	trust	0.805	ebekekileyo
trust	trust	0.805	ithemba
credibility	trust	0.805	ukuthembeka
faithful	trust	0.797	ethembekileyo
sincere	trust	0.797	ngokunyanisekileyo
partnership	trust	0.789	ubambiswano
responsible	trust	0.789	uxanduva
true	trust	0.789	yinyani
wisdom	trust	0.789	ubulumko
verification	trust	0.781	uqinisekiso
cooperative	trust	0.781	intsebenziswano
vow	trust	0.781	isifungo
oath	trust	0.781	isifungo
respectable	trust	0.773	ehloniphekileyo
sisterhood	trust	0.773	ubudade
hero	trust	0.773	iqhawe
credible	trust	0.773	ethembekileyo
promise	trust	0.773	isithembiso
verified	trust	0.773	iqinisekisiwe
qualified	trust	0.766	ufanelekile
authentication	trust	0.766	uqinisekiso
respected	trust	0.766	ihlonitshwa
compassion	trust	0.759	uvelwano
approval	trust	0.758	imvume
moral	trust	0.758	yokuziphatha
reliability	trust	0.758	ukuthembeka
trusts	trust	0.758	athenjiweyo
safekeeping	trust	0.758	ugcino
reputable	trust	0.758	ehloniphekileyo
love	trust	0.758	uthando
friend	trust	0.750	umhlobo
stable	trust	0.750	ezinzile
authentic	trust	0.750	yokwenyani
competence	trust	0.750	ubuchule
safeguard	trust	0.750	ukhuseleko
companion	trust	0.750	iqabane
advised	trust	0.750	kucetyiswa
respect	trust	0.750	intlonipho
loyal	trust	0.750	unyanisekile
genuine	trust	0.750	ngokwenene
friendships	trust	0.750	iitrust
ally	trust	0.750	umncedisi
proven	trust	0.742	ziqinisekisiwe
freedom	trust	0.742	inkululeko
respects	trust	0.742	iintlonipho
accepting	trust	0.742	ubuhlobo
faith	trust	0.742	ukholo
wholesome	trust	0.742	ephilileyo
heartfelt	trust	0.734	ngokusuka entliziyweni
unification	trust	0.734	umanyano
confirmation	trust	0.734	isiqinisekiso
protecting	trust	0.734	ukukhusela
reassurance	trust	0.734	isiqinisekiso
trustee	trust	0.734	umphathiswa
supporter	trust	0.734	umxhasi
respectful	trust	0.734	ngentlonipho
admirable	trust	0.734	encomekayo
fact	trust	0.727	inyaniso
friendship	trust	0.727	ubuhlobo
partners	trust	0.727	ukwamkela
confidentially	trust	0.727	ngokuyimfihlo
confident	trust	0.727	ukuzithemba
equality	trust	0.727	ukulingana
alliance	trust	0.727	umanyano
credential	trust	0.727	iziqinisekiso
believing	trust	0.727	ukukholwa
excellence	trust	0.727	ukugqwesa
agreement	trust	0.727	isivumelwano
closeness	trust	0.719	ukusondela
authenticate	trust	0.719	qinisekisa
virtuous	trust	0.719	enesidima
intelligence	trust	0.719	ubukrelekrele
kindred	trust	0.719	izalamane
virtue	trust	0.719	isidima
honored	trust	0.719	imbeko
justice	trust	0.711	ubulungisa
charitable	trust	0.711	abanobubele
determination	trust	0.711	ukuzimisela
creditable	trust	0.711	netyala
consistency	trust	0.711	ukungaguquguquki
allegiance	trust	0.711	intembeko
cooperation	trust	0.711	intsebenziswano
guarantee	trust	0.711	isiqinisekiso
dedication	trust	0.711	ukuzinikela
straightforward	trust	0.711	ngqo
cooperating	trust	0.711	ukusebenzisana
reliable	trust	0.703	ethembekileyo
nurture	trust	0.703	ukondla
mother	trust	0.703	umama
fulfilled	trust	0.703	izalisekile
admiration	trust	0.703	ukuncoma
mentor	trust	0.703	umcebisi
guardianship	trust	0.703	ubugadi
assurance	trust	0.703	isiqinisekiso
morality	trust	0.703	ukuziphatha kakuhle
motherhood	trust	0.703	ukuba ngumama
innocent	trust	0.703	msulwa
reverence	trust	0.703	intlonipho
sanctuary	trust	0.703	indawo engcwele
friendliness	trust	0.703	ubuhlobo
prepared	trust	0.703	ilungisiwe
admire	trust	0.703	ncoma
protected	trust	0.703	ekhuselweyo
proof	trust	0.703	ubungqina
bodyguard	trust	0.695	umlindi
skillful	trust	0.695	nobuchule
marriage	trust	0.695	umtshato
allied	trust	0.695	amahlakani
morals	trust	0.695	ukuziphatha
humanitarian	trust	0.695	ongumntu
pact	trust	0.695	isivumelwano
courage	trust	0.695	isibindi
accountable	trust	0.695	unoxanduva
agreeable	trust	0.695	evumayo
united	trust	0.695	simanyene
indestructible	trust	0.695	engenakonakala
approving	trust	0.695	ukuvuma
guardian	trust	0.695	umgcini
compassionate	trust	0.695	onovelwano
scientist	trust	0.695	isazinzulu
certified	trust	0.695	eqinisekisiweyo
pledge	trust	0.688	isibambiso
adviser	trust	0.688	umcebisi
authenticity	trust	0.688	ubunyani
understanding	trust	0.688	ukuqonda
secure	trust	0.688	ikhuselekile
guidance	trust	0.688	isikhokelo
monogamy	trust	0.688	umfazi omnye
valor	trust	0.688	ubugorha
solidity	trust	0.688	ukuqina
perfection	trust	0.688	imfezeko
believed	trust	0.688	bakholwa
humanity	trust	0.688	ubuntu
justifiable	trust	0.688	iyathetheleleka
competent	trust	0.688	abanobuchule
esteem	trust	0.688	uzuko
protector	trust	0.680	umkhuseli
inspire	trust	0.680	khuthaza
hope	trust	0.680	ithemba
strongest	trust	0.680	amaqabane
expertise	trust	0.680	ubuchule
humble	trust	0.680	uthobekile
indivisible	trust	0.680	ayinakwahlulwa
official	trust	0.680	igosa
affirm	trust	0.680	qinisekisa
familiarity	trust	0.680	ukuqhelana
confirmed	trust	0.680	iqinisekisiwe
diligence	trust	0.680	inkuthalo
grandfather	trust	0.680	utatomkhulu
advocacy	trust	0.680	ukuthethelela
goodness	trust	0.680	ukulunga
commendable	trust	0.680	iyancomeka
acceptance	trust	0.680	ukwamkelwa
diplomatic	trust	0.680	idiplomatic
leader	trust	0.680	inkokeli
confide	trust	0.680	zityand' igila
agreeing	trust	0.680	evumayo
approve	trust	0.680	vuma
professional	trust	0.680	yobuchwephesha
elders	trust	0.680	abadala
confidential	trust	0.680	iyimfihlo
faultless	trust	0.672	engenasiphoso
believes	trust	0.672	yamkelwe
sanctify	trust	0.672	ngcwalisa
intelligent	trust	0.672	krelekrele
safe	trust	0.672	ikhuselekile
accepted	trust	0.672	eyomeleleyo
dignity	trust	0.672	isidima
unwavering	trust	0.672	engaxengaxengiyo
encyclopedia	trust	0.672	encyclopedia
mastery	trust	0.672	ubukhosi
cohesive	trust	0.672	ehlangeneyo
harmoniously	trust	0.672	ngemvisiswano
benevolence	trust	0.672	ububele
healing	trust	0.672	ukuphilisa
accredited	trust	0.672	zivunyiwe
covenant	trust	0.672	umnqophiso
accountability	trust	0.664	uxanduva
team	trust	0.664	iqela
authority	trust	0.664	igunya
heroic	trust	0.664	ubuqhawe
reliance	trust	0.664	ukuxhomekeka
expert	trust	0.664	ingcaphephe
communicate	trust	0.664	nxibelelana
spiritual	trust	0.664	ngokomoya
impeccable	trust	0.664	ongenabala
specialist	trust	0.664	ingcali
affirmatively	trust	0.664	ngokuqinisekileyo
proficient	trust	0.664	nobuchule
fulfillment	trust	0.664	inzaliseko
advocate	trust	0.664	thethelela
disciple	trust	0.664	umfundi
attestation	trust	0.664	ubungqina
merit	trust	0.664	ukufaneleka
supporting	trust	0.664	inkxaso
ambassador	trust	0.664	unozakuzaku
guidebook	trust	0.664	incwadi yesikhokelo
accept	trust	0.664	yamkela
strengthening	trust	0.661	ukomeleza
holiness	trust	0.656	ubungcwele
facts	trust	0.656	iinyani
warranty	trust	0.656	iwaranti
strength	trust	0.656	amandla
relationship	trust	0.656	ubudlelwane
defended	trust	0.656	wakhusela
constancy	trust	0.656	ukuzinza
favorable	trust	0.656	evumayo
gentleman	trust	0.656	inene
counsel	trust	0.656	ingcebiso
scientific	trust	0.656	ezenzululwazi
structure	trust	0.656	isakhiwo
elder	trust	0.656	umdala
excellent	trust	0.656	kuhle kakhulu
achieve	trust	0.656	zuza
steadfast	trust	0.656	uzinzile
familiar	trust	0.656	eqhelekileyo
proficiency	trust	0.656	ubuchule
supports	trust	0.656	uyakholwa
counselor	trust	0.648	umcebisi
lovable	trust	0.648	ethandekayo
advisable	trust	0.648	kucetyiswa
agreed	trust	0.648	wavuma
heroism	trust	0.648	ubugorha
rely	trust	0.648	thembela
uphold	trust	0.648	xhasa
brother	trust	0.648	ubhuti
matrimony	trust	0.648	umtshato
assuredly	trust	0.648	ngokuqinisekileyo
peaceful	trust	0.648	enoxolo
saint	trust	0.648	ongcwele
unconditionally	trust	0.648	yamkela
solidarity	trust	0.648	umanyano
accepts	trust	0.648	ixhasa
inspiration	trust	0.648	impembelelo
noble	trust	0.648	ohloniphekileyo
successful	trust	0.648	ngempumelelo
harmony	trust	0.648	imvisiswano
protective	trust	0.648	ekhuselayo
competency	trust	0.648	ubuchule
comrade	trust	0.648	qabane
academic	trust	0.648	zemfundo
assist	trust	0.648	nceda
worthy	trust	0.643	kufanelekile
benefactor	trust	0.641	umncedi
credence	trust	0.641	intembeko
confidence	trust	0.641	ukuzithemba
relationships	trust	0.641	ngaphandle kwemiqathango
ordained	trust	0.641	umiselweyo
legal	trust	0.641	esemthethweni
champion	trust	0.641	intshatsheli
lawful	trust	0.641	esemthethweni
durability	trust	0.641	ukuqina
judiciary	trust	0.641	inkundla
doctor	trust	0.641	ugqirha
loving	trust	0.641	uthando
assure	trust	0.641	qinisekisa
establish	trust	0.641	misela
mamma	trust	0.641	umama
kind	trust	0.641	ububele
unity	trust	0.641	umanyano
conscientious	trust	0.641	ulumkile
real	trust	0.641	yokwenyani
coexist	trust	0.641	ukuhlala kunye
leading	trust	0.641	ekhokelayo
teacher	trust	0.641	utitshala
intimate	trust	0.634	ngokusondeleyo
brotherly	trust	0.633	ngabazalwana
physician	trust	0.633	ugqirha
judicial	trust	0.633	ezomthetho
saintly	trust	0.633	ngokungcwele
aspiration	trust	0.633	ulangazelelo
conscience	trust	0.633	isazela
therapeutic	trust	0.633	kwezonyango
fidelity	trust	0.633	ukunyaniseka
soundness	trust	0.633	ukuba sempilweni
important	trust	0.633	kubalulekile
homage	trust	0.633	imbeko
legitimacy	trust	0.633	ukuba semthethweni
fortitude	trust	0.633	amandla
deepest	trust	0.633	ubudlelwane
approved	trust	0.633	ivunyiwe
courageous	trust	0.633	nesibindi
devotional	trust	0.633	ngokuzinikela
endorse	trust	0.633	xhasa
backbone	trust	0.633	umqolo
authorize	trust	0.633	gunyazisa
practiced	trust	0.633	ziqhelise
sanctification	trust	0.633	ukungcwaliswa
hopeful	trust	0.633	ndinethemba
convincing	trust	0.633	ukukholisa
bless	trust	0.633	sikelela
angel	trust	0.625	ingelosi
authorization	trust	0.625	ugunyaziso
assured	trust	0.625	qinisekisiwe
purify	trust	0.625	hlambulula
caretaker	trust	0.625	umgcini
regard	trust	0.625	imbeko
profound	trust	0.625	nzulu
achievement	trust	0.625	impumelelo
evident	trust	0.625	kuyabonakala
positivity	trust	0.625	ukuba nethemba
communication	trust	0.625	unxibelelwano
professorship	trust	0.625	ubuprofesa
blessing	trust	0.625	intsikelelo
beliefs	trust	0.625	nzulu
encourage	trust	0.625	khuthaza
fireman	trust	0.625	umcimi-mlilo
majestic	trust	0.625	ngobungangamsha
civilized	trust	0.625	ophucukileyo
certify	trust	0.625	qinisekisa
wonderful	trust	0.625	emangalisayo
engaged	trust	0.625	ukuzibandakanya
accurate	trust	0.625	ichanekile
approvement	trust	0.617	imvume
optimism	trust	0.617	ithemba
planning	trust	0.617	ukucwangcisa
believer	trust	0.617	ikholwa
advice	trust	0.617	iingcebiso
commend	trust	0.617	ncoma
gospel	trust	0.617	ivangeli
objective	trust	0.617	injongo
rational	trust	0.617	ingqiqo
cherish	trust	0.617	xabisa
constantly	trust	0.617	rhoqo
haven	trust	0.617	indawo yokuphumla
fundamental	trust	0.617	esisiseko
bedrock	trust	0.617	ibhedi
accord	trust	0.617	isivumelwano
triumphant	trust	0.617	uloyiso
surety	trust	0.617	isiqiniseko
testament	trust	0.617	itestamente
absolution	trust	0.617	ukuxolelwa
truce	trust	0.617	isivumelwano
reassure	trust	0.617	qinisekisa
appreciation	trust	0.617	ukuxabisa
