English Word	Emotion	Emotion-Intensity-Score	Punjabi Word
princely	surprise	0.398	ਸ਼ਾਹੀ
burlesque	surprise	0.398	burlesque
secrecy	surprise	0.398	ਗੁਪਤਤਾ
incontinence	surprise	0.391	ਅਸੰਤੁਸ਼ਟਤਾ
peri	surprise	0.391	ਪੈਰੀ
cheerful	surprise	0.391	ਹੱਸਮੁੱਖ
hermaphrodite	surprise	0.391	hermaphrodite
supremacy	surprise	0.391	ਸਰਵਉੱਚਤਾ
aspiration	surprise	0.391	ਇੱਛਾ
buck	surprise	0.383	ਬੱਕ
lose	surprise	0.383	ਗੁਆਉਣਾ
cadaver	surprise	0.383	ਲਾਸ਼
crowning	surprise	0.383	ਤਾਜ
praiseworthy	surprise	0.383	ਸ਼ਲਾਘਾਯੋਗ
inheritance	surprise	0.383	ਵਿਰਾਸਤ
score	surprise	0.383	ਸਕੋਰ
gulp	surprise	0.375	ਘੁੱਟ
camouflaged	surprise	0.375	ਛੁਪਿਆ
advance	surprise	0.375	ਪੇਸ਼ਗੀ
succeed	surprise	0.375	ਸਫਲ
frisky	surprise	0.375	ਤੇਜ਼
mystic	surprise	0.375	ਰਹੱਸਵਾਦੀ
compliment	surprise	0.375	ਤਾਰੀਫ਼
hope	surprise	0.367	ਉਮੀਦ
joker	surprise	0.367	ਜੋਕਰ
sparkle	surprise	0.367	ਚਮਕ
excavation	surprise	0.367	ਖੁਦਾਈ
sensual	surprise	0.367	ਸੰਵੇਦੀ
entertainment	surprise	0.359	ਮਨੋਰੰਜਨ
feeling	surprise	0.359	ਭਾਵਨਾ
modify	surprise	0.352	ਸੋਧੋ
blessings	surprise	0.352	ਅਸੀਸਾਂ
newcomer	surprise	0.352	ਨਵਾਂ ਆਉਣ ਵਾਲਾ
obit	surprise	0.352	obit
postponement	surprise	0.352	ਮੁਲਤਵੀ
award	surprise	0.352	ਪੁਰਸਕਾਰ
clown	surprise	0.352	ਜੋਕਰ
highest	surprise	0.344	ਸਭ ਤੋਂ ਉੱਚਾ
hero	surprise	0.344	ਹੀਰੋ
glorify	surprise	0.344	ਵਡਿਆਈ
proficiency	surprise	0.344	ਮੁਹਾਰਤ
start	surprise	0.344	ਸ਼ੁਰੂ ਕਰੋ
wonderfully	surprise	0.344	ਸ਼ਾਨਦਾਰ
celebrity	surprise	0.344	ਸੇਲਿਬ੍ਰਿਟੀ
rekindle	surprise	0.336	ਮੁੜ ਜਗਾਉਣਾ
optimism	surprise	0.336	ਆਸ਼ਾਵਾਦ
sanctify	surprise	0.336	ਪਵਿੱਤਰ ਕਰਨਾ
unbeaten	surprise	0.336	ਅਜੇਤੂ
prodigious	surprise	0.336	ਬੇਮਿਸਾਲ
grin	surprise	0.336	ਮੁਸਕੁਰਾਉਣਾ
memorable	surprise	0.336	ਯਾਦਗਾਰੀ
warned	surprise	0.336	ਚੇਤਾਵਨੀ ਦਿੱਤੀ
dissolution	surprise	0.336	ਭੰਗ
hypertrophy	surprise	0.328	ਹਾਈਪਰਟ੍ਰੋਫੀ
admiration	surprise	0.328	ਪ੍ਰਸ਼ੰਸਾ
examination	surprise	0.320	ਪ੍ਰੀਖਿਆ
angel	surprise	0.320	ਦੂਤ
present	surprise	0.320	ਮੌਜੂਦ
catch	surprise	0.320	ਫੜਨਾ
hap	surprise	0.320	ਹਾਪ
saint	surprise	0.312	ਸੰਤ
embrace	surprise	0.312	ਗਲੇ ਲਗਾਓ
flirt	surprise	0.312	ਫਲਰਟ
puma	surprise	0.312	puma
kiss	surprise	0.312	ਚੁੰਮਣਾ
liberty	surprise	0.312	ਆਜ਼ਾਦੀ
scrimmage	surprise	0.312	ਝਗੜਾ
treat	surprise	0.312	ਇਲਾਜ
inaffable	surprise	0.312	ਅਯੋਗ
occasional	surprise	0.312	ਕਦੇ-ਕਦਾਈਂ
dismissal	surprise	0.312	ਬਰਖਾਸਤਗੀ
perfection	surprise	0.305	ਸੰਪੂਰਨਤਾ
saintly	surprise	0.305	ਸੰਤ
gratify	surprise	0.305	ਸੰਤੁਸ਼ਟ ਕਰਨਾ
generosity	surprise	0.305	ਉਦਾਰਤਾ
sally	surprise	0.305	ਸੈਲੀ
palpable	surprise	0.297	ਸਪਸ਼ਟ
finally	surprise	0.297	ਅੰਤ ਵਿੱਚ
differently	surprise	0.297	ਵੱਖਰੇ ਤੌਰ 'ਤੇ
polarity	surprise	0.297	ਧਰੁਵੀਤਾ
ceremony	surprise	0.297	ਰਸਮ
favorable	surprise	0.297	ਅਨੁਕੂਲ
larger	surprise	0.297	ਵੱਡਾ
warn	surprise	0.297	ਚੇਤਾਵਨੀ
medal	surprise	0.289	ਮੈਡਲ
romance	surprise	0.289	ਰੋਮਾਂਸ
inviting	surprise	0.289	ਸੱਦਾ
greeting	surprise	0.289	ਸ਼ੁਭਕਾਮਨਾਵਾਂ
resignation	surprise	0.281	ਅਸਤੀਫਾ
accolade	surprise	0.281	ਪ੍ਰਸ਼ੰਸਾ
labor	surprise	0.281	ਕਿਰਤ
candid	surprise	0.281	ਨਿਰਪੱਖ
trip	surprise	0.281	ਯਾਤਰਾ
stare	surprise	0.273	ਦੇਖਣਾ
admire	surprise	0.266	ਪ੍ਰਸ਼ੰਸਾ
glimmer	surprise	0.266	ਝਲਕ
playful	surprise	0.266	ਖਿਲੰਦੜਾ
somatic	surprise	0.266	ਸੋਮੈਟਿਕ
festival	surprise	0.266	ਤਿਉਹਾਰ
mimicry	surprise	0.266	ਨਕਲ
insolvency	surprise	0.266	ਦਿਵਾਲੀਆ
immerse	surprise	0.266	ਡੁੱਬਣਾ
invite	surprise	0.266	ਸੱਦਾ
compensate	surprise	0.266	ਮੁਆਵਜ਼ਾ
receiving	surprise	0.258	ਪ੍ਰਾਪਤ ਕਰਨਾ
complement	surprise	0.258	ਸਹਾਇਕਣ
chuckle	surprise	0.258	ਹੱਸਣਾ
laugh	surprise	0.258	ਹਾਸਾ
hypothesis	surprise	0.258	ਪਰਿਕਲਪਨਾ
honeymoon	surprise	0.250	ਹਨੀਮੂਨ
opera	surprise	0.242	ਓਪੇਰਾ
pleasant	surprise	0.242	ਸੁਹਾਵਣਾ
marry	surprise	0.242	ਵਿਆਹ
independence	surprise	0.242	ਆਜ਼ਾਦੀ
chant	surprise	0.234	ਜਾਪ
holiness	surprise	0.234	ਪਵਿੱਤਰਤਾ
assessment	surprise	0.234	ਮੁਲਾਂਕਣ
rhythmical	surprise	0.234	ਤਾਲਬੱਧ
hopeful	surprise	0.234	ਆਸਵੰਦ
leave	surprise	0.234	ਛੱਡੋ
trophy	surprise	0.234	ਟਰਾਫੀ
deal	surprise	0.227	ਸੌਦਾ
procession	surprise	0.227	ਜਲੂਸ
placard	surprise	0.227	ਤਖ਼ਤੀ
shopping	surprise	0.219	ਖਰੀਦਦਾਰੀ
musical	surprise	0.219	ਸੰਗੀਤਕ
cherish	surprise	0.219	ਪਾਲਨਾ
good	surprise	0.219	ਚੰਗਾ
dawn	surprise	0.211	ਸਵੇਰ
simplify	surprise	0.211	ਸਰਲ ਬਣਾਉਣਾ
shell	surprise	0.211	ਸ਼ੈੱਲ
morals	surprise	0.203	ਨੈਤਿਕਤਾ
money	surprise	0.203	ਪੈਸਾ
nullify	surprise	0.203	ਰੱਦ ਕਰਨਾ
purity	surprise	0.203	ਸ਼ੁੱਧਤਾ
sweet	surprise	0.203	ਮਿੱਠਾ
synchronize	surprise	0.195	ਸਮਕਾਲੀ
precious	surprise	0.195	ਕੀਮਤੀ
humanitarian	surprise	0.195	ਮਨੁੱਖਤਾਵਾਦੀ
preservative	surprise	0.195	ਰੱਖਿਅਕ
unfulfilled	surprise	0.195	ਅਧੂਰਾ
obliging	surprise	0.188	ਮਜਬੂਰ
singularly	surprise	0.188	ਇਕੱਲੇ ਤੌਰ 'ਤੇ
graduation	surprise	0.180	ਗ੍ਰੈਜੂਏਸ਼ਨ
foresee	surprise	0.180	ਭਵਿੱਖਬਾਣੀ
pray	surprise	0.180	ਪ੍ਰਾਰਥਨਾ ਕਰੋ
lovely	surprise	0.180	ਪਿਆਰਾ
thirst	surprise	0.172	ਪਿਆਸ
mouth	surprise	0.172	ਮੂੰਹ
youth	surprise	0.172	ਨੌਜਵਾਨ
sun	surprise	0.172	ਸੂਰਜ
art	surprise	0.172	ਕਲਾ
goodness	surprise	0.164	ਚੰਗਿਆਈ
latent	surprise	0.156	ਗੁਪਤ
visor	surprise	0.156	visor
overdue	surprise	0.156	ਬਕਾਇਆ
practiced	surprise	0.156	ਅਭਿਆਸ ਕੀਤਾ
loyal	surprise	0.148	ਵਫ਼ਾਦਾਰ
expect	surprise	0.148	ਉਮੀਦ
wireless	surprise	0.148	ਵਾਇਰਲੈੱਸ
destination	surprise	0.148	ਮੰਜ਼ਿਲ
infant	surprise	0.141	ਬੱਚਾ
cream	surprise	0.141	ਕਰੀਮ
slush	surprise	0.141	slush
quote	surprise	0.141	ਹਵਾਲਾ
playground	surprise	0.133	ਖੇਡ ਦਾ ਮੈਦਾਨ
vote	surprise	0.125	ਵੋਟ
teach	surprise	0.125	ਸਿਖਾਓ
organization	surprise	0.125	ਸੰਸਥਾ
dolphin	surprise	0.117	ਡਾਲਫਿਨ
weight	surprise	0.117	ਭਾਰ
smile	surprise	0.117	ਮੁਸਕਰਾਹਟ
sisterhood	surprise	0.109	ਭੈਣ-ਭਰਾ
cable	surprise	0.109	ਕੇਬਲ
sunny	surprise	0.102	ਧੁੱਪ
steady	surprise	0.094	ਸਥਿਰ
peaceful	surprise	0.086	ਸ਼ਾਂਤੀਪੂਰਨ
spa	surprise	0.086	ਸਪਾ
leisure	surprise	0.086	ਆਰਾਮ
picnic	surprise	0.078	ਪਿਕਨਿਕ
tree	surprise	0.078	ਰੁੱਖ
worm	surprise	0.055	ਕੀੜਾ
truthfulness	trust	0.906	ਸੱਚਾਈ
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	ਭਰੋਸੇਯੋਗ
honor	trust	0.844	ਸਨਮਾਨ
honesty	trust	0.844	ਇਮਾਨਦਾਰੀ
honest	trust	0.844	ਇਮਾਨਦਾਰ
truth	trust	0.844	ਸੱਚਾਈ
truthful	trust	0.836	ਸੱਚਾ
trusting	trust	0.836	ਭਰੋਸਾ
brotherhood	trust	0.820	ਭਾਈਚਾਰਾ
entrust	trust	0.812	ਸੌਂਪਣਾ
committed	trust	0.805	ਵਚਨਬੱਧ
loyalty	trust	0.805	ਵਫ਼ਾਦਾਰੀ
integrity	trust	0.805	ਇਮਾਨਦਾਰੀ
honorable	trust	0.805	ਸਤਿਕਾਰਯੋਗ
trust	trust	0.805	ਭਰੋਸਾ
credibility	trust	0.805	ਭਰੋਸੇਯੋਗਤਾ
faithful	trust	0.797	ਵਫ਼ਾਦਾਰ
sincere	trust	0.797	ਇਮਾਨਦਾਰ
partnership	trust	0.789	ਭਾਈਵਾਲੀ
responsible	trust	0.789	ਜ਼ਿੰਮੇਵਾਰ
true	trust	0.789	ਸੱਚਾ
wisdom	trust	0.789	ਸਿਆਣਪ
verification	trust	0.781	ਤਸਦੀਕ
cooperative	trust	0.781	ਸਹਿਕਾਰੀ
vow	trust	0.781	ਕਸਮ
oath	trust	0.781	ਸਹੁੰ
respectable	trust	0.773	ਸਤਿਕਾਰਯੋਗ
sisterhood	trust	0.773	ਭੈਣ-ਭਰਾ
hero	trust	0.773	ਹੀਰੋ
credible	trust	0.773	ਭਰੋਸੇਯੋਗ
promise	trust	0.773	ਵਾਅਦਾ
verified	trust	0.773	ਪ੍ਰਮਾਣਿਤ
qualified	trust	0.766	ਯੋਗ
authentication	trust	0.766	ਪ੍ਰਮਾਣਿਕਤਾ
respected	trust	0.766	ਸਤਿਕਾਰਤ
compassion	trust	0.759	ਹਮਦਰਦੀ
approval	trust	0.758	ਪ੍ਰਵਾਨਗੀ
moral	trust	0.758	ਨੈਤਿਕ
reliability	trust	0.758	ਭਰੋਸੇਯੋਗਤਾ
trusts	trust	0.758	ਭਰੋਸੇਯੋਗ
safekeeping	trust	0.758	ਸੁਰੱਖਿਆ
reputable	trust	0.758	ਪ੍ਰਤਿਸ਼ਠਾਵਾਨ
love	trust	0.758	ਪਿਆਰ
friend	trust	0.750	ਦੋਸਤ
stable	trust	0.750	ਸਥਿਰ
authentic	trust	0.750	ਪ੍ਰਮਾਣਿਕ
competence	trust	0.750	ਯੋਗਤਾ
safeguard	trust	0.750	ਸੁਰੱਖਿਆ
companion	trust	0.750	ਸਾਥੀ
advised	trust	0.750	ਸਲਾਹ ਦਿੱਤੀ
respect	trust	0.750	ਸਤਿਕਾਰ
loyal	trust	0.750	ਵਫ਼ਾਦਾਰ
genuine	trust	0.750	ਅਸਲੀ
friendships	trust	0.750	ਟਰੱਸਟ
ally	trust	0.750	ਸਹਿਯੋਗੀ
proven	trust	0.742	ਸਾਬਤ
freedom	trust	0.742	ਆਜ਼ਾਦੀ
respects	trust	0.742	ਸਤਿਕਾਰ ਕਰਦਾ ਹੈ
accepting	trust	0.742	ਦੋਸਤੀ
faith	trust	0.742	ਵਿਸ਼ਵਾਸ
wholesome	trust	0.742	ਸਿਹਤਮੰਦ
heartfelt	trust	0.734	ਦਿਲੋਂ
unification	trust	0.734	ਏਕੀਕਰਨ
confirmation	trust	0.734	ਪੁਸ਼ਟੀ
protecting	trust	0.734	ਸੁਰੱਖਿਆ
reassurance	trust	0.734	ਭਰੋਸਾ
trustee	trust	0.734	ਟਰੱਸਟੀ
supporter	trust	0.734	ਸਮਰਥਕ
respectful	trust	0.734	ਸਤਿਕਾਰਯੋਗ
admirable	trust	0.734	ਪ੍ਰਸ਼ੰਸਾਯੋਗ
fact	trust	0.727	ਤੱਥ
friendship	trust	0.727	ਦੋਸਤੀ
partners	trust	0.727	ਸਵੀਕਾਰ ਕਰਨਾ
confidentially	trust	0.727	ਗੁਪਤ ਰੂਪ ਵਿੱਚ
confident	trust	0.727	ਭਰੋਸਾ
equality	trust	0.727	ਸਮਾਨਤਾ
alliance	trust	0.727	ਗਠਜੋੜ
credential	trust	0.727	ਪ੍ਰਮਾਣ ਪੱਤਰ
believing	trust	0.727	ਵਿਸ਼ਵਾਸ
excellence	trust	0.727	ਉੱਤਮਤਾ
agreement	trust	0.727	ਸਮਝੌਤਾ
closeness	trust	0.719	ਨੇੜਤਾ
authenticate	trust	0.719	ਪ੍ਰਮਾਣਿਤ
virtuous	trust	0.719	ਨੇਕ
intelligence	trust	0.719	ਖੁਫੀਆ
kindred	trust	0.719	ਰਿਸ਼ਤੇਦਾਰ
virtue	trust	0.719	ਨੇਕੀ
honored	trust	0.719	ਸਨਮਾਨਿਤ ਕੀਤਾ
justice	trust	0.711	ਨਿਆਂ
charitable	trust	0.711	ਚੈਰੀਟੇਬਲ
determination	trust	0.711	ਦ੍ਰਿੜ੍ਹਤਾ
creditable	trust	0.711	ਭਰੋਸੇਯੋਗ
consistency	trust	0.711	ਇਕਸਾਰਤਾ
allegiance	trust	0.711	ਵਫ਼ਾਦਾਰੀ
cooperation	trust	0.711	ਸਹਿਯੋਗ
guarantee	trust	0.711	ਗਾਰੰਟੀ
dedication	trust	0.711	ਸਮਰਪਣ
straightforward	trust	0.711	ਸਿੱਧਾ
cooperating	trust	0.711	ਸਹਿਯੋਗ
reliable	trust	0.703	ਭਰੋਸੇਯੋਗ
nurture	trust	0.703	ਪਾਲਣ ਪੋਸ਼ਣ
mother	trust	0.703	ਮਾਂ
fulfilled	trust	0.703	ਪੂਰਾ ਕੀਤਾ
admiration	trust	0.703	ਪ੍ਰਸ਼ੰਸਾ
mentor	trust	0.703	ਸਲਾਹਕਾਰ
guardianship	trust	0.703	ਸਰਪ੍ਰਸਤੀ
assurance	trust	0.703	ਭਰੋਸਾ
morality	trust	0.703	ਨੈਤਿਕਤਾ
motherhood	trust	0.703	ਮਾਂ
innocent	trust	0.703	ਨਿਰਦੋਸ਼
reverence	trust	0.703	ਸਤਿਕਾਰ
sanctuary	trust	0.703	ਅਸਥਾਨ
friendliness	trust	0.703	ਦੋਸਤੀ
prepared	trust	0.703	ਤਿਆਰ
admire	trust	0.703	ਪ੍ਰਸ਼ੰਸਾ
protected	trust	0.703	ਸੁਰੱਖਿਅਤ
proof	trust	0.703	ਸਬੂਤ
bodyguard	trust	0.695	ਬਾਡੀਗਾਰਡ
skillful	trust	0.695	ਕੁਸ਼ਲ
marriage	trust	0.695	ਵਿਆਹ
allied	trust	0.695	ਸਹਿਯੋਗੀ
morals	trust	0.695	ਨੈਤਿਕਤਾ
humanitarian	trust	0.695	ਮਨੁੱਖਤਾਵਾਦੀ
pact	trust	0.695	ਸਮਝੌਤਾ
courage	trust	0.695	ਹਿੰਮਤ
accountable	trust	0.695	ਜਵਾਬਦੇਹ
agreeable	trust	0.695	ਸਹਿਮਤ
united	trust	0.695	ਸੰਯੁਕਤ
indestructible	trust	0.695	ਅਵਿਨਾਸ਼ੀ
approving	trust	0.695	ਮਨਜ਼ੂਰੀ
guardian	trust	0.695	ਸਰਪ੍ਰਸਤ
compassionate	trust	0.695	ਹਮਦਰਦ
scientist	trust	0.695	ਵਿਗਿਆਨੀ
certified	trust	0.695	ਪ੍ਰਮਾਣਿਤ
pledge	trust	0.688	ਵਚਨ
adviser	trust	0.688	ਸਲਾਹਕਾਰ
authenticity	trust	0.688	ਪ੍ਰਮਾਣਿਕਤਾ
understanding	trust	0.688	ਸਮਝ
secure	trust	0.688	ਸੁਰੱਖਿਅਤ
guidance	trust	0.688	ਮਾਰਗਦਰਸ਼ਨ
monogamy	trust	0.688	ਇੱਕ ਵਿਆਹ
valor	trust	0.688	ਬਹਾਦਰੀ
solidity	trust	0.688	ਠੋਸਤਾ
perfection	trust	0.688	ਸੰਪੂਰਨਤਾ
believed	trust	0.688	ਵਿਸ਼ਵਾਸ ਕੀਤਾ
humanity	trust	0.688	ਮਨੁੱਖਤਾ
justifiable	trust	0.688	ਜਾਇਜ਼
competent	trust	0.688	ਕਾਬਲ
esteem	trust	0.688	ਸਨਮਾਨ
protector	trust	0.680	ਰੱਖਿਅਕ
inspire	trust	0.680	ਪ੍ਰੇਰਿਤ ਕਰੋ
hope	trust	0.680	ਉਮੀਦ
strongest	trust	0.680	ਸਾਥੀ
expertise	trust	0.680	ਮਹਾਰਤ
humble	trust	0.680	ਨਿਮਰ
indivisible	trust	0.680	ਅਵਿਭਾਜਿਤ
official	trust	0.680	ਅਧਿਕਾਰੀ
affirm	trust	0.680	ਪੁਸ਼ਟੀ
familiarity	trust	0.680	ਜਾਣ-ਪਛਾਣ
confirmed	trust	0.680	ਪੱਕਾ
diligence	trust	0.680	ਲਗਨ
grandfather	trust	0.680	ਦਾਦਾ
advocacy	trust	0.680	ਵਕਾਲਤ
goodness	trust	0.680	ਚੰਗਿਆਈ
commendable	trust	0.680	ਸ਼ਲਾਘਾਯੋਗ
acceptance	trust	0.680	ਮਨਜ਼ੂਰ
diplomatic	trust	0.680	ਕੂਟਨੀਤਕ
leader	trust	0.680	ਨੇਤਾ
confide	trust	0.680	ਭਰੋਸਾ
agreeing	trust	0.680	ਸਹਿਮਤ
approve	trust	0.680	ਮਨਜ਼ੂਰ ਕਰੋ
professional	trust	0.680	ਪੇਸ਼ੇਵਰ
elders	trust	0.680	ਬਜ਼ੁਰਗ
confidential	trust	0.680	ਗੁਪਤ
faultless	trust	0.672	ਨੁਕਸ ਰਹਿਤ
believes	trust	0.672	ਸਵੀਕਾਰ ਕੀਤਾ
sanctify	trust	0.672	ਪਵਿੱਤਰ ਕਰਨਾ
intelligent	trust	0.672	ਬੁੱਧੀਮਾਨ
safe	trust	0.672	ਸੁਰੱਖਿਅਤ
accepted	trust	0.672	ਸਭ ਤੋਂ ਮਜ਼ਬੂਤ
dignity	trust	0.672	ਮਾਣ
unwavering	trust	0.672	ਅਟੱਲ
encyclopedia	trust	0.672	ਐਨਸਾਈਕਲੋਪੀਡੀਆ
mastery	trust	0.672	ਮੁਹਾਰਤ
cohesive	trust	0.672	ਇਕਸੁਰ
harmoniously	trust	0.672	ਇਕਸੁਰਤਾ ਨਾਲ
benevolence	trust	0.672	ਪਰਉਪਕਾਰੀ
healing	trust	0.672	ਇਲਾਜ
accredited	trust	0.672	ਮਾਨਤਾ ਪ੍ਰਾਪਤ
covenant	trust	0.672	ਨੇਮ
accountability	trust	0.664	ਜਵਾਬਦੇਹੀ
team	trust	0.664	ਟੀਮ
authority	trust	0.664	ਅਧਿਕਾਰ
heroic	trust	0.664	ਬਹਾਦਰੀ
reliance	trust	0.664	ਭਰੋਸਾ
expert	trust	0.664	ਮਾਹਰ
communicate	trust	0.664	ਸੰਚਾਰ
spiritual	trust	0.664	ਅਧਿਆਤਮਿਕ
impeccable	trust	0.664	ਨਿਰਦੋਸ਼
specialist	trust	0.664	ਮਾਹਰ
affirmatively	trust	0.664	ਹਾਂ-ਪੱਖੀ ਤੌਰ 'ਤੇ
proficient	trust	0.664	ਨਿਪੁੰਨ
fulfillment	trust	0.664	ਪੂਰਤੀ
advocate	trust	0.664	ਵਕੀਲ
disciple	trust	0.664	ਚੇਲਾ
attestation	trust	0.664	ਤਸਦੀਕ
merit	trust	0.664	ਯੋਗਤਾ
supporting	trust	0.664	ਸਮਰਥਨ
ambassador	trust	0.664	ਰਾਜਦੂਤ
guidebook	trust	0.664	ਗਾਈਡਬੁੱਕ
accept	trust	0.664	ਸਵੀਕਾਰ ਕਰੋ
strengthening	trust	0.661	ਮਜ਼ਬੂਤੀ
holiness	trust	0.656	ਪਵਿੱਤਰਤਾ
facts	trust	0.656	ਤੱਥ
warranty	trust	0.656	ਵਾਰੰਟੀ
strength	trust	0.656	ਤਾਕਤ
relationship	trust	0.656	ਰਿਸ਼ਤਾ
defended	trust	0.656	ਦਾ ਬਚਾਅ ਕੀਤਾ
constancy	trust	0.656	ਸਥਿਰਤਾ
favorable	trust	0.656	ਅਨੁਕੂਲ
gentleman	trust	0.656	ਸੱਜਣ
counsel	trust	0.656	ਸਲਾਹ
scientific	trust	0.656	ਵਿਗਿਆਨਕ
structure	trust	0.656	ਬਣਤਰ
elder	trust	0.656	ਬਜ਼ੁਰਗ
excellent	trust	0.656	ਸ਼ਾਨਦਾਰ
achieve	trust	0.656	ਪ੍ਰਾਪਤ ਕਰੋ
steadfast	trust	0.656	ਸਥਿਰ
familiar	trust	0.656	ਜਾਣੂ
proficiency	trust	0.656	ਮੁਹਾਰਤ
supports	trust	0.656	ਵਿਸ਼ਵਾਸ ਕਰਦਾ ਹੈ
counselor	trust	0.648	ਸਲਾਹਕਾਰ
lovable	trust	0.648	ਪਿਆਰਾ
advisable	trust	0.648	ਸਲਾਹਯੋਗ
agreed	trust	0.648	ਸਹਿਮਤ ਹੋ ਗਏ
heroism	trust	0.648	ਬਹਾਦਰੀ
rely	trust	0.648	ਭਰੋਸਾ ਕਰੋ
uphold	trust	0.648	ਬਰਕਰਾਰ ਰੱਖਣਾ
brother	trust	0.648	ਭਰਾ
matrimony	trust	0.648	ਵਿਆਹ
assuredly	trust	0.648	ਯਕੀਨਨ
peaceful	trust	0.648	ਸ਼ਾਂਤੀਪੂਰਨ
saint	trust	0.648	ਸੰਤ
unconditionally	trust	0.648	ਸਵੀਕਾਰ ਕਰਦਾ ਹੈ
solidarity	trust	0.648	ਏਕਤਾ
accepts	trust	0.648	ਦਾ ਸਮਰਥਨ ਕਰਦਾ ਹੈ
inspiration	trust	0.648	ਪ੍ਰੇਰਨਾ
noble	trust	0.648	ਨੇਕ
successful	trust	0.648	ਸਫਲ
harmony	trust	0.648	ਸਦਭਾਵਨਾ
protective	trust	0.648	ਸੁਰੱਖਿਆਤਮਕ
competency	trust	0.648	ਯੋਗਤਾ
comrade	trust	0.648	ਕਾਮਰੇਡ
academic	trust	0.648	ਅਕਾਦਮਿਕ
assist	trust	0.648	ਸਹਾਇਤਾ
worthy	trust	0.643	ਯੋਗ
benefactor	trust	0.641	ਦਾਨੀ
credence	trust	0.641	ਭਰੋਸੇਯੋਗਤਾ
confidence	trust	0.641	ਦਾ ਭਰੋਸਾ
relationships	trust	0.641	ਬਿਨਾਂ ਸ਼ਰਤ
ordained	trust	0.641	ਨਿਯੁਕਤ
legal	trust	0.641	ਕਾਨੂੰਨੀ
champion	trust	0.641	ਜੇਤੂ
lawful	trust	0.641	ਕਾਨੂੰਨੀ
durability	trust	0.641	ਟਿਕਾਊਤਾ
judiciary	trust	0.641	ਨਿਆਂਪਾਲਿਕਾ
doctor	trust	0.641	ਡਾਕਟਰ
loving	trust	0.641	ਪਿਆਰ ਕਰਨ ਵਾਲਾ
assure	trust	0.641	ਭਰੋਸਾ ਦਿਵਾਉਂਦਾ ਹੈ
establish	trust	0.641	ਸਥਾਪਿਤ ਕਰੋ
mamma	trust	0.641	ਮੰਮੀ
kind	trust	0.641	ਕਿਸਮ
unity	trust	0.641	ਏਕਤਾ
conscientious	trust	0.641	ਈਮਾਨਦਾਰ
real	trust	0.641	ਅਸਲੀ
coexist	trust	0.641	ਸਹਿ-ਮੌਜੂਦ
leading	trust	0.641	ਮੋਹਰੀ
teacher	trust	0.641	ਅਧਿਆਪਕ
intimate	trust	0.634	ਗੂੜ੍ਹਾ
brotherly	trust	0.633	ਭਰਾਤਰੀ
physician	trust	0.633	ਡਾਕਟਰ
judicial	trust	0.633	ਨਿਆਂਇਕ
saintly	trust	0.633	ਸੰਤ
aspiration	trust	0.633	ਇੱਛਾ
conscience	trust	0.633	ਜ਼ਮੀਰ
therapeutic	trust	0.633	ਉਪਚਾਰਕ
fidelity	trust	0.633	ਵਫ਼ਾਦਾਰੀ
soundness	trust	0.633	ਤੰਦਰੁਸਤੀ
important	trust	0.633	ਮਹੱਤਵਪੂਰਨ
homage	trust	0.633	ਸ਼ਰਧਾਂਜਲੀ
legitimacy	trust	0.633	ਜਾਇਜ਼ਤਾ
fortitude	trust	0.633	ਤਾਕਤ
deepest	trust	0.633	ਰਿਸ਼ਤੇ
approved	trust	0.633	ਨੂੰ ਮਨਜ਼ੂਰੀ ਦਿੱਤੀ
courageous	trust	0.633	ਦਲੇਰ
devotional	trust	0.633	ਸ਼ਰਧਾਲੂ
endorse	trust	0.633	ਸਮਰਥਨ
backbone	trust	0.633	ਰੀੜ੍ਹ ਦੀ ਹੱਡੀ
authorize	trust	0.633	ਅਧਿਕਾਰਤ
practiced	trust	0.633	ਅਭਿਆਸ ਕੀਤਾ
sanctification	trust	0.633	ਪਵਿੱਤਰੀਕਰਨ
hopeful	trust	0.633	ਆਸਵੰਦ
convincing	trust	0.633	ਯਕੀਨਨ
bless	trust	0.633	ਅਸੀਸ
angel	trust	0.625	ਦੂਤ
authorization	trust	0.625	ਅਧਿਕਾਰ
assured	trust	0.625	ਭਰੋਸਾ ਦਿਵਾਇਆ
purify	trust	0.625	ਸ਼ੁੱਧ
caretaker	trust	0.625	ਦੇਖਭਾਲ ਕਰਨ ਵਾਲਾ
regard	trust	0.625	ਸੰਬੰਧ
profound	trust	0.625	ਡੂੰਘਾ
achievement	trust	0.625	ਪ੍ਰਾਪਤੀ
evident	trust	0.625	ਸਪੱਸ਼ਟ
positivity	trust	0.625	ਸਕਾਰਾਤਮਕਤਾ
communication	trust	0.625	ਸੰਚਾਰ
professorship	trust	0.625	ਪ੍ਰੋਫੈਸਰਸ਼ਿਪ
blessing	trust	0.625	ਅਸੀਸ
beliefs	trust	0.625	ਸਭ ਤੋਂ ਡੂੰਘਾ
encourage	trust	0.625	ਉਤਸ਼ਾਹਿਤ ਕਰੋ
fireman	trust	0.625	ਫਾਇਰਮੈਨ
majestic	trust	0.625	ਸ਼ਾਨਦਾਰ
civilized	trust	0.625	ਸਭਿਅਕ
certify	trust	0.625	ਪ੍ਰਮਾਣਿਤ
wonderful	trust	0.625	ਸ਼ਾਨਦਾਰ
