English Word	Emotion	Emotion-Intensity-Score	Japanese Word
treat	surprise	0.312	扱う
inaffable	surprise	0.312	愛想のない
occasional	surprise	0.312	たまに
dismissal	surprise	0.312	解任
perfection	surprise	0.305	完璧
saintly	surprise	0.305	神聖な
gratify	surprise	0.305	満足させる
generosity	surprise	0.305	寛大さ
sally	surprise	0.305	サリー
palpable	surprise	0.297	明白な
finally	surprise	0.297	最後に
differently	surprise	0.297	別様に
polarity	surprise	0.297	極性
ceremony	surprise	0.297	式
favorable	surprise	0.297	好ましい
larger	surprise	0.297	大きい
warn	surprise	0.297	暖かい
medal	surprise	0.289	メダル
romance	surprise	0.289	ロマンス
inviting	surprise	0.289	誘う
greeting	surprise	0.289	挨拶
resignation	surprise	0.281	辞任
accolade	surprise	0.281	称賛
labor	surprise	0.281	労働
candid	surprise	0.281	率直な
trip	surprise	0.281	旅行
stare	surprise	0.273	見詰める
admire	surprise	0.266	憧れ
glimmer	surprise	0.266	きらめき
playful	surprise	0.266	遊び心のある
somatic	surprise	0.266	体性
festival	surprise	0.266	まつり
mimicry	surprise	0.266	擬態
insolvency	surprise	0.266	倒産
immerse	surprise	0.266	浸る
invite	surprise	0.266	招待
compensate	surprise	0.266	補償
receiving	surprise	0.258	受け取り
complement	surprise	0.258	補体
chuckle	surprise	0.258	含み笑い
laugh	surprise	0.258	笑う
hypothesis	surprise	0.258	仮説
honeymoon	surprise	0.250	ハネムーン
opera	surprise	0.242	オペラ
pleasant	surprise	0.242	楽しい
marry	surprise	0.242	結婚する
independence	surprise	0.242	独立
chant	surprise	0.234	聖歌
holiness	surprise	0.234	神聖さ
assessment	surprise	0.234	評価
rhythmical	surprise	0.234	リズミカルな
hopeful	surprise	0.234	希望に満ちた
leave	surprise	0.234	離れる
trophy	surprise	0.234	トロフィー
deal	surprise	0.227	対処
procession	surprise	0.227	行列
placard	surprise	0.227	プラカード
shopping	surprise	0.219	買い物
musical	surprise	0.219	ミュージカル
cherish	surprise	0.219	大切にする
good	surprise	0.219	良い
dawn	surprise	0.211	夜明け
simplify	surprise	0.211	簡素化する
shell	surprise	0.211	シェル
morals	surprise	0.203	道徳
money	surprise	0.203	お金
nullify	surprise	0.203	無効にする
purity	surprise	0.203	純度
sweet	surprise	0.203	甘い
synchronize	surprise	0.195	同期する
precious	surprise	0.195	貴重
humanitarian	surprise	0.195	人道的な
preservative	surprise	0.195	防腐剤
unfulfilled	surprise	0.195	満たされていない
obliging	surprise	0.188	義務付け
singularly	surprise	0.188	単独で
graduation	surprise	0.180	卒業
foresee	surprise	0.180	予見する
pray	surprise	0.180	祈る
lovely	surprise	0.180	素晴らしい
thirst	surprise	0.172	渇き
mouth	surprise	0.172	口
youth	surprise	0.172	若者
sun	surprise	0.172	太陽
art	surprise	0.172	美術
goodness	surprise	0.164	良さ
latent	surprise	0.156	潜在
visor	surprise	0.156	バイザー
overdue	surprise	0.156	延滞
practiced	surprise	0.156	練習した
loyal	surprise	0.148	忠実
expect	surprise	0.148	予想
wireless	surprise	0.148	無線
destination	surprise	0.148	行き先
infant	surprise	0.141	子供
cream	surprise	0.141	クリーム
slush	surprise	0.141	スラッシュ
quote	surprise	0.141	見積もり
playground	surprise	0.133	遊び場
vote	surprise	0.125	投票
teach	surprise	0.125	教える
organization	surprise	0.125	組織
dolphin	surprise	0.117	イルカ
weight	surprise	0.117	重さ
smile	surprise	0.117	笑顔
sisterhood	surprise	0.109	姉妹関係
cable	surprise	0.109	ケーブル
sunny	surprise	0.102	晴れ
steady	surprise	0.094	安定
peaceful	surprise	0.086	平和的
spa	surprise	0.086	スパ
leisure	surprise	0.086	レジャー
picnic	surprise	0.078	ピクニック
tree	surprise	0.078	木
worm	surprise	0.055	いも虫
truthfulness	trust	0.906	誠実さ
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	信頼できる
honor	trust	0.844	名誉
honesty	trust	0.844	正直
honest	trust	0.844	本音
truth	trust	0.844	真実
truthful	trust	0.836	正直な
trusting	trust	0.836	信頼する
brotherhood	trust	0.820	兄弟愛
entrust	trust	0.812	委ねる
committed	trust	0.805	関与する
loyalty	trust	0.805	ロイヤリティ
integrity	trust	0.805	威厳
honorable	trust	0.805	名誉ある
trust	trust	0.805	信頼
credibility	trust	0.805	信頼性
faithful	trust	0.797	忠実な
sincere	trust	0.797	誠実
partnership	trust	0.789	パートナーシップ
responsible	trust	0.789	責任者
true	trust	0.789	真実
wisdom	trust	0.789	知恵
verification	trust	0.781	検証
cooperative	trust	0.781	協同組合
vow	trust	0.781	誓い
oath	trust	0.781	誓い
respectable	trust	0.773	立派な
sisterhood	trust	0.773	姉妹関係
hero	trust	0.773	ヒーロー
credible	trust	0.773	信頼できる
promise	trust	0.773	約束
verified	trust	0.773	検証済み
qualified	trust	0.766	資格のある
authentication	trust	0.766	認証
respected	trust	0.766	尊敬される
compassion	trust	0.759	思いやり
approval	trust	0.758	承認
moral	trust	0.758	道徳の
reliability	trust	0.758	信頼性
trusts	trust	0.758	信頼できる
safekeeping	trust	0.758	保管
reputable	trust	0.758	評判の良い
love	trust	0.758	愛
friend	trust	0.750	友達
stable	trust	0.750	安定
authentic	trust	0.750	本物
competence	trust	0.750	能力
safeguard	trust	0.750	セーフガード
companion	trust	0.750	仲間
advised	trust	0.750	助言した
respect	trust	0.750	尊敬する
loyal	trust	0.750	忠実
genuine	trust	0.750	純正
friendships	trust	0.750	トラスト
ally	trust	0.750	味方
proven	trust	0.742	証明された
freedom	trust	0.742	フリーダム
respects	trust	0.742	尊重する
accepting	trust	0.742	友情
faith	trust	0.742	信仰
wholesome	trust	0.742	健全
heartfelt	trust	0.734	心から
unification	trust	0.734	統一
confirmation	trust	0.734	確認
protecting	trust	0.734	保護
reassurance	trust	0.734	安心
trustee	trust	0.734	管財人
supporter	trust	0.734	サポーター
respectful	trust	0.734	敬意を表する
admirable	trust	0.734	立派な
fact	trust	0.727	事実
friendship	trust	0.727	友情
partners	trust	0.727	受け入れる
confidentially	trust	0.727	内密に
confident	trust	0.727	自信満々
equality	trust	0.727	平等
alliance	trust	0.727	アライアンス
credential	trust	0.727	資格証明
believing	trust	0.727	信じている
excellence	trust	0.727	優秀
agreement	trust	0.727	合意
closeness	trust	0.719	近さ
authenticate	trust	0.719	認証する
virtuous	trust	0.719	高潔な
intelligence	trust	0.719	知能
kindred	trust	0.719	親族
virtue	trust	0.719	美徳
honored	trust	0.719	光栄な
justice	trust	0.711	正義
charitable	trust	0.711	慈善
determination	trust	0.711	決定
creditable	trust	0.711	信用できる
consistency	trust	0.711	一貫性
allegiance	trust	0.711	忠誠
cooperation	trust	0.711	協力
guarantee	trust	0.711	保証
dedication	trust	0.711	献身
straightforward	trust	0.711	率直な
cooperating	trust	0.711	協力している
reliable	trust	0.703	信頼性のある
nurture	trust	0.703	育成
mother	trust	0.703	母親
fulfilled	trust	0.703	満たされた
admiration	trust	0.703	感嘆
mentor	trust	0.703	メンター
guardianship	trust	0.703	後見
assurance	trust	0.703	保証
morality	trust	0.703	道徳
motherhood	trust	0.703	母性
innocent	trust	0.703	無垢
reverence	trust	0.703	畏敬の念
sanctuary	trust	0.703	聖域
friendliness	trust	0.703	親しみやすさ
prepared	trust	0.703	準備
admire	trust	0.703	憧れ
protected	trust	0.703	保護された
proof	trust	0.703	証拠
bodyguard	trust	0.695	ボディーガード
skillful	trust	0.695	巧みな
marriage	trust	0.695	結婚
allied	trust	0.695	同盟した
morals	trust	0.695	道徳
humanitarian	trust	0.695	人道的な
pact	trust	0.695	協定
courage	trust	0.695	勇気
accountable	trust	0.695	説明責任
agreeable	trust	0.695	納得
united	trust	0.695	ユナイテッド
indestructible	trust	0.695	不滅
approving	trust	0.695	承認する
guardian	trust	0.695	ガーディアン
compassionate	trust	0.695	思いやりのある
scientist	trust	0.695	科学者
certified	trust	0.695	認証済み
pledge	trust	0.688	誓約
adviser	trust	0.688	顧問
authenticity	trust	0.688	信憑性
understanding	trust	0.688	理解
secure	trust	0.688	安全
guidance	trust	0.688	ガイダンス
monogamy	trust	0.688	一夫一婦制
valor	trust	0.688	勇気
solidity	trust	0.688	堅牢性
perfection	trust	0.688	完璧
believed	trust	0.688	信じていた
humanity	trust	0.688	人類
justifiable	trust	0.688	正当
competent	trust	0.688	有能
esteem	trust	0.688	尊敬する
protector	trust	0.680	プロテクター
inspire	trust	0.680	インスパイヤ
hope	trust	0.680	望み
strongest	trust	0.680	パートナー
expertise	trust	0.680	専門知識
humble	trust	0.680	謙虚
indivisible	trust	0.680	不可分
official	trust	0.680	正式
affirm	trust	0.680	肯定する
familiarity	trust	0.680	親しみ
confirmed	trust	0.680	確認済み
diligence	trust	0.680	勤勉
grandfather	trust	0.680	おじいさん
advocacy	trust	0.680	擁護
goodness	trust	0.680	良さ
commendable	trust	0.680	賞賛に値する
acceptance	trust	0.680	受け入れ
diplomatic	trust	0.680	外交的な
leader	trust	0.680	盟主
confide	trust	0.680	打ち明ける
agreeing	trust	0.680	同意する
approve	trust	0.680	承認
professional	trust	0.680	プロフェッショナル
elders	trust	0.680	長老たち
confidential	trust	0.680	機密
faultless	trust	0.672	完璧な
believes	trust	0.672	受け入れた
sanctify	trust	0.672	聖別する
intelligent	trust	0.672	知的
safe	trust	0.672	安全
accepted	trust	0.672	最強
dignity	trust	0.672	尊厳
unwavering	trust	0.672	揺るぎない
encyclopedia	trust	0.672	百科事典
mastery	trust	0.672	習熟
cohesive	trust	0.672	まとまりのある
harmoniously	trust	0.672	調和的に
benevolence	trust	0.672	慈悲
healing	trust	0.672	癒し
accredited	trust	0.672	認定された
covenant	trust	0.672	契約
accountability	trust	0.664	説明責任
team	trust	0.664	チーム
authority	trust	0.664	権限
heroic	trust	0.664	ヒロイック
reliance	trust	0.664	依存
expert	trust	0.664	エキスパート
communicate	trust	0.664	伝える
spiritual	trust	0.664	スピリチュアル
impeccable	trust	0.664	申し分のない
specialist	trust	0.664	専門家
affirmatively	trust	0.664	肯定的に
proficient	trust	0.664	熟練した
fulfillment	trust	0.664	フルフィルメント
advocate	trust	0.664	提唱する
disciple	trust	0.664	弟子
attestation	trust	0.664	証明
merit	trust	0.664	メリット
supporting	trust	0.664	サポート
ambassador	trust	0.664	大使
guidebook	trust	0.664	ガイドブック
accept	trust	0.664	受け入れる
strengthening	trust	0.661	強化
holiness	trust	0.656	神聖さ
facts	trust	0.656	事実
warranty	trust	0.656	保証
strength	trust	0.656	力
relationship	trust	0.656	関係
defended	trust	0.656	防御した
constancy	trust	0.656	恒常
favorable	trust	0.656	好ましい
gentleman	trust	0.656	紳士
counsel	trust	0.656	弁護士
scientific	trust	0.656	科学的
structure	trust	0.656	構造
elder	trust	0.656	長老
excellent	trust	0.656	優れた
achieve	trust	0.656	成し遂げる
steadfast	trust	0.656	不動
familiar	trust	0.656	見慣れた
proficiency	trust	0.656	習熟度
supports	trust	0.656	信じている
counselor	trust	0.648	カウンセラー
lovable	trust	0.648	愛らしい
advisable	trust	0.648	お勧め
agreed	trust	0.648	同意した
heroism	trust	0.648	ヒロイズム
rely	trust	0.648	頼る
uphold	trust	0.648	支持する
brother	trust	0.648	兄弟
matrimony	trust	0.648	結婚
assuredly	trust	0.648	確実に
peaceful	trust	0.648	平和的
saint	trust	0.648	聖人
unconditionally	trust	0.648	受け入れる
solidarity	trust	0.648	連帯
accepts	trust	0.648	サポート
inspiration	trust	0.648	インスピレーション
noble	trust	0.648	ノーブル
successful	trust	0.648	成功
harmony	trust	0.648	調和
protective	trust	0.648	保護
competency	trust	0.648	能力
comrade	trust	0.648	同志
academic	trust	0.648	アカデミック
assist	trust	0.648	支援する
worthy	trust	0.643	ふさわしい
benefactor	trust	0.641	恩人
credence	trust	0.641	信用
confidence	trust	0.641	自信
relationships	trust	0.641	無条件に
ordained	trust	0.641	任命された
legal	trust	0.641	法的
champion	trust	0.641	チャンピオン
lawful	trust	0.641	合法
durability	trust	0.641	耐久性
judiciary	trust	0.641	司法
doctor	trust	0.641	医者
loving	trust	0.641	愛する
assure	trust	0.641	保証する
establish	trust	0.641	確立します
mamma	trust	0.641	乳房
kind	trust	0.641	親切
unity	trust	0.641	団結
conscientious	trust	0.641	良心的
real	trust	0.641	本物
coexist	trust	0.641	共存する
leading	trust	0.641	リーディング
teacher	trust	0.641	先生
intimate	trust	0.634	親密な
brotherly	trust	0.633	兄弟的
physician	trust	0.633	医師
judicial	trust	0.633	司法
saintly	trust	0.633	神聖な
aspiration	trust	0.633	願望
conscience	trust	0.633	良心
therapeutic	trust	0.633	治療的
fidelity	trust	0.633	忠実度
soundness	trust	0.633	健全性
important	trust	0.633	重要
homage	trust	0.633	敬意
legitimacy	trust	0.633	正当性
fortitude	trust	0.633	不屈の精神
deepest	trust	0.633	関係
approved	trust	0.633	承認済み
courageous	trust	0.633	勇気のある
devotional	trust	0.633	敬虔な
endorse	trust	0.633	支持する
backbone	trust	0.633	背骨
authorize	trust	0.633	承認する
practiced	trust	0.633	練習した
sanctification	trust	0.633	聖化
hopeful	trust	0.633	希望に満ちた
convincing	trust	0.633	説得力のある
bless	trust	0.633	祝福する
angel	trust	0.625	天使
authorization	trust	0.625	認可
assured	trust	0.625	安心
purify	trust	0.625	清める
caretaker	trust	0.625	世話人
regard	trust	0.625	由来
profound	trust	0.625	深い
achievement	trust	0.625	業績
evident	trust	0.625	明らか
positivity	trust	0.625	陽性
communication	trust	0.625	コミュニケーション
professorship	trust	0.625	教授職
blessing	trust	0.625	祝福
beliefs	trust	0.625	最も深い
encourage	trust	0.625	奨励します
fireman	trust	0.625	消防士
majestic	trust	0.625	雄大な
civilized	trust	0.625	文明化された
certify	trust	0.625	証明する
wonderful	trust	0.625	素晴らしい
engaged	trust	0.625	従事している
accurate	trust	0.625	正確
approvement	trust	0.617	承認
optimism	trust	0.617	楽観
planning	trust	0.617	計画中
believer	trust	0.617	信者
advice	trust	0.617	アドバイス
commend	trust	0.617	褒める
gospel	trust	0.617	福音
objective	trust	0.617	目的
rational	trust	0.617	合理的な
cherish	trust	0.617	大切にする
constantly	trust	0.617	常に
haven	trust	0.617	天国
fundamental	trust	0.617	基本的
bedrock	trust	0.617	岩盤
accord	trust	0.617	アコード
triumphant	trust	0.617	勝ち誇った
surety	trust	0.617	保証人
testament	trust	0.617	遺言
absolution	trust	0.617	赦免
truce	trust	0.617	休戦
reassure	trust	0.617	安心させる
appreciation	trust	0.617	感謝
qualities	trust	0.617	資質
passionate	trust	0.617	情熱的な
good	trust	0.617	良い
unimpeachable	trust	0.617	申し分のない
corroborate	trust	0.617	確証する
thoughtful	trust	0.617	思慮深い
heroine	trust	0.617	ヒロイン
teach	trust	0.617	教える
god	trust	0.617	神様
attentive	trust	0.617	気配りのある
scripture	trust	0.609	聖書
civilization	trust	0.609	文明
magnificence	trust	0.609	雄大
recommend	trust	0.609	お勧め
progression	trust	0.609	進行
steward	trust	0.609	スチュワード
purification	trust	0.609	精製
patron	trust	0.609	パトロン
praiseworthy	trust	0.609	称賛に値する
heal	trust	0.609	癒し
considerate	trust	0.609	思いやりのある
blessings	trust	0.609	祝福
mediator	trust	0.609	メディエーター
babysitter	trust	0.609	ベビーシッター
notary	trust	0.609	公証人
awareness	trust	0.609	意識
vetted	trust	0.609	信念
excel	trust	0.609	エクセル
happy	trust	0.609	ハッピー
praise	trust	0.609	賞賛
brilliant	trust	0.609	素晴らしい
liking	trust	0.609	好み
definitive	trust	0.609	決定的
comfort	trust	0.609	快適
officer	trust	0.609	役員
peace	trust	0.602	平和
serenity	trust	0.602	静けさ
unquestionable	trust	0.602	疑う余地のない
embrace	trust	0.602	擁する
identify	trust	0.602	識別
inspired	trust	0.602	インスパイヤされた
steady	trust	0.602	安定
nun	trust	0.602	修道女
guarded	trust	0.602	守られた
symmetry	trust	0.602	対称
mainstay	trust	0.602	主力
fulfill	trust	0.602	満たす
humility	trust	0.602	謙虚
helpful	trust	0.602	役に立った
transcendence	trust	0.602	超越
unconditional	trust	0.602	無条件
brave	trust	0.602	勇敢
brighten	trust	0.602	明るくする
experienced	trust	0.602	経験豊富な
enlightenment	trust	0.602	啓発
sympathetic	trust	0.602	同情的な
witness	trust	0.602	目撃者
vigilant	trust	0.594	警戒
ministry	trust	0.594	省
admiral	trust	0.594	提督
vigilance	trust	0.594	警戒
