English Word	Emotion	Emotion-Intensity-Score	Uzbek Word
excellent	trust	0.656	ajoyib
achieve	trust	0.656	erishish
steadfast	trust	0.656	mustahkam
familiar	trust	0.656	tanish
proficiency	trust	0.656	mahorat
supports	trust	0.656	ishonadi
counselor	trust	0.648	maslahatchi
lovable	trust	0.648	sevimli
advisable	trust	0.648	tavsiya etiladi
agreed	trust	0.648	kelishilgan
heroism	trust	0.648	qahramonlik
rely	trust	0.648	tayanmoq
uphold	trust	0.648	qo'llab-quvvatlash
brother	trust	0.648	uka
matrimony	trust	0.648	nikoh
assuredly	trust	0.648	albatta
peaceful	trust	0.648	tinch
saint	trust	0.648	avliyo
unconditionally	trust	0.648	qabul qiladi
solidarity	trust	0.648	birdamlik
accepts	trust	0.648	qo'llab-quvvatlaydi
inspiration	trust	0.648	ilhom
noble	trust	0.648	olijanob
successful	trust	0.648	omadli
harmony	trust	0.648	Garmoniya
protective	trust	0.648	himoya qiluvchi
competency	trust	0.648	malaka
comrade	trust	0.648	o'rtoq
academic	trust	0.648	akademik
assist	trust	0.648	yordam berish
worthy	trust	0.643	munosib
benefactor	trust	0.641	xayrixoh
credence	trust	0.641	ishonch
confidence	trust	0.641	ishonch
relationships	trust	0.641	shartsiz
ordained	trust	0.641	tayinlangan
legal	trust	0.641	qonuniy
champion	trust	0.641	chempion
lawful	trust	0.641	qonuniy
durability	trust	0.641	chidamlilik
judiciary	trust	0.641	sud tizimi
doctor	trust	0.641	shifokor
loving	trust	0.641	mehribon
assure	trust	0.641	ishontirmoq
establish	trust	0.641	o'rnatish
mamma	trust	0.641	onam
kind	trust	0.641	mehribon
unity	trust	0.641	birlik
conscientious	trust	0.641	vijdonli
real	trust	0.641	haqiqiy
coexist	trust	0.641	birga yashash
leading	trust	0.641	yetakchi
teacher	trust	0.641	o'qituvchi
intimate	trust	0.634	samimiy
brotherly	trust	0.633	birodarlik
physician	trust	0.633	shifokor
judicial	trust	0.633	sud
saintly	trust	0.633	aziz
aspiration	trust	0.633	intilish
conscience	trust	0.633	vijdon
therapeutic	trust	0.633	terapevtik
fidelity	trust	0.633	sodiqlik
soundness	trust	0.633	mustahkamlik
important	trust	0.633	muhim
homage	trust	0.633	hurmat
legitimacy	trust	0.633	qonuniylik
fortitude	trust	0.633	matonat
deepest	trust	0.633	munosabatlar
approved	trust	0.633	tasdiqlangan
courageous	trust	0.633	jasur
devotional	trust	0.633	sadoqatli
endorse	trust	0.633	ma'qullash
backbone	trust	0.633	orqa miya
authorize	trust	0.633	ruxsat berish
practiced	trust	0.633	mashq qilgan
sanctification	trust	0.633	muqaddaslash
hopeful	trust	0.633	umidvor
convincing	trust	0.633	ishonarli
bless	trust	0.633	baraka ber
angel	trust	0.625	farishta
authorization	trust	0.625	ruxsat
assured	trust	0.625	kafolatlangan
purify	trust	0.625	tozalash
caretaker	trust	0.625	qo'riqchi
regard	trust	0.625	munosabat
profound	trust	0.625	chuqur
achievement	trust	0.625	muvaffaqiyat
evident	trust	0.625	aniq
positivity	trust	0.625	ijobiylik
communication	trust	0.625	aloqa
professorship	trust	0.625	professorlik
blessing	trust	0.625	baraka
beliefs	trust	0.625	eng chuqur
encourage	trust	0.625	rag'batlantirish
fireman	trust	0.625	o't o'chiruvchi
majestic	trust	0.625	ulug'vor
civilized	trust	0.625	madaniyatli
certify	trust	0.625	sertifikatlash
wonderful	trust	0.625	ajoyib
engaged	trust	0.625	unashtirilgan
accurate	trust	0.625	aniq
approvement	trust	0.617	ma'qullash
optimism	trust	0.617	optimizm
planning	trust	0.617	rejalashtirish
believer	trust	0.617	mo'min
advice	trust	0.617	maslahat
commend	trust	0.617	maqtash
gospel	trust	0.617	xushxabar
objective	trust	0.617	ob'ektiv
rational	trust	0.617	oqilona
cherish	trust	0.617	qadrlash
constantly	trust	0.617	doimiy
haven	trust	0.617	boshpana
fundamental	trust	0.617	asosiy
bedrock	trust	0.617	asosiy jins
accord	trust	0.617	kelishuv
triumphant	trust	0.617	g'olib
surety	trust	0.617	kafillik
testament	trust	0.617	vasiyatnoma
absolution	trust	0.617	kechirish
truce	trust	0.617	sulh
reassure	trust	0.617	ishontirmoq
appreciation	trust	0.617	qadrlash
qualities	trust	0.617	sifatlar
passionate	trust	0.617	ehtirosli
good	trust	0.617	yaxshi
unimpeachable	trust	0.617	ayblab bo'lmaydigan
corroborate	trust	0.617	tasdiqlaydi
thoughtful	trust	0.617	o'ychan
heroine	trust	0.617	qahramon
teach	trust	0.617	o'rgatish
god	trust	0.617	xudo
attentive	trust	0.617	diqqatli
scripture	trust	0.609	oyat
civilization	trust	0.609	sivilizatsiya
magnificence	trust	0.609	ulug'vorlik
recommend	trust	0.609	tavsiya eting
progression	trust	0.609	taraqqiyot
steward	trust	0.609	boshqaruvchi
purification	trust	0.609	tozalash
patron	trust	0.609	homiysi
praiseworthy	trust	0.609	maqtovga sazovor
heal	trust	0.609	shifo
considerate	trust	0.609	e'tiborli
blessings	trust	0.609	barakalar
mediator	trust	0.609	vositachi
babysitter	trust	0.609	enaga
notary	trust	0.609	notarius
awareness	trust	0.609	xabardorlik
vetted	trust	0.609	e'tiqodlar
excel	trust	0.609	excel
happy	trust	0.609	baxtli
praise	trust	0.609	Maqtov
brilliant	trust	0.609	ajoyib
liking	trust	0.609	yoqtirish
definitive	trust	0.609	aniq
comfort	trust	0.609	qulaylik
officer	trust	0.609	ofitser
peace	trust	0.602	tinchlik
serenity	trust	0.602	xotirjamlik
unquestionable	trust	0.602	shubhasiz
embrace	trust	0.602	quchoqlash
identify	trust	0.602	aniqlash
inspired	trust	0.602	ilhomlantirgan
steady	trust	0.602	barqaror
nun	trust	0.602	rohiba
guarded	trust	0.602	qo'riqlangan
symmetry	trust	0.602	simmetriya
mainstay	trust	0.602	tayanch
fulfill	trust	0.602	bajarish
humility	trust	0.602	kamtarlik
helpful	trust	0.602	foydali
transcendence	trust	0.602	transsendensiya
unconditional	trust	0.602	shartsiz
brave	trust	0.602	jasur
brighten	trust	0.602	yorqinlashtirmoq
experienced	trust	0.602	tajribali
enlightenment	trust	0.602	ma'rifat
sympathetic	trust	0.602	hamdard
witness	trust	0.602	guvoh
vigilant	trust	0.594	hushyor
ministry	trust	0.594	vazirlik
admiral	trust	0.594	admiral
vigilance	trust	0.594	hushyorlik
depend	trust	0.594	bog'liq
generosity	trust	0.594	saxiylik
befriend	trust	0.594	do'stlash
complimentary	trust	0.594	bepul
assessment	trust	0.594	baholash
fairly	trust	0.594	odilona
enlighten	trust	0.594	ma'rifat berish
strengthen	trust	0.594	mustahkamlash
nurse	trust	0.594	hamshira
endowment	trust	0.594	vaqf
visionary	trust	0.594	ko'ruvchi
praised	trust	0.594	maqtadi
eminence	trust	0.594	yuksaklik
marry	trust	0.594	uylanmoq
generous	trust	0.594	saxiy
gratitude	trust	0.594	minnatdorchilik
sage	trust	0.594	adaçayı
tranquility	trust	0.594	xotirjamlik
openly	trust	0.594	ochiqchasiga
grant	trust	0.594	grant
spouse	trust	0.594	turmush o'rtog'i
philanthropic	trust	0.594	xayriya
regent	trust	0.594	regent
substantiate	trust	0.594	asoslash
commendation	trust	0.594	maqtov
council	trust	0.594	kengash
efficient	trust	0.594	samarali
sweetheart	trust	0.589	Jonginam
bylaw	trust	0.586	nizom
magnificent	trust	0.586	ajoyib
designation	trust	0.586	belgilash
godly	trust	0.586	xudojo'y
seniority	trust	0.586	staj
conservation	trust	0.586	saqlash
educational	trust	0.586	tarbiyaviy
rooted	trust	0.586	ildiz otgan
inheritance	trust	0.586	meros olish
diplomacy	trust	0.586	diplomatiya
mate	trust	0.586	do'st
convince	trust	0.586	ishontirish
unfailing	trust	0.586	muqarrar
share	trust	0.586	baham ko'ring
monk	trust	0.586	rohib
constitutional	trust	0.586	konstitutsiyaviy
lovely	trust	0.586	yoqimli
compliance	trust	0.586	muvofiqlik
attest	trust	0.586	tasdiqlamoq
victory	trust	0.586	g'alaba
serene	trust	0.586	tinch
checklist	trust	0.586	nazorat ro'yxati
husbandry	trust	0.586	chorvachilik
enjoying	trust	0.586	zavqlanish
revere	trust	0.586	hurmat qilmoq
tribe	trust	0.586	qabila
meritorious	trust	0.586	sharafli
joyful	trust	0.586	quvonchli
delegate	trust	0.586	delegat
helper	trust	0.586	yordamchi
angelic	trust	0.586	farishta
ambition	trust	0.586	ambitsiya
father	trust	0.586	ota
acclaim	trust	0.586	olqishlash
testimony	trust	0.586	guvohlik
collectively	trust	0.586	birgalikda
sobriety	trust	0.586	hushyorlik
prestige	trust	0.586	nufuz
firmness	trust	0.586	mustahkamlik
structural	trust	0.578	strukturaviy
impartiality	trust	0.578	xolislik
navigator	trust	0.578	navigator
judge	trust	0.578	hakam
shelter	trust	0.578	boshpana
coexisting	trust	0.578	birga mavjud
unquestioned	trust	0.578	shubhasiz
careful	trust	0.578	ehtiyotkor
obey	trust	0.578	itoat et
professor	trust	0.578	professor
convinced	trust	0.578	ishonch hosil qilgan
communion	trust	0.578	birlashish
cheerfulness	trust	0.578	quvnoqlik
inviting	trust	0.578	taklif qiluvchi
irrefutable	trust	0.578	rad etib bo'lmaydigan
commandant	trust	0.578	komendant
smile	trust	0.578	tabassum
authoritative	trust	0.578	vakolatli
philanthropist	trust	0.578	xayriyachi
legalized	trust	0.578	qonuniylashtirilgan
adore	trust	0.578	sevaman
upright	trust	0.578	tik
revival	trust	0.578	jonlanish
dutiful	trust	0.578	burchli
watchdog	trust	0.578	qo'riqchi it
apostle	trust	0.570	havoriy
volunteers	trust	0.570	ko'ngillilar
immaculate	trust	0.570	beg'ubor
adhering	trust	0.570	amal qilish
unquestionably	trust	0.570	shubhasiz
advise	trust	0.570	maslahat bering
punctual	trust	0.570	punktual
consult	trust	0.570	maslahatlashing
ordinance	trust	0.570	farmon
complement	trust	0.570	to'ldiruvchi
modest	trust	0.570	kamtarin
everlasting	trust	0.570	abadiy
compass	trust	0.570	kompas
heavenly	trust	0.570	samoviy
determinate	trust	0.570	aniqlang
counsellor	trust	0.570	maslahatchi
abundance	trust	0.570	mo'l-ko'llik
guide	trust	0.570	hidoyat
earned	trust	0.570	tekshirilgan
pedigree	trust	0.570	naslchilik
relative	trust	0.570	qarindosh
principal	trust	0.570	asosiy
plausible	trust	0.570	ishonarli
collaborator	trust	0.570	hamkor
connective	trust	0.570	bog'lovchi
corroboration	trust	0.570	tasdiqlash
insure	trust	0.570	sug'urta qilish
pilot	trust	0.570	uchuvchi
unequivocal	trust	0.570	aniq
matron	trust	0.570	matrona
cuddle	trust	0.570	quchoqlash
measured	trust	0.570	o'lchandi
fort	trust	0.562	qal'a
treasurer	trust	0.562	xazinachi
apostolic	trust	0.562	havoriylik
save	trust	0.562	saqlash
frankness	trust	0.562	samimiylik
insight	trust	0.562	tushuncha
admit	trust	0.562	tan olish
earn	trust	0.562	ishlab topmoq
remarkable	trust	0.562	ajoyib
strong	trust	0.562	kuchli
content	trust	0.562	mazmuni
vitality	trust	0.562	muhimlik
prize	trust	0.562	mukofot
vigorous	trust	0.562	kuchli
congregation	trust	0.562	jamoat
uplift	trust	0.562	yuksalish
spotless	trust	0.562	beg'ubor
devout	trust	0.562	dindor
soothing	trust	0.562	tinchlantiruvchi
miracle	trust	0.562	mo''jiza
cohesion	trust	0.562	uyg'unlik
lovemaking	trust	0.562	sevish
curable	trust	0.562	davolash mumkin
pleasant	trust	0.562	yoqimli
jury	trust	0.562	hakamlar hay'ati
pertinent	trust	0.562	tegishli
succeeding	trust	0.562	muvaffaqiyatli
concordance	trust	0.562	muvofiqlik
jurist	trust	0.562	huquqshunos
applaud	trust	0.562	olqishlar
ordination	trust	0.562	tayinlash
compensate	trust	0.562	kompensatsiya qilish
patience	trust	0.555	sabr
mediate	trust	0.555	vositachilik qilish
coach	trust	0.555	murabbiy
illumination	trust	0.555	yoritish
cultivate	trust	0.555	yetishtirish
providing	trust	0.555	ta'minlash
precedence	trust	0.555	ustunlik
exalt	trust	0.555	yuksaltirish
succeed	trust	0.555	muvaffaqiyatga erishing
inclusion	trust	0.555	kiritish
meditate	trust	0.555	meditatsiya qiling
coalesce	trust	0.555	birlashish
betrothed	trust	0.555	unashtirilgan
midwife	trust	0.555	doya
veteran	trust	0.555	faxriy
destined	trust	0.555	taqdirlangan
auditor	trust	0.555	auditor
privacy	trust	0.555	maxfiylik
restorative	trust	0.555	tiklovchi
influential	trust	0.555	ta'sirli
impartial	trust	0.555	xolis
discretion	trust	0.555	ixtiyoriylik
foresight	trust	0.555	bashorat
congruence	trust	0.555	muvofiqlik
worship	trust	0.555	sajda qilish
constant	trust	0.555	doimiy
reunion	trust	0.555	uchrashuv
intuition	trust	0.555	sezgi
reconciliation	trust	0.555	yarashtirish
ambulance	trust	0.555	tez yordam mashinasi
defender	trust	0.555	himoyachi
greatness	trust	0.555	buyuklik
buddy	trust	0.555	do'stim
vote	trust	0.555	ovoz berish
physicist	trust	0.555	fizik
prophet	trust	0.555	payg'ambar
prevalent	trust	0.547	keng tarqalgan
eyewitness	trust	0.547	guvoh
durable	trust	0.547	bardoshli
prudent	trust	0.547	ehtiyotkor
securities	trust	0.547	qimmatli qog'ozlar
salvation	trust	0.547	najot
govern	trust	0.547	boshqarmoq
law	trust	0.547	qonun
proud	trust	0.547	mag'rur
cheer	trust	0.547	hayqiriq
reinforcement	trust	0.547	kuchaytirish
promises	trust	0.547	erishgan
invocation	trust	0.547	chaqiruv
provide	trust	0.547	ta'minlash
friendly	trust	0.547	do'stona
commanding	trust	0.547	buyruq berish
temperate	trust	0.547	mo''tadil
conciliation	trust	0.547	yarashtirish
convent	trust	0.547	monastir
heritage	trust	0.547	meros
independence	trust	0.547	mustaqillik
rejoice	trust	0.547	quvonmoq
engaging	trust	0.547	jalb qiluvchi
readiness	trust	0.547	tayyorlik
registry	trust	0.547	ro'yxatga olish kitobi
statement	trust	0.547	bayonot
liberty	trust	0.547	erkinlik
forgive	trust	0.547	kechir
ancestral	trust	0.547	ajdodlar
impenetrable	trust	0.547	o'tib bo'lmaydigan
choices	trust	0.539	va'dalar
psalms	trust	0.539	sanolar
majority	trust	0.539	ko'pchilik
antidote	trust	0.539	antidot
tantamount	trust	0.539	teng
perfect	trust	0.539	mukammal
regularity	trust	0.539	muntazamlik
chronicle	trust	0.539	xronika
ensemble	trust	0.539	ansambl
applause	trust	0.539	qarsaklar
obedience	trust	0.539	itoatkorlik
aspiring	trust	0.539	intiluvchan
watchman	trust	0.539	qo'riqchi
inimitable	trust	0.539	beqiyos
chastity	trust	0.539	iffat
architecture	trust	0.539	arxitektura
stamina	trust	0.539	chidamlilik
delightful	trust	0.539	yoqimli
exalted	trust	0.539	yuksaltirdi
relevant	trust	0.539	muvofiq
reinforcements	trust	0.539	mustahkamlash
proctor	trust	0.539	proktor
immovable	trust	0.539	ko'chmas
instructions	trust	0.539	ko'rsatmalar
define	trust	0.539	aniqlash
uncensured	trust	0.539	nazoratsiz
institute	trust	0.539	instituti
responsive	trust	0.539	sezgir
recovery	trust	0.539	tiklanish
obliging	trust	0.539	majburiyat beruvchi
obvious	trust	0.539	aniq
forefathers	trust	0.539	ota-bobolar
eager	trust	0.539	ishtiyoqli
inoculation	trust	0.539	emlash
admitting	trust	0.539	tan olish
memorable	trust	0.539	esda qolarli
hospital	trust	0.531	kasalxona
rescue	trust	0.531	qutqarish
deed	trust	0.531	dalolatnoma
princely	trust	0.531	knyazlik
retirement	trust	0.531	iste'fo
cradle	trust	0.531	beshik
immunization	trust	0.531	immunizatsiya
bloom	trust	0.531	gullash
candid	trust	0.531	samimiy
evergreen	trust	0.531	doim yashil
ballot	trust	0.531	ovoz berish
accompaniment	trust	0.531	hamrohlik
verily	trust	0.531	albatta
inseparable	trust	0.531	ajralmas
analyst	trust	0.531	tahlilchi
strive	trust	0.531	intilmoq
dependent	trust	0.531	qaram
heavens	trust	0.531	osmonlar
answerable	trust	0.531	javobgar
school	trust	0.531	maktab
terms	trust	0.531	shartlari
center	trust	0.531	markaz
firstborn	trust	0.531	to'ng'ich
transcript	trust	0.531	transkript
fraternal	trust	0.531	qardoshlik
omniscient	trust	0.531	hamma narsani biluvchi
seal	trust	0.531	muhr
edification	trust	0.531	tarbiyalash
doubtless	trust	0.531	shubhasiz
deliverance	trust	0.531	qutqarish
sponsor	trust	0.531	homiysi
expedient	trust	0.531	maqsadga muvofiq
bride	trust	0.531	kelin
refuge	trust	0.531	boshpana
approbation	trust	0.527	aprobatsiya
chaplain	trust	0.523	ruhoniy
laureate	trust	0.523	laureati
liberate	trust	0.523	ozod qilish
coronation	trust	0.523	toj kiyish
adoration	trust	0.523	sajda qilish
countenance	trust	0.523	yuz
honeymoon	trust	0.523	asal oyi
connoisseur	trust	0.523	biluvchi
notable	trust	0.523	diqqatga sazovor
benedictory	trust	0.523	xayrixoh
celebration	trust	0.523	bayram
neighbor	trust	0.523	qo'shni
unbroken	trust	0.523	buzilmagan
award	trust	0.523	mukofoti
improvement	trust	0.523	takomillashtirish
hug	trust	0.523	quchoqlash
graduation	trust	0.523	Bitiruv
correctness	trust	0.523	to'g'rilik
winning	trust	0.523	g'alaba qozonish
paragon	trust	0.523	namuna
ratify	trust	0.523	ratifikatsiya qilish
powerful	trust	0.523	kuchli
elevation	trust	0.523	balandlik
commonwealth	trust	0.523	hamdo'stlik
account	trust	0.523	hisob
unimpeached	trust	0.523	ayblanmagan
taught	trust	0.523	o'rgatgan
salutary	trust	0.523	salomatlik
captivate	trust	0.523	maftun qilmoq
dictionary	trust	0.523	lug'at
nobility	trust	0.523	zodagonlik
ourselves	trust	0.523	tanlovlar
feeling	trust	0.518	tuyg'u
amen	trust	0.516	omin
committee	trust	0.516	qo'mita
reverie	trust	0.516	xayolparastlik
deserve	trust	0.516	loyiq
fully	trust	0.516	to'liq
compliment	trust	0.516	iltifot
obstetrician	trust	0.516	akusher
enchanted	trust	0.516	sehrlangan
inform	trust	0.516	xabar bering
association	trust	0.516	uyushma
credit	trust	0.516	kredit
passwords	trust	0.516	o'zimiz
freely	trust	0.516	erkin
framework	trust	0.516	ramka
nobleman	trust	0.516	zodagon
formative	trust	0.516	shakllantiruvchi
tender	trust	0.516	tender
measure	trust	0.516	o'lchov
advent	trust	0.516	kelishi
management	trust	0.516	boshqaruv
confession	trust	0.516	tan olish
remedy	trust	0.516	chora
sentinel	trust	0.516	qo'riqchi
pray	trust	0.516	ibodat qiling
perpetuity	trust	0.516	abadiylik
tribunal	trust	0.516	tribunal
minded	trust	0.516	fikrli
organization	trust	0.516	tashkilot
predominant	trust	0.516	ustunlik qiladi
volunteer	trust	0.509	ko'ngilli
accolade	trust	0.508	maqtov
courtship	trust	0.508	uchrashish
patronage	trust	0.508	homiylik
philosopher	trust	0.508	faylasuf
confessional	trust	0.508	tan oluvchi
diversity	trust	0.508	xilma-xillik
virgin	trust	0.508	bokira
venerable	trust	0.508	hurmatli
policy	trust	0.508	siyosat
intact	trust	0.508	buzilmagan
custodian	trust	0.508	qo'riqchi
automatic	trust	0.508	avtomatik
unsurpassed	trust	0.508	beqiyos
shepherd	trust	0.508	cho'pon
reward	trust	0.508	sovrin
beautification	trust	0.508	obodonlashtirish
medical	trust	0.508	tibbiy
constable	trust	0.508	konstabil
forgiving	trust	0.508	kechirimli
tolerance	trust	0.508	bag'rikenglik
priest	trust	0.508	ruhoniy
enable	trust	0.508	yoqish
vouch	trust	0.508	kafolat
lieutenant	trust	0.508	leytenant
instruct	trust	0.508	ko'rsatma berish
housewife	trust	0.508	uy bekasi
admissible	trust	0.508	joizdir
sovereign	trust	0.508	suveren
amour	trust	0.508	ishqiboz
savor	trust	0.508	tatib ko'ring
darling	trust	0.500	azizim
related	trust	0.500	bog'liq
infallibility	trust	0.500	xatosizlik
watchful	trust	0.500	hushyor
nerds	trust	0.500	parollar
instruction	trust	0.500	ko'rsatma
doctrine	trust	0.500	ta'limot
birth	trust	0.500	tug'ilish
timing	trust	0.500	vaqt
infinity	trust	0.500	cheksizlik
religions	trust	0.500	ahmoqlar
warden	trust	0.500	nazoratchi
optimist	trust	0.500	optimist
apologetic	trust	0.500	kechirim so'ragan
gateway	trust	0.500	shlyuz
pontiff	trust	0.500	pontifik
alive	trust	0.500	tirik
indelible	trust	0.500	o'chmas
personal	trust	0.500	shaxsiy
pious	trust	0.500	taqvodor
majesty	trust	0.500	ulug'vorlik
synchronize	trust	0.500	sinxronlash
guard	trust	0.500	qo'riqchi
retain	trust	0.500	saqlab qolish
romantic	trust	0.500	romantik
superman	trust	0.500	supermen
info	trust	0.500	ma'lumot
backer	trust	0.500	qo'llab-quvvatlovchi
undying	trust	0.500	abadiy
vindication	trust	0.500	oqlash
badge	trust	0.500	nishon
treasure	trust	0.500	xazina
guru	trust	0.500	guru
church	trust	0.492	cherkov
formality	trust	0.492	rasmiyatchilik
contributor	trust	0.492	hissa qo'shuvchi
radiance	trust	0.492	nurlanish
psalm	trust	0.492	sano
laudatory	trust	0.492	maqtovli
grandchildren	trust	0.492	nevaralar
popularity	trust	0.492	mashhurlik
salute	trust	0.492	salom
hosannah	trust	0.492	hosanna
attraction	trust	0.492	diqqatga sazovor joy
efforts	trust	0.492	hukm
privy	trust	0.492	maxfiy
improve	trust	0.492	yaxshilash
sheriff	trust	0.492	sherif
chairman	trust	0.492	rais
judgement	trust	0.492	maqollar
harbor	trust	0.492	bandargoh
elegance	trust	0.492	nafislik
hardy	trust	0.492	chidamli
umpire	trust	0.492	hakam
constitute	trust	0.492	tashkil qiladi
proverbs	trust	0.492	dinlar
jubilant	trust	0.492	quvonarli
aspire	trust	0.492	intilmoq
synonymous	trust	0.492	sinonim
inevitable	trust	0.492	muqarrar
