English Word	Emotion	Emotion-Intensity-Score	Catalan Word
unbeaten	surprise	0.336	invicte
prodigious	surprise	0.336	prodigiós
grin	surprise	0.336	somriure
memorable	surprise	0.336	memorable
warned	surprise	0.336	avisat
dissolution	surprise	0.336	dissolució
hypertrophy	surprise	0.328	hipertròfia
admiration	surprise	0.328	admiració
examination	surprise	0.320	examen
angel	surprise	0.320	àngel
present	surprise	0.320	present
catch	surprise	0.320	agafar
hap	surprise	0.320	hap
saint	surprise	0.312	Sant
embrace	surprise	0.312	abraçar
flirt	surprise	0.312	coquetejar
puma	surprise	0.312	puma
kiss	surprise	0.312	petó
liberty	surprise	0.312	llibertat
scrimmage	surprise	0.312	escamoteig
treat	surprise	0.312	tractar
inaffable	surprise	0.312	inafable
occasional	surprise	0.312	ocasional
dismissal	surprise	0.312	acomiadament
perfection	surprise	0.305	perfecció
saintly	surprise	0.305	sant
gratify	surprise	0.305	gratificar
generosity	surprise	0.305	generositat
sally	surprise	0.305	sally
palpable	surprise	0.297	palpable
finally	surprise	0.297	finalment
differently	surprise	0.297	diferent
polarity	surprise	0.297	polaritat
ceremony	surprise	0.297	cerimònia
favorable	surprise	0.297	favorable
larger	surprise	0.297	més gran
warn	surprise	0.297	avisar
medal	surprise	0.289	medalla
romance	surprise	0.289	romanç
inviting	surprise	0.289	convidant
greeting	surprise	0.289	salutació
resignation	surprise	0.281	renúncia
accolade	surprise	0.281	elogi
labor	surprise	0.281	treball
candid	surprise	0.281	sincer
trip	surprise	0.281	viatge
stare	surprise	0.273	mirar
admire	surprise	0.266	admirar
glimmer	surprise	0.266	resplendor
playful	surprise	0.266	juganer
somatic	surprise	0.266	somàtic
festival	surprise	0.266	Festival
mimicry	surprise	0.266	mimetisme
insolvency	surprise	0.266	insolvència
immerse	surprise	0.266	submergir
invite	surprise	0.266	convidar
compensate	surprise	0.266	compensar
receiving	surprise	0.258	rebent
complement	surprise	0.258	complement
chuckle	surprise	0.258	riure
laugh	surprise	0.258	riure
hypothesis	surprise	0.258	hipòtesi
honeymoon	surprise	0.250	lluna de mel
opera	surprise	0.242	òpera
pleasant	surprise	0.242	agradable
marry	surprise	0.242	casar-se
independence	surprise	0.242	independència
chant	surprise	0.234	cantar
holiness	surprise	0.234	santedat
assessment	surprise	0.234	valoració
rhythmical	surprise	0.234	rítmica
hopeful	surprise	0.234	esperançador
leave	surprise	0.234	marxar
trophy	surprise	0.234	Trofeu
deal	surprise	0.227	acord
procession	surprise	0.227	processó
placard	surprise	0.227	cartell
shopping	surprise	0.219	compres
musical	surprise	0.219	musical
cherish	surprise	0.219	estimar
good	surprise	0.219	bo
dawn	surprise	0.211	alba
simplify	surprise	0.211	simplificar
shell	surprise	0.211	closca
morals	surprise	0.203	morals
money	surprise	0.203	diners
nullify	surprise	0.203	anul·lar
purity	surprise	0.203	puresa
sweet	surprise	0.203	dolça
synchronize	surprise	0.195	sincronitzar
precious	surprise	0.195	preciós
humanitarian	surprise	0.195	humanitari
preservative	surprise	0.195	conservant
unfulfilled	surprise	0.195	incomplert
obliging	surprise	0.188	complaent
singularly	surprise	0.188	singularment
graduation	surprise	0.180	graduació
foresee	surprise	0.180	preveure
pray	surprise	0.180	pregar
lovely	surprise	0.180	encantador
thirst	surprise	0.172	set
mouth	surprise	0.172	boca
youth	surprise	0.172	joventut
sun	surprise	0.172	sol
art	surprise	0.172	art
goodness	surprise	0.164	bondat
latent	surprise	0.156	latent
visor	surprise	0.156	visera
overdue	surprise	0.156	endarrerit
practiced	surprise	0.156	practicat
loyal	surprise	0.148	lleial
expect	surprise	0.148	esperar
wireless	surprise	0.148	sense fil
destination	surprise	0.148	destinació
infant	surprise	0.141	infant
cream	surprise	0.141	crema
slush	surprise	0.141	fang
quote	surprise	0.141	cita
playground	surprise	0.133	parc infantil
vote	surprise	0.125	votar
teach	surprise	0.125	ensenyar
organization	surprise	0.125	organització
dolphin	surprise	0.117	dofí
weight	surprise	0.117	pes
smile	surprise	0.117	somriure
sisterhood	surprise	0.109	germanor
cable	surprise	0.109	cable
sunny	surprise	0.102	assolellat
steady	surprise	0.094	estable
peaceful	surprise	0.086	Pacífic
spa	surprise	0.086	balneari
leisure	surprise	0.086	oci
picnic	surprise	0.078	pícnic
tree	surprise	0.078	arbre
worm	surprise	0.055	cuc
truthfulness	trust	0.906	veracitat
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	fiable
honor	trust	0.844	honor
honesty	trust	0.844	honestedat
honest	trust	0.844	honest
truth	trust	0.844	veritat
truthful	trust	0.836	veraç
trusting	trust	0.836	confiant
brotherhood	trust	0.820	germanor
entrust	trust	0.812	confiar
committed	trust	0.805	compromès
loyalty	trust	0.805	lleialtat
integrity	trust	0.805	integritat
honorable	trust	0.805	honorable
trust	trust	0.805	confiar
credibility	trust	0.805	credibilitat
faithful	trust	0.797	fidel
sincere	trust	0.797	sincera
partnership	trust	0.789	associació
responsible	trust	0.789	responsable
true	trust	0.789	veritat
wisdom	trust	0.789	saviesa
verification	trust	0.781	verificació
cooperative	trust	0.781	cooperativa
vow	trust	0.781	vot
oath	trust	0.781	jurament
respectable	trust	0.773	respectable
sisterhood	trust	0.773	germanor
hero	trust	0.773	heroi
credible	trust	0.773	creïble
promise	trust	0.773	promesa
verified	trust	0.773	verificat
qualified	trust	0.766	qualificat
authentication	trust	0.766	autenticació
respected	trust	0.766	respectat
compassion	trust	0.759	compassió
approval	trust	0.758	aprovació
moral	trust	0.758	moral
reliability	trust	0.758	fiabilitat
trusts	trust	0.758	de confiança
safekeeping	trust	0.758	custòdia
reputable	trust	0.758	de bona reputació
love	trust	0.758	amor
friend	trust	0.750	amic
stable	trust	0.750	estable
authentic	trust	0.750	autèntic
competence	trust	0.750	competència
safeguard	trust	0.750	salvaguardar
companion	trust	0.750	company
advised	trust	0.750	aconsellat
respect	trust	0.750	respecte
loyal	trust	0.750	lleial
genuine	trust	0.750	genuí
friendships	trust	0.750	confia
ally	trust	0.750	aliat
proven	trust	0.742	provat
freedom	trust	0.742	llibertat
respects	trust	0.742	respectes
accepting	trust	0.742	amistats
faith	trust	0.742	fe
wholesome	trust	0.742	saludable
heartfelt	trust	0.734	sincera
unification	trust	0.734	unificació
confirmation	trust	0.734	confirmació
protecting	trust	0.734	protegint
reassurance	trust	0.734	tranquil·litat
trustee	trust	0.734	síndic
supporter	trust	0.734	partidari
respectful	trust	0.734	respectuós
admirable	trust	0.734	admirable
fact	trust	0.727	fet
friendship	trust	0.727	amistat
partners	trust	0.727	acceptant
confidentially	trust	0.727	confidencialment
confident	trust	0.727	confiat
equality	trust	0.727	igualtat
alliance	trust	0.727	aliança
credential	trust	0.727	credencial
believing	trust	0.727	creient
excellence	trust	0.727	excel·lència
agreement	trust	0.727	acord
closeness	trust	0.719	proximitat
authenticate	trust	0.719	autenticar
virtuous	trust	0.719	virtuós
intelligence	trust	0.719	intel·ligència
kindred	trust	0.719	afins
virtue	trust	0.719	virtut
honored	trust	0.719	honrat
justice	trust	0.711	justícia
charitable	trust	0.711	caritatiu
determination	trust	0.711	determinació
creditable	trust	0.711	acreditable
consistency	trust	0.711	consistència
allegiance	trust	0.711	lleialtat
cooperation	trust	0.711	cooperació
guarantee	trust	0.711	garantia
dedication	trust	0.711	dedicació
straightforward	trust	0.711	senzill
cooperating	trust	0.711	cooperant
reliable	trust	0.703	fiable
nurture	trust	0.703	nodrir
mother	trust	0.703	mare
fulfilled	trust	0.703	complert
admiration	trust	0.703	admiració
mentor	trust	0.703	mentor
guardianship	trust	0.703	tutela
assurance	trust	0.703	garantia
morality	trust	0.703	moralitat
motherhood	trust	0.703	maternitat
innocent	trust	0.703	innocent
reverence	trust	0.703	reverència
sanctuary	trust	0.703	santuari
friendliness	trust	0.703	amabilitat
prepared	trust	0.703	preparat
admire	trust	0.703	admirar
protected	trust	0.703	protegit
proof	trust	0.703	prova
bodyguard	trust	0.695	guardaespatlles
skillful	trust	0.695	hàbil
marriage	trust	0.695	matrimoni
allied	trust	0.695	aliats
morals	trust	0.695	morals
humanitarian	trust	0.695	humanitari
pact	trust	0.695	pacte
courage	trust	0.695	coratge
accountable	trust	0.695	responsable
agreeable	trust	0.695	agradable
united	trust	0.695	units
indestructible	trust	0.695	indestructible
approving	trust	0.695	aprovant
guardian	trust	0.695	guardià
compassionate	trust	0.695	compassiu
scientist	trust	0.695	científic
certified	trust	0.695	certificat
pledge	trust	0.688	penyora
adviser	trust	0.688	conseller
authenticity	trust	0.688	autenticitat
understanding	trust	0.688	comprensió
secure	trust	0.688	segur
guidance	trust	0.688	orientació
monogamy	trust	0.688	monogàmia
valor	trust	0.688	valor
solidity	trust	0.688	solidesa
perfection	trust	0.688	perfecció
believed	trust	0.688	creia
humanity	trust	0.688	humanitat
justifiable	trust	0.688	justificable
competent	trust	0.688	competent
esteem	trust	0.688	estima
protector	trust	0.680	protector
inspire	trust	0.680	inspirar
hope	trust	0.680	esperança
strongest	trust	0.680	socis
expertise	trust	0.680	experiència
humble	trust	0.680	humils
indivisible	trust	0.680	indivisibles
official	trust	0.680	oficial
affirm	trust	0.680	afirmar
familiarity	trust	0.680	familiaritat
confirmed	trust	0.680	confirmat
diligence	trust	0.680	diligència
grandfather	trust	0.680	avi
advocacy	trust	0.680	advocacia
goodness	trust	0.680	bondat
commendable	trust	0.680	lloable
acceptance	trust	0.680	acceptació
diplomatic	trust	0.680	diplomàtic
leader	trust	0.680	líder
confide	trust	0.680	confiar
agreeing	trust	0.680	d'acord
approve	trust	0.680	aprovar
professional	trust	0.680	professional
elders	trust	0.680	ancians
confidential	trust	0.680	confidencial
faultless	trust	0.672	impecable
believes	trust	0.672	acceptat
sanctify	trust	0.672	santificar
intelligent	trust	0.672	intel · ligent
safe	trust	0.672	Caixa forta
accepted	trust	0.672	més fort
dignity	trust	0.672	dignitat
unwavering	trust	0.672	inquebrantable
encyclopedia	trust	0.672	enciclopèdia
mastery	trust	0.672	domini
cohesive	trust	0.672	cohesionada
harmoniously	trust	0.672	harmoniosament
benevolence	trust	0.672	benevolència
healing	trust	0.672	curació
accredited	trust	0.672	acreditat
covenant	trust	0.672	pacte
accountability	trust	0.664	responsabilitat
team	trust	0.664	equip
authority	trust	0.664	autoritat
heroic	trust	0.664	heroic
reliance	trust	0.664	dependència
expert	trust	0.664	expert
communicate	trust	0.664	comunicar-se
spiritual	trust	0.664	espiritual
impeccable	trust	0.664	impecable
specialist	trust	0.664	especialista
affirmatively	trust	0.664	afirmativament
proficient	trust	0.664	competent
fulfillment	trust	0.664	realització
advocate	trust	0.664	advocat
disciple	trust	0.664	deixeble
attestation	trust	0.664	certificació
merit	trust	0.664	mèrit
supporting	trust	0.664	suport
ambassador	trust	0.664	ambaixador
guidebook	trust	0.664	guia guia
accept	trust	0.664	acceptar
strengthening	trust	0.661	enfortint
holiness	trust	0.656	santedat
facts	trust	0.656	fets
warranty	trust	0.656	garantia
strength	trust	0.656	força
relationship	trust	0.656	relació
defended	trust	0.656	defensat
constancy	trust	0.656	constància
favorable	trust	0.656	favorable
gentleman	trust	0.656	senyor
counsel	trust	0.656	Consell
scientific	trust	0.656	científic
structure	trust	0.656	estructura
elder	trust	0.656	gran
excellent	trust	0.656	excel · lent
achieve	trust	0.656	aconseguir
steadfast	trust	0.656	ferms
familiar	trust	0.656	familiar
proficiency	trust	0.656	competència
supports	trust	0.656	creu
counselor	trust	0.648	conseller
lovable	trust	0.648	estimable
advisable	trust	0.648	recomanable
agreed	trust	0.648	convingut
heroism	trust	0.648	heroicitat
rely	trust	0.648	confiar
uphold	trust	0.648	sostenir
brother	trust	0.648	germà
matrimony	trust	0.648	matrimoni
assuredly	trust	0.648	segur
peaceful	trust	0.648	Pacífic
saint	trust	0.648	Sant
unconditionally	trust	0.648	accepta
solidarity	trust	0.648	solidaritat
accepts	trust	0.648	suports
inspiration	trust	0.648	inspiració
noble	trust	0.648	noble
successful	trust	0.648	reeixit
harmony	trust	0.648	harmonia
protective	trust	0.648	protectora
competency	trust	0.648	competència
comrade	trust	0.648	camarada
academic	trust	0.648	acadèmica
assist	trust	0.648	assistir
worthy	trust	0.643	digne
benefactor	trust	0.641	benefactor
credence	trust	0.641	credibilitat
confidence	trust	0.641	confiança
relationships	trust	0.641	incondicionalment
ordained	trust	0.641	ordenat
legal	trust	0.641	legal
champion	trust	0.641	campió
lawful	trust	0.641	lícit
durability	trust	0.641	durabilitat
judiciary	trust	0.641	poder judicial
doctor	trust	0.641	metge
loving	trust	0.641	amorós
assure	trust	0.641	assegurar
establish	trust	0.641	establir
mamma	trust	0.641	mama
kind	trust	0.641	amable
unity	trust	0.641	unitat
conscientious	trust	0.641	conscienciada
real	trust	0.641	real
coexist	trust	0.641	conviure
leading	trust	0.641	liderant
teacher	trust	0.641	professor
intimate	trust	0.634	íntim
brotherly	trust	0.633	fraternal
physician	trust	0.633	metge
judicial	trust	0.633	judicial
saintly	trust	0.633	sant
aspiration	trust	0.633	aspiració
conscience	trust	0.633	consciència
therapeutic	trust	0.633	terapèutica
fidelity	trust	0.633	fidelitat
soundness	trust	0.633	solidesa
important	trust	0.633	important
homage	trust	0.633	homenatge
legitimacy	trust	0.633	legitimitat
fortitude	trust	0.633	fortalesa
deepest	trust	0.633	relacions
approved	trust	0.633	aprovat
courageous	trust	0.633	valenta
devotional	trust	0.633	devocional
endorse	trust	0.633	avalar
backbone	trust	0.633	columna vertebral
authorize	trust	0.633	autoritzar
practiced	trust	0.633	practicat
sanctification	trust	0.633	santificació
hopeful	trust	0.633	esperançador
convincing	trust	0.633	convincent
bless	trust	0.633	beneir
angel	trust	0.625	àngel
authorization	trust	0.625	autorització
assured	trust	0.625	assegurat
purify	trust	0.625	purificar
caretaker	trust	0.625	conserge
regard	trust	0.625	respecte
profound	trust	0.625	profunda
achievement	trust	0.625	assoliment
evident	trust	0.625	evident
positivity	trust	0.625	positivitat
communication	trust	0.625	comunicació
professorship	trust	0.625	càtedra
blessing	trust	0.625	benedicció
beliefs	trust	0.625	més profund
encourage	trust	0.625	animar
fireman	trust	0.625	bomber
majestic	trust	0.625	majestuós
civilized	trust	0.625	civilitzat
certify	trust	0.625	certificar
wonderful	trust	0.625	meravellós
engaged	trust	0.625	compromesa
accurate	trust	0.625	precís
approvement	trust	0.617	aprovació
optimism	trust	0.617	optimisme
planning	trust	0.617	planificació
believer	trust	0.617	creient
advice	trust	0.617	consell
commend	trust	0.617	elogiar
gospel	trust	0.617	evangeli
objective	trust	0.617	objectiu
rational	trust	0.617	racional
cherish	trust	0.617	estimar
constantly	trust	0.617	constantment
haven	trust	0.617	refugi
fundamental	trust	0.617	fonamental
bedrock	trust	0.617	base de roca
accord	trust	0.617	acord
triumphant	trust	0.617	triomfant
surety	trust	0.617	fiador
testament	trust	0.617	testament
absolution	trust	0.617	l'absolució
truce	trust	0.617	treva
reassure	trust	0.617	tranquil·litzar
appreciation	trust	0.617	apreciació
qualities	trust	0.617	qualitats
passionate	trust	0.617	apassionat
good	trust	0.617	bo
unimpeachable	trust	0.617	irrefutable
corroborate	trust	0.617	corroborar
thoughtful	trust	0.617	reflexiva
heroine	trust	0.617	heroïna
teach	trust	0.617	ensenyar
god	trust	0.617	Déu
attentive	trust	0.617	atents
scripture	trust	0.609	escriptura
civilization	trust	0.609	civilització
magnificence	trust	0.609	magnificència
recommend	trust	0.609	recomanar
progression	trust	0.609	progressió
steward	trust	0.609	majordom
purification	trust	0.609	purificació
patron	trust	0.609	mecenes
praiseworthy	trust	0.609	lloable
heal	trust	0.609	curar
considerate	trust	0.609	considerada
blessings	trust	0.609	benediccions
mediator	trust	0.609	mediador
babysitter	trust	0.609	cangur
notary	trust	0.609	notari
awareness	trust	0.609	consciència
vetted	trust	0.609	creences
excel	trust	0.609	sobresortir
happy	trust	0.609	feliç
praise	trust	0.609	elogis
brilliant	trust	0.609	brillant
liking	trust	0.609	gust
definitive	trust	0.609	definitiu
comfort	trust	0.609	comoditat
officer	trust	0.609	oficial
peace	trust	0.602	pau
serenity	trust	0.602	serenitat
unquestionable	trust	0.602	inqüestionable
embrace	trust	0.602	abraçar
identify	trust	0.602	identificar
inspired	trust	0.602	inspirat
steady	trust	0.602	estable
nun	trust	0.602	monja
guarded	trust	0.602	vigilat
symmetry	trust	0.602	simetria
mainstay	trust	0.602	pilar
fulfill	trust	0.602	complir
humility	trust	0.602	humilitat
helpful	trust	0.602	útil
transcendence	trust	0.602	transcendència
unconditional	trust	0.602	incondicional
brave	trust	0.602	valent
brighten	trust	0.602	il·luminar
experienced	trust	0.602	experimentat
enlightenment	trust	0.602	la il·luminació
sympathetic	trust	0.602	simpàtic
witness	trust	0.602	testimoni
vigilant	trust	0.594	vigilant
ministry	trust	0.594	Ministeri
admiral	trust	0.594	almirall
vigilance	trust	0.594	vigilància
depend	trust	0.594	depenen
generosity	trust	0.594	generositat
befriend	trust	0.594	fer amistat
complimentary	trust	0.594	gratuït
assessment	trust	0.594	valoració
fairly	trust	0.594	justament
enlighten	trust	0.594	il·luminar
strengthen	trust	0.594	enfortir
nurse	trust	0.594	infermera
endowment	trust	0.594	dotació
visionary	trust	0.594	visionari
praised	trust	0.594	lloat
eminence	trust	0.594	eminència
marry	trust	0.594	casar-se
generous	trust	0.594	generós
gratitude	trust	0.594	gratitud
sage	trust	0.594	savi
tranquility	trust	0.594	tranquil·litat
openly	trust	0.594	obertament
grant	trust	0.594	subvenció
spouse	trust	0.594	cònjuge
philanthropic	trust	0.594	filantròpics
regent	trust	0.594	regent
substantiate	trust	0.594	justificar
commendation	trust	0.594	elogi
council	trust	0.594	consell
efficient	trust	0.594	eficient
sweetheart	trust	0.589	amor
