English Word	Emotion	Emotion-Intensity-Score	Korean Word
mimicry	surprise	0.266	흉내
insolvency	surprise	0.266	파산
immerse	surprise	0.266	잠그다
invite	surprise	0.266	초대
compensate	surprise	0.266	보상하다
receiving	surprise	0.258	전수
complement	surprise	0.258	보어
chuckle	surprise	0.258	킬킬 웃음
laugh	surprise	0.258	웃다
hypothesis	surprise	0.258	가설
honeymoon	surprise	0.250	신흔 여행
opera	surprise	0.242	오페라
pleasant	surprise	0.242	즐거운
marry	surprise	0.242	결혼하다
independence	surprise	0.242	독립
chant	surprise	0.234	성가
holiness	surprise	0.234	신성한 것
assessment	surprise	0.234	평가
rhythmical	surprise	0.234	리드미컬한
hopeful	surprise	0.234	유망한
leave	surprise	0.234	떠나다
trophy	surprise	0.234	트로피
deal	surprise	0.227	거래
procession	surprise	0.227	행렬
placard	surprise	0.227	방
shopping	surprise	0.219	쇼핑
musical	surprise	0.219	뮤지컬
cherish	surprise	0.219	아끼다
good	surprise	0.219	좋은
dawn	surprise	0.211	새벽
simplify	surprise	0.211	단순화
shell	surprise	0.211	껍데기
morals	surprise	0.203	수신
money	surprise	0.203	돈
nullify	surprise	0.203	무효화하다
purity	surprise	0.203	청정
sweet	surprise	0.203	달콤한
synchronize	surprise	0.195	동기화
precious	surprise	0.195	귀중한
humanitarian	surprise	0.195	인도적
preservative	surprise	0.195	예방법
unfulfilled	surprise	0.195	충족되지 않은
obliging	surprise	0.188	기꺼이 남을 돌봐 주는
singularly	surprise	0.188	특이하게
graduation	surprise	0.180	눈금
foresee	surprise	0.180	예견하다
pray	surprise	0.180	기도하다
lovely	surprise	0.180	사랑스러운
thirst	surprise	0.172	갈증
mouth	surprise	0.172	입
youth	surprise	0.172	청소년
sun	surprise	0.172	태양
art	surprise	0.172	미술
goodness	surprise	0.164	선량
latent	surprise	0.156	숨어있는
visor	surprise	0.156	챙
overdue	surprise	0.156	연체
practiced	surprise	0.156	연습
loyal	surprise	0.148	충실한
expect	surprise	0.148	예상하다
wireless	surprise	0.148	무선 전화
destination	surprise	0.148	목적지
infant	surprise	0.141	유아
cream	surprise	0.141	크림
slush	surprise	0.141	윤활유
quote	surprise	0.141	인용하다
playground	surprise	0.133	운동장
vote	surprise	0.125	투표
teach	surprise	0.125	가르치다
organization	surprise	0.125	조직
dolphin	surprise	0.117	돌고래
weight	surprise	0.117	무게
smile	surprise	0.117	웃다
sisterhood	surprise	0.109	여성 단체
cable	surprise	0.109	케이블
sunny	surprise	0.102	맑은
steady	surprise	0.094	꾸준한
peaceful	surprise	0.086	평화로운
spa	surprise	0.086	온천
leisure	surprise	0.086	여가
picnic	surprise	0.078	피크닉
tree	surprise	0.078	나무
worm	surprise	0.055	벌레
truthfulness	trust	0.906	박진성
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	신뢰할 수 있는
honor	trust	0.844	명예
honesty	trust	0.844	정직
honest	trust	0.844	솔직한
truth	trust	0.844	진실
truthful	trust	0.836	거짓말 안하는
trusting	trust	0.836	신뢰
brotherhood	trust	0.820	형제간
entrust	trust	0.812	맡기다
committed	trust	0.805	헌신적인
loyalty	trust	0.805	충의
integrity	trust	0.805	진실성
honorable	trust	0.805	명예로운
trust	trust	0.805	신뢰하다
credibility	trust	0.805	믿을 수 있음
faithful	trust	0.797	충실한
sincere	trust	0.797	진실된
partnership	trust	0.789	협력 관계
responsible	trust	0.789	책임이 있는
true	trust	0.789	진실
wisdom	trust	0.789	지혜
verification	trust	0.781	확인
cooperative	trust	0.781	협력적인
vow	trust	0.781	맹세
oath	trust	0.781	맹세
respectable	trust	0.773	상당한
sisterhood	trust	0.773	여성 단체
hero	trust	0.773	영웅
credible	trust	0.773	신뢰할 수 있는
promise	trust	0.773	약속하다
verified	trust	0.773	확인
qualified	trust	0.766	자격 있는
authentication	trust	0.766	입증
respected	trust	0.766	존경
compassion	trust	0.759	동정심
approval	trust	0.758	승인
moral	trust	0.758	도의적인
reliability	trust	0.758	신뢰할 수 있음
trusts	trust	0.758	신뢰할 수 있는
safekeeping	trust	0.758	보관
reputable	trust	0.758	평판이 좋은
love	trust	0.758	사랑
friend	trust	0.750	친구
stable	trust	0.750	안정적인
authentic	trust	0.750	진본인
competence	trust	0.750	능력
safeguard	trust	0.750	보호
companion	trust	0.750	동반자
advised	trust	0.750	조언
respect	trust	0.750	존경
loyal	trust	0.750	충실한
genuine	trust	0.750	진실한
friendships	trust	0.750	신탁
ally	trust	0.750	동맹국
proven	trust	0.742	입증된
freedom	trust	0.742	자유
respects	trust	0.742	인사
accepting	trust	0.742	우정
faith	trust	0.742	믿음
wholesome	trust	0.742	건강한
heartfelt	trust	0.734	진심으로
unification	trust	0.734	통일
confirmation	trust	0.734	확인
protecting	trust	0.734	보호
reassurance	trust	0.734	안심
trustee	trust	0.734	보관 위원
supporter	trust	0.734	서포터
respectful	trust	0.734	존경하는
admirable	trust	0.734	훌륭한
fact	trust	0.727	사실
friendship	trust	0.727	우정
partners	trust	0.727	수락
confidentially	trust	0.727	비밀리에
confident	trust	0.727	자신감
equality	trust	0.727	평등
alliance	trust	0.727	동맹
credential	trust	0.727	신임장
believing	trust	0.727	믿는
excellence	trust	0.727	우수
agreement	trust	0.727	합의
closeness	trust	0.719	근사
authenticate	trust	0.719	인증하다
virtuous	trust	0.719	덕 있는
intelligence	trust	0.719	지능
kindred	trust	0.719	혈연
virtue	trust	0.719	덕
honored	trust	0.719	영광
justice	trust	0.711	정당성
charitable	trust	0.711	자비로운
determination	trust	0.711	결정
creditable	trust	0.711	신용할 수 있는
consistency	trust	0.711	일관성
allegiance	trust	0.711	충성
cooperation	trust	0.711	협력
guarantee	trust	0.711	보장하다
dedication	trust	0.711	봉납
straightforward	trust	0.711	똑바로
cooperating	trust	0.711	협력
reliable	trust	0.703	믿을 수 있는
nurture	trust	0.703	양육하다
mother	trust	0.703	어머니
fulfilled	trust	0.703	충족
admiration	trust	0.703	감탄
mentor	trust	0.703	멘토르
guardianship	trust	0.703	후견
assurance	trust	0.703	보증
morality	trust	0.703	도덕
motherhood	trust	0.703	어머니
innocent	trust	0.703	순결한
reverence	trust	0.703	숭경
sanctuary	trust	0.703	성역
friendliness	trust	0.703	우정
prepared	trust	0.703	준비된
admire	trust	0.703	존경하다
protected	trust	0.703	보호받는
proof	trust	0.703	증거
bodyguard	trust	0.695	친위대
skillful	trust	0.695	잘 만들어진
marriage	trust	0.695	결혼
allied	trust	0.695	결연한
morals	trust	0.695	수신
humanitarian	trust	0.695	인도적
pact	trust	0.695	계약
courage	trust	0.695	용기
accountable	trust	0.695	책임 있는
agreeable	trust	0.695	기분 좋은
united	trust	0.695	단합
indestructible	trust	0.695	파괴할 수 없는
approving	trust	0.695	승인
guardian	trust	0.695	보호자
compassionate	trust	0.695	인정 많은
scientist	trust	0.695	과학자
certified	trust	0.695	인증
pledge	trust	0.688	약속
adviser	trust	0.688	고문
authenticity	trust	0.688	확실성
understanding	trust	0.688	이해
secure	trust	0.688	안전한
guidance	trust	0.688	안내
monogamy	trust	0.688	일부일처
valor	trust	0.688	용기
solidity	trust	0.688	견고
perfection	trust	0.688	완전
believed	trust	0.688	믿었다
humanity	trust	0.688	인류
justifiable	trust	0.688	정당화할 수 있는
competent	trust	0.688	능숙한
esteem	trust	0.688	존중
protector	trust	0.680	보호자
inspire	trust	0.680	고무하다
hope	trust	0.680	희망
strongest	trust	0.680	파트너
expertise	trust	0.680	전문적 지식
humble	trust	0.680	겸손한
indivisible	trust	0.680	나눌 수 없는
official	trust	0.680	공식적인
affirm	trust	0.680	확인하다
familiarity	trust	0.680	정통
confirmed	trust	0.680	확인
diligence	trust	0.680	근민
grandfather	trust	0.680	할아버지
advocacy	trust	0.680	옹호
goodness	trust	0.680	선량
commendable	trust	0.680	칭찬할 만하다
acceptance	trust	0.680	수락
diplomatic	trust	0.680	외교
leader	trust	0.680	지도자
confide	trust	0.680	털어놓다
agreeing	trust	0.680	동의
approve	trust	0.680	승인하다
professional	trust	0.680	직업적인
elders	trust	0.680	연상
confidential	trust	0.680	비밀의
faultless	trust	0.672	흠이 없는
believes	trust	0.672	수락
sanctify	trust	0.672	거룩하게 하다
intelligent	trust	0.672	지능적인
safe	trust	0.672	안전한
accepted	trust	0.672	가장 강한
dignity	trust	0.672	위엄
unwavering	trust	0.672	흔들리지 않는
encyclopedia	trust	0.672	백과 사전
mastery	trust	0.672	지배
cohesive	trust	0.672	결합력 있는
harmoniously	trust	0.672	조화롭게
benevolence	trust	0.672	자비심
healing	trust	0.672	치유
accredited	trust	0.672	공인
covenant	trust	0.672	계약
accountability	trust	0.664	책임
team	trust	0.664	팀
authority	trust	0.664	권한
heroic	trust	0.664	과장된 어조
reliance	trust	0.664	신뢰
expert	trust	0.664	전문가
communicate	trust	0.664	의사소통하다
spiritual	trust	0.664	영적인
impeccable	trust	0.664	흠잡을 데 없는
specialist	trust	0.664	전문가
affirmatively	trust	0.664	긍정적으로
proficient	trust	0.664	능숙
fulfillment	trust	0.664	이행
advocate	trust	0.664	지지하다
disciple	trust	0.664	제자
attestation	trust	0.664	증명
merit	trust	0.664	장점
supporting	trust	0.664	지원
ambassador	trust	0.664	대사
guidebook	trust	0.664	안내서
accept	trust	0.664	동의하기
strengthening	trust	0.661	강하게 하는 것
holiness	trust	0.656	신성한 것
facts	trust	0.656	사리
warranty	trust	0.656	보증
strength	trust	0.656	힘
relationship	trust	0.656	관계
defended	trust	0.656	방어
constancy	trust	0.656	불변
favorable	trust	0.656	유리한
gentleman	trust	0.656	신사
counsel	trust	0.656	조언
scientific	trust	0.656	과학적
structure	trust	0.656	구조
elder	trust	0.656	장로
excellent	trust	0.656	훌륭한
achieve	trust	0.656	성취하다
steadfast	trust	0.656	확고부동
familiar	trust	0.656	친숙한
proficiency	trust	0.656	진보
supports	trust	0.656	믿는다
counselor	trust	0.648	참사관
lovable	trust	0.648	사랑스러운
advisable	trust	0.648	타당한
agreed	trust	0.648	동의
heroism	trust	0.648	영웅적 자질
rely	trust	0.648	의존하다
uphold	trust	0.648	받치다
brother	trust	0.648	형제
matrimony	trust	0.648	결혼
assuredly	trust	0.648	확실히
peaceful	trust	0.648	평화로운
saint	trust	0.648	성자
unconditionally	trust	0.648	수락
solidarity	trust	0.648	연대
accepts	trust	0.648	지원
inspiration	trust	0.648	영감
noble	trust	0.648	고귀한
successful	trust	0.648	성공적인
harmony	trust	0.648	조화
protective	trust	0.648	보호
competency	trust	0.648	능력
comrade	trust	0.648	동료
academic	trust	0.648	학생
assist	trust	0.648	돕다
worthy	trust	0.643	가치 있는
benefactor	trust	0.641	은인
credence	trust	0.641	신용
confidence	trust	0.641	신뢰
relationships	trust	0.641	무조건
ordained	trust	0.641	안수
legal	trust	0.641	합법적인
champion	trust	0.641	챔피언
lawful	trust	0.641	합법적인
durability	trust	0.641	내구성
judiciary	trust	0.641	사법부
doctor	trust	0.641	의사
loving	trust	0.641	사랑하는
assure	trust	0.641	확신
establish	trust	0.641	설립하다
mamma	trust	0.641	엄마
kind	trust	0.641	친절한
unity	trust	0.641	단일성
conscientious	trust	0.641	양심적
real	trust	0.641	진짜
coexist	trust	0.641	공존하다
leading	trust	0.641	주요한
teacher	trust	0.641	선생님
intimate	trust	0.634	친밀한
brotherly	trust	0.633	형제 같은
physician	trust	0.633	내과 의사
judicial	trust	0.633	사법
saintly	trust	0.633	성스럽게
aspiration	trust	0.633	포부
conscience	trust	0.633	양심
therapeutic	trust	0.633	학의
fidelity	trust	0.633	충실도
soundness	trust	0.633	건강
important	trust	0.633	중요한
homage	trust	0.633	경의
legitimacy	trust	0.633	합법성
fortitude	trust	0.633	꿋꿋함
deepest	trust	0.633	관계
approved	trust	0.633	승인
courageous	trust	0.633	용기 있는
devotional	trust	0.633	경건한
endorse	trust	0.633	지지하다
backbone	trust	0.633	등뼈
authorize	trust	0.633	승인하다
practiced	trust	0.633	연습
sanctification	trust	0.633	신성화
hopeful	trust	0.633	유망한
convincing	trust	0.633	설득력 있는
bless	trust	0.633	신을 하다
angel	trust	0.625	천사
authorization	trust	0.625	권한 부여
assured	trust	0.625	자신 있는
purify	trust	0.625	정화하다
caretaker	trust	0.625	돌보는 사람
regard	trust	0.625	관심
profound	trust	0.625	심오한
achievement	trust	0.625	성취
evident	trust	0.625	분명한
positivity	trust	0.625	양성
communication	trust	0.625	의사소통
professorship	trust	0.625	교수직
blessing	trust	0.625	축복
beliefs	trust	0.625	가장 깊은
encourage	trust	0.625	장려하다
fireman	trust	0.625	소방수
majestic	trust	0.625	위엄 있는
civilized	trust	0.625	예의 바른
certify	trust	0.625	인증하다
wonderful	trust	0.625	아주 멋진
engaged	trust	0.625	약속 된
accurate	trust	0.625	정확한
approvement	trust	0.617	승인
optimism	trust	0.617	낙천주의
planning	trust	0.617	계획
believer	trust	0.617	신자
advice	trust	0.617	조언
commend	trust	0.617	기리다
gospel	trust	0.617	복음
objective	trust	0.617	목적
rational	trust	0.617	합리적인
cherish	trust	0.617	아끼다
constantly	trust	0.617	지속적으로
haven	trust	0.617	피난처
fundamental	trust	0.617	근본적인
bedrock	trust	0.617	근본적인
accord	trust	0.617	일치
triumphant	trust	0.617	의기 양양한
surety	trust	0.617	보증
testament	trust	0.617	성서
absolution	trust	0.617	사면
truce	trust	0.617	휴전
reassure	trust	0.617	안심
appreciation	trust	0.617	감사
qualities	trust	0.617	자질
passionate	trust	0.617	열렬한
good	trust	0.617	좋은
unimpeachable	trust	0.617	탄핵할 수 없는
corroborate	trust	0.617	확증하다
thoughtful	trust	0.617	인정 있는
heroine	trust	0.617	여걸
teach	trust	0.617	가르치다
god	trust	0.617	하느님
attentive	trust	0.617	친절한
scripture	trust	0.609	경전
civilization	trust	0.609	문명
magnificence	trust	0.609	웅대
recommend	trust	0.609	추천하다
progression	trust	0.609	진행
steward	trust	0.609	청지기
purification	trust	0.609	정화
patron	trust	0.609	후원자
praiseworthy	trust	0.609	기특한
heal	trust	0.609	치유하다
considerate	trust	0.609	사려 깊은
blessings	trust	0.609	축복
mediator	trust	0.609	중재인
babysitter	trust	0.609	안저지
notary	trust	0.609	공증인
awareness	trust	0.609	의식
vetted	trust	0.609	신념
excel	trust	0.609	뛰어나다
happy	trust	0.609	행복하다
praise	trust	0.609	칭찬
brilliant	trust	0.609	훌륭한
liking	trust	0.609	기호
definitive	trust	0.609	결정적인
comfort	trust	0.609	편안
officer	trust	0.609	장교
peace	trust	0.602	평화
serenity	trust	0.602	평온
unquestionable	trust	0.602	나무랄 데 없는
embrace	trust	0.602	포옹하다
identify	trust	0.602	식별하다
inspired	trust	0.602	탁월한
steady	trust	0.602	꾸준한
nun	trust	0.602	수녀
guarded	trust	0.602	경비
symmetry	trust	0.602	대칭
mainstay	trust	0.602	주류
fulfill	trust	0.602	다하다
humility	trust	0.602	겸손
helpful	trust	0.602	도움이 되는
transcendence	trust	0.602	초월
unconditional	trust	0.602	무조건
brave	trust	0.602	용감한
brighten	trust	0.602	닦다
experienced	trust	0.602	경험
enlightenment	trust	0.602	계발
sympathetic	trust	0.602	교감 신경
witness	trust	0.602	증인
vigilant	trust	0.594	자지 않고 지키는
ministry	trust	0.594	내각
admiral	trust	0.594	해군 대장
vigilance	trust	0.594	각성
depend	trust	0.594	의존하다
generosity	trust	0.594	관대
befriend	trust	0.594	돕다
complimentary	trust	0.594	무료
assessment	trust	0.594	평가
fairly	trust	0.594	꽤
enlighten	trust	0.594	밝히다
strengthen	trust	0.594	강하게 하다
nurse	trust	0.594	간호사
endowment	trust	0.594	자질
visionary	trust	0.594	공상가
praised	trust	0.594	칭찬
eminence	trust	0.594	저명
marry	trust	0.594	결혼하다
generous	trust	0.594	관대한
gratitude	trust	0.594	고마움
sage	trust	0.594	세이지
tranquility	trust	0.594	평온
openly	trust	0.594	공공연히
grant	trust	0.594	승인하다
spouse	trust	0.594	배우자
philanthropic	trust	0.594	박애주의적인
regent	trust	0.594	섭정
substantiate	trust	0.594	입증하다
commendation	trust	0.594	칭찬
council	trust	0.594	이사회
efficient	trust	0.594	효율적인
sweetheart	trust	0.589	여보
bylaw	trust	0.586	조례
magnificent	trust	0.586	웅장한
designation	trust	0.586	지정
godly	trust	0.586	경건한
seniority	trust	0.586	선임 순위
conservation	trust	0.586	보존
educational	trust	0.586	교육적인
rooted	trust	0.586	뿌리를 내린
inheritance	trust	0.586	계승
diplomacy	trust	0.586	외교
mate	trust	0.586	친구
convince	trust	0.586	확신시키다
unfailing	trust	0.586	다함 없는
share	trust	0.586	공유하다
monk	trust	0.586	수도사
constitutional	trust	0.586	헌법상의
lovely	trust	0.586	사랑스러운
compliance	trust	0.586	규정 준수
attest	trust	0.586	증명하다
victory	trust	0.586	승리
serene	trust	0.586	고요한
checklist	trust	0.586	체크리스트
husbandry	trust	0.586	농업
enjoying	trust	0.586	즐기는
revere	trust	0.586	존경하다
tribe	trust	0.586	부족
meritorious	trust	0.586	가치 있는
