English Word	Emotion	Emotion-Intensity-Score	Hungarian Word
collaborator	trust	0.570	együttműködő
connective	trust	0.570	összekötő
corroboration	trust	0.570	megerősítés
insure	trust	0.570	biztosítsa
pilot	trust	0.570	pilóta
unequivocal	trust	0.570	egyértelmű
matron	trust	0.570	családanya
cuddle	trust	0.570	ölelkezés
measured	trust	0.570	mért
fort	trust	0.562	erőd
treasurer	trust	0.562	kincstárnok
apostolic	trust	0.562	apostoli
save	trust	0.562	megment
frankness	trust	0.562	őszinteség
insight	trust	0.562	betekintést
admit	trust	0.562	beismerni
earn	trust	0.562	pénzt keres
remarkable	trust	0.562	figyelemre méltó
strong	trust	0.562	erős
content	trust	0.562	tartalom
vitality	trust	0.562	életerő
prize	trust	0.562	díj
vigorous	trust	0.562	élénk
congregation	trust	0.562	gyülekezet
uplift	trust	0.562	felemelés
spotless	trust	0.562	makulátlan
devout	trust	0.562	istenfélő
soothing	trust	0.562	megnyugtató
miracle	trust	0.562	csoda
cohesion	trust	0.562	kohézió
lovemaking	trust	0.562	Szerelmeskedés
curable	trust	0.562	gyógyítható
pleasant	trust	0.562	kellemes
jury	trust	0.562	zsűri
pertinent	trust	0.562	találó
succeeding	trust	0.562	sikerül
concordance	trust	0.562	összhang
jurist	trust	0.562	jogász
applaud	trust	0.562	tapsol
ordination	trust	0.562	felszentelés
compensate	trust	0.562	kompenzálni
patience	trust	0.555	türelem
mediate	trust	0.555	közvetít
coach	trust	0.555	távolsági busz
illumination	trust	0.555	megvilágítás
cultivate	trust	0.555	művelni
providing	trust	0.555	gondoskodás
precedence	trust	0.555	elsőbbség
exalt	trust	0.555	felemel
succeed	trust	0.555	sikerül
inclusion	trust	0.555	befogadás
meditate	trust	0.555	elmélkedik
coalesce	trust	0.555	egyesül
betrothed	trust	0.555	jegyes
midwife	trust	0.555	bába
veteran	trust	0.555	veterán
destined	trust	0.555	szánt
auditor	trust	0.555	könyvvizsgáló
privacy	trust	0.555	magánélet
restorative	trust	0.555	helyreállító
influential	trust	0.555	befolyásos
impartial	trust	0.555	pártatlan
discretion	trust	0.555	belátása
foresight	trust	0.555	előrelátás
congruence	trust	0.555	egyezést
worship	trust	0.555	imádat
constant	trust	0.555	állandó
reunion	trust	0.555	újraegyesülés
intuition	trust	0.555	intuíció
reconciliation	trust	0.555	egyeztetés
ambulance	trust	0.555	mentőautó
defender	trust	0.555	védő
greatness	trust	0.555	nagyság
buddy	trust	0.555	haver
vote	trust	0.555	szavazás
physicist	trust	0.555	fizikus
prophet	trust	0.555	próféta
prevalent	trust	0.547	uralkodó
eyewitness	trust	0.547	szemtanú
durable	trust	0.547	tartós
prudent	trust	0.547	körültekintő
securities	trust	0.547	értékpapír
salvation	trust	0.547	megváltás
govern	trust	0.547	kormányozni
law	trust	0.547	törvény
proud	trust	0.547	büszke
cheer	trust	0.547	éljenzés
reinforcement	trust	0.547	erősítés
promises	trust	0.547	szerzett
invocation	trust	0.547	felhívás
provide	trust	0.547	biztosítani
friendly	trust	0.547	barátságos
commanding	trust	0.547	parancsoló
temperate	trust	0.547	mérsékelt
conciliation	trust	0.547	békéltetés
convent	trust	0.547	kolostor
heritage	trust	0.547	örökség
independence	trust	0.547	függetlenség
rejoice	trust	0.547	örülj
engaging	trust	0.547	megnyerő
readiness	trust	0.547	készenlét
registry	trust	0.547	Iktató hivatal
statement	trust	0.547	nyilatkozat
liberty	trust	0.547	szabadság
forgive	trust	0.547	megbocsát
ancestral	trust	0.547	ősi
impenetrable	trust	0.547	áthatolhatatlan
choices	trust	0.539	ígéreteket
psalms	trust	0.539	zsoltárok
majority	trust	0.539	többség
antidote	trust	0.539	ellenméreg
tantamount	trust	0.539	egyenértékű
perfect	trust	0.539	tökéletes
regularity	trust	0.539	rendszeresség
chronicle	trust	0.539	krónika
ensemble	trust	0.539	együttes
applause	trust	0.539	taps
obedience	trust	0.539	engedelmesség
aspiring	trust	0.539	Feltörekvő
watchman	trust	0.539	őr
inimitable	trust	0.539	utánozhatatlan
chastity	trust	0.539	tisztaság
architecture	trust	0.539	építészet
stamina	trust	0.539	állóképesség
delightful	trust	0.539	elragadó
exalted	trust	0.539	emelkedett
relevant	trust	0.539	ide vonatkozó
reinforcements	trust	0.539	erősítések
proctor	trust	0.539	felvigyázó
immovable	trust	0.539	mozdíthatatlan
instructions	trust	0.539	utasítás
define	trust	0.539	meghatározni
uncensured	trust	0.539	cenzúrázatlan
institute	trust	0.539	intézet
responsive	trust	0.539	fogékony
recovery	trust	0.539	felépülés
obliging	trust	0.539	kötelezve
obvious	trust	0.539	nyilvánvaló
forefathers	trust	0.539	ősatyák
eager	trust	0.539	mohó
inoculation	trust	0.539	oltás
admitting	trust	0.539	beismerve
memorable	trust	0.539	emlékezetes
hospital	trust	0.531	kórház
rescue	trust	0.531	mentés
deed	trust	0.531	tett
princely	trust	0.531	fejedelmi
retirement	trust	0.531	nyugdíjazás
cradle	trust	0.531	bölcső
immunization	trust	0.531	immunizálás
bloom	trust	0.531	virágzás
candid	trust	0.531	őszinte
evergreen	trust	0.531	örökzöld
ballot	trust	0.531	szavazás
accompaniment	trust	0.531	kíséret
verily	trust	0.531	valóban
inseparable	trust	0.531	elválaszthatatlan
analyst	trust	0.531	elemző
strive	trust	0.531	törekedni
dependent	trust	0.531	függő
heavens	trust	0.531	egek
answerable	trust	0.531	megválaszolható
school	trust	0.531	iskola
terms	trust	0.531	feltételeket
center	trust	0.531	központ
firstborn	trust	0.531	elsőszülött
transcript	trust	0.531	átirat
fraternal	trust	0.531	testvéri
omniscient	trust	0.531	mindentudó
seal	trust	0.531	fóka
edification	trust	0.531	építkezés
doubtless	trust	0.531	kétségtelenül
deliverance	trust	0.531	megszabadítás
sponsor	trust	0.531	szponzor
expedient	trust	0.531	célszerű
bride	trust	0.531	menyasszony
refuge	trust	0.531	menedék
approbation	trust	0.527	jóváhagyás
chaplain	trust	0.523	káplán
laureate	trust	0.523	díjazott
liberate	trust	0.523	felszabadítani
coronation	trust	0.523	koronázás
adoration	trust	0.523	imádat
countenance	trust	0.523	arcát
honeymoon	trust	0.523	nászút
connoisseur	trust	0.523	műértő
notable	trust	0.523	jelentős
benedictory	trust	0.523	áldó
celebration	trust	0.523	ünneplés
neighbor	trust	0.523	szomszéd
unbroken	trust	0.523	töretlen
award	trust	0.523	díj
improvement	trust	0.523	javulás
hug	trust	0.523	Ölelés
graduation	trust	0.523	érettségi
correctness	trust	0.523	helyességét
winning	trust	0.523	nyerő
paragon	trust	0.523	eszménykép
ratify	trust	0.523	törvénybe iktat
powerful	trust	0.523	erős
elevation	trust	0.523	magasság
commonwealth	trust	0.523	Nemzetközösség
account	trust	0.523	fiókot
unimpeached	trust	0.523	felróhatatlan
taught	trust	0.523	tanított
salutary	trust	0.523	üdvös
captivate	trust	0.523	rabul ejteni
dictionary	trust	0.523	szótár
nobility	trust	0.523	nemesség
ourselves	trust	0.523	választási lehetőségeket
feeling	trust	0.518	érzés
amen	trust	0.516	ámen
committee	trust	0.516	bizottság
reverie	trust	0.516	álmodozás
deserve	trust	0.516	megérdemlik
fully	trust	0.516	teljesen
compliment	trust	0.516	bók
obstetrician	trust	0.516	szülész
enchanted	trust	0.516	elvarázsolt
inform	trust	0.516	tájékoztatni
association	trust	0.516	Egyesület
credit	trust	0.516	hitel
passwords	trust	0.516	minket
freely	trust	0.516	szabadon
framework	trust	0.516	keretrendszer
nobleman	trust	0.516	nemesember
formative	trust	0.516	formáló
tender	trust	0.516	pályázati kiírás
measure	trust	0.516	intézkedés
advent	trust	0.516	megérkezés
management	trust	0.516	menedzsment
confession	trust	0.516	gyónás
remedy	trust	0.516	jogorvoslat
sentinel	trust	0.516	őrszem
pray	trust	0.516	imádkozik
perpetuity	trust	0.516	örökkévalóság
tribunal	trust	0.516	bíróság
minded	trust	0.516	gondolkodó
organization	trust	0.516	szervezet
predominant	trust	0.516	uralkodó
volunteer	trust	0.509	önkéntes
accolade	trust	0.508	elismerés
courtship	trust	0.508	udvarlás
patronage	trust	0.508	pártfogás
philosopher	trust	0.508	filozófus
confessional	trust	0.508	gyóntatószéki
diversity	trust	0.508	sokféleség
virgin	trust	0.508	szűz-
venerable	trust	0.508	tiszteletreméltó
policy	trust	0.508	irányelv
intact	trust	0.508	ép
custodian	trust	0.508	gondnok
automatic	trust	0.508	automatikus
unsurpassed	trust	0.508	páratlan
shepherd	trust	0.508	pásztor
reward	trust	0.508	jutalom
beautification	trust	0.508	szépítés
medical	trust	0.508	orvosi
constable	trust	0.508	rendőr
forgiving	trust	0.508	megbocsátó
tolerance	trust	0.508	megértés
priest	trust	0.508	pap
enable	trust	0.508	engedélyezze
vouch	trust	0.508	kezeskedni
lieutenant	trust	0.508	hadnagy
instruct	trust	0.508	utasítson
housewife	trust	0.508	háziasszony
admissible	trust	0.508	elfogadható
sovereign	trust	0.508	szuverén
amour	trust	0.508	szerelme
savor	trust	0.508	ízesít
darling	trust	0.500	Drágám
related	trust	0.500	összefüggő
infallibility	trust	0.500	tévedhetetlenség
watchful	trust	0.500	éber
nerds	trust	0.500	jelszavakat
instruction	trust	0.500	utasítás
doctrine	trust	0.500	doktrína
birth	trust	0.500	születés
timing	trust	0.500	időzítés
infinity	trust	0.500	végtelenség
religions	trust	0.500	nerdek
warden	trust	0.500	gondnok
optimist	trust	0.500	optimista
apologetic	trust	0.500	mentegetőző
gateway	trust	0.500	átjáró
pontiff	trust	0.500	pápa
alive	trust	0.500	élő
indelible	trust	0.500	kitörölhetetlen
personal	trust	0.500	személyes
pious	trust	0.500	jámbor
majesty	trust	0.500	felség
synchronize	trust	0.500	szinkronizálni
guard	trust	0.500	őr
retain	trust	0.500	megtartani
romantic	trust	0.500	romantikus
superman	trust	0.500	felsőbbrendű ember
info	trust	0.500	info
backer	trust	0.500	csendestárs
undying	trust	0.500	halhatatlan
vindication	trust	0.500	igazolás
badge	trust	0.500	jelvény
treasure	trust	0.500	kincs
guru	trust	0.500	guru
church	trust	0.492	templom
formality	trust	0.492	alakiság
contributor	trust	0.492	hozzájáruló
radiance	trust	0.492	ragyogás
psalm	trust	0.492	zsoltár
laudatory	trust	0.492	dicsőítő
grandchildren	trust	0.492	unokák
popularity	trust	0.492	népszerűség
salute	trust	0.492	üdvözöl
hosannah	trust	0.492	hozsanna
attraction	trust	0.492	vonzerő
efforts	trust	0.492	ítélet
privy	trust	0.492	titkos
improve	trust	0.492	javítani
sheriff	trust	0.492	seriff
chairman	trust	0.492	elnök
judgement	trust	0.492	közmondások
harbor	trust	0.492	kikötő
elegance	trust	0.492	elegancia
hardy	trust	0.492	szívós
umpire	trust	0.492	játékvezető
constitute	trust	0.492	alkotják
proverbs	trust	0.492	vallások
jubilant	trust	0.492	ujjongó
aspire	trust	0.492	törekszik
synonymous	trust	0.492	szinonim
inevitable	trust	0.492	elkerülhetetlen
musical	trust	0.492	zenei
spokesman	trust	0.492	szóvivő
endow	trust	0.492	adományoz
fellow	trust	0.492	fickó
grow	trust	0.492	nő
moderator	trust	0.492	moderátor
enjoy	trust	0.484	Élvezd
found	trust	0.484	megtalált
armor	trust	0.484	páncél
colonel	trust	0.484	ezredes
referee	trust	0.484	játékvezető
favorite	trust	0.484	kedvenc
assembly	trust	0.484	összeszerelés
romance	trust	0.484	románc
confess	trust	0.484	bevallani
sweet	trust	0.484	édes
crowning	trust	0.484	koronázás
forecast	trust	0.484	előrejelzés
affection	trust	0.484	szeretet
approbate	trust	0.484	jóváhagy
path	trust	0.484	pálya
concord	trust	0.484	egyetértés
police	trust	0.484	rendőrség
countryman	trust	0.484	vidéki
income	trust	0.484	jövedelem
ranger	trust	0.484	vadőr
depth	trust	0.484	mélység
like	trust	0.484	tetszik
voucher	trust	0.484	utalvány
diagnosis	trust	0.484	diagnózis
hire	trust	0.484	bérel
clean	trust	0.484	tiszta
laudation	trust	0.484	dicséret
arbiter	trust	0.484	döntőbíró
purely	trust	0.477	tisztán
votive	trust	0.477	fogadalmi
expect	trust	0.477	elvárják
glory	trust	0.477	dicsőség
counted	trust	0.477	erőfeszítések
apologize	trust	0.477	bocsánatot kér
sterling	trust	0.477	font
word	trust	0.477	szó
follow	trust	0.477	kövesse
sermon	trust	0.477	szentbeszéd
consul	trust	0.477	konzul
calculator	trust	0.477	számológép
lamb	trust	0.477	Bárány
veracity	trust	0.477	igazságosság
matter	trust	0.477	ügy
parliament	trust	0.477	parlament
lover	trust	0.477	szerető
sacrifice	trust	0.477	áldozat
putative	trust	0.477	vélt
preponderance	trust	0.477	túlsúly
landmark	trust	0.477	tájékozódási pont
nursery	trust	0.477	óvoda
mathematical	trust	0.477	matematikai
frank	trust	0.477	őszinte
signature	trust	0.477	aláírás
policeman	trust	0.477	rendőr
episcopal	trust	0.477	püspöki
pastor	trust	0.477	lelkész
eagerness	trust	0.469	vágy
mighty	trust	0.469	hatalmas
recruits	trust	0.469	toboroz
tribune	trust	0.469	tribunus
author	trust	0.469	szerző
effective	trust	0.469	hatékony
intended	trust	0.469	szándékolt
passion	trust	0.469	szenvedély
religion	trust	0.469	vallás
flagship	trust	0.469	zászlóshajó
immerse	trust	0.469	bemerül
capacity	trust	0.469	kapacitás
associate	trust	0.469	munkatárs
cashier	trust	0.469	pénztáros
regal	trust	0.469	fejedelmi
dove	trust	0.469	galamb
tutelage	trust	0.469	gyámság
underwrite	trust	0.469	aláírni
uncritical	trust	0.469	kritikátlan
prefer	trust	0.469	jobban szeret
instructor	trust	0.469	oktató
gain	trust	0.469	nyereség
marshal	trust	0.469	marsall
judgment	trust	0.469	ítélet
judicious	trust	0.469	megfontolt
top	trust	0.469	tetejére
title	trust	0.469	cím
vicar	trust	0.469	plébános
bridesmaid	trust	0.469	koszorúslány
commission	trust	0.469	jutalék
lifestyle	trust	0.461	életmód
aunt	trust	0.461	néni
attendant	trust	0.461	kísérő
enroll	trust	0.461	beiratkozni
priesthood	trust	0.461	papság
trade	trust	0.461	kereskedelmi
crucial	trust	0.461	alapvető
moorings	trust	0.461	hajókötél
kitten	trust	0.461	cica
medal	trust	0.461	érem
oblige	trust	0.461	kötelezni
manage	trust	0.461	kezelni
magnetic	trust	0.461	mágneses
custody	trust	0.461	őrizet
necessarily	trust	0.461	szükségszerűen
partake	trust	0.461	részt venni
cautious	trust	0.461	óvatos
consecration	trust	0.461	felszentelés
courier	trust	0.461	futár
bank	trust	0.461	bank
lesson	trust	0.461	lecke
patriarchal	trust	0.461	patriarchális
eventually	trust	0.461	megszámolta
commerce	trust	0.461	kereskedelem
contains	trust	0.461	végül is
theological	trust	0.461	teológiai
socially	trust	0.461	tartalmaz
admitted	trust	0.461	felvételt nyer
fortress	trust	0.461	erőd
cathedral	trust	0.455	székesegyház
deputy	trust	0.453	helyettes
commonplace	trust	0.453	közhely
puppy	trust	0.453	kölyökkutya
president	trust	0.453	elnök
finally	trust	0.453	végül
governor	trust	0.453	kormányzó
synergistic	trust	0.453	szinergikus
excited	trust	0.453	izgatott
encomium	trust	0.453	encomium
chart	trust	0.453	diagram
perceive	trust	0.453	észlelni
insulation	trust	0.453	szigetelés
present	trust	0.453	jelenlegi
oasis	trust	0.453	oázis
eagle	trust	0.453	sas
exchange	trust	0.453	csere
foresee	trust	0.453	előre látni
strategist	trust	0.453	stratéga
journeyman	trust	0.453	napszámos
dawn	trust	0.453	hajnal
laud	trust	0.453	dicsér
level	trust	0.453	szint
chairwoman	trust	0.453	elnökasszony
tradesmen	trust	0.445	társadalmilag
asserting	trust	0.445	állítva
negotiate	trust	0.445	tárgyalni
sensual	trust	0.445	érzéki
chocolate	trust	0.445	csokoládé
crew	trust	0.445	legénység
remains	trust	0.445	maradványok
dictum	trust	0.445	dictum
theorem	trust	0.445	tétel
sir	trust	0.445	uram
employ	trust	0.445	foglalkoztat
usual	trust	0.445	szokásos
operation	trust	0.445	művelet
magnify	trust	0.445	nagyítani
director	trust	0.445	rendező
formula	trust	0.445	képlet
chemist	trust	0.445	vegyész
enliven	trust	0.445	lelkesít
chancellor	trust	0.445	kancellár
orthodoxy	trust	0.445	ortodoxia
lodging	trust	0.445	szállás
exaltation	trust	0.445	túlfűtöttség
lord	trust	0.445	lord
handbook	trust	0.445	kézikönyv
bridegroom	trust	0.445	vőlegény
matters	trust	0.445	kereskedők
orchestra	trust	0.445	zenekar
impart	trust	0.445	átadni
statistical	trust	0.445	statisztikai
indemnity	trust	0.445	kártalanítás
governess	trust	0.438	nevelőnő
imagination	trust	0.438	képzelet
butler	trust	0.438	komornyik
conformity	trust	0.438	megfelelőség
digit	trust	0.438	számjegy
comptroller	trust	0.438	számvevő
economy	trust	0.438	gazdaság
conveyancing	trust	0.438	szállítása
arbitrator	trust	0.438	döntőbíró
emphasize	trust	0.438	hangsúlyt helyez
exhaustive	trust	0.438	kimerítő
abbot	trust	0.438	apát
atone	trust	0.438	vezekel
cabinet	trust	0.438	szekrény
merci	trust	0.438	számít
tandem	trust	0.438	tandem
elite	trust	0.438	elit
inauguration	trust	0.438	beiktatás
elect	trust	0.438	választ
encore	trust	0.438	ráadás
villager	trust	0.438	falusi
oracle	trust	0.438	jóslat
fate	trust	0.438	sors
sun	trust	0.438	nap
pay	trust	0.430	fizetés
base	trust	0.430	bázis
bridal	trust	0.430	menyasszonyi
persuade	trust	0.430	meggyőzni
lender	trust	0.430	kölcsönadó
playful	trust	0.430	játékos
occupant	trust	0.430	lakója
impressionable	trust	0.430	befolyásolható
resources	trust	0.430	erőforrások
repay	trust	0.430	visszafizetni
toughness	trust	0.430	szívósság
rule	trust	0.430	szabály
elucidate	trust	0.430	tisztázni
utopian	trust	0.430	utópisztikus
wealth	trust	0.430	jólét
compact	trust	0.430	kompakt
errand	trust	0.430	küldetés
simplify	trust	0.430	egyszerűsíteni
neutrality	trust	0.430	semlegesség
count	trust	0.430	számol
grit	trust	0.430	őrlemény
differential	trust	0.430	differenciális
blanket	trust	0.430	takaró
hail	trust	0.430	jégeső
deacon	trust	0.430	diakónus
sentry	trust	0.430	őrszem
bequest	trust	0.430	hagyaték
disclosed	trust	0.430	nyilvánosságra
cop	trust	0.430	zsaru
circle	trust	0.430	kör
grammar	trust	0.430	nyelvtan
invite	trust	0.430	meghívás
estimable	trust	0.430	felbecsülhető
maintenance	trust	0.422	karbantartás
supplication	trust	0.422	könyörgés
