English Word	Emotion	Emotion-Intensity-Score	Hindi Word
recovery	trust	0.539	स्वास्थ्य लाभ
obliging	trust	0.539	ऋणी
obvious	trust	0.539	ज़ाहिर
forefathers	trust	0.539	पूर्वजों
eager	trust	0.539	आतुर
inoculation	trust	0.539	टीकाकरण
admitting	trust	0.539	स्वीकार
memorable	trust	0.539	अविस्मरणीय
hospital	trust	0.531	अस्पताल
rescue	trust	0.531	बचाव
deed	trust	0.531	काम
princely	trust	0.531	राजसी
retirement	trust	0.531	निवृत्ति
cradle	trust	0.531	पालना
immunization	trust	0.531	प्रतिरक्षा
bloom	trust	0.531	फूल का खिलना
candid	trust	0.531	स्पष्टवादी
evergreen	trust	0.531	सदाबहार
ballot	trust	0.531	मतदान
accompaniment	trust	0.531	संगत
verily	trust	0.531	सच में
inseparable	trust	0.531	अवियोज्य
analyst	trust	0.531	विश्लेषक
strive	trust	0.531	कोशिश करना
dependent	trust	0.531	आश्रित
heavens	trust	0.531	स्वर्ग
answerable	trust	0.531	जवाबदेह
school	trust	0.531	स्कूल
terms	trust	0.531	शर्तें
center	trust	0.531	केंद्र
firstborn	trust	0.531	जेठा
transcript	trust	0.531	प्रतिलिपि
fraternal	trust	0.531	भाईचारे का
omniscient	trust	0.531	सर्वज्ञ
seal	trust	0.531	नाकाबंदी करना
edification	trust	0.531	नसीहत
doubtless	trust	0.531	निस्संदेह
deliverance	trust	0.531	मुक्ति
sponsor	trust	0.531	प्रायोजक
expedient	trust	0.531	उपाय
bride	trust	0.531	दुल्हन
refuge	trust	0.531	शरण
approbation	trust	0.527	प्रशंसा
chaplain	trust	0.523	पादरी
laureate	trust	0.523	पुरस्कार विजेता
liberate	trust	0.523	आजाद कराने
coronation	trust	0.523	राज तिलक करना
adoration	trust	0.523	आराधना
countenance	trust	0.523	मुखाकृति
honeymoon	trust	0.523	सुहाग रात
connoisseur	trust	0.523	विशेषज्ञ
notable	trust	0.523	प्रसिद्ध
benedictory	trust	0.523	आशीर्वाद का
celebration	trust	0.523	उत्सव
neighbor	trust	0.523	पड़ोसी
unbroken	trust	0.523	अभंग
award	trust	0.523	पुरस्कार
improvement	trust	0.523	सुधार
hug	trust	0.523	गले लगाना
graduation	trust	0.523	स्नातक स्तर की पढ़ाई
correctness	trust	0.523	यथार्थता
winning	trust	0.523	जीत
paragon	trust	0.523	प्रतिद्वंद्वी
ratify	trust	0.523	पुष्टि करना
powerful	trust	0.523	ताकतवर
elevation	trust	0.523	ऊंचाई
commonwealth	trust	0.523	राष्ट्रमंडल
account	trust	0.523	खाता
unimpeached	trust	0.523	निर्दोष
taught	trust	0.523	सिखाया हुआ
salutary	trust	0.523	लाभदायक
captivate	trust	0.523	बंदी बनाना
dictionary	trust	0.523	शब्दकोश
nobility	trust	0.523	कुलीनता
ourselves	trust	0.523	विकल्प
feeling	trust	0.518	भावना
amen	trust	0.516	तथास्तु
committee	trust	0.516	समिति
reverie	trust	0.516	भावना
deserve	trust	0.516	योग्य होना
fully	trust	0.516	पूरी तरह से
compliment	trust	0.516	प्रशंसा
obstetrician	trust	0.516	दाई
enchanted	trust	0.516	जादू
inform	trust	0.516	बताना
association	trust	0.516	संगठन
credit	trust	0.516	श्रेय
passwords	trust	0.516	हम स्वयं
freely	trust	0.516	आज़ादी से
framework	trust	0.516	रूपरेखा
nobleman	trust	0.516	रईस
formative	trust	0.516	रचनात्मक
tender	trust	0.516	निविदा
measure	trust	0.516	मापना
advent	trust	0.516	आगमन
management	trust	0.516	प्रबंधन
confession	trust	0.516	स्वीकारोक्ति
remedy	trust	0.516	निदान
sentinel	trust	0.516	पहरेदार
pray	trust	0.516	प्रार्थना करना
perpetuity	trust	0.516	अनंत काल
tribunal	trust	0.516	न्यायाधिकरण
minded	trust	0.516	दिमाग
organization	trust	0.516	संगठन
predominant	trust	0.516	सर्वाधिक
volunteer	trust	0.509	स्वयंसेवी
accolade	trust	0.508	सम्मान
courtship	trust	0.508	प्रेमालाप
patronage	trust	0.508	संरक्षण
philosopher	trust	0.508	दार्शनिक
confessional	trust	0.508	कंफ़ेसियनल
diversity	trust	0.508	विविधता
virgin	trust	0.508	कुमारी
venerable	trust	0.508	सम्मानित
policy	trust	0.508	नीति
intact	trust	0.508	जुड़ा रहना
custodian	trust	0.508	संरक्षक
automatic	trust	0.508	स्वचालित
unsurpassed	trust	0.508	नायाब
shepherd	trust	0.508	चरवाहा
reward	trust	0.508	इनाम
beautification	trust	0.508	सौंदर्यीकरण
medical	trust	0.508	चिकित्सा
constable	trust	0.508	सिपाही
forgiving	trust	0.508	दयालु
tolerance	trust	0.508	सहनशीलता
priest	trust	0.508	पुजारी
enable	trust	0.508	सक्षम करना
vouch	trust	0.508	ज़मानत देना
lieutenant	trust	0.508	लेफ्टिनेंट
instruct	trust	0.508	हिदायत
housewife	trust	0.508	गृहिणी
admissible	trust	0.508	स्वीकार्य
sovereign	trust	0.508	सार्वभौम
amour	trust	0.508	प्रणय
savor	trust	0.508	स्वाद
darling	trust	0.500	प्रिय
related	trust	0.500	सम्बंधित
infallibility	trust	0.500	अभ्रांतता
watchful	trust	0.500	चौकन्ना
nerds	trust	0.500	पासवर्डों
instruction	trust	0.500	अनुदेश
doctrine	trust	0.500	सिद्धांत
birth	trust	0.500	जन्म
timing	trust	0.500	समय
infinity	trust	0.500	अनंतता
religions	trust	0.500	नर्ड
warden	trust	0.500	प्रबंधक
optimist	trust	0.500	आशावादी
apologetic	trust	0.500	क्षमाशील
gateway	trust	0.500	द्वार
pontiff	trust	0.500	बिशप
alive	trust	0.500	जीवित
indelible	trust	0.500	अमिट
personal	trust	0.500	व्यक्तिगत
pious	trust	0.500	धर्मनिष्ठ
majesty	trust	0.500	महिमा
synchronize	trust	0.500	सिंक्रनाइज़
guard	trust	0.500	रक्षक
retain	trust	0.500	बनाए रखना
romantic	trust	0.500	प्रेम प्रसंगयुक्त
superman	trust	0.500	अतिमानव
info	trust	0.500	जानकारी
backer	trust	0.500	सरपरस्त
undying	trust	0.500	अमर
vindication	trust	0.500	प्रमाण
badge	trust	0.500	बिल्ला
treasure	trust	0.500	खजाना
guru	trust	0.500	गुरु
church	trust	0.492	गिरजाघर
formality	trust	0.492	औपचारिकता
contributor	trust	0.492	योगदान देने वाला
radiance	trust	0.492	चमक
psalm	trust	0.492	भजन
laudatory	trust	0.492	सराहने योग्य
grandchildren	trust	0.492	पोते
popularity	trust	0.492	लोकप्रियता
salute	trust	0.492	सलाम
hosannah	trust	0.492	होसन्नाह
attraction	trust	0.492	आकर्षण
efforts	trust	0.492	प्रलय
privy	trust	0.492	गुप्त
improve	trust	0.492	सुधारें
sheriff	trust	0.492	शेरिफ
chairman	trust	0.492	अध्यक्ष
judgement	trust	0.492	कहावत का खेल
harbor	trust	0.492	बंदरगाह
elegance	trust	0.492	लालित्य
hardy	trust	0.492	साहसी
umpire	trust	0.492	अंपायर
constitute	trust	0.492	गठित करना
proverbs	trust	0.492	धर्मों
jubilant	trust	0.492	उल्लसित
aspire	trust	0.492	महत्त्वाकांक्षा करना
synonymous	trust	0.492	पर्याय
inevitable	trust	0.492	अपरिहार्य
musical	trust	0.492	संगीत
spokesman	trust	0.492	प्रवक्ता
endow	trust	0.492	प्रदान करना
fellow	trust	0.492	साथी
grow	trust	0.492	बढ़ना
moderator	trust	0.492	मध्यस्थ
enjoy	trust	0.484	का आनंद लें
found	trust	0.484	मिल गया
armor	trust	0.484	कवच
colonel	trust	0.484	कर्नल
referee	trust	0.484	पंच
favorite	trust	0.484	पसंदीदा
assembly	trust	0.484	सभा
romance	trust	0.484	रोमांस
confess	trust	0.484	अपराध स्वीकार करना
sweet	trust	0.484	मीठा
crowning	trust	0.484	ताजपोशी
forecast	trust	0.484	भविष्यवाणी
affection	trust	0.484	स्नेह
approbate	trust	0.484	अनुमोदन करना
path	trust	0.484	रास्ता
concord	trust	0.484	सामंजस्य
police	trust	0.484	पुलिस
countryman	trust	0.484	देशवासी
income	trust	0.484	आय
ranger	trust	0.484	रेंजर
depth	trust	0.484	गहराई
like	trust	0.484	पसंद करना
voucher	trust	0.484	वाउचर
diagnosis	trust	0.484	निदान
hire	trust	0.484	किराये पर लेना
clean	trust	0.484	स्वच्छ
laudation	trust	0.484	प्रशंसा
arbiter	trust	0.484	मध्यस्थ
purely	trust	0.477	विशुद्ध रूप से
votive	trust	0.477	मन्नत
expect	trust	0.477	अपेक्षा करना
glory	trust	0.477	वैभव
counted	trust	0.477	प्रयास
apologize	trust	0.477	क्षमा मांगना
sterling	trust	0.477	वास्तविक
word	trust	0.477	शब्द
follow	trust	0.477	पालन करना
sermon	trust	0.477	उपदेश
consul	trust	0.477	कौंसल
calculator	trust	0.477	कैलकुलेटर
lamb	trust	0.477	मेमना
veracity	trust	0.477	सच्चाई
matter	trust	0.477	मामला
parliament	trust	0.477	संसद
lover	trust	0.477	प्रेम करनेवाला
sacrifice	trust	0.477	बलिदान
putative	trust	0.477	ख्यात
preponderance	trust	0.477	प्रधानता
landmark	trust	0.477	सीमाचिह्न
nursery	trust	0.477	नर्सरी
mathematical	trust	0.477	गणितीय
frank	trust	0.477	स्पष्टवादी
signature	trust	0.477	हस्ताक्षर
policeman	trust	0.477	पोलिस वाला
episcopal	trust	0.477	बिशप का
pastor	trust	0.477	पादरी
eagerness	trust	0.469	उत्सुकता
mighty	trust	0.469	ताकतवर
recruits	trust	0.469	रंगरूटों
tribune	trust	0.469	ट्रिब्यून
author	trust	0.469	लेखक
effective	trust	0.469	प्रभावी
intended	trust	0.469	अभीष्ट
