English Word	Emotion	Emotion-Intensity-Score	Spanish Word
compliment	surprise	0.375	cumplido
hope	surprise	0.367	esperar
joker	surprise	0.367	bufón
sparkle	surprise	0.367	brillar
excavation	surprise	0.367	excavación
sensual	surprise	0.367	sensual
entertainment	surprise	0.359	entretenimiento
feeling	surprise	0.359	sentimiento
modify	surprise	0.352	modificar
blessings	surprise	0.352	bendiciones
newcomer	surprise	0.352	recién llegado
obit	surprise	0.352	obituario
postponement	surprise	0.352	aplazamiento
award	surprise	0.352	otorgar
clown	surprise	0.352	payaso
highest	surprise	0.344	más alto
hero	surprise	0.344	héroe
glorify	surprise	0.344	glorificar
proficiency	surprise	0.344	competencia
start	surprise	0.344	comienzo
wonderfully	surprise	0.344	maravillosamente
celebrity	surprise	0.344	celebridad
rekindle	surprise	0.336	reavivar
optimism	surprise	0.336	optimismo
sanctify	surprise	0.336	santificar
unbeaten	surprise	0.336	invicto
prodigious	surprise	0.336	prodigioso
grin	surprise	0.336	sonrisa
memorable	surprise	0.336	memorable
warned	surprise	0.336	prevenido
dissolution	surprise	0.336	disolución
hypertrophy	surprise	0.328	hipertrofia
admiration	surprise	0.328	admiración
examination	surprise	0.320	examen
angel	surprise	0.320	ángel
present	surprise	0.320	presente
catch	surprise	0.320	captura
hap	surprise	0.320	tener suerte
saint	surprise	0.312	Smo
embrace	surprise	0.312	abrazar
flirt	surprise	0.312	Ligar
puma	surprise	0.312	puma
kiss	surprise	0.312	Beso
liberty	surprise	0.312	libertad
scrimmage	surprise	0.312	pelea
treat	surprise	0.312	tratar
inaffable	surprise	0.312	inefable
occasional	surprise	0.312	ocasional
dismissal	surprise	0.312	despido
perfection	surprise	0.305	perfección
saintly	surprise	0.305	santo
gratify	surprise	0.305	satisfacer
generosity	surprise	0.305	generosidad
sally	surprise	0.305	salida
palpable	surprise	0.297	palpable
finally	surprise	0.297	finalmente
differently	surprise	0.297	diferentemente
polarity	surprise	0.297	polaridad
ceremony	surprise	0.297	ceremonia
favorable	surprise	0.297	favorable
larger	surprise	0.297	más grande
warn	surprise	0.297	advertir
medal	surprise	0.289	medalla
romance	surprise	0.289	romance
inviting	surprise	0.289	atractivo
greeting	surprise	0.289	saludo
resignation	surprise	0.281	resignación
accolade	surprise	0.281	espaldarazo
labor	surprise	0.281	mano de obra
candid	surprise	0.281	sincero
trip	surprise	0.281	viaje
stare	surprise	0.273	mirar fijamente
admire	surprise	0.266	admirar
glimmer	surprise	0.266	luz tenue
playful	surprise	0.266	juguetón
somatic	surprise	0.266	somático
festival	surprise	0.266	festival
mimicry	surprise	0.266	mimetismo
insolvency	surprise	0.266	insolvencia
immerse	surprise	0.266	sumergirse
invite	surprise	0.266	invitar
compensate	surprise	0.266	compensar
receiving	surprise	0.258	recepción
complement	surprise	0.258	complementar
chuckle	surprise	0.258	risita
laugh	surprise	0.258	risa
hypothesis	surprise	0.258	hipótesis
honeymoon	surprise	0.250	Luna de miel
opera	surprise	0.242	ópera
pleasant	surprise	0.242	agradable
marry	surprise	0.242	casar
independence	surprise	0.242	independencia
chant	surprise	0.234	cantar
holiness	surprise	0.234	santidad
assessment	surprise	0.234	evaluación
rhythmical	surprise	0.234	rítmico
hopeful	surprise	0.234	esperanzado
leave	surprise	0.234	abandonar
trophy	surprise	0.234	trofeo
deal	surprise	0.227	acuerdo
procession	surprise	0.227	procesión
placard	surprise	0.227	cartel
shopping	surprise	0.219	compras
musical	surprise	0.219	musical
cherish	surprise	0.219	valorar
good	surprise	0.219	bueno
dawn	surprise	0.211	amanecer
simplify	surprise	0.211	simplificar
shell	surprise	0.211	caparazón
morals	surprise	0.203	moralidad
money	surprise	0.203	dinero
nullify	surprise	0.203	anular
purity	surprise	0.203	pureza
sweet	surprise	0.203	dulce
synchronize	surprise	0.195	sincronizar
precious	surprise	0.195	precioso
humanitarian	surprise	0.195	humanitario
preservative	surprise	0.195	preservativo
unfulfilled	surprise	0.195	incumplido
obliging	surprise	0.188	servicial
singularly	surprise	0.188	particularmente
graduation	surprise	0.180	graduación
foresee	surprise	0.180	prever
pray	surprise	0.180	rezar
lovely	surprise	0.180	hermoso
thirst	surprise	0.172	sed
mouth	surprise	0.172	boca
youth	surprise	0.172	juventud
sun	surprise	0.172	sol
art	surprise	0.172	Arte
goodness	surprise	0.164	bondad
latent	surprise	0.156	latente
visor	surprise	0.156	visera
overdue	surprise	0.156	atrasado
practiced	surprise	0.156	experto
loyal	surprise	0.148	leal
expect	surprise	0.148	suponer
wireless	surprise	0.148	inalámbrica
destination	surprise	0.148	destino
infant	surprise	0.141	niño
cream	surprise	0.141	crema
slush	surprise	0.141	fango
quote	surprise	0.141	cotizar
playground	surprise	0.133	patio de juegos
vote	surprise	0.125	votar
teach	surprise	0.125	enseñar
organization	surprise	0.125	organización
dolphin	surprise	0.117	delfín
weight	surprise	0.117	peso
smile	surprise	0.117	sonreír
sisterhood	surprise	0.109	hermandad
cable	surprise	0.109	cable
sunny	surprise	0.102	soleado
steady	surprise	0.094	firme
peaceful	surprise	0.086	pacífico
spa	surprise	0.086	spa
leisure	surprise	0.086	ocio
picnic	surprise	0.078	picnic
tree	surprise	0.078	árbol
worm	surprise	0.055	gusano
truthfulness	trust	0.906	veracidad
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	confiable
honor	trust	0.844	honor
honesty	trust	0.844	honestidad
honest	trust	0.844	honesto
truth	trust	0.844	verdad
truthful	trust	0.836	veraz
trusting	trust	0.836	confiando
brotherhood	trust	0.820	fraternidad
entrust	trust	0.812	confiar
committed	trust	0.805	comprometido
loyalty	trust	0.805	lealtad
integrity	trust	0.805	integridad
honorable	trust	0.805	honorable
trust	trust	0.805	confianza
credibility	trust	0.805	credibilidad
faithful	trust	0.797	fiel
sincere	trust	0.797	sincero
partnership	trust	0.789	camaradería
responsible	trust	0.789	responsable
true	trust	0.789	verdadero
wisdom	trust	0.789	sabiduría
verification	trust	0.781	verificación
cooperative	trust	0.781	cooperativa
vow	trust	0.781	voto
oath	trust	0.781	juramento
respectable	trust	0.773	respetable
sisterhood	trust	0.773	hermandad
hero	trust	0.773	héroe
credible	trust	0.773	creíble
promise	trust	0.773	promesa
verified	trust	0.773	verificado
qualified	trust	0.766	calificado
authentication	trust	0.766	autenticación
respected	trust	0.766	respetado
compassion	trust	0.759	compasión
approval	trust	0.758	aprobación
moral	trust	0.758	moral
reliability	trust	0.758	fiabilidad
trusts	trust	0.758	de confianza
safekeeping	trust	0.758	custodia
reputable	trust	0.758	acreditado
love	trust	0.758	amor
friend	trust	0.750	amigo
stable	trust	0.750	estable
authentic	trust	0.750	auténtico
competence	trust	0.750	competencia
safeguard	trust	0.750	salvaguardia
companion	trust	0.750	compañero
advised	trust	0.750	aconsejado
respect	trust	0.750	respeto
loyal	trust	0.750	leal
genuine	trust	0.750	auténtico
friendships	trust	0.750	fideicomisos
ally	trust	0.750	aliado
proven	trust	0.742	probado
freedom	trust	0.742	libertad
respects	trust	0.742	saludos
accepting	trust	0.742	amistades
faith	trust	0.742	fe
wholesome	trust	0.742	sano
heartfelt	trust	0.734	sentido
unification	trust	0.734	unificación
confirmation	trust	0.734	confirmación
protecting	trust	0.734	proteger
reassurance	trust	0.734	seguridades
trustee	trust	0.734	fideicomisario
supporter	trust	0.734	seguidor
respectful	trust	0.734	respetuoso
admirable	trust	0.734	admirable
fact	trust	0.727	hecho
friendship	trust	0.727	amistad
partners	trust	0.727	aceptando
confidentially	trust	0.727	confidencialmente
confident	trust	0.727	confidente
equality	trust	0.727	igualdad
alliance	trust	0.727	Alianza
credential	trust	0.727	credencial
believing	trust	0.727	creyendo
excellence	trust	0.727	excelencia
agreement	trust	0.727	convenio
closeness	trust	0.719	cercanía
authenticate	trust	0.719	autenticar
virtuous	trust	0.719	virtuoso
intelligence	trust	0.719	inteligencia
kindred	trust	0.719	parientes
virtue	trust	0.719	virtud
honored	trust	0.719	honrado
justice	trust	0.711	justicia
charitable	trust	0.711	Caritativo
determination	trust	0.711	determinación
creditable	trust	0.711	loable
consistency	trust	0.711	consistencia
allegiance	trust	0.711	lealtad
cooperation	trust	0.711	cooperación
guarantee	trust	0.711	garantizar
dedication	trust	0.711	dedicación
straightforward	trust	0.711	directo
cooperating	trust	0.711	cooperando
reliable	trust	0.703	de confianza
nurture	trust	0.703	nutrir
mother	trust	0.703	madre
fulfilled	trust	0.703	cumplido
admiration	trust	0.703	admiración
mentor	trust	0.703	mentor
guardianship	trust	0.703	tutela
assurance	trust	0.703	garantía
morality	trust	0.703	moralidad
motherhood	trust	0.703	maternidad
innocent	trust	0.703	inocente
reverence	trust	0.703	reverencia
sanctuary	trust	0.703	santuario
friendliness	trust	0.703	amabilidad
prepared	trust	0.703	preparado
admire	trust	0.703	admirar
protected	trust	0.703	protegido
proof	trust	0.703	prueba
bodyguard	trust	0.695	guardaespaldas
skillful	trust	0.695	hábil
marriage	trust	0.695	matrimonio
allied	trust	0.695	aliado
morals	trust	0.695	moralidad
humanitarian	trust	0.695	humanitario
pact	trust	0.695	pacto
courage	trust	0.695	coraje
accountable	trust	0.695	responsable
agreeable	trust	0.695	agradable
united	trust	0.695	unido
indestructible	trust	0.695	indestructible
approving	trust	0.695	aprobatorio
guardian	trust	0.695	guardián
compassionate	trust	0.695	compasivo
scientist	trust	0.695	científico
certified	trust	0.695	certificado
pledge	trust	0.688	promesa
adviser	trust	0.688	asesor
authenticity	trust	0.688	autenticidad
understanding	trust	0.688	comprensión
secure	trust	0.688	seguro
guidance	trust	0.688	guía
monogamy	trust	0.688	monogamia
valor	trust	0.688	valor
solidity	trust	0.688	solidez
perfection	trust	0.688	perfección
believed	trust	0.688	creía
humanity	trust	0.688	humanidad
justifiable	trust	0.688	justificable
competent	trust	0.688	competente
esteem	trust	0.688	estima
protector	trust	0.680	protector
inspire	trust	0.680	inspirar
hope	trust	0.680	esperar
strongest	trust	0.680	socios
expertise	trust	0.680	pericia
humble	trust	0.680	humilde
indivisible	trust	0.680	indivisible
official	trust	0.680	oficial
affirm	trust	0.680	afirmar
familiarity	trust	0.680	familiaridad
confirmed	trust	0.680	confirmado
diligence	trust	0.680	diligencia
grandfather	trust	0.680	abuelo
advocacy	trust	0.680	Abogacía
goodness	trust	0.680	bondad
commendable	trust	0.680	recomendable
acceptance	trust	0.680	aceptación
diplomatic	trust	0.680	diplomático
leader	trust	0.680	líder
confide	trust	0.680	confiar
agreeing	trust	0.680	estar de acuerdo
approve	trust	0.680	aprobar
professional	trust	0.680	profesional
elders	trust	0.680	ancianos
confidential	trust	0.680	confidencial
faultless	trust	0.672	impecable
believes	trust	0.672	aceptado
sanctify	trust	0.672	santificar
intelligent	trust	0.672	inteligente
safe	trust	0.672	seguro
accepted	trust	0.672	más fuerte
dignity	trust	0.672	dignidad
unwavering	trust	0.672	inquebrantable
encyclopedia	trust	0.672	enciclopedia
mastery	trust	0.672	maestría
cohesive	trust	0.672	cohesivo
harmoniously	trust	0.672	armoniosamente
benevolence	trust	0.672	benevolencia
healing	trust	0.672	cicatrización
accredited	trust	0.672	autorizado
covenant	trust	0.672	pacto
accountability	trust	0.664	responsabilidad
team	trust	0.664	equipo
authority	trust	0.664	autoridad
heroic	trust	0.664	heroico
reliance	trust	0.664	dependencia
expert	trust	0.664	experto
communicate	trust	0.664	comunicar
spiritual	trust	0.664	espiritual
impeccable	trust	0.664	impecable
specialist	trust	0.664	especialista
affirmatively	trust	0.664	afirmativamente
proficient	trust	0.664	competente
fulfillment	trust	0.664	cumplimiento
advocate	trust	0.664	defensor
disciple	trust	0.664	discípulo
attestation	trust	0.664	atestación
merit	trust	0.664	mérito
supporting	trust	0.664	secundario
ambassador	trust	0.664	embajador
guidebook	trust	0.664	guía
accept	trust	0.664	aceptar
strengthening	trust	0.661	fortalecimiento
holiness	trust	0.656	santidad
facts	trust	0.656	hechos
warranty	trust	0.656	garantía
strength	trust	0.656	fuerza
relationship	trust	0.656	relación
defended	trust	0.656	defendido
constancy	trust	0.656	constancia
favorable	trust	0.656	favorable
gentleman	trust	0.656	Caballero
counsel	trust	0.656	consejo
scientific	trust	0.656	científico
structure	trust	0.656	estructura
elder	trust	0.656	mayor
excellent	trust	0.656	excelente
achieve	trust	0.656	lograr
steadfast	trust	0.656	firme
familiar	trust	0.656	familiar
proficiency	trust	0.656	competencia
supports	trust	0.656	cree
counselor	trust	0.648	consejero
lovable	trust	0.648	amable
advisable	trust	0.648	aconsejable
agreed	trust	0.648	acordado
heroism	trust	0.648	heroísmo
rely	trust	0.648	confiar
uphold	trust	0.648	defender
brother	trust	0.648	hermano
matrimony	trust	0.648	matrimonio
assuredly	trust	0.648	ciertamente
peaceful	trust	0.648	pacífico
saint	trust	0.648	Smo
unconditionally	trust	0.648	acepta
solidarity	trust	0.648	solidaridad
accepts	trust	0.648	apoya
inspiration	trust	0.648	inspiración
noble	trust	0.648	noble
successful	trust	0.648	exitoso
harmony	trust	0.648	armonía
protective	trust	0.648	protector
competency	trust	0.648	competencia
comrade	trust	0.648	camarada
academic	trust	0.648	académico
assist	trust	0.648	asistir
worthy	trust	0.643	valioso
benefactor	trust	0.641	benefactor
credence	trust	0.641	crédito
confidence	trust	0.641	confianza
relationships	trust	0.641	incondicionalmente
ordained	trust	0.641	ordenado
legal	trust	0.641	legal
champion	trust	0.641	campeón
lawful	trust	0.641	legal
durability	trust	0.641	durabilidad
judiciary	trust	0.641	judicial
doctor	trust	0.641	médico
loving	trust	0.641	cariñoso
assure	trust	0.641	asegurar
establish	trust	0.641	establecer
mamma	trust	0.641	mamá
kind	trust	0.641	tipo
unity	trust	0.641	unidad
conscientious	trust	0.641	concienzudo
real	trust	0.641	real
coexist	trust	0.641	coexistir
leading	trust	0.641	principal
teacher	trust	0.641	profesor
intimate	trust	0.634	íntimo
brotherly	trust	0.633	fraternal
physician	trust	0.633	médico
judicial	trust	0.633	judicial
saintly	trust	0.633	santo
aspiration	trust	0.633	aspiración
conscience	trust	0.633	conciencia
therapeutic	trust	0.633	terapéutico
fidelity	trust	0.633	fidelidad
soundness	trust	0.633	solvencia
important	trust	0.633	importante
homage	trust	0.633	homenaje
legitimacy	trust	0.633	legitimidad
fortitude	trust	0.633	fortaleza
deepest	trust	0.633	relaciones
approved	trust	0.633	aprobado
courageous	trust	0.633	valiente
devotional	trust	0.633	piadoso
endorse	trust	0.633	endosar
backbone	trust	0.633	columna vertebral
authorize	trust	0.633	autorizar
practiced	trust	0.633	experto
sanctification	trust	0.633	santificación
hopeful	trust	0.633	esperanzado
convincing	trust	0.633	Convincente
bless	trust	0.633	bendecir
angel	trust	0.625	ángel
authorization	trust	0.625	autorización
assured	trust	0.625	seguro
purify	trust	0.625	purificar
caretaker	trust	0.625	vigilante
regard	trust	0.625	respecto
profound	trust	0.625	profundo
achievement	trust	0.625	logro
evident	trust	0.625	evidente
positivity	trust	0.625	positividad
communication	trust	0.625	comunicación
professorship	trust	0.625	cátedra
blessing	trust	0.625	bendición
beliefs	trust	0.625	más profundo
encourage	trust	0.625	alentar
fireman	trust	0.625	bombero
majestic	trust	0.625	majestuoso
civilized	trust	0.625	civilizado
certify	trust	0.625	certificar
wonderful	trust	0.625	maravilloso
engaged	trust	0.625	comprometido
accurate	trust	0.625	preciso
approvement	trust	0.617	aprobación
optimism	trust	0.617	optimismo
planning	trust	0.617	planificación
believer	trust	0.617	creyente
advice	trust	0.617	consejo
commend	trust	0.617	elogiar
gospel	trust	0.617	evangelio
objective	trust	0.617	objetivo
rational	trust	0.617	racional
cherish	trust	0.617	valorar
constantly	trust	0.617	constantemente
haven	trust	0.617	refugio
fundamental	trust	0.617	fundamental
bedrock	trust	0.617	base
accord	trust	0.617	acuerdo
triumphant	trust	0.617	triunfante
surety	trust	0.617	garantía
testament	trust	0.617	testamento
absolution	trust	0.617	absolución
truce	trust	0.617	tregua
reassure	trust	0.617	tranquilizar
appreciation	trust	0.617	apreciación
qualities	trust	0.617	cualidades
passionate	trust	0.617	apasionado
good	trust	0.617	bueno
unimpeachable	trust	0.617	intachable
corroborate	trust	0.617	corroborar
thoughtful	trust	0.617	reflexivo
heroine	trust	0.617	heroína
teach	trust	0.617	enseñar
god	trust	0.617	dios
attentive	trust	0.617	atento
scripture	trust	0.609	Sagrada Escritura
civilization	trust	0.609	civilización
magnificence	trust	0.609	magnificencia
recommend	trust	0.609	recomendar
progression	trust	0.609	progresión
steward	trust	0.609	mayordomo
purification	trust	0.609	purificación
patron	trust	0.609	patrón
praiseworthy	trust	0.609	loable
heal	trust	0.609	sanar
considerate	trust	0.609	considerado
blessings	trust	0.609	bendiciones
mediator	trust	0.609	mediador
babysitter	trust	0.609	niñera
notary	trust	0.609	notario
awareness	trust	0.609	conciencia
vetted	trust	0.609	creencias
excel	trust	0.609	sobresalir
happy	trust	0.609	contento
praise	trust	0.609	elogio
brilliant	trust	0.609	brillante
liking	trust	0.609	gusto
definitive	trust	0.609	definitivo
comfort	trust	0.609	comodidad
officer	trust	0.609	oficial
peace	trust	0.602	paz
serenity	trust	0.602	serenidad
unquestionable	trust	0.602	incuestionable
embrace	trust	0.602	abrazar
identify	trust	0.602	identificar
inspired	trust	0.602	inspirado
steady	trust	0.602	firme
nun	trust	0.602	monja
guarded	trust	0.602	guardado
symmetry	trust	0.602	simetría
mainstay	trust	0.602	pilar
fulfill	trust	0.602	realizar
humility	trust	0.602	humildad
helpful	trust	0.602	útil
transcendence	trust	0.602	trascendencia
unconditional	trust	0.602	incondicional
brave	trust	0.602	Bravo
brighten	trust	0.602	aclarar
experienced	trust	0.602	experimentado
enlightenment	trust	0.602	iluminación
sympathetic	trust	0.602	simpático
witness	trust	0.602	testigo
vigilant	trust	0.594	vigilante
ministry	trust	0.594	ministerio
