English Word	Emotion	Emotion-Intensity-Score	Romanian Word
doubtless	trust	0.531	fără îndoială
deliverance	trust	0.531	eliberare
sponsor	trust	0.531	sponsor
expedient	trust	0.531	oportun
bride	trust	0.531	mireasă
refuge	trust	0.531	refugiu
approbation	trust	0.527	aprobare
chaplain	trust	0.523	capelan
laureate	trust	0.523	laureat
liberate	trust	0.523	elibera
coronation	trust	0.523	încoronare
adoration	trust	0.523	adorare
countenance	trust	0.523	firea
honeymoon	trust	0.523	luna de miere
connoisseur	trust	0.523	cunoscător
notable	trust	0.523	notabil
benedictory	trust	0.523	benedictoriu
celebration	trust	0.523	celebrare
neighbor	trust	0.523	vecin
unbroken	trust	0.523	neîntreruptă
award	trust	0.523	adjudecare
improvement	trust	0.523	îmbunătăţire
hug	trust	0.523	îmbrăţişare
graduation	trust	0.523	absolvire
correctness	trust	0.523	corectitudine
winning	trust	0.523	învingătoare
paragon	trust	0.523	paragon
ratify	trust	0.523	ratifica
powerful	trust	0.523	puternic
elevation	trust	0.523	cota
commonwealth	trust	0.523	comunitatea
account	trust	0.523	cont
unimpeached	trust	0.523	necontestat
taught	trust	0.523	predat
salutary	trust	0.523	salutar
captivate	trust	0.523	captiva
dictionary	trust	0.523	dicţionar
nobility	trust	0.523	nobleţe
ourselves	trust	0.523	alegeri
feeling	trust	0.518	sentiment
amen	trust	0.516	Amin
committee	trust	0.516	comitet
reverie	trust	0.516	reverie
deserve	trust	0.516	merita
fully	trust	0.516	in totalitate
compliment	trust	0.516	compliment
obstetrician	trust	0.516	obstetrician
enchanted	trust	0.516	fermecat
inform	trust	0.516	informa
association	trust	0.516	asociere
credit	trust	0.516	credit
passwords	trust	0.516	noi insine
freely	trust	0.516	liber
framework	trust	0.516	cadru
nobleman	trust	0.516	nobil
formative	trust	0.516	formativ
tender	trust	0.516	delicat, fraged
measure	trust	0.516	măsura
advent	trust	0.516	venire
management	trust	0.516	management
confession	trust	0.516	mărturisire
remedy	trust	0.516	remediu
sentinel	trust	0.516	santinelă
pray	trust	0.516	roagă-te
perpetuity	trust	0.516	perpetuitate
tribunal	trust	0.516	tribunal
minded	trust	0.516	minte
organization	trust	0.516	organizare
predominant	trust	0.516	predominant
volunteer	trust	0.509	voluntar
accolade	trust	0.508	acoladă
courtship	trust	0.508	curte
patronage	trust	0.508	patronaj
philosopher	trust	0.508	filozof
confessional	trust	0.508	confesional
diversity	trust	0.508	diversitate
virgin	trust	0.508	virgin
venerable	trust	0.508	venerabil
policy	trust	0.508	politică
intact	trust	0.508	intact
custodian	trust	0.508	custode
automatic	trust	0.508	automat
unsurpassed	trust	0.508	de neîntrecut
shepherd	trust	0.508	păstor
reward	trust	0.508	Răsplată
beautification	trust	0.508	înfrumuseţare
medical	trust	0.508	medical
constable	trust	0.508	conetabil
forgiving	trust	0.508	iertător
tolerance	trust	0.508	toleranţă
priest	trust	0.508	preot
enable	trust	0.508	permite
vouch	trust	0.508	garanta
lieutenant	trust	0.508	locotenent
instruct	trust	0.508	instrui
housewife	trust	0.508	casnică
admissible	trust	0.508	admisibilă
sovereign	trust	0.508	suveran
amour	trust	0.508	amour
savor	trust	0.508	savura
darling	trust	0.500	dragă
related	trust	0.500	legate de
infallibility	trust	0.500	infailibilitate
watchful	trust	0.500	vigilent
nerds	trust	0.500	parolele
instruction	trust	0.500	instrucție
doctrine	trust	0.500	doctrină
birth	trust	0.500	naștere
timing	trust	0.500	sincronizare
infinity	trust	0.500	infinit
religions	trust	0.500	tocilari
warden	trust	0.500	director
optimist	trust	0.500	optimist
apologetic	trust	0.500	care se scuză
gateway	trust	0.500	poarta de acces
pontiff	trust	0.500	pontif
alive	trust	0.500	în viaţă
indelible	trust	0.500	de neșters
personal	trust	0.500	personal
pious	trust	0.500	pios
majesty	trust	0.500	maiestate
synchronize	trust	0.500	sincroniza
guard	trust	0.500	paznic
retain	trust	0.500	reține
romantic	trust	0.500	romantic
superman	trust	0.500	supraom
info	trust	0.500	info
backer	trust	0.500	susținător
undying	trust	0.500	nemuritor
vindication	trust	0.500	îndreptăţire
badge	trust	0.500	insigna
treasure	trust	0.500	comoară
guru	trust	0.500	guru
church	trust	0.492	biserică
formality	trust	0.492	formalitate
contributor	trust	0.492	contribuitor
radiance	trust	0.492	strălucire
psalm	trust	0.492	psalm
laudatory	trust	0.492	laudativ
grandchildren	trust	0.492	nepoţii
popularity	trust	0.492	popularitate
salute	trust	0.492	salut
hosannah	trust	0.492	osana
attraction	trust	0.492	atracţie
efforts	trust	0.492	hotărâre
privy	trust	0.492	privat
improve	trust	0.492	îmbunătăţi
sheriff	trust	0.492	şerif
chairman	trust	0.492	preşedinte
judgement	trust	0.492	proverbe
harbor	trust	0.492	port
elegance	trust	0.492	eleganţă
hardy	trust	0.492	rezistent
umpire	trust	0.492	arbitru
constitute	trust	0.492	constitui
proverbs	trust	0.492	religii
jubilant	trust	0.492	jubilatoare
aspire	trust	0.492	aspira
synonymous	trust	0.492	sinonim
inevitable	trust	0.492	inevitabil
musical	trust	0.492	muzical
spokesman	trust	0.492	purtător de cuvânt
endow	trust	0.492	dotare
fellow	trust	0.492	coleg
grow	trust	0.492	se dezvolta
moderator	trust	0.492	moderator
enjoy	trust	0.484	bucură-te
found	trust	0.484	găsite
armor	trust	0.484	armură
colonel	trust	0.484	colonel
referee	trust	0.484	arbitru
favorite	trust	0.484	favorit
assembly	trust	0.484	asamblare
romance	trust	0.484	romantism
confess	trust	0.484	mărturisi
sweet	trust	0.484	dulce
crowning	trust	0.484	încoronarea
forecast	trust	0.484	prognoza
affection	trust	0.484	afecţiune
approbate	trust	0.484	aproba
path	trust	0.484	cale
concord	trust	0.484	concordia
police	trust	0.484	politie
countryman	trust	0.484	compatrion
income	trust	0.484	sursa de venit
ranger	trust	0.484	ranger
depth	trust	0.484	adâncime
like	trust	0.484	ca
voucher	trust	0.484	Bon
diagnosis	trust	0.484	diagnostic
hire	trust	0.484	închiriere
clean	trust	0.484	curat
laudation	trust	0.484	laudare
arbiter	trust	0.484	arbitru
purely	trust	0.477	pur
votive	trust	0.477	votiv
expect	trust	0.477	aştepta
glory	trust	0.477	glorie
counted	trust	0.477	eforturi
apologize	trust	0.477	scuza
sterling	trust	0.477	sterlină
word	trust	0.477	cuvânt
follow	trust	0.477	urma
sermon	trust	0.477	predică
consul	trust	0.477	consul
calculator	trust	0.477	calculator
lamb	trust	0.477	miel
veracity	trust	0.477	veridicitatea
matter	trust	0.477	materie
parliament	trust	0.477	parlament
lover	trust	0.477	amant
sacrifice	trust	0.477	sacrificiu
putative	trust	0.477	presupus
preponderance	trust	0.477	preponderenţă
landmark	trust	0.477	Reper
nursery	trust	0.477	pepinieră
mathematical	trust	0.477	matematic
frank	trust	0.477	sincer
signature	trust	0.477	semnătură
policeman	trust	0.477	polițist
episcopal	trust	0.477	episcopal
pastor	trust	0.477	pastor
eagerness	trust	0.469	nerăbdare
mighty	trust	0.469	puternic
recruits	trust	0.469	recruți
tribune	trust	0.469	tribună
author	trust	0.469	autor
effective	trust	0.469	efectiv
intended	trust	0.469	destinat
passion	trust	0.469	pasiune
religion	trust	0.469	religie
flagship	trust	0.469	navă amiral
immerse	trust	0.469	scufunda
capacity	trust	0.469	capacitate
associate	trust	0.469	asociat
cashier	trust	0.469	casier
regal	trust	0.469	regal
dove	trust	0.469	porumbel
tutelage	trust	0.469	tutelă
underwrite	trust	0.469	subscrie
uncritical	trust	0.469	necritic
prefer	trust	0.469	prefera
instructor	trust	0.469	instructor
gain	trust	0.469	câştig
marshal	trust	0.469	mareșal
judgment	trust	0.469	hotărâre
judicious	trust	0.469	judicios
top	trust	0.469	top
title	trust	0.469	titlu
vicar	trust	0.469	vicar
bridesmaid	trust	0.469	domnisoara de onoare
commission	trust	0.469	comision
lifestyle	trust	0.461	mod de viata
aunt	trust	0.461	mătuşă
attendant	trust	0.461	însoţitor
enroll	trust	0.461	inscrie
priesthood	trust	0.461	preoţie
trade	trust	0.461	comerţul
crucial	trust	0.461	crucial
moorings	trust	0.461	acostare
kitten	trust	0.461	pisoi
medal	trust	0.461	medalie
oblige	trust	0.461	obliga
manage	trust	0.461	administra
magnetic	trust	0.461	magnetic
custody	trust	0.461	custodie
necessarily	trust	0.461	neapărat
partake	trust	0.461	ia parte
cautious	trust	0.461	precaut
consecration	trust	0.461	consacrare
courier	trust	0.461	curier
bank	trust	0.461	bancă
lesson	trust	0.461	lecţie
patriarchal	trust	0.461	patriarhal
eventually	trust	0.461	numărat
commerce	trust	0.461	comerţ
contains	trust	0.461	în cele din urmă
theological	trust	0.461	teologic
socially	trust	0.461	conţine
admitted	trust	0.461	admis
fortress	trust	0.461	fortăreață
cathedral	trust	0.455	catedrală
deputy	trust	0.453	adjunct
commonplace	trust	0.453	banal
puppy	trust	0.453	catelus
president	trust	0.453	presedinte
finally	trust	0.453	in cele din urma
governor	trust	0.453	guvernator
synergistic	trust	0.453	sinergică
excited	trust	0.453	excitat
encomium	trust	0.453	elogiu
chart	trust	0.453	diagramă
perceive	trust	0.453	percepe
insulation	trust	0.453	izolatie
present	trust	0.453	prezent
oasis	trust	0.453	oază
eagle	trust	0.453	vultur
exchange	trust	0.453	schimb valutar
foresee	trust	0.453	prevăd
strategist	trust	0.453	strateg
journeyman	trust	0.453	calfă
dawn	trust	0.453	zori
laud	trust	0.453	lauda
level	trust	0.453	nivel
chairwoman	trust	0.453	preşedintă
tradesmen	trust	0.445	din punct de vedere social
asserting	trust	0.445	afirmând
negotiate	trust	0.445	a negocia
sensual	trust	0.445	senzual
chocolate	trust	0.445	ciocolată
crew	trust	0.445	echipajul
remains	trust	0.445	ramane
dictum	trust	0.445	dicton
theorem	trust	0.445	teorema
sir	trust	0.445	domnule
employ	trust	0.445	angaja
usual	trust	0.445	ca de obicei
operation	trust	0.445	Operațiune
magnify	trust	0.445	amplifica
director	trust	0.445	director
formula	trust	0.445	formulă
chemist	trust	0.445	chimist
enliven	trust	0.445	anima
chancellor	trust	0.445	cancelar
orthodoxy	trust	0.445	ortodoxie
lodging	trust	0.445	cazare
exaltation	trust	0.445	exaltare
lord	trust	0.445	Lord
handbook	trust	0.445	manual
bridegroom	trust	0.445	mire
matters	trust	0.445	meseriaşi
orchestra	trust	0.445	orchestră
impart	trust	0.445	împărtășește
statistical	trust	0.445	statistic
indemnity	trust	0.445	despăgubire
governess	trust	0.438	guvernantă
imagination	trust	0.438	imaginație
butler	trust	0.438	majordom
conformity	trust	0.438	conformitate
digit	trust	0.438	cifră
comptroller	trust	0.438	controlor
economy	trust	0.438	economie
conveyancing	trust	0.438	transportarea
arbitrator	trust	0.438	arbitru
emphasize	trust	0.438	scoate in evidenta
exhaustive	trust	0.438	exhaustiv
abbot	trust	0.438	stareţ
atone	trust	0.438	ispăşi
cabinet	trust	0.438	cabinet
merci	trust	0.438	contează
tandem	trust	0.438	tandem
elite	trust	0.438	elită
inauguration	trust	0.438	inaugurare
elect	trust	0.438	alege
encore	trust	0.438	bis
villager	trust	0.438	sătean
oracle	trust	0.438	oracol
fate	trust	0.438	soarta
sun	trust	0.438	soare
pay	trust	0.430	a plati
base	trust	0.430	baza
bridal	trust	0.430	de mireasă
persuade	trust	0.430	convinge
lender	trust	0.430	creditor
playful	trust	0.430	jucăuş
occupant	trust	0.430	ocupant
impressionable	trust	0.430	impresionabil
resources	trust	0.430	resurse
repay	trust	0.430	rambursa
toughness	trust	0.430	duritate
rule	trust	0.430	regulă
elucidate	trust	0.430	elucida
utopian	trust	0.430	utopic
wealth	trust	0.430	bogatie
compact	trust	0.430	compact
errand	trust	0.430	misiune
simplify	trust	0.430	simplifica
neutrality	trust	0.430	neutralitate
count	trust	0.430	numara
grit	trust	0.430	pietriș
differential	trust	0.430	diferenţial
blanket	trust	0.430	pătură
hail	trust	0.430	grindină
deacon	trust	0.430	diacon
sentry	trust	0.430	santinelă
bequest	trust	0.430	moştenire
disclosed	trust	0.430	dezvăluite
cop	trust	0.430	poliţist
circle	trust	0.430	cerc
grammar	trust	0.430	gramatică
invite	trust	0.430	a invita
estimable	trust	0.430	estimabil
maintenance	trust	0.422	întreținere
supplication	trust	0.422	implorare
fixed	trust	0.422	fix
accountant	trust	0.422	contabil
sing	trust	0.422	cânta
eulogize	trust	0.422	elogia
easiest	trust	0.422	merci
dealings	trust	0.422	afaceri
axiom	trust	0.422	axiomă
enablement	trust	0.422	activare
diary	trust	0.422	jurnal
trading	trust	0.422	comercial
perennial	trust	0.422	perenă
primer	trust	0.422	grund
truss	trust	0.422	ferme
travel	trust	0.422	voiaj
apprentice	trust	0.422	ucenic
hymn	trust	0.422	imn
theocratic	trust	0.422	teocratic
forum	trust	0.422	forum
continue	trust	0.422	continua
supremacy	trust	0.422	supremaţie
wonderstruck	trust	0.422	mlk
probity	trust	0.422	probitate
parish	trust	0.422	parohie
treat	trust	0.422	trata
respite	trust	0.422	răgaz
dominion	trust	0.422	stăpânire
antiseptic	trust	0.422	antiseptic
assignee	trust	0.422	cesionar
reconsideration	trust	0.422	reconsiderare
intend	trust	0.422	intenționează
shopkeeper	trust	0.422	negustor
commodore	trust	0.414	comodor
fellas	trust	0.414	lesbiene
routine	trust	0.414	rutină
cash	trust	0.414	bani lichizi
labor	trust	0.414	muncă
offering	trust	0.414	ofranda
specialize	trust	0.414	se specializează
gazette	trust	0.414	gazeta
choir	trust	0.414	cor
cogent	trust	0.414	convingatoare
deference	trust	0.414	deferenţă
serve	trust	0.414	servi
leap	trust	0.414	salt
preservative	trust	0.414	conservant
akin	trust	0.414	înrudit
amortization	trust	0.414	amortizare
consort	trust	0.414	consort
salary	trust	0.414	salariu
incline	trust	0.414	înclinaţie
synod	trust	0.414	sinod
gate	trust	0.414	Poartă
conglomerate	trust	0.414	conglomerat
kudos	trust	0.414	Apreciere
reporter	trust	0.414	reporter
trainer	trust	0.414	antrenor
athlete	trust	0.414	atlet
privilege	trust	0.414	privilegiu
rapt	trust	0.414	răpită
transaction	trust	0.414	tranzacţie
radar	trust	0.406	radar
judged	trust	0.406	judecat
legislator	trust	0.406	legiuitor
dermatologist	trust	0.406	dermatolog
executor	trust	0.406	executor testamentar
system	trust	0.406	sistem
budget	trust	0.406	buget
trophy	trust	0.406	trofeu
tree	trust	0.406	copac
leisure	trust	0.406	agrement
fitting	trust	0.406	montaj
glorify	trust	0.406	glorifica
sanction	trust	0.406	sancţiune
reimbursement	trust	0.406	rambursare
extol	trust	0.406	preamări
patrol	trust	0.406	patrulare
nation	trust	0.406	naţiune
linguist	trust	0.406	lingvist
luxury	trust	0.406	luxos
abacus	trust	0.406	abac
gentry	trust	0.398	gentry
intense	trust	0.398	intens
neutral	trust	0.398	neutru
clearance	trust	0.398	clearance-ul
paths	trust	0.398	Ieremia
iron	trust	0.398	fier
ground	trust	0.398	sol
deluxe	trust	0.398	de lux
clan	trust	0.398	clan
climax	trust	0.398	punct culminant
electorate	trust	0.398	electoratul
merchandise	trust	0.398	mărfuri
favs	trust	0.398	cel mai usor
eulogy	trust	0.398	elogiu
yearning	trust	0.398	dor
explain	trust	0.398	explica
journalism	trust	0.398	jurnalism
nest	trust	0.398	cuib
parietal	trust	0.398	parietal
fain	trust	0.398	fain
pursue	trust	0.398	urmărește
popular	trust	0.398	popular
barter	trust	0.398	troc
glow	trust	0.398	strălucire
depository	trust	0.398	depozitar
quaint	trust	0.398	ciudat
follower	trust	0.391	adept
surrogate	trust	0.391	surogat
grin	trust	0.391	grimasă
accounts	trust	0.391	conturi
chandler	trust	0.391	chandler
star	trust	0.391	stea
regardless	trust	0.391	uimit
deal	trust	0.391	afacere
armory	trust	0.391	arsenal
messenger	trust	0.391	mesager
recline	trust	0.391	se înclină
escort	trust	0.391	escorta
stages	trust	0.391	băieți
translation	trust	0.391	traducere
eulogistic	trust	0.391	elogistic
intercession	trust	0.391	mijlocire
usher	trust	0.391	introduce
downright	trust	0.391	de-a dreptul
horse	trust	0.391	cal
paean	trust	0.391	paean
homie	trust	0.391	relancer
baggage	trust	0.391	Bagaj
cube	trust	0.391	cub
label	trust	0.383	eticheta
plaudit	trust	0.383	laude
lean	trust	0.383	a se sprijini
culinary	trust	0.383	culinar
larger	trust	0.383	mai mare
bartender	trust	0.383	barman
crisp	trust	0.383	crocant
faculty	trust	0.383	facultate
gage	trust	0.383	gage
curfew	trust	0.383	stare de asediu
fortune	trust	0.383	avere
bounty	trust	0.383	recompensă
leaning	trust	0.383	aplecat
reparation	trust	0.383	reparaţie
encomiastic	trust	0.383	elogios
series	trust	0.383	serie
edited	trust	0.383	poteci
possess	trust	0.383	poseda
someday	trust	0.383	favs
clapping	trust	0.375	aplauze
cover	trust	0.375	acoperi
sex	trust	0.375	sex
adjust	trust	0.375	regla
bouquet	trust	0.375	buchet
picnic	trust	0.375	picnic
personalities	trust	0.375	etape
assessor	trust	0.375	evaluator
differences	trust	0.375	diferențe
general	trust	0.375	general
confederate	trust	0.375	confederat
desires	trust	0.375	indiferent
cosmopolitan	trust	0.367	cosmopolit
manual	trust	0.367	manual
dogma	trust	0.367	dogmă
marine	trust	0.367	marin
pretty	trust	0.367	frumos
nestle	trust	0.367	cuibări
garrison	trust	0.367	garnizoană
throne	trust	0.367	tron
superstar	trust	0.367	superstar
senate	trust	0.367	senat
dolphin	trust	0.367	delfin
bursary	trust	0.367	bursă
disclaim	trust	0.367	declina
knickers	trust	0.367	chiloţi
collateral	trust	0.367	colateral
marrow	trust	0.367	măduvă
bargain	trust	0.367	afacere
magnet	trust	0.367	magnet
swell	trust	0.367	umfla
bailiff	trust	0.367	executorul judecătoresc
periodicity	trust	0.367	periodicitate
microscope	trust	0.367	microscop
money	trust	0.359	bani
green	trust	0.359	verde
lettered	trust	0.359	cu litere
fender	trust	0.359	aripă
promo	trust	0.359	promo
dance	trust	0.359	dans
phalanx	trust	0.359	falangă
privileged	trust	0.359	privilegiat
mortgagee	trust	0.359	creditor ipotecar
boomerang	trust	0.359	bumerang
eulogium	trust	0.359	elogiu
