English Word	Emotion	Emotion-Intensity-Score	Danish Word
faith	trust	0.742	tro
wholesome	trust	0.742	sund
heartfelt	trust	0.734	inderligt
unification	trust	0.734	forening
confirmation	trust	0.734	bekræftelse
protecting	trust	0.734	beskytter
reassurance	trust	0.734	forsikring
trustee	trust	0.734	administrator
supporter	trust	0.734	tilhænger
respectful	trust	0.734	respektfuldt
admirable	trust	0.734	beundringsværdig
fact	trust	0.727	faktum
friendship	trust	0.727	venskab
partners	trust	0.727	acceptere
confidentially	trust	0.727	fortroligt
confident	trust	0.727	selvsikker
equality	trust	0.727	lighed
alliance	trust	0.727	alliance
credential	trust	0.727	legitimationsoplysninger
believing	trust	0.727	troende
excellence	trust	0.727	fortræffelighed
agreement	trust	0.727	aftale
closeness	trust	0.719	nærhed
authenticate	trust	0.719	autentificere
virtuous	trust	0.719	dydige
intelligence	trust	0.719	intelligens
kindred	trust	0.719	slægtning
virtue	trust	0.719	dyd
honored	trust	0.719	hædret
justice	trust	0.711	retfærdighed
charitable	trust	0.711	velgørende
determination	trust	0.711	beslutsomhed
creditable	trust	0.711	kreditværdig
consistency	trust	0.711	konsistens
allegiance	trust	0.711	troskab
cooperation	trust	0.711	samarbejde
guarantee	trust	0.711	garanti
dedication	trust	0.711	dedikation
straightforward	trust	0.711	ligetil
cooperating	trust	0.711	samarbejder
reliable	trust	0.703	pålidelig
nurture	trust	0.703	pleje
mother	trust	0.703	mor
fulfilled	trust	0.703	opfyldt
admiration	trust	0.703	beundring
mentor	trust	0.703	mentor
guardianship	trust	0.703	værgemål
assurance	trust	0.703	forsikring
morality	trust	0.703	moral
motherhood	trust	0.703	moderskab
innocent	trust	0.703	uskyldig
reverence	trust	0.703	ærbødighed
sanctuary	trust	0.703	helligdom
friendliness	trust	0.703	venlighed
prepared	trust	0.703	forberedt
admire	trust	0.703	beundre
protected	trust	0.703	beskyttet
proof	trust	0.703	bevis
bodyguard	trust	0.695	livvagt
skillful	trust	0.695	dygtig
marriage	trust	0.695	ægteskab
allied	trust	0.695	allieret
morals	trust	0.695	moral
humanitarian	trust	0.695	humanitære
pact	trust	0.695	pagt
courage	trust	0.695	mod
accountable	trust	0.695	ansvarlig
agreeable	trust	0.695	behagelig
united	trust	0.695	forenet
indestructible	trust	0.695	uforgængelig
approving	trust	0.695	godkender
guardian	trust	0.695	værge
compassionate	trust	0.695	medfølende
scientist	trust	0.695	videnskabsmand
certified	trust	0.695	certificeret
pledge	trust	0.688	løfte
adviser	trust	0.688	rådgiver
authenticity	trust	0.688	autenticitet
understanding	trust	0.688	forståelse
secure	trust	0.688	sikker
guidance	trust	0.688	vejledning
monogamy	trust	0.688	monogami
valor	trust	0.688	tapperhed
solidity	trust	0.688	soliditet
perfection	trust	0.688	fuldkommenhed
believed	trust	0.688	troede
humanity	trust	0.688	menneskelighed
justifiable	trust	0.688	forsvarligt
competent	trust	0.688	kompetent
esteem	trust	0.688	agtelse
protector	trust	0.680	protektor
inspire	trust	0.680	inspirere
hope	trust	0.680	håber
strongest	trust	0.680	partnere
expertise	trust	0.680	ekspertise
humble	trust	0.680	ydmyg
indivisible	trust	0.680	udelelige
official	trust	0.680	officiel
affirm	trust	0.680	bekræfte
familiarity	trust	0.680	fortrolighed
confirmed	trust	0.680	bekræftet
diligence	trust	0.680	diligence
grandfather	trust	0.680	bedstefar
advocacy	trust	0.680	fortalervirksomhed
goodness	trust	0.680	godhed
commendable	trust	0.680	prisværdigt
acceptance	trust	0.680	accept
diplomatic	trust	0.680	diplomatisk
leader	trust	0.680	leder
confide	trust	0.680	betro
agreeing	trust	0.680	enig
approve	trust	0.680	godkende
professional	trust	0.680	professionel
elders	trust	0.680	ældre
confidential	trust	0.680	fortrolig
faultless	trust	0.672	fejlfri
believes	trust	0.672	accepteret
sanctify	trust	0.672	hellige
intelligent	trust	0.672	intelligent
safe	trust	0.672	sikker
accepted	trust	0.672	stærkeste
dignity	trust	0.672	værdighed
unwavering	trust	0.672	urokkelig
encyclopedia	trust	0.672	encyklopædi
mastery	trust	0.672	beherskelse
cohesive	trust	0.672	sammenhængende
harmoniously	trust	0.672	harmonisk
benevolence	trust	0.672	velvilje
healing	trust	0.672	helbredelse
accredited	trust	0.672	akkrediteret
covenant	trust	0.672	pagt
accountability	trust	0.664	ansvarlighed
team	trust	0.664	hold
authority	trust	0.664	myndighed
heroic	trust	0.664	heroisk
reliance	trust	0.664	afhængighed
expert	trust	0.664	ekspert
communicate	trust	0.664	kommunikere
spiritual	trust	0.664	åndelig
impeccable	trust	0.664	upåklagelig
specialist	trust	0.664	specialist
affirmatively	trust	0.664	bekræftende
proficient	trust	0.664	dygtig
fulfillment	trust	0.664	opfyldelse
advocate	trust	0.664	fortaler
disciple	trust	0.664	discipel
attestation	trust	0.664	attestation
merit	trust	0.664	fortjeneste
supporting	trust	0.664	støttende
ambassador	trust	0.664	ambassadør
guidebook	trust	0.664	guidebog
accept	trust	0.664	acceptere
strengthening	trust	0.661	styrkelse
holiness	trust	0.656	hellighed
facts	trust	0.656	fakta
warranty	trust	0.656	garanti
strength	trust	0.656	styrke
relationship	trust	0.656	forhold
defended	trust	0.656	forsvarede
constancy	trust	0.656	bestandighed
favorable	trust	0.656	gunstige
gentleman	trust	0.656	gentleman
counsel	trust	0.656	råd
scientific	trust	0.656	videnskabelig
structure	trust	0.656	struktur
elder	trust	0.656	ældre
excellent	trust	0.656	fremragende
achieve	trust	0.656	opnå
steadfast	trust	0.656	standhaftig
familiar	trust	0.656	velkendt
proficiency	trust	0.656	dygtighed
supports	trust	0.656	mener
counselor	trust	0.648	rådgiver
lovable	trust	0.648	elskelig
advisable	trust	0.648	tilrådeligt
agreed	trust	0.648	aftalt
heroism	trust	0.648	heltemod
rely	trust	0.648	stole på
uphold	trust	0.648	opretholde
brother	trust	0.648	bror
matrimony	trust	0.648	ægteskab
assuredly	trust	0.648	helt sikkert
peaceful	trust	0.648	fredelig
saint	trust	0.648	helgen
unconditionally	trust	0.648	accepterer
solidarity	trust	0.648	solidaritet
accepts	trust	0.648	bakker op
inspiration	trust	0.648	inspiration
noble	trust	0.648	adelig
successful	trust	0.648	vellykket
harmony	trust	0.648	harmoni
protective	trust	0.648	beskyttende
competency	trust	0.648	kompetence
comrade	trust	0.648	kammerat
academic	trust	0.648	akademisk
assist	trust	0.648	hjælpe
worthy	trust	0.643	værdig
benefactor	trust	0.641	velgører
credence	trust	0.641	troværdighed
confidence	trust	0.641	tillid
relationships	trust	0.641	betingelsesløst
ordained	trust	0.641	ordineret
legal	trust	0.641	gyldige
champion	trust	0.641	champion
lawful	trust	0.641	lovlig
durability	trust	0.641	holdbarhed
judiciary	trust	0.641	retsvæsen
doctor	trust	0.641	læge
loving	trust	0.641	kærlig
assure	trust	0.641	forsikre
establish	trust	0.641	etablere
mamma	trust	0.641	mamma
kind	trust	0.641	venlig
unity	trust	0.641	enhed
conscientious	trust	0.641	samvittighedsfuld
real	trust	0.641	ægte
coexist	trust	0.641	sameksistere
leading	trust	0.641	førende
teacher	trust	0.641	lærer
intimate	trust	0.634	intim
brotherly	trust	0.633	broderlig
physician	trust	0.633	læge
judicial	trust	0.633	retslige
saintly	trust	0.633	hellig
aspiration	trust	0.633	forhåbning
conscience	trust	0.633	samvittighed
therapeutic	trust	0.633	terapeutisk
fidelity	trust	0.633	Troskab
soundness	trust	0.633	forsvarlighed
important	trust	0.633	vigtig
homage	trust	0.633	hyldest
legitimacy	trust	0.633	legitimitet
fortitude	trust	0.633	mod
deepest	trust	0.633	relationer
approved	trust	0.633	godkendt
courageous	trust	0.633	modig
devotional	trust	0.633	andagt
endorse	trust	0.633	godkende
backbone	trust	0.633	rygrad
authorize	trust	0.633	bemyndige
practiced	trust	0.633	øvet
sanctification	trust	0.633	helliggørelse
hopeful	trust	0.633	håbefuld
convincing	trust	0.633	overbevisende
bless	trust	0.633	velsigne
angel	trust	0.625	Engel
authorization	trust	0.625	bemyndigelse
assured	trust	0.625	sikret
purify	trust	0.625	rense
caretaker	trust	0.625	vicevært
regard	trust	0.625	hensyn
profound	trust	0.625	dybtgående
achievement	trust	0.625	præstation
evident	trust	0.625	indlysende
positivity	trust	0.625	positivitet
communication	trust	0.625	meddelelse
professorship	trust	0.625	professorat
blessing	trust	0.625	velsignelse
beliefs	trust	0.625	dybeste
encourage	trust	0.625	tilskynde
fireman	trust	0.625	brandmand
majestic	trust	0.625	majestætisk
civilized	trust	0.625	civiliseret
certify	trust	0.625	attestere
wonderful	trust	0.625	vidunderlig
engaged	trust	0.625	beskæftiget
accurate	trust	0.625	nøjagtig
approvement	trust	0.617	godkendelse
optimism	trust	0.617	optimisme
planning	trust	0.617	planlægning
believer	trust	0.617	troende
advice	trust	0.617	råd
commend	trust	0.617	rose
gospel	trust	0.617	evangelium
objective	trust	0.617	objektiv
rational	trust	0.617	rationel
cherish	trust	0.617	værdsætte
constantly	trust	0.617	konstant
haven	trust	0.617	tilflugtssted
fundamental	trust	0.617	grundlæggende
bedrock	trust	0.617	grundfjeldet
accord	trust	0.617	aftale
triumphant	trust	0.617	Triumferende
surety	trust	0.617	kautionist
testament	trust	0.617	testamente
absolution	trust	0.617	absolution
truce	trust	0.617	våbenstilstand
reassure	trust	0.617	berolige
appreciation	trust	0.617	påskønnelse
qualities	trust	0.617	kvaliteter
passionate	trust	0.617	lidenskabelig
good	trust	0.617	godt
unimpeachable	trust	0.617	uangribelig
corroborate	trust	0.617	bekræfte
thoughtful	trust	0.617	tankevækkende
heroine	trust	0.617	heltinde
teach	trust	0.617	underviser
god	trust	0.617	Gud
attentive	trust	0.617	opmærksom
scripture	trust	0.609	skriften
civilization	trust	0.609	civilisation
magnificence	trust	0.609	storslåethed
recommend	trust	0.609	anbefale
progression	trust	0.609	progression
steward	trust	0.609	steward
purification	trust	0.609	oprensning
patron	trust	0.609	protektor
praiseworthy	trust	0.609	prisværdigt
heal	trust	0.609	hele
considerate	trust	0.609	hensynsfuld
blessings	trust	0.609	velsignelser
mediator	trust	0.609	mægler
babysitter	trust	0.609	barnepige
notary	trust	0.609	notar
awareness	trust	0.609	opmærksomhed
vetted	trust	0.609	overbevisninger
excel	trust	0.609	Excel
happy	trust	0.609	lykkelig
praise	trust	0.609	ros
brilliant	trust	0.609	strålende
liking	trust	0.609	kan lide
definitive	trust	0.609	endeligt
comfort	trust	0.609	komfort
officer	trust	0.609	officer
peace	trust	0.602	fred
serenity	trust	0.602	sindsro
unquestionable	trust	0.602	utvivlsomt
embrace	trust	0.602	omfavne
identify	trust	0.602	identificere
inspired	trust	0.602	inspireret
steady	trust	0.602	stabil
nun	trust	0.602	nonne
guarded	trust	0.602	bevogtet
symmetry	trust	0.602	symmetri
mainstay	trust	0.602	grundpille
fulfill	trust	0.602	opfylde
humility	trust	0.602	ydmyghed
helpful	trust	0.602	nyttig
transcendence	trust	0.602	transcendens
unconditional	trust	0.602	ubetinget
brave	trust	0.602	modig
brighten	trust	0.602	lysne
experienced	trust	0.602	erfarne
enlightenment	trust	0.602	oplysning
sympathetic	trust	0.602	sympatisk
witness	trust	0.602	vidne
vigilant	trust	0.594	på vagt
ministry	trust	0.594	ministerium
admiral	trust	0.594	admiral
vigilance	trust	0.594	årvågenhed
depend	trust	0.594	afhænge af
generosity	trust	0.594	generøsitet
befriend	trust	0.594	blive ven
complimentary	trust	0.594	gratis
assessment	trust	0.594	vurdering
fairly	trust	0.594	retfærdigt
enlighten	trust	0.594	oplyse
strengthen	trust	0.594	styrke
nurse	trust	0.594	amme
endowment	trust	0.594	begavelse
visionary	trust	0.594	visionær
praised	trust	0.594	rost
eminence	trust	0.594	eminens
marry	trust	0.594	gifte
generous	trust	0.594	gavmild
gratitude	trust	0.594	taknemmelighed
sage	trust	0.594	salvie
tranquility	trust	0.594	ro
openly	trust	0.594	åbent
grant	trust	0.594	give
spouse	trust	0.594	ægtefælle
philanthropic	trust	0.594	filantropisk
regent	trust	0.594	regent
substantiate	trust	0.594	underbygge
commendation	trust	0.594	ros
council	trust	0.594	råd
efficient	trust	0.594	effektiv
sweetheart	trust	0.589	kæreste
bylaw	trust	0.586	vedtægt
magnificent	trust	0.586	storslået
designation	trust	0.586	betegnelse
godly	trust	0.586	gudfrygtige
seniority	trust	0.586	anciennitet
conservation	trust	0.586	bevarelse
educational	trust	0.586	pædagogisk
rooted	trust	0.586	rodfæstet
inheritance	trust	0.586	arv
diplomacy	trust	0.586	diplomati
mate	trust	0.586	makker
convince	trust	0.586	overbevise
unfailing	trust	0.586	usvigelig
share	trust	0.586	del
monk	trust	0.586	munk
constitutional	trust	0.586	konstitutionelle
lovely	trust	0.586	dejlig
compliance	trust	0.586	overholdelse
attest	trust	0.586	bevidne
victory	trust	0.586	sejr
serene	trust	0.586	fredfyldt
checklist	trust	0.586	tjekliste
husbandry	trust	0.586	husholdning
enjoying	trust	0.586	nyder
revere	trust	0.586	ære
tribe	trust	0.586	stamme
meritorious	trust	0.586	fortjenstfulde
joyful	trust	0.586	glad
delegate	trust	0.586	delegeret
helper	trust	0.586	hjælper
angelic	trust	0.586	engleagtig
ambition	trust	0.586	ambition
father	trust	0.586	far
acclaim	trust	0.586	anerkendelse
testimony	trust	0.586	vidnesbyrd
collectively	trust	0.586	kollektivt
sobriety	trust	0.586	ædruelighed
prestige	trust	0.586	prestige
firmness	trust	0.586	fasthed
structural	trust	0.578	strukturel
impartiality	trust	0.578	upartiskhed
navigator	trust	0.578	navigator
judge	trust	0.578	dommer
shelter	trust	0.578	ly
coexisting	trust	0.578	sameksisterende
unquestioned	trust	0.578	ubestridt
careful	trust	0.578	forsigtig
obey	trust	0.578	adlyde
professor	trust	0.578	professor
convinced	trust	0.578	overbevist
communion	trust	0.578	nadver
cheerfulness	trust	0.578	munterhed
inviting	trust	0.578	indbydende
irrefutable	trust	0.578	uigendrivelig
commandant	trust	0.578	kommandant
smile	trust	0.578	smil
authoritative	trust	0.578	autoritative
philanthropist	trust	0.578	filantrop
legalized	trust	0.578	legaliseret
adore	trust	0.578	tilbede
upright	trust	0.578	oprejst
revival	trust	0.578	vækkelse
dutiful	trust	0.578	pligtopfyldende
watchdog	trust	0.578	vagthund
apostle	trust	0.570	apostel
volunteers	trust	0.570	frivillige
immaculate	trust	0.570	ulastelig
adhering	trust	0.570	vedhængende
unquestionably	trust	0.570	utvivlsomt
advise	trust	0.570	rådgive
punctual	trust	0.570	punktlig
consult	trust	0.570	konsultere
ordinance	trust	0.570	forordning
complement	trust	0.570	komplement
modest	trust	0.570	beskeden
everlasting	trust	0.570	evigt
compass	trust	0.570	kompas
heavenly	trust	0.570	himmelske
determinate	trust	0.570	beslutte
counsellor	trust	0.570	rådgiver
abundance	trust	0.570	overflod
guide	trust	0.570	guide
earned	trust	0.570	undersøgt
pedigree	trust	0.570	stamtavle
relative	trust	0.570	i forhold
principal	trust	0.570	rektor
plausible	trust	0.570	plausible
collaborator	trust	0.570	samarbejdspartner
connective	trust	0.570	forbindende
corroboration	trust	0.570	bekræftelse
insure	trust	0.570	forsikre
pilot	trust	0.570	pilot
unequivocal	trust	0.570	utvetydigt
matron	trust	0.570	matrone
cuddle	trust	0.570	kæle
measured	trust	0.570	målt
fort	trust	0.562	fort
treasurer	trust	0.562	kasserer
apostolic	trust	0.562	apostolisk
save	trust	0.562	Gemme
frankness	trust	0.562	ærlighed
insight	trust	0.562	indsigt
admit	trust	0.562	indrømme
earn	trust	0.562	tjene
remarkable	trust	0.562	bemærkelsesværdig
strong	trust	0.562	stærk
content	trust	0.562	indhold
vitality	trust	0.562	vitalitet
prize	trust	0.562	præmie
vigorous	trust	0.562	energisk
congregation	trust	0.562	menighed
uplift	trust	0.562	opløftning
spotless	trust	0.562	pletfri
devout	trust	0.562	troende
soothing	trust	0.562	beroligende
miracle	trust	0.562	mirakel
cohesion	trust	0.562	samhørighed
lovemaking	trust	0.562	elske
curable	trust	0.562	helbredes
pleasant	trust	0.562	behagelig
jury	trust	0.562	jury
pertinent	trust	0.562	relevant
succeeding	trust	0.562	lykkes
concordance	trust	0.562	overensstemmelse
jurist	trust	0.562	jurist
applaud	trust	0.562	klappe
ordination	trust	0.562	ordination
compensate	trust	0.562	kompensere
patience	trust	0.555	tålmodighed
mediate	trust	0.555	mægle
coach	trust	0.555	træner
illumination	trust	0.555	belysning
cultivate	trust	0.555	dyrke
providing	trust	0.555	at sørge for
precedence	trust	0.555	forrang
exalt	trust	0.555	ophøje
succeed	trust	0.555	lykkes
inclusion	trust	0.555	inklusion
meditate	trust	0.555	meditere
coalesce	trust	0.555	flyder sammen
betrothed	trust	0.555	forlovet
midwife	trust	0.555	jordemoder
veteran	trust	0.555	veteran
destined	trust	0.555	skæbnebestemt
auditor	trust	0.555	revisor
privacy	trust	0.555	privatliv
restorative	trust	0.555	genoprettende
influential	trust	0.555	indflydelsesrig
impartial	trust	0.555	upartisk
discretion	trust	0.555	skøn
foresight	trust	0.555	fremsyn
congruence	trust	0.555	overensstemmelsen
worship	trust	0.555	tilbede
constant	trust	0.555	konstant
reunion	trust	0.555	genforening
intuition	trust	0.555	intuition
reconciliation	trust	0.555	forsoning
ambulance	trust	0.555	ambulance
defender	trust	0.555	forsvarer
greatness	trust	0.555	storhed
buddy	trust	0.555	kammerat
vote	trust	0.555	stemme
physicist	trust	0.555	fysiker
prophet	trust	0.555	profet
prevalent	trust	0.547	udbredt
eyewitness	trust	0.547	øjenvidne
durable	trust	0.547	holdbar
prudent	trust	0.547	forsigtig
securities	trust	0.547	værdipapirer
salvation	trust	0.547	frelse
govern	trust	0.547	styre
law	trust	0.547	lov
proud	trust	0.547	stolt
cheer	trust	0.547	opmuntre
reinforcement	trust	0.547	forstærkning
promises	trust	0.547	tjent
invocation	trust	0.547	påkaldelse
provide	trust	0.547	give
friendly	trust	0.547	venlige
commanding	trust	0.547	kommanderende
temperate	trust	0.547	tempereret
conciliation	trust	0.547	forlig
convent	trust	0.547	kloster
heritage	trust	0.547	arv
independence	trust	0.547	uafhængighed
rejoice	trust	0.547	Glæd dig
engaging	trust	0.547	engagerende
readiness	trust	0.547	beredskab
registry	trust	0.547	registreringsdatabasen
statement	trust	0.547	udmelding
liberty	trust	0.547	frihed
forgive	trust	0.547	tilgive
ancestral	trust	0.547	forfædres
impenetrable	trust	0.547	uigennemtrængeligt
choices	trust	0.539	løfter
psalms	trust	0.539	salmer
majority	trust	0.539	flertal
antidote	trust	0.539	modgift
tantamount	trust	0.539	ensbetydende med
perfect	trust	0.539	Perfekt
regularity	trust	0.539	regelmæssighed
chronicle	trust	0.539	krønike
ensemble	trust	0.539	ensemble
applause	trust	0.539	bifald
obedience	trust	0.539	lydighed
aspiring	trust	0.539	aspirerende
watchman	trust	0.539	vægter
inimitable	trust	0.539	uforlignelig
chastity	trust	0.539	kyskhed
architecture	trust	0.539	arkitektur
stamina	trust	0.539	udholdenhed
delightful	trust	0.539	dejlig
exalted	trust	0.539	ophøjet
relevant	trust	0.539	relevant
