English Word	Emotion	Emotion-Intensity-Score	Swahili Word
decoy	surprise	0.492	kudanganya
infarct	surprise	0.492	infarct
greatness	surprise	0.492	ukuu
exigent	surprise	0.492	exigent
prick	surprise	0.484	chomo
variable	surprise	0.484	kutofautiana
curiosity	surprise	0.484	udadisi
daemon	surprise	0.484	daemoni
inexpressible	surprise	0.484	isiyoelezeka
magician	surprise	0.484	mchawi
underestimate	surprise	0.484	dharau
fanfare	surprise	0.484	ushabiki
horde	surprise	0.484	jeshi
zeal	surprise	0.484	bidii
incident	surprise	0.477	tukio
illumination	surprise	0.477	mwangaza
chicane	surprise	0.477	chicane
sneeze	surprise	0.477	kupiga chafya
subversive	surprise	0.477	mpinduzi
gawk	surprise	0.477	shika
fortune	surprise	0.477	bahati
strange	surprise	0.477	ajabu
dreadfully	surprise	0.477	kwa kutisha
unguarded	surprise	0.477	bila kulindwa
prowl	surprise	0.469	prowl
reversal	surprise	0.469	kugeuza
wizard	surprise	0.469	mchawi
rapid	surprise	0.469	haraka
leery	surprise	0.469	leery
break	surprise	0.461	mapumziko
slip	surprise	0.461	kuteleza
divergent	surprise	0.461	tofauti
hilarious	surprise	0.461	ya kufurahisha
coincidence	surprise	0.461	bahati mbaya
subito	surprise	0.461	subito
overestimate	surprise	0.453	kukadiria kupita kiasi
ordeal	surprise	0.453	shida
evanescence	surprise	0.453	uzembe
merriment	surprise	0.453	furaha
raffle	surprise	0.453	bahati nasibu
winning	surprise	0.453	kushinda
wonderful	surprise	0.453	ajabu
hoax	surprise	0.453	utapeli
confession	surprise	0.453	ungamo
splendid	surprise	0.445	kifalme
stound	surprise	0.445	kusimama
perchance	surprise	0.445	uwezekano
excel	surprise	0.445	bora
enthusiast	surprise	0.445	mwenye shauku
gambling	surprise	0.445	kamari
feat	surprise	0.445	feat
laughter	surprise	0.445	kicheko
brighten	surprise	0.438	kuangaza
unique	surprise	0.438	kipekee
senseless	surprise	0.438	asiye na maana
changeable	surprise	0.438	kubadilika
splendor	surprise	0.438	fahari
rapt	surprise	0.438	rap
unintentional	surprise	0.438	bila kukusudia
fascination	surprise	0.430	kuvutia
trepidation	surprise	0.430	woga
lawsuit	surprise	0.430	kesi
gift	surprise	0.430	zawadi
stealthy	surprise	0.430	mwizi
fiesta	surprise	0.430	Fiesta
intrigue	surprise	0.430	fitina
delighted	surprise	0.430	furaha
judgment	surprise	0.422	hukumu
stealth	surprise	0.422	siri
enchant	surprise	0.422	mchawi
originality	surprise	0.422	uhalisi
riddle	surprise	0.422	kitendawili
quicksilver	surprise	0.422	fedha ya haraka
illegitimate	surprise	0.414	haramu
experiment	surprise	0.414	majaribio
elusive	surprise	0.414	kutowezekana
syncope	surprise	0.414	syncope
liberation	surprise	0.414	ukombozi
spirits	surprise	0.414	roho
perjury	surprise	0.414	uwongo
veracity	surprise	0.414	ukweli
parade	surprise	0.406	gwaride
applause	surprise	0.406	makofi
inspired	surprise	0.406	aliongoza
allure	surprise	0.406	kuvutia
eager	surprise	0.406	hamu
gambler	surprise	0.406	mcheza kamari
fete	surprise	0.406	sherehe
divorce	surprise	0.398	talaka
guess	surprise	0.398	nadhani
princely	surprise	0.398	kifalme
burlesque	surprise	0.398	burlesque
secrecy	surprise	0.398	usiri
incontinence	surprise	0.391	kutoweza kujizuia
peri	surprise	0.391	peri
cheerful	surprise	0.391	mchangamfu
hermaphrodite	surprise	0.391	hermaphrodite
supremacy	surprise	0.391	ukuu
aspiration	surprise	0.391	hamu
buck	surprise	0.383	pesa
lose	surprise	0.383	kupoteza
cadaver	surprise	0.383	kada
crowning	surprise	0.383	kuvikwa taji
praiseworthy	surprise	0.383	yenye kusifiwa
inheritance	surprise	0.383	urithi
score	surprise	0.383	alama
gulp	surprise	0.375	gugumia
camouflaged	surprise	0.375	iliyofichwa
advance	surprise	0.375	mapema
succeed	surprise	0.375	kufanikiwa
frisky	surprise	0.375	frisky
mystic	surprise	0.375	fumbo
compliment	surprise	0.375	pongezi
hope	surprise	0.367	matumaini
joker	surprise	0.367	mcheshi
sparkle	surprise	0.367	kung'aa
excavation	surprise	0.367	kuchimba
sensual	surprise	0.367	ya kimwili
entertainment	surprise	0.359	burudani
feeling	surprise	0.359	hisia
modify	surprise	0.352	rekebisha
blessings	surprise	0.352	baraka
newcomer	surprise	0.352	mgeni
obit	surprise	0.352	obit
postponement	surprise	0.352	kuahirishwa
award	surprise	0.352	tuzo
clown	surprise	0.352	mcheshi
highest	surprise	0.344	ya juu zaidi
hero	surprise	0.344	shujaa
glorify	surprise	0.344	tukuzeni
proficiency	surprise	0.344	ustadi
start	surprise	0.344	kuanza
wonderfully	surprise	0.344	ajabu
celebrity	surprise	0.344	mtu Mashuhuri
rekindle	surprise	0.336	kuwasha upya
optimism	surprise	0.336	matumaini
sanctify	surprise	0.336	kutakasa
unbeaten	surprise	0.336	bila kushindwa
prodigious	surprise	0.336	ajabu
grin	surprise	0.336	tabasamu
memorable	surprise	0.336	kukumbukwa
warned	surprise	0.336	alionya
dissolution	surprise	0.336	kufutwa
hypertrophy	surprise	0.328	hypertrophy
admiration	surprise	0.328	pongezi
examination	surprise	0.320	uchunguzi
angel	surprise	0.320	malaika
present	surprise	0.320	sasa
catch	surprise	0.320	kukamata
hap	surprise	0.320	hap
saint	surprise	0.312	mtakatifu
embrace	surprise	0.312	kukumbatia
flirt	surprise	0.312	kutania
puma	surprise	0.312	puma
kiss	surprise	0.312	busu
liberty	surprise	0.312	uhuru
scrimmage	surprise	0.312	scrimmage
treat	surprise	0.312	kutibu
inaffable	surprise	0.312	isiyoelezeka
occasional	surprise	0.312	Mara kwa mara
dismissal	surprise	0.312	kufukuzwa kazi
perfection	surprise	0.305	ukamilifu
saintly	surprise	0.305	mtakatifu
gratify	surprise	0.305	kuridhisha
generosity	surprise	0.305	ukarimu
sally	surprise	0.305	sally
palpable	surprise	0.297	inayoeleweka
finally	surprise	0.297	hatimaye
differently	surprise	0.297	tofauti
polarity	surprise	0.297	polarity
ceremony	surprise	0.297	sherehe
favorable	surprise	0.297	nzuri
larger	surprise	0.297	kubwa zaidi
warn	surprise	0.297	onya
medal	surprise	0.289	medali
romance	surprise	0.289	mapenzi
inviting	surprise	0.289	kukaribisha
greeting	surprise	0.289	salamu
resignation	surprise	0.281	kujiuzulu
accolade	surprise	0.281	sifa
labor	surprise	0.281	kazi
candid	surprise	0.281	wazi
trip	surprise	0.281	safari
stare	surprise	0.273	tazama
admire	surprise	0.266	admire
glimmer	surprise	0.266	mng'aro
playful	surprise	0.266	mwenye kucheza
somatic	surprise	0.266	somatic
festival	surprise	0.266	tamasha
mimicry	surprise	0.266	kuiga
insolvency	surprise	0.266	ufilisi
immerse	surprise	0.266	tumbukiza
invite	surprise	0.266	kukaribisha
compensate	surprise	0.266	fidia
receiving	surprise	0.258	kupokea
complement	surprise	0.258	kamilisha
chuckle	surprise	0.258	cheki
laugh	surprise	0.258	Cheka
hypothesis	surprise	0.258	hypothesis
honeymoon	surprise	0.250	honeymoon
opera	surprise	0.242	opera
pleasant	surprise	0.242	kupendeza
marry	surprise	0.242	kuoa
independence	surprise	0.242	uhuru
chant	surprise	0.234	wimbo
holiness	surprise	0.234	utakatifu
assessment	surprise	0.234	tathmini
rhythmical	surprise	0.234	wenye utungo
hopeful	surprise	0.234	mwenye matumaini
leave	surprise	0.234	kuondoka
trophy	surprise	0.234	nyara
deal	surprise	0.227	mpango
procession	surprise	0.227	maandamano
placard	surprise	0.227	bango
shopping	surprise	0.219	ununuzi
musical	surprise	0.219	ya muziki
cherish	surprise	0.219	thamini
good	surprise	0.219	nzuri
dawn	surprise	0.211	alfajiri
simplify	surprise	0.211	Rahisisha
shell	surprise	0.211	ganda
morals	surprise	0.203	maadili
money	surprise	0.203	pesa
nullify	surprise	0.203	kubatilisha
purity	surprise	0.203	usafi
sweet	surprise	0.203	tamu
synchronize	surprise	0.195	landanisha
precious	surprise	0.195	ya thamani
humanitarian	surprise	0.195	ya kibinadamu
preservative	surprise	0.195	kihifadhi
unfulfilled	surprise	0.195	haijatimizwa
obliging	surprise	0.188	kulazimisha
singularly	surprise	0.188	umoja
graduation	surprise	0.180	kuhitimu
foresee	surprise	0.180	tazama
pray	surprise	0.180	omba
lovely	surprise	0.180	kupendeza
thirst	surprise	0.172	kiu
mouth	surprise	0.172	mdomo
youth	surprise	0.172	vijana
sun	surprise	0.172	jua
art	surprise	0.172	sanaa
goodness	surprise	0.164	wema
latent	surprise	0.156	latent
visor	surprise	0.156	visor
overdue	surprise	0.156	imechelewa
practiced	surprise	0.156	mazoezi
loyal	surprise	0.148	mwaminifu
expect	surprise	0.148	tarajia
wireless	surprise	0.148	wireless
destination	surprise	0.148	marudio
infant	surprise	0.141	mtoto mchanga
cream	surprise	0.141	cream
slush	surprise	0.141	uvivu
quote	surprise	0.141	nukuu
playground	surprise	0.133	uwanja wa michezo
vote	surprise	0.125	piga kura
teach	surprise	0.125	fundisha
organization	surprise	0.125	shirika
dolphin	surprise	0.117	pomboo
weight	surprise	0.117	uzito
smile	surprise	0.117	tabasamu
sisterhood	surprise	0.109	udada
cable	surprise	0.109	kebo
sunny	surprise	0.102	jua
steady	surprise	0.094	thabiti
peaceful	surprise	0.086	yenye amani
spa	surprise	0.086	spa
leisure	surprise	0.086	burudani
picnic	surprise	0.078	picnic
tree	surprise	0.078	mti
worm	surprise	0.055	mdudu
truthfulness	trust	0.906	ukweli
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	mwaminifu
honor	trust	0.844	heshima
honesty	trust	0.844	uaminifu
honest	trust	0.844	mwaminifu
truth	trust	0.844	ukweli
truthful	trust	0.836	mkweli
trusting	trust	0.836	kuaminiana
brotherhood	trust	0.820	undugu
entrust	trust	0.812	kabidhi
committed	trust	0.805	kujitolea
loyalty	trust	0.805	uaminifu
integrity	trust	0.805	uadilifu
honorable	trust	0.805	heshima
trust	trust	0.805	uaminifu
credibility	trust	0.805	uaminifu
faithful	trust	0.797	mwaminifu
sincere	trust	0.797	mkweli
partnership	trust	0.789	ushirikiano
responsible	trust	0.789	kuwajibika
true	trust	0.789	kweli
wisdom	trust	0.789	hekima
verification	trust	0.781	uthibitishaji
cooperative	trust	0.781	ushirika
vow	trust	0.781	kiapo
oath	trust	0.781	kiapo
respectable	trust	0.773	heshima
sisterhood	trust	0.773	udada
hero	trust	0.773	shujaa
credible	trust	0.773	kuaminika
promise	trust	0.773	ahadi
verified	trust	0.773	imethibitishwa
qualified	trust	0.766	waliohitimu
authentication	trust	0.766	uthibitisho
respected	trust	0.766	kuheshimiwa
compassion	trust	0.759	huruma
approval	trust	0.758	ruhusa
moral	trust	0.758	maadili
reliability	trust	0.758	kutegemewa
trusts	trust	0.758	kuaminiwa
safekeeping	trust	0.758	uhifadhi
reputable	trust	0.758	mwenye sifa nzuri
love	trust	0.758	upendo
friend	trust	0.750	rafiki
stable	trust	0.750	imara
authentic	trust	0.750	halisi
competence	trust	0.750	uwezo
safeguard	trust	0.750	kulinda
companion	trust	0.750	mwenzi
advised	trust	0.750	alishauri
respect	trust	0.750	heshima
loyal	trust	0.750	mwaminifu
genuine	trust	0.750	halisi
friendships	trust	0.750	amana
ally	trust	0.750	mshirika
proven	trust	0.742	kuthibitishwa
freedom	trust	0.742	uhuru
respects	trust	0.742	heshima
accepting	trust	0.742	urafiki
faith	trust	0.742	imani
wholesome	trust	0.742	yenye afya
heartfelt	trust	0.734	ya moyoni
unification	trust	0.734	umoja
confirmation	trust	0.734	uthibitisho
protecting	trust	0.734	kulinda
reassurance	trust	0.734	uhakikisho
trustee	trust	0.734	mdhamini
supporter	trust	0.734	msaidizi
respectful	trust	0.734	heshima
admirable	trust	0.734	ya kupendeza
fact	trust	0.727	ukweli
friendship	trust	0.727	urafiki
partners	trust	0.727	kukubali
confidentially	trust	0.727	kwa siri
confident	trust	0.727	kujiamini
equality	trust	0.727	usawa
alliance	trust	0.727	Muungano
credential	trust	0.727	sifa
believing	trust	0.727	kuamini
excellence	trust	0.727	ubora
agreement	trust	0.727	makubaliano
closeness	trust	0.719	ukaribu
authenticate	trust	0.719	thibitisha
virtuous	trust	0.719	wema
intelligence	trust	0.719	akili
kindred	trust	0.719	jamaa
virtue	trust	0.719	wema
honored	trust	0.719	kuheshimiwa
justice	trust	0.711	haki
charitable	trust	0.711	hisani
determination	trust	0.711	uamuzi
creditable	trust	0.711	ya kukopeshwa
consistency	trust	0.711	uthabiti
allegiance	trust	0.711	utii
cooperation	trust	0.711	ushirikiano
guarantee	trust	0.711	dhamana
dedication	trust	0.711	kujitolea
straightforward	trust	0.711	moja kwa moja
cooperating	trust	0.711	kushirikiana
reliable	trust	0.703	kuaminika
nurture	trust	0.703	kulea
mother	trust	0.703	mama
fulfilled	trust	0.703	imetimia
admiration	trust	0.703	pongezi
mentor	trust	0.703	mshauri
guardianship	trust	0.703	ulezi
assurance	trust	0.703	uhakika
morality	trust	0.703	maadili
motherhood	trust	0.703	uzazi
innocent	trust	0.703	wasio na hatia
reverence	trust	0.703	heshima
sanctuary	trust	0.703	patakatifu
friendliness	trust	0.703	urafiki
prepared	trust	0.703	tayari
admire	trust	0.703	admire
protected	trust	0.703	kulindwa
proof	trust	0.703	ushahidi
bodyguard	trust	0.695	mlinzi
skillful	trust	0.695	mwenye ustadi
marriage	trust	0.695	ndoa
allied	trust	0.695	washirika
morals	trust	0.695	maadili
humanitarian	trust	0.695	ya kibinadamu
pact	trust	0.695	mkataba
courage	trust	0.695	ujasiri
accountable	trust	0.695	kuwajibika
agreeable	trust	0.695	yanayokubalika
united	trust	0.695	umoja
indestructible	trust	0.695	isiyoweza kuharibika
approving	trust	0.695	kuidhinisha
guardian	trust	0.695	mlezi
compassionate	trust	0.695	mwenye huruma
scientist	trust	0.695	mwanasayansi
certified	trust	0.695	kuthibitishwa
pledge	trust	0.688	ahadi
adviser	trust	0.688	mshauri
authenticity	trust	0.688	uhalisi
understanding	trust	0.688	ufahamu
secure	trust	0.688	salama
guidance	trust	0.688	mwongozo
monogamy	trust	0.688	ndoa ya mke mmoja
valor	trust	0.688	ushujaa
solidity	trust	0.688	uimara
perfection	trust	0.688	ukamilifu
believed	trust	0.688	aliamini
humanity	trust	0.688	ubinadamu
justifiable	trust	0.688	kuhalalishwa
competent	trust	0.688	wenye uwezo
esteem	trust	0.688	heshima
protector	trust	0.680	mlinzi
inspire	trust	0.680	kuhamasisha
hope	trust	0.680	matumaini
strongest	trust	0.680	washirika
expertise	trust	0.680	utaalamu
humble	trust	0.680	mnyenyekevu
indivisible	trust	0.680	isiyogawanyika
official	trust	0.680	rasmi
affirm	trust	0.680	thibitisha
familiarity	trust	0.680	kufahamiana
confirmed	trust	0.680	imethibitishwa
diligence	trust	0.680	bidii
grandfather	trust	0.680	babu
advocacy	trust	0.680	utetezi
goodness	trust	0.680	wema
commendable	trust	0.680	ya kupongezwa
acceptance	trust	0.680	kukubalika
diplomatic	trust	0.680	kidiplomasia
leader	trust	0.680	kiongozi
confide	trust	0.680	jiamini
agreeing	trust	0.680	kukubaliana
approve	trust	0.680	kuidhinisha
professional	trust	0.680	mtaalamu
elders	trust	0.680	wazee
confidential	trust	0.680	siri
faultless	trust	0.672	isiyo na dosari
believes	trust	0.672	kukubaliwa
sanctify	trust	0.672	kutakasa
intelligent	trust	0.672	mwenye akili
safe	trust	0.672	salama
accepted	trust	0.672	nguvu zaidi
dignity	trust	0.672	heshima
unwavering	trust	0.672	isiyoyumba
encyclopedia	trust	0.672	ensaiklopidia
mastery	trust	0.672	umahiri
cohesive	trust	0.672	kushikamana
harmoniously	trust	0.672	kwa upatanifu
benevolence	trust	0.672	wema
healing	trust	0.672	uponyaji
accredited	trust	0.672	iliyoidhinishwa
covenant	trust	0.672	agano
accountability	trust	0.664	uwajibikaji
team	trust	0.664	timu
authority	trust	0.664	mamlaka
heroic	trust	0.664	kishujaa
reliance	trust	0.664	kutegemewa
expert	trust	0.664	mtaalam
communicate	trust	0.664	kuwasiliana
spiritual	trust	0.664	kiroho
impeccable	trust	0.664	asiye na kasoro
specialist	trust	0.664	mtaalamu
affirmatively	trust	0.664	kwa uthibitisho
proficient	trust	0.664	ujuzi
fulfillment	trust	0.664	utimilifu
advocate	trust	0.664	mtetezi
disciple	trust	0.664	mwanafunzi
attestation	trust	0.664	uthibitisho
merit	trust	0.664	sifa
supporting	trust	0.664	kuunga mkono
ambassador	trust	0.664	balozi
guidebook	trust	0.664	kitabu cha mwongozo
accept	trust	0.664	kukubali
strengthening	trust	0.661	kuimarisha
holiness	trust	0.656	utakatifu
facts	trust	0.656	ukweli
warranty	trust	0.656	udhamini
strength	trust	0.656	nguvu
relationship	trust	0.656	uhusiano
defended	trust	0.656	alitetea
constancy	trust	0.656	kudumu
favorable	trust	0.656	nzuri
gentleman	trust	0.656	muungwana
counsel	trust	0.656	shauri
scientific	trust	0.656	kisayansi
structure	trust	0.656	muundo
elder	trust	0.656	mzee
excellent	trust	0.656	bora
achieve	trust	0.656	kufikia
steadfast	trust	0.656	thabiti
familiar	trust	0.656	inayojulikana
proficiency	trust	0.656	ustadi
supports	trust	0.656	anaamini
counselor	trust	0.648	mshauri
lovable	trust	0.648	kupendwa
advisable	trust	0.648	inashauriwa
agreed	trust	0.648	alikubali
heroism	trust	0.648	ushujaa
rely	trust	0.648	tegemea
uphold	trust	0.648	shikilia
brother	trust	0.648	kaka
matrimony	trust	0.648	ndoa
assuredly	trust	0.648	hakika
peaceful	trust	0.648	yenye amani
saint	trust	0.648	mtakatifu
unconditionally	trust	0.648	anakubali
solidarity	trust	0.648	mshikamano
accepts	trust	0.648	inasaidia
inspiration	trust	0.648	msukumo
noble	trust	0.648	mtukufu
successful	trust	0.648	mafanikio
harmony	trust	0.648	maelewano
protective	trust	0.648	kinga
competency	trust	0.648	uwezo
comrade	trust	0.648	mwenzetu
academic	trust	0.648	kitaaluma
assist	trust	0.648	kusaidia
worthy	trust	0.643	thamani
benefactor	trust	0.641	mfadhili
credence	trust	0.641	sifa
confidence	trust	0.641	kujiamini
relationships	trust	0.641	bila masharti
ordained	trust	0.641	aliyeteuliwa
legal	trust	0.641	kisheria
champion	trust	0.641	bingwa
lawful	trust	0.641	halali
durability	trust	0.641	kudumu
judiciary	trust	0.641	mahakama
doctor	trust	0.641	daktari
loving	trust	0.641	upendo
assure	trust	0.641	hakikisha
establish	trust	0.641	kuanzisha
mamma	trust	0.641	mama
kind	trust	0.641	aina
unity	trust	0.641	umoja
conscientious	trust	0.641	mwangalifu
real	trust	0.641	halisi
coexist	trust	0.641	kuishi pamoja
leading	trust	0.641	inayoongoza
teacher	trust	0.641	mwalimu
intimate	trust	0.634	wa karibu
brotherly	trust	0.633	ndugu
physician	trust	0.633	daktari
judicial	trust	0.633	mahakama
saintly	trust	0.633	mtakatifu
aspiration	trust	0.633	hamu
conscience	trust	0.633	dhamira
therapeutic	trust	0.633	matibabu
fidelity	trust	0.633	uaminifu
soundness	trust	0.633	uzima
important	trust	0.633	muhimu
homage	trust	0.633	heshima
legitimacy	trust	0.633	uhalali
fortitude	trust	0.633	ujasiri
deepest	trust	0.633	mahusiano
approved	trust	0.633	kupitishwa
courageous	trust	0.633	jasiri
devotional	trust	0.633	ibada
endorse	trust	0.633	thibitisha
backbone	trust	0.633	uti wa mgongo
authorize	trust	0.633	kuidhinisha
practiced	trust	0.633	mazoezi
sanctification	trust	0.633	utakaso
hopeful	trust	0.633	mwenye matumaini
convincing	trust	0.633	kushawishi
bless	trust	0.633	bariki
angel	trust	0.625	malaika
authorization	trust	0.625	idhini
assured	trust	0.625	uhakika
purify	trust	0.625	safisha
caretaker	trust	0.625	mtunzaji
regard	trust	0.625	kujali
profound	trust	0.625	ya kina
achievement	trust	0.625	mafanikio
evident	trust	0.625	dhahiri
positivity	trust	0.625	chanya
communication	trust	0.625	mawasiliano
professorship	trust	0.625	uprofesa
blessing	trust	0.625	baraka
beliefs	trust	0.625	ndani kabisa
encourage	trust	0.625	himiza
fireman	trust	0.625	zimamoto
majestic	trust	0.625	mkuu
civilized	trust	0.625	mstaarabu
certify	trust	0.625	thibitisha
wonderful	trust	0.625	ajabu
engaged	trust	0.625	kushiriki
accurate	trust	0.625	sahihi
approvement	trust	0.617	kibali
optimism	trust	0.617	matumaini
planning	trust	0.617	kupanga
believer	trust	0.617	muumini
advice	trust	0.617	ushauri
commend	trust	0.617	pongeza
gospel	trust	0.617	injili
objective	trust	0.617	lengo
rational	trust	0.617	busara
cherish	trust	0.617	thamini
constantly	trust	0.617	daima
haven	trust	0.617	bandari
fundamental	trust	0.617	msingi
bedrock	trust	0.617	mwamba
accord	trust	0.617	makubaliano
triumphant	trust	0.617	mshindi
surety	trust	0.617	mdhamini
testament	trust	0.617	agano
absolution	trust	0.617	msamaha
truce	trust	0.617	makubaliano
reassure	trust	0.617	hakikisha
appreciation	trust	0.617	kuthamini
qualities	trust	0.617	sifa
passionate	trust	0.617	mwenye shauku
good	trust	0.617	nzuri
unimpeachable	trust	0.617	asiyeweza kuepukika
corroborate	trust	0.617	thibitisha
thoughtful	trust	0.617	mwenye kufikiria
heroine	trust	0.617	shujaa
teach	trust	0.617	fundisha
god	trust	0.617	mungu
attentive	trust	0.617	makini
scripture	trust	0.609	maandiko
civilization	trust	0.609	ustaarabu
magnificence	trust	0.609	ukuu
recommend	trust	0.609	kupendekeza
progression	trust	0.609	mwendelezo
steward	trust	0.609	msimamizi
purification	trust	0.609	utakaso
patron	trust	0.609	mlinzi
praiseworthy	trust	0.609	yenye kusifiwa
heal	trust	0.609	ponya
considerate	trust	0.609	mwenye kujali
blessings	trust	0.609	baraka
mediator	trust	0.609	mpatanishi
babysitter	trust	0.609	mlezi
notary	trust	0.609	mthibitishaji
