English Word	Emotion	Emotion-Intensity-Score	Yiddish Word
smile	surprise	0.117	שמייכלען
sisterhood	surprise	0.109	שוועסטערשאַפט
cable	surprise	0.109	קאַבלע
sunny	surprise	0.102	זוניק
steady	surprise	0.094	פעסט
peaceful	surprise	0.086	פרידלעך
spa	surprise	0.086	ספּאַ
leisure	surprise	0.086	פרייַע צייַט
picnic	surprise	0.078	מאַכנ אַ פּיקניק
tree	surprise	0.078	בוים
worm	surprise	0.055	וואָרעם
truthfulness	trust	0.906	אמתדיקקייט
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	פאַרלאָזלעך
honor	trust	0.844	כּבֿוד
honesty	trust	0.844	ערלעכקייט
honest	trust	0.844	ערלעך
truth	trust	0.844	אמת
truthful	trust	0.836	אמתדיק
trusting	trust	0.836	צוטרוי
brotherhood	trust	0.820	ברודערשאַפט
entrust	trust	0.812	ענטראַסט
committed	trust	0.805	באגאנגען
loyalty	trust	0.805	לויאַלטי
integrity	trust	0.805	אָרנטלעכקייַט
honorable	trust	0.805	ערלעך
trust	trust	0.805	צוטרוי
credibility	trust	0.805	קרעדיביליטי
faithful	trust	0.797	געטריי
sincere	trust	0.797	אָפנהאַרציק
partnership	trust	0.789	שוטפעס
responsible	trust	0.789	פאַראַנטוואָרטלעך
true	trust	0.789	אמת
wisdom	trust	0.789	חכמה
verification	trust	0.781	וועראַפאַקיישאַן
cooperative	trust	0.781	קאָאָפּעראַטיווע
vow	trust	0.781	נדר
oath	trust	0.781	שבועה
respectable	trust	0.773	רעספּעקטאַבאַל
sisterhood	trust	0.773	שוועסטערשאַפט
hero	trust	0.773	העלד
credible	trust	0.773	קרעדאַבאַל
promise	trust	0.773	צוזאָג
verified	trust	0.773	וועראַפייד
qualified	trust	0.766	קוואַלאַפייד
authentication	trust	0.766	אָטענטאַקיישאַן
respected	trust	0.766	רעספּעקטעד
compassion	trust	0.759	רחמנות
approval	trust	0.758	האַסקאָמע
moral	trust	0.758	מאָראַליש
reliability	trust	0.758	רילייאַבילאַטי
trusts	trust	0.758	טראַסטיד
safekeeping	trust	0.758	זיכערהייט
reputable	trust	0.758	רעפּיאַטאַבאַל
love	trust	0.758	ליבע
friend	trust	0.750	פרייַנד
stable	trust	0.750	סטאַביל
authentic	trust	0.750	עכט
competence	trust	0.750	קאַמפּאַטינס
safeguard	trust	0.750	באַוואָרעניש
companion	trust	0.750	באַגלייטער
advised	trust	0.750	אַדווייזד
respect	trust	0.750	רעספּעקט
loyal	trust	0.750	געטרייַ
genuine	trust	0.750	עכט
friendships	trust	0.750	טראַסץ
ally	trust	0.750	אַליירט
proven	trust	0.742	איבערצייגט
freedom	trust	0.742	פרייהייט
respects	trust	0.742	רעספּעקט
accepting	trust	0.742	פרענדשיפּס
faith	trust	0.742	אמונה
wholesome	trust	0.742	געזונט
heartfelt	trust	0.734	האַרציק
unification	trust	0.734	פֿאַראייניקונג
confirmation	trust	0.734	באַשטעטיקונג
protecting	trust	0.734	באַשיצן
reassurance	trust	0.734	פארזיכערונג
trustee	trust	0.734	טראַסטי
supporter	trust	0.734	שטיצן
respectful	trust	0.734	רעספּעקטעד
admirable	trust	0.734	אַדמראַבאַל
fact	trust	0.727	פאַקט
friendship	trust	0.727	פרענדשיפּ
partners	trust	0.727	אָננעמען
confidentially	trust	0.727	קאַנפאַדענשאַלי
confident	trust	0.727	זיכער
equality	trust	0.727	גלייכקייט
alliance	trust	0.727	בונד
credential	trust	0.727	קראַדענטשאַל
believing	trust	0.727	גלויביק
excellence	trust	0.727	עקסאַלאַנס
agreement	trust	0.727	העסקעם
closeness	trust	0.719	נאָענטקייט
authenticate	trust	0.719	אָטענטאַקייט
virtuous	trust	0.719	ערלעך
intelligence	trust	0.719	סייכל
kindred	trust	0.719	קרובים
virtue	trust	0.719	מעלה
honored	trust	0.719	בכבוד
justice	trust	0.711	גערעכטיקייט
charitable	trust	0.711	צדקה
determination	trust	0.711	פעסטקייַט
creditable	trust	0.711	קרעדיטאַבלע
consistency	trust	0.711	קאָנסיסטענסי
allegiance	trust	0.711	געטרייַשאַפט
cooperation	trust	0.711	קוואַפּעריישאַן
guarantee	trust	0.711	גאַראַנטירן
dedication	trust	0.711	דעדיקאַציע
straightforward	trust	0.711	גלייך
cooperating	trust	0.711	קאָאָפּעראַטינג
reliable	trust	0.703	פאַרלאָזלעך
nurture	trust	0.703	נערטשער
mother	trust	0.703	מוטער
fulfilled	trust	0.703	מקוים
admiration	trust	0.703	אַדמעריישאַן
mentor	trust	0.703	מאַדרעך
guardianship	trust	0.703	גאַרדיאַנשיפּ
assurance	trust	0.703	פארזיכערונג
morality	trust	0.703	מאָראַל
motherhood	trust	0.703	מוטערשאַפט
innocent	trust	0.703	אומשולדיק
reverence	trust	0.703	מורא
sanctuary	trust	0.703	מיזבייעך
friendliness	trust	0.703	פריינדלעכקייט
prepared	trust	0.703	צוגעגרייט
admire	trust	0.703	באַווונדערן
protected	trust	0.703	פּראָטעקטעד
proof	trust	0.703	באווייז
bodyguard	trust	0.695	באַדיגאַרד
skillful	trust	0.695	בערייש
marriage	trust	0.695	חתונה
allied	trust	0.695	אַלליעד
morals	trust	0.695	מאָראַל
humanitarian	trust	0.695	כיומאַנאַטעריאַן
pact	trust	0.695	פּאַקט
courage	trust	0.695	מוט
accountable	trust	0.695	פאַראַנטוואָרטלעך
agreeable	trust	0.695	צונעמען
united	trust	0.695	פֿאַראייניקטע
indestructible	trust	0.695	ינדאַסטראַקטיבאַל
approving	trust	0.695	אַפּרוווינג
guardian	trust	0.695	גאַרדיאַן
compassionate	trust	0.695	רחמנותדיק
scientist	trust	0.695	געלערנטער
certified	trust	0.695	סערטאַפייד
pledge	trust	0.688	צוזאָג
adviser	trust	0.688	אַדווייזער
authenticity	trust	0.688	אָטענטיסיטי
understanding	trust	0.688	פארשטאנד
secure	trust	0.688	זיכער
guidance	trust	0.688	גיידאַנס
monogamy	trust	0.688	מאָנאָגאַמי
valor	trust	0.688	וואַלאָר
solidity	trust	0.688	סאָלידיטי
perfection	trust	0.688	שליימעס
believed	trust	0.688	געגלויבט
humanity	trust	0.688	מענטשהייט
justifiable	trust	0.688	גערעכטפארטיקט
competent	trust	0.688	קאָמפּעטענט
esteem	trust	0.688	שאַצן
protector	trust	0.680	באַשיצער
inspire	trust	0.680	באַגייַסטערן
hope	trust	0.680	האָפֿן
strongest	trust	0.680	פּאַרטנערס
expertise	trust	0.680	עקספּערטיז
humble	trust	0.680	אַניוועסדיק
indivisible	trust	0.680	ינדיוויזאַבאַל
official	trust	0.680	באַאַמטער
affirm	trust	0.680	באַשטעטיקן
familiarity	trust	0.680	פאַמיליעראַטי
confirmed	trust	0.680	באשטעטיקט
diligence	trust	0.680	פלייַס
grandfather	trust	0.680	זיידע
advocacy	trust	0.680	אַדוואַקאַסי
goodness	trust	0.680	גוטסקייט
commendable	trust	0.680	לויבלעך
acceptance	trust	0.680	אַקסעפּטאַנס
diplomatic	trust	0.680	דיפּלאַמאַטיק
leader	trust	0.680	פירער
confide	trust	0.680	צוטרוי
agreeing	trust	0.680	שטימען
approve	trust	0.680	אַפּרווו
professional	trust	0.680	פאַכמאַן
elders	trust	0.680	זקנים
confidential	trust	0.680	קאַנפאַדענשאַל
faultless	trust	0.672	פֿאָלקלאַס
believes	trust	0.672	אנגענומען
sanctify	trust	0.672	פאַרהייליקן
intelligent	trust	0.672	ינטעליגענט
safe	trust	0.672	זיכער
accepted	trust	0.672	סטראָנגעסט
dignity	trust	0.672	כשיוועס
unwavering	trust	0.672	אַנווייווערינג
encyclopedia	trust	0.672	ענציקלאָפּעדיע
mastery	trust	0.672	מאַסטערי
cohesive	trust	0.672	קאָהעסיוו
harmoniously	trust	0.672	כאַרמאָוניאַסלי
benevolence	trust	0.672	גוטהאַרציקייט
healing	trust	0.672	היילונג
accredited	trust	0.672	אַקרעדיטיד
covenant	trust	0.672	בונד
accountability	trust	0.664	אַקאַונטאַביליטי
team	trust	0.664	מאַנשאַפֿט
authority	trust	0.664	אויטאָריטעט
heroic	trust	0.664	העלדיש
reliance	trust	0.664	צוטרוי
expert	trust	0.664	מומחה
communicate	trust	0.664	יבערגעבן
spiritual	trust	0.664	רוחניות
impeccable	trust	0.664	ימפּעקקאַבלע
specialist	trust	0.664	מומכע
affirmatively	trust	0.664	אַפערמאַטיוולי
proficient	trust	0.664	באַהאַוונט
fulfillment	trust	0.664	מקיים
advocate	trust	0.664	אַדוואָקאַט
disciple	trust	0.664	תלמיד
attestation	trust	0.664	אַטטעסטאַטיאָן
merit	trust	0.664	זכות
supporting	trust	0.664	שטיצן
ambassador	trust	0.664	אַמבאַסאַדאָר
guidebook	trust	0.664	גיידבוק
accept	trust	0.664	אָננעמען
strengthening	trust	0.661	פֿאַרשטאַרקונג
holiness	trust	0.656	קדושה
facts	trust	0.656	פאקטן
warranty	trust	0.656	וואָראַנטי
strength	trust	0.656	שטאַרקייט
relationship	trust	0.656	שייכות
defended	trust	0.656	פארטיידיקט
constancy	trust	0.656	קאָנסטאַנסי
favorable	trust	0.656	גינציק
gentleman	trust	0.656	דזשענטלמען
counsel	trust	0.656	עצה
scientific	trust	0.656	וויסנשאפטלעכע
structure	trust	0.656	סטרוקטור
elder	trust	0.656	עלטער
excellent	trust	0.656	ויסגעצייכנט
achieve	trust	0.656	דערגרייכן
steadfast	trust	0.656	פעסט
familiar	trust	0.656	קענטלעך
proficiency	trust	0.656	באַהאַוונטקייט
supports	trust	0.656	גלויבט
counselor	trust	0.648	קאָונסעלאָר
lovable	trust	0.648	ליבלעך
advisable	trust	0.648	קעדייַיק
agreed	trust	0.648	מסכים געווען
heroism	trust	0.648	העלדישקייט
rely	trust	0.648	פאַרלאָזנ זיך
uphold	trust	0.648	האַלטן
brother	trust	0.648	ברודער
matrimony	trust	0.648	חתונה
assuredly	trust	0.648	פֿאַרזיכערט
peaceful	trust	0.648	פרידלעך
saint	trust	0.648	הייליקער
unconditionally	trust	0.648	אָננעמען
solidarity	trust	0.648	סאָלידאַרישקייט
accepts	trust	0.648	שטיצט
inspiration	trust	0.648	ינספּיראַציע
noble	trust	0.648	איידעלע
successful	trust	0.648	מצליח
harmony	trust	0.648	האַרמאָניע
protective	trust	0.648	פּראַטעקטיוו
competency	trust	0.648	קאַמפּאַטינס
comrade	trust	0.648	חבר
academic	trust	0.648	אַקאַדעמיק
assist	trust	0.648	אַרוישעלפן
worthy	trust	0.643	ווערט
benefactor	trust	0.641	בעל-טובה
credence	trust	0.641	צוטרוי
confidence	trust	0.641	צוטרוי
relationships	trust	0.641	אומבאדינגט
ordained	trust	0.641	אָרדיינד
legal	trust	0.641	לעגאַל
champion	trust	0.641	מייַסטער
lawful	trust	0.641	געזעצלעך
durability	trust	0.641	געווער
judiciary	trust	0.641	דזשודישיערי
doctor	trust	0.641	דאָקטער
loving	trust	0.641	לאַווינג
assure	trust	0.641	פאַרזיכערן
establish	trust	0.641	פאַרלייגן
mamma	trust	0.641	מאַמאַ
kind	trust	0.641	מין
unity	trust	0.641	אחדות
conscientious	trust	0.641	געוויסן
real	trust	0.641	פאַקטיש
coexist	trust	0.641	קאָויגזיסטירן
leading	trust	0.641	פירן
teacher	trust	0.641	לערער
intimate	trust	0.634	אָנווינקען
brotherly	trust	0.633	ברודערלעך
physician	trust	0.633	דאָקטער
judicial	trust	0.633	דזשודישאַל
saintly	trust	0.633	הייליק
aspiration	trust	0.633	אַספּיראַטיאָן
conscience	trust	0.633	געוויסן
therapeutic	trust	0.633	טעראַפּיוטיק
fidelity	trust	0.633	געטרייַשאַפט
soundness	trust	0.633	געזונטקייט
important	trust	0.633	וויכטיק
homage	trust	0.633	הומאַגע
legitimacy	trust	0.633	לעגיטימאַציע
fortitude	trust	0.633	שטאַרקייט
deepest	trust	0.633	באציונגען
approved	trust	0.633	באוויליקט
courageous	trust	0.633	מוטיק
devotional	trust	0.633	איבערגעגעבנקייט
endorse	trust	0.633	שטיצן
backbone	trust	0.633	באַקבאָון
authorize	trust	0.633	דערלויבן
practiced	trust	0.633	פּראַקטיסיז
sanctification	trust	0.633	קדושה
hopeful	trust	0.633	האָפענונג
convincing	trust	0.633	קאַנווינסינג
bless	trust	0.633	בענטשן
angel	trust	0.625	מלאך
authorization	trust	0.625	דערלויבעניש
assured	trust	0.625	פאַרזיכערן
purify	trust	0.625	רייניקן
caretaker	trust	0.625	אויפזעער
regard	trust	0.625	באַטראַכטן
profound	trust	0.625	טיף
achievement	trust	0.625	דערגרייה
evident	trust	0.625	קענטיק
positivity	trust	0.625	פּאָזיטיוויטי
communication	trust	0.625	קאָמוניקאַציע
professorship	trust	0.625	פּראָפעסאָרשיפּ
blessing	trust	0.625	בענטשונג
beliefs	trust	0.625	די טיפסטע
encourage	trust	0.625	מוטיקן
fireman	trust	0.625	פייערמאַן
majestic	trust	0.625	מייַעסטעטיש
civilized	trust	0.625	סיוואַלייזד
certify	trust	0.625	באַווייַזן
wonderful	trust	0.625	ווונדערלעך
engaged	trust	0.625	פאַרקנאַסט
accurate	trust	0.625	פּינטלעך
approvement	trust	0.617	האַסקאָמע
optimism	trust	0.617	אָפּטימיזם
planning	trust	0.617	פּלאַנירונג
believer	trust	0.617	באַליווער
advice	trust	0.617	עצה
commend	trust	0.617	לויבן
gospel	trust	0.617	בשורה
objective	trust	0.617	אָביעקטיוו
rational	trust	0.617	באַרדאַסדיק
cherish	trust	0.617	אָפיטן
constantly	trust	0.617	קעסיידער
haven	trust	0.617	האַווען
fundamental	trust	0.617	פונדאַמענטאַל
bedrock	trust	0.617	בעטראַק
accord	trust	0.617	צוטיילן
triumphant	trust	0.617	נצחון
surety	trust	0.617	זיכערקייט
testament	trust	0.617	טעסטאַמענט
absolution	trust	0.617	אַבסאָלוטיאָן
truce	trust	0.617	שטויס
reassure	trust	0.617	פאַרזיכערן
appreciation	trust	0.617	אַפּרישייישאַן
qualities	trust	0.617	מידות
passionate	trust	0.617	לייַדנשאַפטלעך
good	trust	0.617	גוט
unimpeachable	trust	0.617	אַנימפּיטשאַבאַל
corroborate	trust	0.617	באַשטעטיקן
thoughtful	trust	0.617	פאַרטראַכט
heroine	trust	0.617	העלדין
teach	trust	0.617	לערנען
god	trust	0.617	גאָט
attentive	trust	0.617	אַטענטיוו
scripture	trust	0.609	פסוק
civilization	trust	0.609	ציוויליזאַציע
magnificence	trust	0.609	פּראַכט
recommend	trust	0.609	רעקאָמענדירן
progression	trust	0.609	פּראַגרעשאַן
steward	trust	0.609	פארוואלטער
purification	trust	0.609	רייניקונג
patron	trust	0.609	פּאַטראָן
praiseworthy	trust	0.609	לויבן
heal	trust	0.609	היילן
considerate	trust	0.609	באַטראַכט
blessings	trust	0.609	ברכות
mediator	trust	0.609	פארמיטלער
babysitter	trust	0.609	בייביסיטער
notary	trust	0.609	נאָוטערי
awareness	trust	0.609	וויסיקייַט
vetted	trust	0.609	גלויבן
excel	trust	0.609	יקסעל
happy	trust	0.609	גליקלעך
praise	trust	0.609	לויב
brilliant	trust	0.609	בריליאַנט
liking	trust	0.609	לייקינג
definitive	trust	0.609	דעפיניטיווע
comfort	trust	0.609	טרייסטן
officer	trust	0.609	אָפיציר
peace	trust	0.602	שלום
serenity	trust	0.602	קלאָרקייט
unquestionable	trust	0.602	אומבאַקוועם
embrace	trust	0.602	אַרומנעמען
identify	trust	0.602	ידענטיפיצירן
inspired	trust	0.602	ינספּייערד
steady	trust	0.602	פעסט
nun	trust	0.602	מאָנאַשקע
guarded	trust	0.602	געהיט
symmetry	trust	0.602	סימעטריע
mainstay	trust	0.602	מיינסטיי
fulfill	trust	0.602	מקיים
humility	trust	0.602	אַניוועס
helpful	trust	0.602	נוציק
transcendence	trust	0.602	טראַנססענדענסע
unconditional	trust	0.602	ומבאַדינגט
brave	trust	0.602	העלדיש
brighten	trust	0.602	ברייטאַן
experienced	trust	0.602	איבערגעלעבט
enlightenment	trust	0.602	השכלה
sympathetic	trust	0.602	סימפּאַטיש
witness	trust	0.602	עדות
vigilant	trust	0.594	וואך
ministry	trust	0.594	מיניסטעריום
admiral	trust	0.594	אַדמיראַל
vigilance	trust	0.594	ווידזשאַלאַנס
depend	trust	0.594	אָפענגען
generosity	trust	0.594	ברייטהאַרציקייט
