English Word	Emotion	Emotion-Intensity-Score	Slovenian Word
impeccable	trust	0.664	brezhibno
specialist	trust	0.664	specialist
affirmatively	trust	0.664	pritrdilno
proficient	trust	0.664	usposobljeni
fulfillment	trust	0.664	izpolnitev
advocate	trust	0.664	zagovornik
disciple	trust	0.664	učenec
attestation	trust	0.664	atestiranje
merit	trust	0.664	zasluga
supporting	trust	0.664	podpiranje
ambassador	trust	0.664	veleposlanik
guidebook	trust	0.664	vodnik
accept	trust	0.664	sprejeti
strengthening	trust	0.661	krepitev
holiness	trust	0.656	svetost
facts	trust	0.656	dejstva
warranty	trust	0.656	garancija
strength	trust	0.656	moč
relationship	trust	0.656	odnos
defended	trust	0.656	branil
constancy	trust	0.656	konstantnost
favorable	trust	0.656	ugodno
gentleman	trust	0.656	gospod
counsel	trust	0.656	svetovalec
scientific	trust	0.656	znanstveni
structure	trust	0.656	struktura
elder	trust	0.656	starešina
excellent	trust	0.656	odlično
achieve	trust	0.656	doseči
steadfast	trust	0.656	neomajen
familiar	trust	0.656	znano
proficiency	trust	0.656	strokovnost
supports	trust	0.656	verjame
counselor	trust	0.648	svetovalec
lovable	trust	0.648	ljubek
advisable	trust	0.648	priporočljivo
agreed	trust	0.648	dogovorjeno
heroism	trust	0.648	junaštvo
rely	trust	0.648	zanesti se
uphold	trust	0.648	podpirati
brother	trust	0.648	brat
matrimony	trust	0.648	zakonska zveza
assuredly	trust	0.648	zagotovo
peaceful	trust	0.648	miren
saint	trust	0.648	svetnik
unconditionally	trust	0.648	sprejme
solidarity	trust	0.648	solidarnost
accepts	trust	0.648	podpira
inspiration	trust	0.648	navdih
noble	trust	0.648	Plemeniti
successful	trust	0.648	uspešno
harmony	trust	0.648	harmonija
protective	trust	0.648	zaščitni
competency	trust	0.648	usposobljenosti
comrade	trust	0.648	tovariš
academic	trust	0.648	akademski
assist	trust	0.648	pomoč
worthy	trust	0.643	vreden
benefactor	trust	0.641	dobrotnik
credence	trust	0.641	zaupanje
confidence	trust	0.641	zaupanje
relationships	trust	0.641	brezpogojno
ordained	trust	0.641	posvečen
legal	trust	0.641	pravni
champion	trust	0.641	prvak
lawful	trust	0.641	zakonito
durability	trust	0.641	vzdržljivost
judiciary	trust	0.641	sodstvo
doctor	trust	0.641	zdravnik
loving	trust	0.641	ljubeč
assure	trust	0.641	zagotavljati
establish	trust	0.641	vzpostaviti
mamma	trust	0.641	mama
kind	trust	0.641	prijazen
unity	trust	0.641	enotnost
conscientious	trust	0.641	vestno
real	trust	0.641	resnično
coexist	trust	0.641	sobivati
leading	trust	0.641	vodilni
teacher	trust	0.641	učiteljica
intimate	trust	0.634	intimno
brotherly	trust	0.633	bratski
physician	trust	0.633	zdravnik
judicial	trust	0.633	sodni
saintly	trust	0.633	svetniški
aspiration	trust	0.633	aspiracija
conscience	trust	0.633	vest
therapeutic	trust	0.633	terapevtski
fidelity	trust	0.633	zvestoba
soundness	trust	0.633	trdnost
important	trust	0.633	pomembno
homage	trust	0.633	poklon
legitimacy	trust	0.633	legitimnost
fortitude	trust	0.633	trdnost
deepest	trust	0.633	odnosov
approved	trust	0.633	odobreno
courageous	trust	0.633	pogumen
devotional	trust	0.633	predano
endorse	trust	0.633	potrditi
backbone	trust	0.633	hrbtenica
authorize	trust	0.633	pooblasti
practiced	trust	0.633	vadili
sanctification	trust	0.633	posvečenje
hopeful	trust	0.633	poln upanja
convincing	trust	0.633	prepričljivo
bless	trust	0.633	blagoslovi
angel	trust	0.625	angel
authorization	trust	0.625	pooblastilo
assured	trust	0.625	zagotovljeno
purify	trust	0.625	prečistiti
caretaker	trust	0.625	oskrbnik
regard	trust	0.625	glede
profound	trust	0.625	globoko
achievement	trust	0.625	dosežek
evident	trust	0.625	očitno
positivity	trust	0.625	pozitivnost
communication	trust	0.625	komunikacije
professorship	trust	0.625	profesura
blessing	trust	0.625	blagoslov
beliefs	trust	0.625	najgloblje
encourage	trust	0.625	spodbujati
fireman	trust	0.625	gasilec
majestic	trust	0.625	veličastno
civilized	trust	0.625	civilizirano
certify	trust	0.625	potrditi
wonderful	trust	0.625	čudovito
engaged	trust	0.625	angažiran
accurate	trust	0.625	natančno
approvement	trust	0.617	odobritev
optimism	trust	0.617	optimizem
planning	trust	0.617	načrtovanje
believer	trust	0.617	vernik
advice	trust	0.617	nasvet
commend	trust	0.617	pohvaliti
gospel	trust	0.617	evangelij
objective	trust	0.617	objektivni
rational	trust	0.617	racionalno
cherish	trust	0.617	ceniti
constantly	trust	0.617	nenehno
haven	trust	0.617	zatočišče
fundamental	trust	0.617	temeljni
bedrock	trust	0.617	temeljna skala
accord	trust	0.617	soglasje
triumphant	trust	0.617	zmagoslaven
surety	trust	0.617	poroštvo
testament	trust	0.617	oporoka
absolution	trust	0.617	odpuščanje
truce	trust	0.617	premirje
reassure	trust	0.617	pomiriti
appreciation	trust	0.617	spoštovanje
qualities	trust	0.617	kakovosti
passionate	trust	0.617	strasten
good	trust	0.617	dobro
unimpeachable	trust	0.617	neoporečno
corroborate	trust	0.617	potrditi
thoughtful	trust	0.617	premišljeno
heroine	trust	0.617	junakinja
teach	trust	0.617	učiti
god	trust	0.617	Bog
attentive	trust	0.617	pozoren
scripture	trust	0.609	sveto pismo
civilization	trust	0.609	civilizacija
magnificence	trust	0.609	veličastnost
recommend	trust	0.609	priporočam
progression	trust	0.609	napredovanje
steward	trust	0.609	steward
purification	trust	0.609	čiščenje
patron	trust	0.609	pokrovitelj
praiseworthy	trust	0.609	hvalevreden
heal	trust	0.609	zdraviti
considerate	trust	0.609	obziren
blessings	trust	0.609	blagoslovi
mediator	trust	0.609	posrednik
babysitter	trust	0.609	varuška
notary	trust	0.609	notar
awareness	trust	0.609	zavedanje
vetted	trust	0.609	prepričanja
excel	trust	0.609	excel
happy	trust	0.609	srečen
praise	trust	0.609	pohvala
brilliant	trust	0.609	briljantno
liking	trust	0.609	všečnost
definitive	trust	0.609	dokončno
comfort	trust	0.609	udobje
officer	trust	0.609	uradnik
peace	trust	0.602	mir
serenity	trust	0.602	spokojnost
unquestionable	trust	0.602	nedvomno
embrace	trust	0.602	objem
identify	trust	0.602	identificirati
inspired	trust	0.602	navdihnjen
steady	trust	0.602	enakomerno
nun	trust	0.602	nuna
guarded	trust	0.602	varovan
symmetry	trust	0.602	simetrija
mainstay	trust	0.602	opornik
fulfill	trust	0.602	izpolniti
humility	trust	0.602	ponižnost
helpful	trust	0.602	koristno
transcendence	trust	0.602	transcendenca
unconditional	trust	0.602	brezpogojno
brave	trust	0.602	pogumen
brighten	trust	0.602	posvetliti
experienced	trust	0.602	izkušena
enlightenment	trust	0.602	razsvetljenje
sympathetic	trust	0.602	sočuten
witness	trust	0.602	priča
vigilant	trust	0.594	pozoren
ministry	trust	0.594	ministrstvo
admiral	trust	0.594	admiral
vigilance	trust	0.594	budnost
depend	trust	0.594	odvisno
generosity	trust	0.594	velikodušnost
befriend	trust	0.594	spoprijateljiti se
complimentary	trust	0.594	brezplačno
assessment	trust	0.594	ocenjevanje
fairly	trust	0.594	pošteno
enlighten	trust	0.594	razsvetliti
strengthen	trust	0.594	okrepiti
nurse	trust	0.594	medicinska sestra
endowment	trust	0.594	obdarjenost
visionary	trust	0.594	vizionar
praised	trust	0.594	pohvalil
eminence	trust	0.594	imenitnost
marry	trust	0.594	poročiti se
generous	trust	0.594	radodaren
gratitude	trust	0.594	hvaležnost
sage	trust	0.594	žajbelj
tranquility	trust	0.594	umirjenost
openly	trust	0.594	odkrito
grant	trust	0.594	dodelitev
spouse	trust	0.594	zakonec
philanthropic	trust	0.594	človekoljuben
regent	trust	0.594	regent
substantiate	trust	0.594	utemeljiti
commendation	trust	0.594	pohvala
council	trust	0.594	svet
efficient	trust	0.594	učinkovito
sweetheart	trust	0.589	ljubica
bylaw	trust	0.586	podzakonski akt
magnificent	trust	0.586	veličastno
designation	trust	0.586	imenovanje
godly	trust	0.586	pobožen
seniority	trust	0.586	delovna doba
conservation	trust	0.586	ohranjanje
educational	trust	0.586	izobraževalni
rooted	trust	0.586	ukoreninjen
inheritance	trust	0.586	dedovanje
diplomacy	trust	0.586	diplomacija
mate	trust	0.586	kolega
convince	trust	0.586	prepričati
unfailing	trust	0.586	brezhibno
share	trust	0.586	deliti
monk	trust	0.586	menih
constitutional	trust	0.586	ustavno
lovely	trust	0.586	lepo
compliance	trust	0.586	skladnost
attest	trust	0.586	potrditi
victory	trust	0.586	zmaga
serene	trust	0.586	spokojen
checklist	trust	0.586	kontrolni seznam
husbandry	trust	0.586	živinoreja
enjoying	trust	0.586	uživanje
revere	trust	0.586	spoštovati
tribe	trust	0.586	pleme
meritorious	trust	0.586	zaslužni
joyful	trust	0.586	veselo
delegate	trust	0.586	delegat
helper	trust	0.586	pomočnik
angelic	trust	0.586	angelski
ambition	trust	0.586	ambicija
father	trust	0.586	oče
acclaim	trust	0.586	pohvaliti
testimony	trust	0.586	pričevanje
collectively	trust	0.586	kolektivno
sobriety	trust	0.586	treznost
prestige	trust	0.586	prestiž
firmness	trust	0.586	trdnost
structural	trust	0.578	strukturno
impartiality	trust	0.578	nepristranskost
navigator	trust	0.578	navigator
judge	trust	0.578	sodnik
shelter	trust	0.578	zavetje
coexisting	trust	0.578	sobivanje
unquestioned	trust	0.578	nedvomno
careful	trust	0.578	previden
obey	trust	0.578	ubogati
professor	trust	0.578	profesorica
convinced	trust	0.578	prepričani
communion	trust	0.578	obhajilo
cheerfulness	trust	0.578	veselost
inviting	trust	0.578	vabljiv
irrefutable	trust	0.578	neizpodbitno
commandant	trust	0.578	komandant
smile	trust	0.578	nasmeh
authoritative	trust	0.578	avtoritativno
philanthropist	trust	0.578	filantrop
legalized	trust	0.578	legalizirana
adore	trust	0.578	obožujem
upright	trust	0.578	pokonci
revival	trust	0.578	oživitev
dutiful	trust	0.578	poslušen
watchdog	trust	0.578	pes čuvaj
apostle	trust	0.570	apostol
volunteers	trust	0.570	prostovoljci
immaculate	trust	0.570	brezmadežno
adhering	trust	0.570	spoštovanje
unquestionably	trust	0.570	nedvomno
advise	trust	0.570	svetovati
punctual	trust	0.570	točen
consult	trust	0.570	posvetovati se
ordinance	trust	0.570	odlok
complement	trust	0.570	dopolnjujejo
modest	trust	0.570	skromen
everlasting	trust	0.570	večno
compass	trust	0.570	kompas
heavenly	trust	0.570	nebeški
determinate	trust	0.570	določen
counsellor	trust	0.570	svetovalec
abundance	trust	0.570	obilje
guide	trust	0.570	vodnik
earned	trust	0.570	preverjeno
pedigree	trust	0.570	rodovnik
relative	trust	0.570	relativno
principal	trust	0.570	ravnateljica
plausible	trust	0.570	verjetno
collaborator	trust	0.570	sodelavec
connective	trust	0.570	vezni
corroboration	trust	0.570	potrditev
insure	trust	0.570	zavarovati
pilot	trust	0.570	pilot
unequivocal	trust	0.570	nedvoumno
matron	trust	0.570	matrona
cuddle	trust	0.570	crkljati
measured	trust	0.570	izmerjeno
fort	trust	0.562	utrdba
treasurer	trust	0.562	blagajnik
apostolic	trust	0.562	apostolski
save	trust	0.562	shraniti
frankness	trust	0.562	odkritost
insight	trust	0.562	vpogled
admit	trust	0.562	priznati
earn	trust	0.562	zaslužiti
remarkable	trust	0.562	izjemen
strong	trust	0.562	močan
content	trust	0.562	vsebino
vitality	trust	0.562	vitalnost
prize	trust	0.562	nagrada
vigorous	trust	0.562	živahno
congregation	trust	0.562	kongregacija
uplift	trust	0.562	vzpon
spotless	trust	0.562	brezmadežno
devout	trust	0.562	pobožen
soothing	trust	0.562	pomirjujoče
miracle	trust	0.562	čudež
cohesion	trust	0.562	kohezija
lovemaking	trust	0.562	ljubljenje
curable	trust	0.562	ozdravljiva
pleasant	trust	0.562	prijetno
jury	trust	0.562	žirija
pertinent	trust	0.562	ustrezen
succeeding	trust	0.562	uspešen
concordance	trust	0.562	skladnost
jurist	trust	0.562	pravnik
applaud	trust	0.562	ploskati
ordination	trust	0.562	posvečenje
compensate	trust	0.562	nadomestiti
patience	trust	0.555	potrpežljivost
mediate	trust	0.555	posredovati
coach	trust	0.555	trener
illumination	trust	0.555	osvetlitev
cultivate	trust	0.555	gojiti
providing	trust	0.555	zagotavljanje
precedence	trust	0.555	prednost
exalt	trust	0.555	povzdigniti
succeed	trust	0.555	uspeti
inclusion	trust	0.555	vključevanje
meditate	trust	0.555	meditirati
coalesce	trust	0.555	združiti
betrothed	trust	0.555	zaročen
midwife	trust	0.555	babica
veteran	trust	0.555	veteran
destined	trust	0.555	usojeno
auditor	trust	0.555	revizor
privacy	trust	0.555	zasebnost
restorative	trust	0.555	obnovitveno
influential	trust	0.555	vpliven
impartial	trust	0.555	nepristranski
discretion	trust	0.555	diskretnost
foresight	trust	0.555	predvidevanje
congruence	trust	0.555	skladnost
worship	trust	0.555	čaščenje
constant	trust	0.555	konstantna
reunion	trust	0.555	ponovno srečanje
intuition	trust	0.555	intuicijo
reconciliation	trust	0.555	sprava
ambulance	trust	0.555	reševalno vozilo
defender	trust	0.555	branilec
greatness	trust	0.555	veličina
buddy	trust	0.555	kolega
vote	trust	0.555	glasovati
physicist	trust	0.555	fizik
prophet	trust	0.555	prerok
prevalent	trust	0.547	razširjena
eyewitness	trust	0.547	očividec
durable	trust	0.547	vzdržljiv
prudent	trust	0.547	preudaren
securities	trust	0.547	vrednostni papirji
salvation	trust	0.547	odrešitev
govern	trust	0.547	vladati
law	trust	0.547	pravo
proud	trust	0.547	ponosen
cheer	trust	0.547	navijati
reinforcement	trust	0.547	ojačitev
promises	trust	0.547	zaslužil
invocation	trust	0.547	priklic
provide	trust	0.547	zagotoviti
friendly	trust	0.547	prijazen
commanding	trust	0.547	ukazovalni
temperate	trust	0.547	zmerno
conciliation	trust	0.547	sprava
convent	trust	0.547	samostan
heritage	trust	0.547	dediščina
independence	trust	0.547	neodvisnost
rejoice	trust	0.547	veseliti se
engaging	trust	0.547	privlačen
readiness	trust	0.547	pripravljenost
registry	trust	0.547	register
statement	trust	0.547	izjava
liberty	trust	0.547	svoboda
forgive	trust	0.547	oprostiti
ancestral	trust	0.547	prednikov
impenetrable	trust	0.547	neprebojen
choices	trust	0.539	obljube
psalms	trust	0.539	psalmi
majority	trust	0.539	večina
antidote	trust	0.539	protistrup
tantamount	trust	0.539	enakovredno
perfect	trust	0.539	popolna
regularity	trust	0.539	pravilnost
chronicle	trust	0.539	kronika
ensemble	trust	0.539	ansambel
applause	trust	0.539	aplavz
obedience	trust	0.539	poslušnost
aspiring	trust	0.539	ambiciozen
watchman	trust	0.539	čuvaj
inimitable	trust	0.539	neponovljiv
chastity	trust	0.539	čednost
architecture	trust	0.539	arhitektura
stamina	trust	0.539	vzdržljivost
delightful	trust	0.539	čudovito
exalted	trust	0.539	vzvišen
relevant	trust	0.539	ustrezen
reinforcements	trust	0.539	okrepitve
proctor	trust	0.539	proctor
immovable	trust	0.539	nepremično
instructions	trust	0.539	navodila
define	trust	0.539	opredeliti
uncensured	trust	0.539	necenzurirano
institute	trust	0.539	inštitut
responsive	trust	0.539	odziven
recovery	trust	0.539	okrevanje
obliging	trust	0.539	ustrežljiv
obvious	trust	0.539	očitno
forefathers	trust	0.539	predniki
eager	trust	0.539	zavzet
inoculation	trust	0.539	inokulacija
admitting	trust	0.539	priznati
memorable	trust	0.539	nepozabno
hospital	trust	0.531	bolnišnica
rescue	trust	0.531	reševanje
deed	trust	0.531	dejanje
princely	trust	0.531	knežji
retirement	trust	0.531	upokojitev
cradle	trust	0.531	zibelka
immunization	trust	0.531	imunizacija
bloom	trust	0.531	cvetenje
candid	trust	0.531	odkrito
evergreen	trust	0.531	zimzeleno
ballot	trust	0.531	glasovnica
accompaniment	trust	0.531	spremstvo
verily	trust	0.531	resnično
inseparable	trust	0.531	neločljiva
analyst	trust	0.531	analitik
strive	trust	0.531	prizadevati si
dependent	trust	0.531	odvisen
heavens	trust	0.531	nebesa
answerable	trust	0.531	odgovoren
school	trust	0.531	šola
terms	trust	0.531	pogoji
center	trust	0.531	center
firstborn	trust	0.531	prvorojenec
transcript	trust	0.531	prepis
fraternal	trust	0.531	bratski
omniscient	trust	0.531	vsevedni
seal	trust	0.531	pečat
edification	trust	0.531	poučevanje
doubtless	trust	0.531	nedvomno
deliverance	trust	0.531	odrešitev
sponsor	trust	0.531	sponzor
expedient	trust	0.531	smotrno
bride	trust	0.531	nevesta
refuge	trust	0.531	zatočišče
approbation	trust	0.527	odobritev
chaplain	trust	0.523	kaplan
laureate	trust	0.523	nagrajenec
liberate	trust	0.523	osvoboditi
coronation	trust	0.523	kronanje
adoration	trust	0.523	oboževanje
countenance	trust	0.523	obraz
honeymoon	trust	0.523	medeni tedni
connoisseur	trust	0.523	poznavalec
notable	trust	0.523	opazen
benedictory	trust	0.523	benedicory
celebration	trust	0.523	praznovanje
neighbor	trust	0.523	sosed
unbroken	trust	0.523	nepretrgan
award	trust	0.523	nagrada
improvement	trust	0.523	izboljšava
hug	trust	0.523	objem
graduation	trust	0.523	matura
correctness	trust	0.523	pravilnost
winning	trust	0.523	zmagovalni
paragon	trust	0.523	vzornik
ratify	trust	0.523	ratificirati
powerful	trust	0.523	močan
elevation	trust	0.523	višina
commonwealth	trust	0.523	Commonwealth
account	trust	0.523	račun
unimpeached	trust	0.523	neoporečen
taught	trust	0.523	učil
salutary	trust	0.523	rešilno
captivate	trust	0.523	očarati
dictionary	trust	0.523	slovar
nobility	trust	0.523	plemstvo
ourselves	trust	0.523	izbire
feeling	trust	0.518	občutek
amen	trust	0.516	amen
committee	trust	0.516	komite
reverie	trust	0.516	sanjarjenje
deserve	trust	0.516	zaslužiti
fully	trust	0.516	v celoti
compliment	trust	0.516	kompliment
obstetrician	trust	0.516	porodničar
enchanted	trust	0.516	očaran
inform	trust	0.516	informirati
association	trust	0.516	združenje
credit	trust	0.516	kredit
passwords	trust	0.516	sebe
freely	trust	0.516	prosto
framework	trust	0.516	ogrodje
nobleman	trust	0.516	plemič
formative	trust	0.516	formativno
tender	trust	0.516	ponudba
measure	trust	0.516	ukrep
advent	trust	0.516	advent
management	trust	0.516	upravljanje
confession	trust	0.516	spoved
remedy	trust	0.516	pravno sredstvo
sentinel	trust	0.516	stražar
pray	trust	0.516	moliti
perpetuity	trust	0.516	večnost
tribunal	trust	0.516	razsodišče
minded	trust	0.516	misleč
organization	trust	0.516	organizacija
predominant	trust	0.516	prevladujoče
volunteer	trust	0.509	prostovoljec
accolade	trust	0.508	priznanje
courtship	trust	0.508	dvorjenje
patronage	trust	0.508	mecenstvo
philosopher	trust	0.508	filozof
confessional	trust	0.508	spovednica
diversity	trust	0.508	raznovrstnost
virgin	trust	0.508	devica
venerable	trust	0.508	častitljiv
policy	trust	0.508	politika
intact	trust	0.508	nedotaknjen
custodian	trust	0.508	skrbnik
automatic	trust	0.508	samodejno
unsurpassed	trust	0.508	neprekosljivo
shepherd	trust	0.508	pastir
reward	trust	0.508	nagrada
beautification	trust	0.508	polepšanje
medical	trust	0.508	medicinski
constable	trust	0.508	policist
forgiving	trust	0.508	odpuščajoč
tolerance	trust	0.508	strpnost
priest	trust	0.508	duhovnik
enable	trust	0.508	omogočiti
vouch	trust	0.508	jamčiti
lieutenant	trust	0.508	poročnik
instruct	trust	0.508	poučevati
