English Word	Emotion	Emotion-Intensity-Score	Maori Word
good	surprise	0.219	pai
dawn	surprise	0.211	ata
simplify	surprise	0.211	faaohie
shell	surprise	0.211	anga
morals	surprise	0.203	morare
money	surprise	0.203	moni
nullify	surprise	0.203	whakakore
purity	surprise	0.203	mā
sweet	surprise	0.203	reka
synchronize	surprise	0.195	tukutahi
precious	surprise	0.195	utu nui
humanitarian	surprise	0.195	atawhai tangata
preservative	surprise	0.195	tiaki
unfulfilled	surprise	0.195	kaore i tutuki
obliging	surprise	0.188	herenga
singularly	surprise	0.188	takitahi
graduation	surprise	0.180	whakapōtaetanga
foresee	surprise	0.180	matapae
pray	surprise	0.180	inoi
lovely	surprise	0.180	ataahua
thirst	surprise	0.172	matewai
mouth	surprise	0.172	waha
youth	surprise	0.172	rangatahi
sun	surprise	0.172	ra
art	surprise	0.172	toi
goodness	surprise	0.164	pai
latent	surprise	0.156	huna
visor	surprise	0.156	matakite
overdue	surprise	0.156	tōmuri
practiced	surprise	0.156	mahi
loyal	surprise	0.148	pono
expect	surprise	0.148	tumanako
wireless	surprise	0.148	ahokore
destination	surprise	0.148	ūnga
infant	surprise	0.141	kohungahunga
cream	surprise	0.141	kirīmi
slush	surprise	0.141	parapara
quote	surprise	0.141	korero
playground	surprise	0.133	papa tākaro
vote	surprise	0.125	pooti
teach	surprise	0.125	whakaako
organization	surprise	0.125	whakahaere
dolphin	surprise	0.117	aihe
weight	surprise	0.117	taumaha
smile	surprise	0.117	ataata
sisterhood	surprise	0.109	te tuahine
cable	surprise	0.109	taura
sunny	surprise	0.102	paki
steady	surprise	0.094	pūmau
peaceful	surprise	0.086	marie
spa	surprise	0.086	kaukau
leisure	surprise	0.086	waatea
picnic	surprise	0.078	pikiniki
tree	surprise	0.078	rakau
worm	surprise	0.055	noke
truthfulness	trust	0.906	pono
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	pono
honor	trust	0.844	honore
honesty	trust	0.844	pono
honest	trust	0.844	pono
truth	trust	0.844	pono
truthful	trust	0.836	pono
trusting	trust	0.836	whakawhirinaki
brotherhood	trust	0.820	teina
entrust	trust	0.812	tuku
committed	trust	0.805	whakapumau
loyalty	trust	0.805	pono
integrity	trust	0.805	tapatahi
honorable	trust	0.805	honore
trust	trust	0.805	whakawhirinaki
credibility	trust	0.805	pono
faithful	trust	0.797	pono
sincere	trust	0.797	pono
partnership	trust	0.789	mahi tahi
responsible	trust	0.789	haepapa
true	trust	0.789	pono
wisdom	trust	0.789	whakaaro nui
verification	trust	0.781	manatokonga
cooperative	trust	0.781	mahi tahi
vow	trust	0.781	oati
oath	trust	0.781	oati
respectable	trust	0.773	whakaute
sisterhood	trust	0.773	te tuahine
hero	trust	0.773	toa
credible	trust	0.773	pono
promise	trust	0.773	kupu whakaari
verified	trust	0.773	manatoko
qualified	trust	0.766	whai tohu
authentication	trust	0.766	motuhēhēnga
respected	trust	0.766	whakaute
compassion	trust	0.759	aroha
approval	trust	0.758	whakaaetanga
moral	trust	0.758	morare
reliability	trust	0.758	pono
trusts	trust	0.758	whakawhirinaki
safekeeping	trust	0.758	tiaki
reputable	trust	0.758	rongonui
love	trust	0.758	aroha
friend	trust	0.750	hoa
stable	trust	0.750	pūmau
authentic	trust	0.750	pono
competence	trust	0.750	matataunga
safeguard	trust	0.750	tiaki
companion	trust	0.750	hoa
advised	trust	0.750	tohutohu
respect	trust	0.750	whakaute
loyal	trust	0.750	pono
genuine	trust	0.750	pono
friendships	trust	0.750	whakawhirinaki
ally	trust	0.750	hoa
proven	trust	0.742	whakamatauria
freedom	trust	0.742	herekoretanga
respects	trust	0.742	whakaute
accepting	trust	0.742	whakahoa
faith	trust	0.742	whakapono
wholesome	trust	0.742	pai
heartfelt	trust	0.734	ngakau nui
unification	trust	0.734	whakakotahitanga
confirmation	trust	0.734	whakau
protecting	trust	0.734	tiaki
reassurance	trust	0.734	whakaahuru
trustee	trust	0.734	kaitiaki
supporter	trust	0.734	kaitautoko
respectful	trust	0.734	whakaute
admirable	trust	0.734	whakamīharo
fact	trust	0.727	meka
friendship	trust	0.727	whakahoa
partners	trust	0.727	te whakaae
confidentially	trust	0.727	matatapu
confident	trust	0.727	māia
equality	trust	0.727	taurite
alliance	trust	0.727	hononga
credential	trust	0.727	tohu tohu
believing	trust	0.727	whakapono
excellence	trust	0.727	kairangi
agreement	trust	0.727	whakaaetanga
closeness	trust	0.719	tata
authenticate	trust	0.719	whakamotuhēhē
virtuous	trust	0.719	pai
intelligence	trust	0.719	matauranga
kindred	trust	0.719	whanaunga
virtue	trust	0.719	pai
honored	trust	0.719	whakanuia
justice	trust	0.711	tika
charitable	trust	0.711	atawhai
determination	trust	0.711	whakatau
creditable	trust	0.711	nama
consistency	trust	0.711	riterite
allegiance	trust	0.711	piripono
cooperation	trust	0.711	mahi tahi
guarantee	trust	0.711	taurangi
dedication	trust	0.711	whakatapua
straightforward	trust	0.711	tika
cooperating	trust	0.711	mahi tahi
reliable	trust	0.703	pono
nurture	trust	0.703	poipoi
mother	trust	0.703	whaea
fulfilled	trust	0.703	kua tutuki
admiration	trust	0.703	whakamihi
mentor	trust	0.703	kaiwhakatakoto whakaaro
guardianship	trust	0.703	kaitiakitanga
assurance	trust	0.703	whakapumautanga
morality	trust	0.703	morare
motherhood	trust	0.703	whaea
innocent	trust	0.703	harakore
reverence	trust	0.703	whakaute
sanctuary	trust	0.703	wahi tapu
friendliness	trust	0.703	whakahoa
prepared	trust	0.703	kua rite
admire	trust	0.703	whakamihi
protected	trust	0.703	tiakina
proof	trust	0.703	tohu
bodyguard	trust	0.695	kaitiaki tinana
skillful	trust	0.695	tohunga
marriage	trust	0.695	marena
allied	trust	0.695	whakahoa
morals	trust	0.695	morare
humanitarian	trust	0.695	atawhai tangata
pact	trust	0.695	kawenata
courage	trust	0.695	maia
accountable	trust	0.695	whai kawenga
agreeable	trust	0.695	pai
united	trust	0.695	whakakotahi
indestructible	trust	0.695	korekore
approving	trust	0.695	whakaae
guardian	trust	0.695	kaitiaki
compassionate	trust	0.695	aroha
scientist	trust	0.695	kaiputaiao
certified	trust	0.695	whaimana
pledge	trust	0.688	taunaha
adviser	trust	0.688	kaiwhakatakoto whakaaro
authenticity	trust	0.688	pono
understanding	trust	0.688	māramatanga
secure	trust	0.688	haumaru
guidance	trust	0.688	arata'iraa
monogamy	trust	0.688	nohotahi
valor	trust	0.688	toa
solidity	trust	0.688	pakari
perfection	trust	0.688	tino pai
believed	trust	0.688	i whakapono
humanity	trust	0.688	tangata
justifiable	trust	0.688	tika
competent	trust	0.688	matatau
esteem	trust	0.688	whakanui
protector	trust	0.680	kaitiaki
inspire	trust	0.680	whakahihiri
hope	trust	0.680	tumanako
strongest	trust	0.680	hoa
expertise	trust	0.680	tohungatanga
humble	trust	0.680	whakaiti
indivisible	trust	0.680	e kore e taea te wehewehe
official	trust	0.680	rangatira
affirm	trust	0.680	whakaū
familiarity	trust	0.680	taunga
confirmed	trust	0.680	whakapumautia
diligence	trust	0.680	whakapau kaha
grandfather	trust	0.680	koroua
advocacy	trust	0.680	tautoko
goodness	trust	0.680	pai
commendable	trust	0.680	whakamihi
acceptance	trust	0.680	whakaaetanga
diplomatic	trust	0.680	takawaenga
leader	trust	0.680	rangatira
confide	trust	0.680	korero
agreeing	trust	0.680	whakaae ana
approve	trust	0.680	whakaae
professional	trust	0.680	ngaio
elders	trust	0.680	kaumatua
confidential	trust	0.680	matatapu
faultless	trust	0.672	kohakore
believes	trust	0.672	whakaaetia
sanctify	trust	0.672	whakatapua
intelligent	trust	0.672	mohio
safe	trust	0.672	haumaru
accepted	trust	0.672	kaha rawa
dignity	trust	0.672	honore
unwavering	trust	0.672	mau tonu
encyclopedia	trust	0.672	encyclopedia
mastery	trust	0.672	rangatira
cohesive	trust	0.672	whakakotahi
harmoniously	trust	0.672	marie
benevolence	trust	0.672	atawhai
healing	trust	0.672	whakaora
accredited	trust	0.672	whaimana
covenant	trust	0.672	kawenata
accountability	trust	0.664	kawenga takohanga
team	trust	0.664	kapa
authority	trust	0.664	mana
heroic	trust	0.664	toa
reliance	trust	0.664	whakawhirinaki
expert	trust	0.664	tohunga
communicate	trust	0.664	whakawhitiwhiti korero
spiritual	trust	0.664	wairua
impeccable	trust	0.664	korekore
specialist	trust	0.664	tohungatanga
affirmatively	trust	0.664	whakaū
proficient	trust	0.664	matatau
fulfillment	trust	0.664	whakatutukitanga
advocate	trust	0.664	kaiwawao
disciple	trust	0.664	akonga
attestation	trust	0.664	whakamana
merit	trust	0.664	kaiaka
supporting	trust	0.664	tautoko
ambassador	trust	0.664	karere
guidebook	trust	0.664	pukapuka aratohu
accept	trust	0.664	whakaae
strengthening	trust	0.661	whakakaha
holiness	trust	0.656	tapu
facts	trust	0.656	meka
warranty	trust	0.656	pūtāhui
strength	trust	0.656	kaha
relationship	trust	0.656	hononga
defended	trust	0.656	parea
constancy	trust	0.656	pumau
favorable	trust	0.656	pai
gentleman	trust	0.656	rangatira
counsel	trust	0.656	tohutohu
scientific	trust	0.656	pūtaiao
structure	trust	0.656	hanganga
elder	trust	0.656	kaumatua
excellent	trust	0.656	tino pai
achieve	trust	0.656	tutuki
steadfast	trust	0.656	mau tonu
familiar	trust	0.656	taunga
proficiency	trust	0.656	matatau
supports	trust	0.656	whakapono
counselor	trust	0.648	kaiwhakatakoto whakaaro
lovable	trust	0.648	arohaina
advisable	trust	0.648	tika
agreed	trust	0.648	i whakaae
heroism	trust	0.648	toa
rely	trust	0.648	whakawhirinaki
uphold	trust	0.648	tautoko
brother	trust	0.648	teina
matrimony	trust	0.648	marena
assuredly	trust	0.648	tino pono
peaceful	trust	0.648	marie
saint	trust	0.648	tapu
unconditionally	trust	0.648	ka whakaae
solidarity	trust	0.648	kotahitanga
accepts	trust	0.648	tautoko
inspiration	trust	0.648	whakahihiri
noble	trust	0.648	rangatira
successful	trust	0.648	angitu
harmony	trust	0.648	te kotahitanga
protective	trust	0.648	whakamarumaru
competency	trust	0.648	matataunga
comrade	trust	0.648	hoa
academic	trust	0.648	mātauranga
assist	trust	0.648	awhina
worthy	trust	0.643	tika
benefactor	trust	0.641	tangata atawhai
credence	trust	0.641	ti'aturiraa
confidence	trust	0.641	māia
relationships	trust	0.641	kore here
ordained	trust	0.641	whakatapua
legal	trust	0.641	ture
champion	trust	0.641	toa
lawful	trust	0.641	tika
durability	trust	0.641	mauroa
judiciary	trust	0.641	whakawa
doctor	trust	0.641	tākuta
loving	trust	0.641	aroha
assure	trust	0.641	whakapūmau
establish	trust	0.641	whakatuu
mamma	trust	0.641	mama
kind	trust	0.641	atawhai
unity	trust	0.641	kotahitanga
conscientious	trust	0.641	whai whakaaro
real	trust	0.641	tūturu
coexist	trust	0.641	noho tahi
leading	trust	0.641	ārahi
teacher	trust	0.641	kaiako
intimate	trust	0.634	pirihono
brotherly	trust	0.633	teina
physician	trust	0.633	rata
judicial	trust	0.633	whakawa
saintly	trust	0.633	tapu
aspiration	trust	0.633	wawata
conscience	trust	0.633	hinengaro
therapeutic	trust	0.633	whakaora
fidelity	trust	0.633	pono
soundness	trust	0.633	te ora
important	trust	0.633	nui
homage	trust	0.633	whakanui
legitimacy	trust	0.633	tika
fortitude	trust	0.633	kaha
deepest	trust	0.633	whanaungatanga
approved	trust	0.633	whakaaetia
courageous	trust	0.633	maia
devotional	trust	0.633	karakia
endorse	trust	0.633	tautoko
backbone	trust	0.633	tuara
authorize	trust	0.633	whakamana
practiced	trust	0.633	mahi
sanctification	trust	0.633	te whakatapu
hopeful	trust	0.633	tumanako
convincing	trust	0.633	whakahihiri
bless	trust	0.633	manaaki
angel	trust	0.625	anahera
authorization	trust	0.625	whakamanatanga
assured	trust	0.625	whakapumau
purify	trust	0.625	purea
caretaker	trust	0.625	kaitiaki
regard	trust	0.625	whakaaro
profound	trust	0.625	hohonu
achievement	trust	0.625	paetae
evident	trust	0.625	kitea
positivity	trust	0.625	pai
communication	trust	0.625	whakawhitiwhitinga korero
professorship	trust	0.625	ahorangi
blessing	trust	0.625	manaakitanga
beliefs	trust	0.625	hohonu rawa
encourage	trust	0.625	whakatenatena
fireman	trust	0.625	kaipatu ahi
majestic	trust	0.625	rangatira
civilized	trust	0.625	mohio
certify	trust	0.625	whakamana
wonderful	trust	0.625	whakamiharo
engaged	trust	0.625	taumau
accurate	trust	0.625	tika
approvement	trust	0.617	whakaaetanga
optimism	trust	0.617	te wawata
planning	trust	0.617	whakamahere
believer	trust	0.617	whakapono
advice	trust	0.617	tohutohu
commend	trust	0.617	whakamihi
gospel	trust	0.617	rongopai
objective	trust	0.617	whāinga
rational	trust	0.617	whai whakaaro
cherish	trust	0.617	poihere
constantly	trust	0.617	tonu
haven	trust	0.617	whakaruruhau
fundamental	trust	0.617	taketake
bedrock	trust	0.617	tokapapa
accord	trust	0.617	whakaae
triumphant	trust	0.617	wikitoria
surety	trust	0.617	whakapūmau
testament	trust	0.617	oati
absolution	trust	0.617	murunga
truce	trust	0.617	whakatakariri
reassure	trust	0.617	whakaahuru
appreciation	trust	0.617	maioha
qualities	trust	0.617	kounga
passionate	trust	0.617	kaingākau
good	trust	0.617	pai
unimpeachable	trust	0.617	e kore e taea te tohe
corroborate	trust	0.617	whakamana
thoughtful	trust	0.617	whakaaro
heroine	trust	0.617	wahine toa
teach	trust	0.617	whakaako
god	trust	0.617	atua
attentive	trust	0.617	aro nui
scripture	trust	0.609	karaipiture
civilization	trust	0.609	tikanga
magnificence	trust	0.609	whakahirahira
recommend	trust	0.609	tūtohu
progression	trust	0.609	ahu whakamua
steward	trust	0.609	tuari
purification	trust	0.609	purenga
patron	trust	0.609	kaitiaki
praiseworthy	trust	0.609	whakamoemititia
heal	trust	0.609	whakaora
considerate	trust	0.609	whai whakaaro
blessings	trust	0.609	manaakitanga
mediator	trust	0.609	takawaenga
babysitter	trust	0.609	kaitiaki tamariki
notary	trust	0.609	notari
awareness	trust	0.609	mōhiotanga
vetted	trust	0.609	whakapono
excel	trust	0.609	hiranga
happy	trust	0.609	harikoa
praise	trust	0.609	whakamoemiti
brilliant	trust	0.609	kanapa
liking	trust	0.609	pai
definitive	trust	0.609	tino
comfort	trust	0.609	whakamarie
officer	trust	0.609	āpiha
peace	trust	0.602	te rangimarie
serenity	trust	0.602	mārie
unquestionable	trust	0.602	karekau he patai
embrace	trust	0.602	awhi
identify	trust	0.602	tautuhi
inspired	trust	0.602	faauruhia
steady	trust	0.602	pūmau
nun	trust	0.602	nun
guarded	trust	0.602	kua tiakina
symmetry	trust	0.602	hangarite
mainstay	trust	0.602	matua
fulfill	trust	0.602	whakatutuki
humility	trust	0.602	te haehaa
helpful	trust	0.602	āwhina
transcendence	trust	0.602	whakawhiti
unconditional	trust	0.602	herekore
brave	trust	0.602	toa
brighten	trust	0.602	maramara
experienced	trust	0.602	mātanga
enlightenment	trust	0.602	whakamaramatanga
sympathetic	trust	0.602	aroha
witness	trust	0.602	kaiwhakaatu
vigilant	trust	0.594	mataara
ministry	trust	0.594	mahi minita
admiral	trust	0.594	amirara
vigilance	trust	0.594	mataara
depend	trust	0.594	whakawhirinaki
generosity	trust	0.594	atawhai
befriend	trust	0.594	whakahoa
complimentary	trust	0.594	whakamihi
assessment	trust	0.594	aromatawai
fairly	trust	0.594	tika
enlighten	trust	0.594	whakamarama
strengthen	trust	0.594	whakakaha
nurse	trust	0.594	nēhi
endowment	trust	0.594	whakawhiwhinga
visionary	trust	0.594	matakite
praised	trust	0.594	whakanuia
eminence	trust	0.594	hiranga
marry	trust	0.594	marena
generous	trust	0.594	atawhai
gratitude	trust	0.594	mihi
sage	trust	0.594	tohunga
tranquility	trust	0.594	te ata noho
openly	trust	0.594	māhorahora
grant	trust	0.594	karaati
spouse	trust	0.594	hoa faaipoipo
philanthropic	trust	0.594	atawhai
regent	trust	0.594	regent
substantiate	trust	0.594	whakapumau
commendation	trust	0.594	whakamihi
council	trust	0.594	kaunihera
efficient	trust	0.594	whai hua
sweetheart	trust	0.589	hoa aroha
bylaw	trust	0.586	ture ture
magnificent	trust	0.586	whakamīharo
designation	trust	0.586	whakaingoatanga
godly	trust	0.586	tangata atua
seniority	trust	0.586	kaumatua
conservation	trust	0.586	tiaki
educational	trust	0.586	mātauranga
rooted	trust	0.586	whai pakiaka
inheritance	trust	0.586	tuku iho
diplomacy	trust	0.586	takawaenga
mate	trust	0.586	hoa
convince	trust	0.586	whakatenatena
unfailing	trust	0.586	korekore
share	trust	0.586	tohatoha
monk	trust	0.586	mōkihi
constitutional	trust	0.586	kaupapa ture
lovely	trust	0.586	ataahua
compliance	trust	0.586	tautukunga
attest	trust	0.586	whakaatu
victory	trust	0.586	wikitoria
serene	trust	0.586	marie
checklist	trust	0.586	rārangi arowhai
husbandry	trust	0.586	ahuwhenua
enjoying	trust	0.586	pārekareka
revere	trust	0.586	whakaute
tribe	trust	0.586	iwi
meritorious	trust	0.586	kaiaka
joyful	trust	0.586	harikoa
delegate	trust	0.586	kaikawe
helper	trust	0.586	kaiawhina
angelic	trust	0.586	anahera
ambition	trust	0.586	wawata
father	trust	0.586	papa
acclaim	trust	0.586	whakamihi
testimony	trust	0.586	whakaaturanga
collectively	trust	0.586	tahi
sobriety	trust	0.586	marietanga
prestige	trust	0.586	mana nui
firmness	trust	0.586	pakari
structural	trust	0.578	hanganga
impartiality	trust	0.578	te whakaaro kore
navigator	trust	0.578	kaiwhakatere
judge	trust	0.578	kaiwhakawa
shelter	trust	0.578	whakaruruhau
coexisting	trust	0.578	noho tahi
unquestioned	trust	0.578	karekau he patai
careful	trust	0.578	tūpato
obey	trust	0.578	whakarongo
professor	trust	0.578	ahorangi
convinced	trust	0.578	whakaponohia
communion	trust	0.578	tahitanga
cheerfulness	trust	0.578	harikoa
inviting	trust	0.578	pōwhiri
irrefutable	trust	0.578	korekore
commandant	trust	0.578	rangatira
smile	trust	0.578	ataata
authoritative	trust	0.578	whai mana
philanthropist	trust	0.578	tangata atawhai
legalized	trust	0.578	kua whakamanahia
adore	trust	0.578	koropiko
upright	trust	0.578	tika
revival	trust	0.578	whakaoranga
dutiful	trust	0.578	mahi tika
watchdog	trust	0.578	kuri tiaki
apostle	trust	0.570	apotoro
volunteers	trust	0.570	tūao
immaculate	trust	0.570	pokekore
adhering	trust	0.570	piri
unquestionably	trust	0.570	kore rawa
advise	trust	0.570	tohutohu
punctual	trust	0.570	whai wā
consult	trust	0.570	korero
ordinance	trust	0.570	oro'a
complement	trust	0.570	kīnaki
modest	trust	0.570	ngawari
everlasting	trust	0.570	mau tonu
compass	trust	0.570	kāpehu
heavenly	trust	0.570	rangi
determinate	trust	0.570	whakatau
counsellor	trust	0.570	kaiwhakatakoto whakaaro
abundance	trust	0.570	nui
guide	trust	0.570	aratohu
earned	trust	0.570	arowhaitia
pedigree	trust	0.570	whakapapa
relative	trust	0.570	whanaunga
principal	trust	0.570	tumuaki
plausible	trust	0.570	tika
collaborator	trust	0.570	mahi tahi
connective	trust	0.570	tūhonohono
corroboration	trust	0.570	whakapumau
insure	trust	0.570	inihua
pilot	trust	0.570	kaiurungi
unequivocal	trust	0.570	kore noa
matron	trust	0.570	matron
cuddle	trust	0.570	awhi
measured	trust	0.570	i whanganga
fort	trust	0.562	pa
treasurer	trust	0.562	kaitiaki pūtea
apostolic	trust	0.562	apotoro
save	trust	0.562	whakaora
frankness	trust	0.562	pono
insight	trust	0.562	matauranga
admit	trust	0.562	whakaae
earn	trust	0.562	whiwhi
remarkable	trust	0.562	whakamiharo
strong	trust	0.562	kaha
content	trust	0.562	ihirangi
vitality	trust	0.562	oranga
prize	trust	0.562	taonga
vigorous	trust	0.562	kaha
congregation	trust	0.562	whakaminenga
uplift	trust	0.562	hikitia
spotless	trust	0.562	pokekore
devout	trust	0.562	karakia
soothing	trust	0.562	whakamarie
miracle	trust	0.562	merekara
cohesion	trust	0.562	whakakotahitanga
lovemaking	trust	0.562	mahi aroha
curable	trust	0.562	ka taea te rongoa
pleasant	trust	0.562	ahuareka
jury	trust	0.562	kaiwhakawa
pertinent	trust	0.562	whai take
succeeding	trust	0.562	angitu
concordance	trust	0.562	whakatakarite
jurist	trust	0.562	kaiwhakawā
applaud	trust	0.562	pakipaki
ordination	trust	0.562	whakatohungatanga
compensate	trust	0.562	utu
patience	trust	0.555	manawanui
mediate	trust	0.555	takawaenga
coach	trust	0.555	kaiako
illumination	trust	0.555	whakamarama
cultivate	trust	0.555	ngaki
providing	trust	0.555	whakarato
precedence	trust	0.555	mua
