English Word	Emotion	Emotion-Intensity-Score	Zulu Word
conciliation	trust	0.547	ukubuyisana
convent	trust	0.547	indlu yezindela
heritage	trust	0.547	ifa
independence	trust	0.547	ukuzimela
rejoice	trust	0.547	jabulani
engaging	trust	0.547	ezibandakanyayo
readiness	trust	0.547	ukulungela
registry	trust	0.547	ukubhalisa
statement	trust	0.547	isitatimende
liberty	trust	0.547	inkululeko
forgive	trust	0.547	thethelela
ancestral	trust	0.547	okhokho
impenetrable	trust	0.547	engangeneki
choices	trust	0.539	izithembiso
psalms	trust	0.539	amahubo
majority	trust	0.539	iningi
antidote	trust	0.539	ikhambi
tantamount	trust	0.539	ngokufanayo
perfect	trust	0.539	ephelele
regularity	trust	0.539	njalo
chronicle	trust	0.539	umlando
ensemble	trust	0.539	hlanganisa
applause	trust	0.539	ihlombe
obedience	trust	0.539	ukulalela
aspiring	trust	0.539	ukufisa
watchman	trust	0.539	umlindi
inimitable	trust	0.539	okungenakulinganiswa
chastity	trust	0.539	ubumsulwa
architecture	trust	0.539	izakhiwo
stamina	trust	0.539	ukuqina
delightful	trust	0.539	ejabulisayo
exalted	trust	0.539	uphakeme
relevant	trust	0.539	efanele
reinforcements	trust	0.539	ama-reinforcements
proctor	trust	0.539	proctor
immovable	trust	0.539	enganyakazi
instructions	trust	0.539	imiyalelo
define	trust	0.539	chaza
uncensured	trust	0.539	okungaqinisekisiwe
institute	trust	0.539	isikhungo
responsive	trust	0.539	esabelayo
recovery	trust	0.539	ukululama
obliging	trust	0.539	bophezela
obvious	trust	0.539	sobala
forefathers	trust	0.539	okhokho
eager	trust	0.539	ngokulangazela
inoculation	trust	0.539	ukujova
admitting	trust	0.539	ukuvuma
memorable	trust	0.539	ekhumbulekayo
hospital	trust	0.531	esibhedlela
rescue	trust	0.531	hlenga
deed	trust	0.531	isenzo
princely	trust	0.531	ngokwenkosana
retirement	trust	0.531	umhlalaphansi
cradle	trust	0.531	imbeleko
immunization	trust	0.531	ukugoma
bloom	trust	0.531	qhakaza
candid	trust	0.531	qotho
evergreen	trust	0.531	i-evergreen
ballot	trust	0.531	ivoti
accompaniment	trust	0.531	ukuphelezela
verily	trust	0.531	ngempela
inseparable	trust	0.531	engahlukaniseki
analyst	trust	0.531	umhlaziyi
strive	trust	0.531	phokophela
dependent	trust	0.531	oncike
heavens	trust	0.531	amazulu
answerable	trust	0.531	kuyaphenduleka
school	trust	0.531	isikole
terms	trust	0.531	imigomo
center	trust	0.531	isikhungo
firstborn	trust	0.531	izibulo
transcript	trust	0.531	okulotshiweyo
fraternal	trust	0.531	umzalwane
omniscient	trust	0.531	wazi konke
seal	trust	0.531	uphawu
edification	trust	0.531	ukwakhiwa
doubtless	trust	0.531	ngokungangabazeki
deliverance	trust	0.531	ukukhululwa
sponsor	trust	0.531	umxhasi
expedient	trust	0.531	kuyasiza
bride	trust	0.531	umakoti
refuge	trust	0.531	isiphephelo
approbation	trust	0.527	ukugunyazwa
chaplain	trust	0.523	umfundisi
laureate	trust	0.523	owawina indondo
liberate	trust	0.523	khulula
coronation	trust	0.523	ukugcotshwa
adoration	trust	0.523	ukudunyiswa
countenance	trust	0.523	ubuso
honeymoon	trust	0.523	i-honeymoon
connoisseur	trust	0.523	unolwazi
notable	trust	0.523	kuyaphawuleka
benedictory	trust	0.523	ozuzisayo
celebration	trust	0.523	umgubho
neighbor	trust	0.523	umakhelwane
unbroken	trust	0.523	engaphukile
award	trust	0.523	umklomelo
improvement	trust	0.523	ngcono
hug	trust	0.523	hug
graduation	trust	0.523	ukuthweswa iziqu
correctness	trust	0.523	ukulunga
winning	trust	0.523	ukuwina
paragon	trust	0.523	ipharagoni
ratify	trust	0.523	qinisekisa
powerful	trust	0.523	enamandla
elevation	trust	0.523	ukuphakama
commonwealth	trust	0.523	umphakathi
account	trust	0.523	i-akhawunti
unimpeached	trust	0.523	ongamsulwa
taught	trust	0.523	wafundisa
salutary	trust	0.523	ewusizo
captivate	trust	0.523	thumba
dictionary	trust	0.523	isichazamazwi
nobility	trust	0.523	izicukuthwane
ourselves	trust	0.523	ukukhetha
feeling	trust	0.518	umuzwa
amen	trust	0.516	amen
committee	trust	0.516	ikomiti
reverie	trust	0.516	i-reverie
deserve	trust	0.516	kufanelekile
fully	trust	0.516	ngokugcwele
compliment	trust	0.516	ukuncoma
obstetrician	trust	0.516	udokotela wokubelethisa
enchanted	trust	0.516	eloyiwe
inform	trust	0.516	yazisa
association	trust	0.516	inhlangano
credit	trust	0.516	isikweletu
passwords	trust	0.516	ngokwethu
freely	trust	0.516	ngokukhululeka
framework	trust	0.516	uhlaka
nobleman	trust	0.516	umnumzane
formative	trust	0.516	eyakhayo
tender	trust	0.516	ithenda
measure	trust	0.516	isilinganiso
advent	trust	0.516	ukufika
management	trust	0.516	abaphathi
confession	trust	0.516	ukuvuma izono
remedy	trust	0.516	ikhambi
sentinel	trust	0.516	umlindi
pray	trust	0.516	khuleka
perpetuity	trust	0.516	ubuphakade
tribunal	trust	0.516	inkantolo
minded	trust	0.516	nengqondo
organization	trust	0.516	inhlangano
predominant	trust	0.516	kakhulu
volunteer	trust	0.509	ivolontiya
accolade	trust	0.508	ncoma
courtship	trust	0.508	ukuqomisana
patronage	trust	0.508	ukuxhasa
philosopher	trust	0.508	isazi sefilosofi
confessional	trust	0.508	okuvumayo
diversity	trust	0.508	ukuhlukahluka
virgin	trust	0.508	intombi
venerable	trust	0.508	ohloniphekile
policy	trust	0.508	inqubomgomo
intact	trust	0.508	iphelele
custodian	trust	0.508	umgcini
automatic	trust	0.508	okuzenzakalelayo
unsurpassed	trust	0.508	engadlulwanga
shepherd	trust	0.508	umalusi
reward	trust	0.508	umvuzo
beautification	trust	0.508	ubuhle
medical	trust	0.508	ezokwelapha
constable	trust	0.508	uconstable
forgiving	trust	0.508	othethelelayo
tolerance	trust	0.508	ukubekezelelana
priest	trust	0.508	umpristi
enable	trust	0.508	vumela
vouch	trust	0.508	vouch
lieutenant	trust	0.508	uLieutenant
instruct	trust	0.508	fundisa
housewife	trust	0.508	umama wekhaya
admissible	trust	0.508	eyamukelekayo
sovereign	trust	0.508	ubukhosi
amour	trust	0.508	uthando
savor	trust	0.508	iphunga
darling	trust	0.500	sithandwa
related	trust	0.500	ezihlobene
infallibility	trust	0.500	ukungabi naphutha
watchful	trust	0.500	eqaphile
nerds	trust	0.500	amaphasiwedi
instruction	trust	0.500	isiyalo
doctrine	trust	0.500	imfundiso
birth	trust	0.500	ukuzalwa
timing	trust	0.500	isikhathi
infinity	trust	0.500	okungapheli
religions	trust	0.500	izihlakaniphi
warden	trust	0.500	umqaphi
optimist	trust	0.500	ithemba
apologetic	trust	0.500	ukuxolisa
gateway	trust	0.500	isango
pontiff	trust	0.500	upapa
alive	trust	0.500	ephila
indelible	trust	0.500	engacimeki
personal	trust	0.500	okomuntu siqu
pious	trust	0.500	ongcwele
majesty	trust	0.500	ubukhosi
synchronize	trust	0.500	vumelanisa
guard	trust	0.500	unogada
retain	trust	0.500	gcina
romantic	trust	0.500	ezothando
superman	trust	0.500	superman
info	trust	0.500	ulwazi
backer	trust	0.500	umsekeli
undying	trust	0.500	engafi
vindication	trust	0.500	ukuqinisekiswa
badge	trust	0.500	ibheji
treasure	trust	0.500	umcebo
guru	trust	0.500	guru
church	trust	0.492	ibandla
formality	trust	0.492	okusemthethweni
contributor	trust	0.492	onikelayo
radiance	trust	0.492	ukukhazimula
psalm	trust	0.492	ihubo
laudatory	trust	0.492	oncomekayo
grandchildren	trust	0.492	abazukulu
popularity	trust	0.492	ukuduma
salute	trust	0.492	bingelela
hosannah	trust	0.492	hosana
attraction	trust	0.492	ukukhangwa
efforts	trust	0.492	ukwahlulela
privy	trust	0.492	ngasese
improve	trust	0.492	ngcono
sheriff	trust	0.492	Usherifu
chairman	trust	0.492	usihlalo
judgement	trust	0.492	izaga
harbor	trust	0.492	itheku
elegance	trust	0.492	ubuhle
hardy	trust	0.492	iqinile
umpire	trust	0.492	unompempe
constitute	trust	0.492	akha
proverbs	trust	0.492	izinkolo
jubilant	trust	0.492	ejabulile
aspire	trust	0.492	fisa
synonymous	trust	0.492	igama elifanayo
inevitable	trust	0.492	ngokungenakugwemeka
musical	trust	0.492	okomculo
spokesman	trust	0.492	umkhulumeli
endow	trust	0.492	endow
fellow	trust	0.492	umngane
grow	trust	0.492	khula
moderator	trust	0.492	umongameli
enjoy	trust	0.484	ujabulele
found	trust	0.484	kutholiwe
armor	trust	0.484	izikhali
colonel	trust	0.484	uColonel
referee	trust	0.484	unompempe
favorite	trust	0.484	intandokazi
assembly	trust	0.484	umhlangano
romance	trust	0.484	ezothando
confess	trust	0.484	vuma
sweet	trust	0.484	emnandi
crowning	trust	0.484	ukuthweswa umqhele
forecast	trust	0.484	isibikezelo
affection	trust	0.484	uthando
approbate	trust	0.484	vumela
path	trust	0.484	indlela
concord	trust	0.484	ukuvumelana
police	trust	0.484	amaphoyisa
countryman	trust	0.484	izwe
income	trust	0.484	imali engenayo
ranger	trust	0.484	umqaphi
depth	trust	0.484	ukujula
like	trust	0.484	njenge
voucher	trust	0.484	ivawusha
diagnosis	trust	0.484	ukuxilongwa
hire	trust	0.484	qasha
clean	trust	0.484	ihlanzekile
laudation	trust	0.484	ukutuswa
arbiter	trust	0.484	umxazululi
purely	trust	0.477	ngokumsulwa
votive	trust	0.477	ivoti
expect	trust	0.477	lindela
glory	trust	0.477	inkazimulo
counted	trust	0.477	imizamo
apologize	trust	0.477	xolisa
sterling	trust	0.477	sterling
word	trust	0.477	izwi
follow	trust	0.477	landela
sermon	trust	0.477	intshumayelo
consul	trust	0.477	inxusa
calculator	trust	0.477	umshini wokubala
lamb	trust	0.477	inyama yemvu
veracity	trust	0.477	ubuqiniso
matter	trust	0.477	udaba
parliament	trust	0.477	iphalamende
lover	trust	0.477	isithandwa
sacrifice	trust	0.477	umhlatshelo
putative	trust	0.477	ukubeka ithemba
preponderance	trust	0.477	preponderance
landmark	trust	0.477	uphawu lwezwe
nursery	trust	0.477	inkulisa
mathematical	trust	0.477	ezezibalo
frank	trust	0.477	u-frank
signature	trust	0.477	isiginesha
policeman	trust	0.477	iphoyisa
episcopal	trust	0.477	umbhishobhi
pastor	trust	0.477	umfundisi
eagerness	trust	0.469	ukulangazela
mighty	trust	0.469	enamandla
recruits	trust	0.469	ababuthiwe
tribune	trust	0.469	tribune
author	trust	0.469	umbhali
effective	trust	0.469	ngempumelelo
intended	trust	0.469	okuhlosiwe
passion	trust	0.469	uthando
religion	trust	0.469	inkolo
flagship	trust	0.469	ifulegi
immerse	trust	0.469	cwilisa
capacity	trust	0.469	umthamo
associate	trust	0.469	umngane
cashier	trust	0.469	ukheshi
regal	trust	0.469	i-regal
dove	trust	0.469	ijuba
tutelage	trust	0.469	ukufundisa
underwrite	trust	0.469	bhala phansi
uncritical	trust	0.469	engagxeki
prefer	trust	0.469	khetha
instructor	trust	0.469	umfundisi
gain	trust	0.469	inzuzo
marshal	trust	0.469	u-marshal
judgment	trust	0.469	ukwahlulela
judicious	trust	0.469	ngobuhlakani
top	trust	0.469	phezulu
title	trust	0.469	isihloko
vicar	trust	0.469	umfundisi
bridesmaid	trust	0.469	umakoti
commission	trust	0.469	ikhomishini
lifestyle	trust	0.461	indlela yokuphila
aunt	trust	0.461	umamkhulu
attendant	trust	0.461	isikhonzi
enroll	trust	0.461	bhalisa
priesthood	trust	0.461	ubupristi
trade	trust	0.461	uhwebo
crucial	trust	0.461	ebalulekile
moorings	trust	0.461	ama-morings
kitten	trust	0.461	ikati
medal	trust	0.461	indondo
oblige	trust	0.461	bophezela
manage	trust	0.461	phatha
magnetic	trust	0.461	kazibuthe
custody	trust	0.461	ukugcinwa
necessarily	trust	0.461	ngempela
partake	trust	0.461	hlanganyela
cautious	trust	0.461	eqaphile
consecration	trust	0.461	ukungcweliswa
courier	trust	0.461	umthumeli
bank	trust	0.461	ibhange
lesson	trust	0.461	isifundo
patriarchal	trust	0.461	inzalamizi
eventually	trust	0.461	kubaliwe
commerce	trust	0.461	ezentengiselwano
contains	trust	0.461	ekugcineni
theological	trust	0.461	ezenkolo
socially	trust	0.461	iqukethe
admitted	trust	0.461	kuvume
fortress	trust	0.461	inqaba
cathedral	trust	0.455	isonto lombhishobhi
deputy	trust	0.453	isekela
commonplace	trust	0.453	indawo evamile
puppy	trust	0.453	umdlwane
president	trust	0.453	umongameli
finally	trust	0.453	ekugcineni
governor	trust	0.453	umbusi
synergistic	trust	0.453	i-synergistic
excited	trust	0.453	ejabulile
encomium	trust	0.453	encomium
chart	trust	0.453	ishadi
perceive	trust	0.453	bona
insulation	trust	0.453	ukwahlukanisa
present	trust	0.453	samanje
oasis	trust	0.453	i-oasis
eagle	trust	0.453	ukhozi
exchange	trust	0.453	ukushintshana
foresee	trust	0.453	bona kusengaphambili
strategist	trust	0.453	usomaqhinga
journeyman	trust	0.453	umhambi
dawn	trust	0.453	ukusa
laud	trust	0.453	udumo
level	trust	0.453	izinga
chairwoman	trust	0.453	usihlalo
tradesmen	trust	0.445	ngokwenhlalo
asserting	trust	0.445	egomela
negotiate	trust	0.445	xoxisana
sensual	trust	0.445	inkanuko
chocolate	trust	0.445	ushokoledi
crew	trust	0.445	abasebenzi
remains	trust	0.445	izinsalela
dictum	trust	0.445	i-dictum
theorem	trust	0.445	ithiyemu
sir	trust	0.445	mnumzane
employ	trust	0.445	sebenzisa
usual	trust	0.445	evamile
operation	trust	0.445	ukusebenza
magnify	trust	0.445	khulisa
director	trust	0.445	umqondisi
formula	trust	0.445	ifomula
chemist	trust	0.445	usokhemisi
enliven	trust	0.445	philisa
chancellor	trust	0.445	ushansela
orthodoxy	trust	0.445	i-orthodoxy
lodging	trust	0.445	indawo yokulala
exaltation	trust	0.445	ukuphakanyiswa
lord	trust	0.445	nkosi
handbook	trust	0.445	incwadi yesandla
bridegroom	trust	0.445	umkhwenyana
matters	trust	0.445	abahwebi
orchestra	trust	0.445	i-orchestra
impart	trust	0.445	nikeza
statistical	trust	0.445	izibalo
indemnity	trust	0.445	indemnity
governess	trust	0.438	ukubusa
imagination	trust	0.438	umcabango
butler	trust	0.438	umphakeli
conformity	trust	0.438	ukuvumelana
digit	trust	0.438	idijithi
comptroller	trust	0.438	umlawuli
economy	trust	0.438	umnotho
conveyancing	trust	0.438	ukudlulisa
arbitrator	trust	0.438	umlamuli
emphasize	trust	0.438	gcizelela
exhaustive	trust	0.438	okuphelele
abbot	trust	0.438	u-abbot
atone	trust	0.438	hlawulela
cabinet	trust	0.438	ikhabethe
merci	trust	0.438	izindaba
tandem	trust	0.438	i-tandem
elite	trust	0.438	elite
inauguration	trust	0.438	ukugcotshwa
elect	trust	0.438	khetha
encore	trust	0.438	encore
villager	trust	0.438	isakhamuzi
oracle	trust	0.438	izwi
fate	trust	0.438	isiphetho
sun	trust	0.438	ilanga
pay	trust	0.430	khokha
base	trust	0.430	isisekelo
bridal	trust	0.430	umakoti
persuade	trust	0.430	ncenga
lender	trust	0.430	umbolekisi
playful	trust	0.430	ukudlala
occupant	trust	0.430	umhlali
impressionable	trust	0.430	okuthatheka kalula
resources	trust	0.430	izinsiza
repay	trust	0.430	buyisela
toughness	trust	0.430	ubulukhuni
rule	trust	0.430	ukubusa
elucidate	trust	0.430	cacisa
utopian	trust	0.430	utopian
wealth	trust	0.430	ingcebo
compact	trust	0.430	kuhlangene
errand	trust	0.430	umsebenzi
simplify	trust	0.430	yenza lula
neutrality	trust	0.430	ukungathathi hlangothi
count	trust	0.430	bala
grit	trust	0.430	inhlanzi
differential	trust	0.430	umehluko
blanket	trust	0.430	ingubo yokulala
hail	trust	0.430	isichotho
deacon	trust	0.430	idikoni
sentry	trust	0.430	umlindi
bequest	trust	0.430	isicelo
disclosed	trust	0.430	kudaluliwe
cop	trust	0.430	iphoyisa
circle	trust	0.430	indilinga
grammar	trust	0.430	uhlelo lolimi
invite	trust	0.430	mema
estimable	trust	0.430	kuyalinganiseka
maintenance	trust	0.422	ukunakekela
supplication	trust	0.422	ukunxusa
fixed	trust	0.422	kulungisiwe
accountant	trust	0.422	umgcini mabhuku
sing	trust	0.422	cula
eulogize	trust	0.422	eulogize
easiest	trust	0.422	umusa
dealings	trust	0.422	ukusebenzelana
axiom	trust	0.422	i-axiom
enablement	trust	0.422	amandla
diary	trust	0.422	idayari
trading	trust	0.422	ukuhweba
perennial	trust	0.422	isikhathi eside
primer	trust	0.422	isiqalo
truss	trust	0.422	truss
travel	trust	0.422	ukuhamba
apprentice	trust	0.422	umfundi
hymn	trust	0.422	ihubo
theocratic	trust	0.422	okungokwasezulwini
forum	trust	0.422	inkundla
continue	trust	0.422	qhubeka
supremacy	trust	0.422	ubukhulu
wonderstruck	trust	0.422	mlk
probity	trust	0.422	ubuqiniso
parish	trust	0.422	isifunda
treat	trust	0.422	phatha
respite	trust	0.422	ukuphumula
dominion	trust	0.422	ukubusa
antiseptic	trust	0.422	isibulala-magciwane
assignee	trust	0.422	owabelwe
reconsideration	trust	0.422	ukucatshangelwa kabusha
intend	trust	0.422	hlose
shopkeeper	trust	0.422	umninisitolo
commodore	trust	0.414	commodore
fellas	trust	0.414	ongqingili
routine	trust	0.414	isimiso
cash	trust	0.414	imali
labor	trust	0.414	umsebenzi
offering	trust	0.414	umnikelo
specialize	trust	0.414	sebenza ngokukhethekile
gazette	trust	0.414	igazethi
choir	trust	0.414	ikhwaya
cogent	trust	0.414	cogent
deference	trust	0.414	ukuhlonipha
serve	trust	0.414	sebenzela
leap	trust	0.414	gxuma
preservative	trust	0.414	isilondolozi
akin	trust	0.414	kanye
amortization	trust	0.414	i-amortization
consort	trust	0.414	umngane womshado
salary	trust	0.414	iholo
incline	trust	0.414	thambekela
synod	trust	0.414	sinodi
gate	trust	0.414	Isango
conglomerate	trust	0.414	i-conglomerate
kudos	trust	0.414	ukuncoma
reporter	trust	0.414	intatheli
trainer	trust	0.414	umqeqeshi
athlete	trust	0.414	umsubathi
privilege	trust	0.414	ilungelo
rapt	trust	0.414	rap
transaction	trust	0.414	ukuthengiselana
radar	trust	0.406	irada
judged	trust	0.406	kwahlulelwa
legislator	trust	0.406	isishayamthetho
dermatologist	trust	0.406	udokotela wesikhumba
executor	trust	0.406	umenzi wefa
system	trust	0.406	uhlelo
budget	trust	0.406	isabelomali
trophy	trust	0.406	indebe
tree	trust	0.406	umuthi
leisure	trust	0.406	ezokungcebeleka
fitting	trust	0.406	kufanelekile
glorify	trust	0.406	khazimulisa
sanction	trust	0.406	isijeziso
reimbursement	trust	0.406	imbuyiselo
extol	trust	0.406	dumisa
patrol	trust	0.406	patrol
nation	trust	0.406	isizwe
linguist	trust	0.406	isazi sezilimi
luxury	trust	0.406	ukunethezeka
abacus	trust	0.406	abacus
gentry	trust	0.398	umnumzane
intense	trust	0.398	kakhulu
neutral	trust	0.398	ukungathathi hlangothi
clearance	trust	0.398	imvume
paths	trust	0.398	uJeremiya
iron	trust	0.398	insimbi
ground	trust	0.398	emhlabathini
deluxe	trust	0.398	i-deluxe
clan	trust	0.398	umndeni
climax	trust	0.398	uvuthondaba
electorate	trust	0.398	abavoti
merchandise	trust	0.398	okuthengiswayo
favs	trust	0.398	elula kakhulu
eulogy	trust	0.398	i-eulogy
yearning	trust	0.398	ukulangazelela
explain	trust	0.398	chaza
journalism	trust	0.398	ubuntatheli
nest	trust	0.398	isidleke
parietal	trust	0.398	i-parietal
fain	trust	0.398	fain
pursue	trust	0.398	phishekela
popular	trust	0.398	edumile
barter	trust	0.398	umhwebi
glow	trust	0.398	khazimula
depository	trust	0.398	indawo yokugcina impahla
quaint	trust	0.398	kancane
follower	trust	0.391	umlandeli
surrogate	trust	0.391	omunye umuntu
grin	trust	0.391	hleka
accounts	trust	0.391	ama-akhawunti
chandler	trust	0.391	i-chandler
star	trust	0.391	inkanyezi
regardless	trust	0.391	wonderstruck
deal	trust	0.391	deal
armory	trust	0.391	indawo yezikhali
messenger	trust	0.391	isithunywa
recline	trust	0.391	hlala phansi
escort	trust	0.391	ukuphelezela
stages	trust	0.391	bafethu
translation	trust	0.391	ukuhumusha
eulogistic	trust	0.391	i-eulogistic
intercession	trust	0.391	ukuncenga
usher	trust	0.391	umsizi
downright	trust	0.391	phansi
horse	trust	0.391	ihhashi
paean	trust	0.391	pheya
homie	trust	0.391	i-relancer
baggage	trust	0.391	Umthwalo
cube	trust	0.391	ikhiyubhu
label	trust	0.383	ilebula
plaudit	trust	0.383	vuma
lean	trust	0.383	ncipha
culinary	trust	0.383	okokupheka
larger	trust	0.383	ezinkulu
bartender	trust	0.383	ubartender
crisp	trust	0.383	crisp
faculty	trust	0.383	ubuhlakani
gage	trust	0.383	igeji
curfew	trust	0.383	isikhathi sokubuya ekhaya
fortune	trust	0.383	ingcebo
bounty	trust	0.383	inzuzo
leaning	trust	0.383	ukuncika
reparation	trust	0.383	ukulungiswa
encomiastic	trust	0.383	encomia
series	trust	0.383	uchungechunge
edited	trust	0.383	izindlela
possess	trust	0.383	phatha
someday	trust	0.383	izintandokazi
clapping	trust	0.375	eshaya izandla
cover	trust	0.375	ikhava
sex	trust	0.375	ucansi
adjust	trust	0.375	lungisa
bouquet	trust	0.375	isixha sezimbali
picnic	trust	0.375	ipikiniki
personalities	trust	0.375	izigaba
assessor	trust	0.375	umhloli
differences	trust	0.375	umehluko
general	trust	0.375	jikelele
confederate	trust	0.375	umfelandawonye
desires	trust	0.375	kungakhathaliseki
cosmopolitan	trust	0.367	i-cosmopolitan
manual	trust	0.367	imanuwali
dogma	trust	0.367	imfundiso-nkolo
marine	trust	0.367	osolwandle
pretty	trust	0.367	muhle
nestle	trust	0.367	nestle
garrison	trust	0.367	ibutho lamasosha
throne	trust	0.367	isihlalo sobukhosi
superstar	trust	0.367	inkanyezi
