English Word	Emotion	Emotion-Intensity-Score	Slovak Word
guidance	trust	0.688	vedenie
monogamy	trust	0.688	monogamia
valor	trust	0.688	odvaha
solidity	trust	0.688	solídnosť
perfection	trust	0.688	dokonalosť
believed	trust	0.688	veril
humanity	trust	0.688	ľudskosť
justifiable	trust	0.688	ospravedlniteľné
competent	trust	0.688	kompetentných
esteem	trust	0.688	úcta
protector	trust	0.680	ochranca
inspire	trust	0.680	inšpirovať
hope	trust	0.680	nádej
strongest	trust	0.680	partneri
expertise	trust	0.680	odbornosť
humble	trust	0.680	pokorný
indivisible	trust	0.680	nedeliteľné
official	trust	0.680	úradník
affirm	trust	0.680	potvrdiť
familiarity	trust	0.680	známosť
confirmed	trust	0.680	potvrdil
diligence	trust	0.680	usilovnosť
grandfather	trust	0.680	starý otec
advocacy	trust	0.680	advokácie
goodness	trust	0.680	dobrota
commendable	trust	0.680	chvályhodné
acceptance	trust	0.680	prijatie
diplomatic	trust	0.680	diplomatický
leader	trust	0.680	vodca
confide	trust	0.680	zdôveriť sa
agreeing	trust	0.680	súhlasiť
approve	trust	0.680	schváliť
professional	trust	0.680	profesionálny
elders	trust	0.680	starších
confidential	trust	0.680	dôverné
faultless	trust	0.672	bezchybný
believes	trust	0.672	prijatý
sanctify	trust	0.672	posvätiť
intelligent	trust	0.672	inteligentný
safe	trust	0.672	bezpečné
accepted	trust	0.672	najsilnejší
dignity	trust	0.672	dôstojnosť
unwavering	trust	0.672	neochvejný
encyclopedia	trust	0.672	encyklopédia
mastery	trust	0.672	majstrovstvo
cohesive	trust	0.672	súdržný
harmoniously	trust	0.672	harmonicky
benevolence	trust	0.672	benevolenciou
healing	trust	0.672	uzdravenie
accredited	trust	0.672	akreditovaný
covenant	trust	0.672	zmluva
accountability	trust	0.664	zodpovednosť
team	trust	0.664	tím
authority	trust	0.664	autorita
heroic	trust	0.664	hrdinský
reliance	trust	0.664	spoliehanie sa
expert	trust	0.664	odborník
communicate	trust	0.664	komunikovať
spiritual	trust	0.664	duchovný
impeccable	trust	0.664	bezvadný
specialist	trust	0.664	špecialista
affirmatively	trust	0.664	kladne
proficient	trust	0.664	zdatný
fulfillment	trust	0.664	plnenie
advocate	trust	0.664	obhajca
disciple	trust	0.664	žiak
attestation	trust	0.664	atestácia
merit	trust	0.664	zásluhovosť
supporting	trust	0.664	podporujúce
ambassador	trust	0.664	veľvyslanec
guidebook	trust	0.664	sprievodca
accept	trust	0.664	súhlasiť
strengthening	trust	0.661	posilňovanie
holiness	trust	0.656	svätosť
facts	trust	0.656	faktov
warranty	trust	0.656	záruka
strength	trust	0.656	silu
relationship	trust	0.656	vzťah
defended	trust	0.656	bránil
constancy	trust	0.656	stálosť
favorable	trust	0.656	priaznivý
gentleman	trust	0.656	džentlmen
counsel	trust	0.656	poradca
scientific	trust	0.656	vedecký
structure	trust	0.656	štruktúru
elder	trust	0.656	staršieho
excellent	trust	0.656	vynikajúce
achieve	trust	0.656	dosiahnuť
steadfast	trust	0.656	vytrvalý
familiar	trust	0.656	známy
proficiency	trust	0.656	odbornosť
supports	trust	0.656	verí
counselor	trust	0.648	poradca
lovable	trust	0.648	ľúbivý
advisable	trust	0.648	vhodné
agreed	trust	0.648	súhlasil
heroism	trust	0.648	hrdinstvo
rely	trust	0.648	spoliehať sa
uphold	trust	0.648	udržať
brother	trust	0.648	brat
matrimony	trust	0.648	manželstvo
assuredly	trust	0.648	určite
peaceful	trust	0.648	pokojný
saint	trust	0.648	svätý
unconditionally	trust	0.648	prijíma
solidarity	trust	0.648	solidarity
accepts	trust	0.648	podporuje
inspiration	trust	0.648	inšpiráciu
noble	trust	0.648	ušľachtilý
successful	trust	0.648	úspešný
harmony	trust	0.648	harmónia
protective	trust	0.648	ochranný
competency	trust	0.648	kompetencie
comrade	trust	0.648	súdruh
academic	trust	0.648	akademický
assist	trust	0.648	pomáhať
worthy	trust	0.643	hodný
benefactor	trust	0.641	dobrodinec
credence	trust	0.641	dôveryhodnosť
confidence	trust	0.641	dôvera
relationships	trust	0.641	bezpodmienečne
ordained	trust	0.641	vysvätený
legal	trust	0.641	legálne
champion	trust	0.641	majster
lawful	trust	0.641	zákonný
durability	trust	0.641	trvanlivosť
judiciary	trust	0.641	súdnictvo
doctor	trust	0.641	lekár
loving	trust	0.641	milujúca
assure	trust	0.641	zabezpečiť
establish	trust	0.641	založiť
mamma	trust	0.641	mama
kind	trust	0.641	milý
unity	trust	0.641	jednota
conscientious	trust	0.641	svedomitý
real	trust	0.641	reálny
coexist	trust	0.641	koexistovať
leading	trust	0.641	vedenie
teacher	trust	0.641	učiteľ
intimate	trust	0.634	intímne
brotherly	trust	0.633	bratsky
physician	trust	0.633	lekár
judicial	trust	0.633	súdne
saintly	trust	0.633	svätý
aspiration	trust	0.633	ašpirácie
conscience	trust	0.633	svedomie
therapeutic	trust	0.633	terapeutické
fidelity	trust	0.633	vernosť
soundness	trust	0.633	solídnosť
important	trust	0.633	dôležité
homage	trust	0.633	hold
legitimacy	trust	0.633	legitimitu
fortitude	trust	0.633	statočnosť
deepest	trust	0.633	vzťahy
approved	trust	0.633	schválené
courageous	trust	0.633	odvážny
devotional	trust	0.633	oddaný
endorse	trust	0.633	schváliť
backbone	trust	0.633	chrbtica
authorize	trust	0.633	povoliť
practiced	trust	0.633	cvičil
sanctification	trust	0.633	posvätenie
hopeful	trust	0.633	nádejný
convincing	trust	0.633	presvedčivé
bless	trust	0.633	požehnať
angel	trust	0.625	anjel
authorization	trust	0.625	autorizáciu
assured	trust	0.625	sebaistý
purify	trust	0.625	očistiť
caretaker	trust	0.625	domovník
regard	trust	0.625	ohľad
profound	trust	0.625	hlboký
achievement	trust	0.625	úspech
evident	trust	0.625	evidentné
positivity	trust	0.625	pozitívnosť
communication	trust	0.625	komunikácia
professorship	trust	0.625	profesúra
blessing	trust	0.625	požehnanie
beliefs	trust	0.625	najhlbšie
encourage	trust	0.625	povzbudiť
fireman	trust	0.625	hasič
majestic	trust	0.625	majestátne
civilized	trust	0.625	civilizované
certify	trust	0.625	osvedčiť
wonderful	trust	0.625	úžasné
engaged	trust	0.625	zasnúbený
accurate	trust	0.625	presné
approvement	trust	0.617	schválenie
optimism	trust	0.617	optimizmus
planning	trust	0.617	plánovanie
believer	trust	0.617	veriaci
advice	trust	0.617	radu
commend	trust	0.617	pochváliť
gospel	trust	0.617	evanjelium
objective	trust	0.617	cieľ
rational	trust	0.617	racionálny
cherish	trust	0.617	vážiť si
constantly	trust	0.617	neustále
haven	trust	0.617	prístav
fundamental	trust	0.617	zásadný
bedrock	trust	0.617	skalné podložie
accord	trust	0.617	súhlas
triumphant	trust	0.617	triumfálne
surety	trust	0.617	ručenie
testament	trust	0.617	testament
absolution	trust	0.617	rozhrešenie
truce	trust	0.617	prímerie
reassure	trust	0.617	upokojiť
appreciation	trust	0.617	ocenenie
qualities	trust	0.617	kvality
passionate	trust	0.617	vášnivý
good	trust	0.617	dobre
unimpeachable	trust	0.617	nepostihnuteľný
corroborate	trust	0.617	potvrdiť
thoughtful	trust	0.617	premýšľavý
heroine	trust	0.617	hrdinka
teach	trust	0.617	učiť
god	trust	0.617	boh
attentive	trust	0.617	pozorný
scripture	trust	0.609	písma
civilization	trust	0.609	civilizácie
magnificence	trust	0.609	veľkoleposť
recommend	trust	0.609	odporučiť
progression	trust	0.609	progresie
steward	trust	0.609	steward
purification	trust	0.609	čistenie
patron	trust	0.609	patróna
praiseworthy	trust	0.609	chvályhodný
heal	trust	0.609	uzdraviť
considerate	trust	0.609	ohľaduplný
blessings	trust	0.609	požehnania
mediator	trust	0.609	sprostredkovateľ
babysitter	trust	0.609	opatrovateľka
notary	trust	0.609	notár
awareness	trust	0.609	povedomie
vetted	trust	0.609	presvedčenia
excel	trust	0.609	excel
happy	trust	0.609	šťasný
praise	trust	0.609	pochvala
brilliant	trust	0.609	brilantný
liking	trust	0.609	záľuba
definitive	trust	0.609	definitívne
comfort	trust	0.609	pohodlie
officer	trust	0.609	dôstojník
peace	trust	0.602	mier
serenity	trust	0.602	pokoj
unquestionable	trust	0.602	nespochybniteľné
embrace	trust	0.602	objať
identify	trust	0.602	identifikovať
inspired	trust	0.602	inšpirovaný
steady	trust	0.602	stabilný
nun	trust	0.602	mníška
guarded	trust	0.602	strážené
symmetry	trust	0.602	symetria
mainstay	trust	0.602	opora
fulfill	trust	0.602	splniť
humility	trust	0.602	pokora
helpful	trust	0.602	užitočné
transcendence	trust	0.602	transcendencia
unconditional	trust	0.602	bezpodmienečné
brave	trust	0.602	statočný
brighten	trust	0.602	rozjasniť
experienced	trust	0.602	skúsený
enlightenment	trust	0.602	osvietenie
sympathetic	trust	0.602	súcitný
witness	trust	0.602	svedok
vigilant	trust	0.594	ostražitý
ministry	trust	0.594	ministerstvo
admiral	trust	0.594	admirál
vigilance	trust	0.594	bdelosť
depend	trust	0.594	závisieť
generosity	trust	0.594	štedrosť
befriend	trust	0.594	spriateliť sa
complimentary	trust	0.594	bezplatné
assessment	trust	0.594	hodnotenie
fairly	trust	0.594	spravodlivo
enlighten	trust	0.594	osvietiť
strengthen	trust	0.594	posilniť
nurse	trust	0.594	zdravotná sestra
endowment	trust	0.594	dotácia
visionary	trust	0.594	vizionár
praised	trust	0.594	chválili
eminence	trust	0.594	eminencia
marry	trust	0.594	oženiť sa
generous	trust	0.594	štedrý
gratitude	trust	0.594	vďačnosť
sage	trust	0.594	šalvia
tranquility	trust	0.594	pokoj
openly	trust	0.594	otvorene
grant	trust	0.594	grant
spouse	trust	0.594	manžela
philanthropic	trust	0.594	filantropický
regent	trust	0.594	regent
substantiate	trust	0.594	podložiť
commendation	trust	0.594	pochvala
council	trust	0.594	rady
efficient	trust	0.594	efektívne
sweetheart	trust	0.589	srdiečko
bylaw	trust	0.586	podzákonný predpis
magnificent	trust	0.586	veľkolepý
designation	trust	0.586	označenie
godly	trust	0.586	zbožný
seniority	trust	0.586	seniority
conservation	trust	0.586	zachovanie
educational	trust	0.586	vzdelávacie
rooted	trust	0.586	zakorenené
inheritance	trust	0.586	dedičstvo
diplomacy	trust	0.586	diplomacie
mate	trust	0.586	kamarát
convince	trust	0.586	presvedčiť
unfailing	trust	0.586	neochabujúci
share	trust	0.586	zdieľam
monk	trust	0.586	mních
constitutional	trust	0.586	ústavný
lovely	trust	0.586	krásne
compliance	trust	0.586	súlad
attest	trust	0.586	osvedčiť
victory	trust	0.586	víťazstvo
serene	trust	0.586	pokojný
checklist	trust	0.586	kontrolný zoznam
husbandry	trust	0.586	chov
enjoying	trust	0.586	užívajúc si
revere	trust	0.586	ctiť
tribe	trust	0.586	kmeň
meritorious	trust	0.586	záslužný
joyful	trust	0.586	radostný
delegate	trust	0.586	delegovať
helper	trust	0.586	pomocníka
angelic	trust	0.586	anjelský
ambition	trust	0.586	ambície
father	trust	0.586	otec
acclaim	trust	0.586	uznanie
testimony	trust	0.586	svedectvo
collectively	trust	0.586	kolektívne
sobriety	trust	0.586	triezvosť
prestige	trust	0.586	prestíž
firmness	trust	0.586	pevnosť
structural	trust	0.578	štrukturálne
impartiality	trust	0.578	nestrannosť
navigator	trust	0.578	navigátor
judge	trust	0.578	sudca
shelter	trust	0.578	prístrešie
coexisting	trust	0.578	koexistujúce
unquestioned	trust	0.578	nespochybniteľné
careful	trust	0.578	opatrný
obey	trust	0.578	poslúchnuť
professor	trust	0.578	profesor
convinced	trust	0.578	presvedčený
communion	trust	0.578	prijímanie
cheerfulness	trust	0.578	veselosť
inviting	trust	0.578	pozývajúci
irrefutable	trust	0.578	nevyvrátiteľný
commandant	trust	0.578	veliteľ
smile	trust	0.578	úsmev
authoritative	trust	0.578	smerodajný
philanthropist	trust	0.578	filantrop
legalized	trust	0.578	legalizované
adore	trust	0.578	zbožňovať
upright	trust	0.578	vzpriamený
revival	trust	0.578	oživenie
dutiful	trust	0.578	poslušný
watchdog	trust	0.578	strážny pes
apostle	trust	0.570	apoštol
volunteers	trust	0.570	dobrovoľníkov
immaculate	trust	0.570	nepoškvrnený
adhering	trust	0.570	priľnavý
unquestionably	trust	0.570	nepochybne
advise	trust	0.570	poradiť
punctual	trust	0.570	dochvíľny
consult	trust	0.570	poradiť sa
ordinance	trust	0.570	vyhláška
complement	trust	0.570	dopĺňať
modest	trust	0.570	skromný
everlasting	trust	0.570	večný
compass	trust	0.570	kompas
heavenly	trust	0.570	nebeský
determinate	trust	0.570	určiť
counsellor	trust	0.570	poradca
abundance	trust	0.570	hojnosti
guide	trust	0.570	sprievodca
earned	trust	0.570	preverený
pedigree	trust	0.570	rodokmeň
relative	trust	0.570	príbuzný
principal	trust	0.570	riaditeľ
plausible	trust	0.570	hodnoverný
collaborator	trust	0.570	spolupracovník
connective	trust	0.570	spojovacie
corroboration	trust	0.570	potvrdenie
insure	trust	0.570	poistiť
pilot	trust	0.570	pilot
unequivocal	trust	0.570	jednoznačné
matron	trust	0.570	predstavená
cuddle	trust	0.570	maznať sa
measured	trust	0.570	merané
fort	trust	0.562	pevnosť
treasurer	trust	0.562	pokladník
apostolic	trust	0.562	apoštolský
save	trust	0.562	uložiť
frankness	trust	0.562	úprimnosť
insight	trust	0.562	náhľad
admit	trust	0.562	pripustiť
earn	trust	0.562	zarobiť
remarkable	trust	0.562	pozoruhodné
strong	trust	0.562	silný
content	trust	0.562	obsahu
vitality	trust	0.562	vitalita
prize	trust	0.562	cenu
vigorous	trust	0.562	rázny
congregation	trust	0.562	zhromaždenie
uplift	trust	0.562	pozdvihnutie
spotless	trust	0.562	nepoškvrnený
devout	trust	0.562	oddaný
soothing	trust	0.562	upokojujúce
miracle	trust	0.562	zázrak
cohesion	trust	0.562	súdržnosť
lovemaking	trust	0.562	milovanie
curable	trust	0.562	vyliečitelný
pleasant	trust	0.562	príjemné
jury	trust	0.562	porota
pertinent	trust	0.562	relevantné
succeeding	trust	0.562	uspieť
concordance	trust	0.562	zhoda
jurist	trust	0.562	právnik
applaud	trust	0.562	tlieskať
ordination	trust	0.562	vysviacka
compensate	trust	0.562	kompenzovať
patience	trust	0.555	trpezlivosť
mediate	trust	0.555	sprostredkovať
coach	trust	0.555	tréner
illumination	trust	0.555	osvetlenie
cultivate	trust	0.555	pestovať
providing	trust	0.555	poskytovanie
precedence	trust	0.555	prednosť
exalt	trust	0.555	povýšiť
succeed	trust	0.555	uspieť
inclusion	trust	0.555	začlenenie
meditate	trust	0.555	meditovať
coalesce	trust	0.555	splynúť
betrothed	trust	0.555	zasnúbený
midwife	trust	0.555	pôrodná asistentka
veteran	trust	0.555	veterán
destined	trust	0.555	určený
auditor	trust	0.555	audítor
privacy	trust	0.555	súkromia
restorative	trust	0.555	obnovujúci
influential	trust	0.555	vplyvný
impartial	trust	0.555	nestranný
discretion	trust	0.555	diskrétnosť
foresight	trust	0.555	predvídavosť
congruence	trust	0.555	kongruencia
worship	trust	0.555	uctievanie
constant	trust	0.555	konštantný
reunion	trust	0.555	opätovné stretnutie
intuition	trust	0.555	intuíciu
reconciliation	trust	0.555	zmierenie
ambulance	trust	0.555	ambulancia
defender	trust	0.555	obranca
greatness	trust	0.555	veľkosť
buddy	trust	0.555	kamoš
vote	trust	0.555	hlasovať
physicist	trust	0.555	fyzik
prophet	trust	0.555	prorok
prevalent	trust	0.547	prevládajúci
eyewitness	trust	0.547	očitý svedok
durable	trust	0.547	trvanlivé
prudent	trust	0.547	obozretný
securities	trust	0.547	cenné papiere
salvation	trust	0.547	spasenie
govern	trust	0.547	vládnuť
law	trust	0.547	zákona
proud	trust	0.547	hrdý
cheer	trust	0.547	fandiť
reinforcement	trust	0.547	posilnenie
promises	trust	0.547	zarobené
invocation	trust	0.547	vzývanie
provide	trust	0.547	poskytnúť
friendly	trust	0.547	priateľský
commanding	trust	0.547	veliaci
temperate	trust	0.547	mierny
conciliation	trust	0.547	zmierenie
convent	trust	0.547	kláštor
heritage	trust	0.547	dedičstvo
independence	trust	0.547	nezávislosť
rejoice	trust	0.547	radovať sa
engaging	trust	0.547	pútavý
readiness	trust	0.547	pripravenosť
registry	trust	0.547	registra
statement	trust	0.547	vyhlásenie
liberty	trust	0.547	sloboda
forgive	trust	0.547	odpustiť
ancestral	trust	0.547	rodový
impenetrable	trust	0.547	nepreniknuteľný
choices	trust	0.539	sľuby
psalms	trust	0.539	žalmy
majority	trust	0.539	väčšina
antidote	trust	0.539	protijed
tantamount	trust	0.539	rovnaké
perfect	trust	0.539	perfektné
regularity	trust	0.539	pravidelnosť
chronicle	trust	0.539	kronika
ensemble	trust	0.539	súbor
applause	trust	0.539	potlesk
obedience	trust	0.539	poslušnosť
aspiring	trust	0.539	ctižiadostivý
watchman	trust	0.539	strážca
inimitable	trust	0.539	nenapodobiteľný
chastity	trust	0.539	cudnosti
architecture	trust	0.539	architektúra
stamina	trust	0.539	výdrž
delightful	trust	0.539	rozkošný
exalted	trust	0.539	vznešený
relevant	trust	0.539	relevantné
reinforcements	trust	0.539	posily
proctor	trust	0.539	proktor
immovable	trust	0.539	nepojazdný
instructions	trust	0.539	inštrukcie
define	trust	0.539	definovať
uncensured	trust	0.539	necenzurovaný
institute	trust	0.539	inštitútu
responsive	trust	0.539	citlivý
recovery	trust	0.539	zotavenie
obliging	trust	0.539	zaväzujúci
obvious	trust	0.539	zrejmé
forefathers	trust	0.539	predkov
eager	trust	0.539	dychtivý
inoculation	trust	0.539	očkovanie
admitting	trust	0.539	priznávajúc
memorable	trust	0.539	zapamätateľné
hospital	trust	0.531	NEMOCNICA
rescue	trust	0.531	záchrana
deed	trust	0.531	skutku
princely	trust	0.531	kniežací
retirement	trust	0.531	odchod do dôchodku
cradle	trust	0.531	kolíska
immunization	trust	0.531	imunizácia
bloom	trust	0.531	kvitnúť
candid	trust	0.531	úprimný
evergreen	trust	0.531	vždyzelený
ballot	trust	0.531	hlasovací lístok
accompaniment	trust	0.531	sprevádzanie
verily	trust	0.531	veru
inseparable	trust	0.531	neoddeliteľné
analyst	trust	0.531	analytik
strive	trust	0.531	usilovať sa
dependent	trust	0.531	závislý
heavens	trust	0.531	nebesá
answerable	trust	0.531	zodpovedný
school	trust	0.531	školy
terms	trust	0.531	podmienky
center	trust	0.531	stred
firstborn	trust	0.531	prvorodený
transcript	trust	0.531	prepis
fraternal	trust	0.531	bratský
omniscient	trust	0.531	vševediaci
seal	trust	0.531	tuleň
edification	trust	0.531	osveta
doubtless	trust	0.531	nepochybne
deliverance	trust	0.531	vyslobodenie
sponsor	trust	0.531	sponzora
expedient	trust	0.531	účelné
bride	trust	0.531	nevesta
refuge	trust	0.531	útočisko
approbation	trust	0.527	aprobácia
chaplain	trust	0.523	kaplán
laureate	trust	0.523	laureát
liberate	trust	0.523	oslobodiť
coronation	trust	0.523	korunovácia
adoration	trust	0.523	adorácia
countenance	trust	0.523	tvár
honeymoon	trust	0.523	medové týždne
connoisseur	trust	0.523	znalec
notable	trust	0.523	pozoruhodné
benedictory	trust	0.523	blahodarný
celebration	trust	0.523	oslava
neighbor	trust	0.523	sused
