English Word	Emotion	Emotion-Intensity-Score	Sundanese Word
ordinance	trust	0.570	ordinance
complement	trust	0.570	pelengkap
modest	trust	0.570	sederhana
everlasting	trust	0.570	langgeng
compass	trust	0.570	kompas
heavenly	trust	0.570	sawarga
determinate	trust	0.570	determinate
counsellor	trust	0.570	panaséhat
abundance	trust	0.570	kaayaanana
guide	trust	0.570	pituduh
earned	trust	0.570	ditalungtik
pedigree	trust	0.570	silsilah
relative	trust	0.570	baraya
principal	trust	0.570	poko
plausible	trust	0.570	masuk akal
collaborator	trust	0.570	kolaborator
connective	trust	0.570	konéktif
corroboration	trust	0.570	panguatan
insure	trust	0.570	ngajamin
pilot	trust	0.570	pilot
unequivocal	trust	0.570	unequivocal
matron	trust	0.570	matron
cuddle	trust	0.570	nangkeup
measured	trust	0.570	diukur
fort	trust	0.562	benteng
treasurer	trust	0.562	bendahara
apostolic	trust	0.562	apostolik
save	trust	0.562	nyalametkeun
frankness	trust	0.562	terus terang
insight	trust	0.562	wawasan
admit	trust	0.562	ngaku
earn	trust	0.562	earn
remarkable	trust	0.562	luar biasa
strong	trust	0.562	kuat
content	trust	0.562	eusi
vitality	trust	0.562	vitalitas
prize	trust	0.562	hadiah
vigorous	trust	0.562	giat
congregation	trust	0.562	jamaah
uplift	trust	0.562	ngangkat
spotless	trust	0.562	euweuh noda
devout	trust	0.562	taqwa
soothing	trust	0.562	nenangkeun
miracle	trust	0.562	mujijat
cohesion	trust	0.562	Kohési
lovemaking	trust	0.562	silaturahmi
curable	trust	0.562	bisa diubaran
pleasant	trust	0.562	pikaresepeun
jury	trust	0.562	juri
pertinent	trust	0.562	patali
succeeding	trust	0.562	suksés
concordance	trust	0.562	konkordansi
jurist	trust	0.562	ahli hukum
applaud	trust	0.562	keprok
ordination	trust	0.562	penahbisan
compensate	trust	0.562	ngimbangan
patience	trust	0.555	kasabaran
mediate	trust	0.555	perantara
coach	trust	0.555	palatih
illumination	trust	0.555	katerangan
cultivate	trust	0.555	ngokolakeun
providing	trust	0.555	nyadiakeun
precedence	trust	0.555	diutamakeun
exalt	trust	0.555	ngaluhuran
succeed	trust	0.555	suksés
inclusion	trust	0.555	kaasupan
meditate	trust	0.555	tapa
coalesce	trust	0.555	ngahiji
betrothed	trust	0.555	dijodokeun
midwife	trust	0.555	bidan
veteran	trust	0.555	Samaun
destined	trust	0.555	ditakdirkeun
auditor	trust	0.555	auditor publik
privacy	trust	0.555	privasi
restorative	trust	0.555	réstoratif
influential	trust	0.555	boga pangaruh
impartial	trust	0.555	teu memihak
discretion	trust	0.555	kawijaksanaan
foresight	trust	0.555	tetempoan
congruence	trust	0.555	kongruensi
worship	trust	0.555	ibadah
constant	trust	0.555	angger
reunion	trust	0.555	reuni
intuition	trust	0.555	intuisi
reconciliation	trust	0.555	rekonsiliasi
ambulance	trust	0.555	ambulan
defender	trust	0.555	bek
greatness	trust	0.555	kaagungan
buddy	trust	0.555	sobat
vote	trust	0.555	sora
physicist	trust	0.555	fisikawan
prophet	trust	0.555	nabi
prevalent	trust	0.547	kaprah
eyewitness	trust	0.547	saksi mata
durable	trust	0.547	awet
prudent	trust	0.547	wijaksana
securities	trust	0.547	sekuritas
salvation	trust	0.547	kasalametan
govern	trust	0.547	ngatur
law	trust	0.547	hukum
proud	trust	0.547	reueus
cheer	trust	0.547	surak
reinforcement	trust	0.547	tulangan
promises	trust	0.547	earned
invocation	trust	0.547	pangajak
provide	trust	0.547	nyadiakeun
friendly	trust	0.547	marahmay
commanding	trust	0.547	marentah
temperate	trust	0.547	sedeng
conciliation	trust	0.547	konsiliasi
convent	trust	0.547	biara
heritage	trust	0.547	warisan
independence	trust	0.547	kamerdikaan
rejoice	trust	0.547	girang
engaging	trust	0.547	ngalakonan
readiness	trust	0.547	kasiapan
registry	trust	0.547	pendaptaran
statement	trust	0.547	pernyataan
liberty	trust	0.547	kamerdikaan
forgive	trust	0.547	ngahampura
ancestral	trust	0.547	karuhun
impenetrable	trust	0.547	teu bisa ditembus
choices	trust	0.539	jangji
psalms	trust	0.539	jabur
majority	trust	0.539	mayoritas
antidote	trust	0.539	ubar keur ngabius
tantamount	trust	0.539	sarua
perfect	trust	0.539	sampurna
regularity	trust	0.539	kateraturan
chronicle	trust	0.539	babad
ensemble	trust	0.539	ensembel
applause	trust	0.539	keprok
obedience	trust	0.539	kataatan
aspiring	trust	0.539	cita-cita
watchman	trust	0.539	pangawas
inimitable	trust	0.539	teu bisa ditiru
chastity	trust	0.539	kasucian
architecture	trust	0.539	arsitéktur
stamina	trust	0.539	stamina
delightful	trust	0.539	pikaresepeun
exalted	trust	0.539	diluhurkeun
relevant	trust	0.539	relevan
reinforcements	trust	0.539	balaan
proctor	trust	0.539	proctor
immovable	trust	0.539	teu obah
instructions	trust	0.539	parentah
define	trust	0.539	nangtukeun
uncensured	trust	0.539	uncensured
institute	trust	0.539	institut
responsive	trust	0.539	responsif
recovery	trust	0.539	pamulihan
obliging	trust	0.539	ngawajibkeun
obvious	trust	0.539	atra
forefathers	trust	0.539	karuhun
eager	trust	0.539	hayang pisan
inoculation	trust	0.539	inokulasi
admitting	trust	0.539	ngaku
memorable	trust	0.539	memorable
hospital	trust	0.531	rumah sakit
rescue	trust	0.531	nyalametkeun
deed	trust	0.531	akta
princely	trust	0.531	pangeran
retirement	trust	0.531	pangsiun
cradle	trust	0.531	nangkuban
immunization	trust	0.531	imunisasi
bloom	trust	0.531	mekar
candid	trust	0.531	jujur
evergreen	trust	0.531	evergreen
ballot	trust	0.531	undian
accompaniment	trust	0.531	iringan
verily	trust	0.531	saleresna
inseparable	trust	0.531	teu bisa dipisahkeun
analyst	trust	0.531	analis
strive	trust	0.531	narékahan
dependent	trust	0.531	gumantung
heavens	trust	0.531	sawarga
answerable	trust	0.531	jawab
school	trust	0.531	sakola
terms	trust	0.531	istilah
center	trust	0.531	puseur
firstborn	trust	0.531	cikal
transcript	trust	0.531	transkrip
fraternal	trust	0.531	babarayaan
omniscient	trust	0.531	mahatahu
seal	trust	0.531	ngégél
edification	trust	0.531	edification
doubtless	trust	0.531	cangcaya
deliverance	trust	0.531	pangiriman
sponsor	trust	0.531	sponsor
expedient	trust	0.531	mangpaat
bride	trust	0.531	panganten awewe
refuge	trust	0.531	pangungsian
approbation	trust	0.527	persetujuan
chaplain	trust	0.523	pendeta
laureate	trust	0.523	pameget
liberate	trust	0.523	ngabebaskeun
coronation	trust	0.523	penobatan
adoration	trust	0.523	pamujaan
countenance	trust	0.523	beungeut
honeymoon	trust	0.523	bulan madu
connoisseur	trust	0.523	penikmat
notable	trust	0.523	kasohor
benedictory	trust	0.523	benedictory
celebration	trust	0.523	hajatan
neighbor	trust	0.523	tatangga
unbroken	trust	0.523	teu pegat
award	trust	0.523	pangajén
improvement	trust	0.523	perbaikan
hug	trust	0.523	nangkeup
graduation	trust	0.523	kalulusan
correctness	trust	0.523	kabeneran
winning	trust	0.523	meunang
paragon	trust	0.523	paragon
ratify	trust	0.523	ngaratifikasi
powerful	trust	0.523	kawasa
elevation	trust	0.523	élévasi
commonwealth	trust	0.523	kasejahteraan
account	trust	0.523	akun
unimpeached	trust	0.523	unmpeached
taught	trust	0.523	diajarkeun
salutary	trust	0.523	salutary
captivate	trust	0.523	captivate
dictionary	trust	0.523	kamus
nobility	trust	0.523	bangsawan
ourselves	trust	0.523	pilihan
feeling	trust	0.518	rarasaan
amen	trust	0.516	amin
committee	trust	0.516	panitia
reverie	trust	0.516	lamunan
deserve	trust	0.516	pantes
fully	trust	0.516	pinuh
compliment	trust	0.516	pujian
obstetrician	trust	0.516	dokter kandungan
enchanted	trust	0.516	enchanted
inform	trust	0.516	ngawartosan
association	trust	0.516	asosiasi
credit	trust	0.516	kiridit
passwords	trust	0.516	urang sorangan
freely	trust	0.516	kalawan bébas
framework	trust	0.516	kerangka
nobleman	trust	0.516	bangsawan
formative	trust	0.516	formatif
tender	trust	0.516	lelembutan
measure	trust	0.516	ngukur
advent	trust	0.516	kadatangan
management	trust	0.516	manajemén
confession	trust	0.516	pangakuan
remedy	trust	0.516	ubar
sentinel	trust	0.516	sentinel
pray	trust	0.516	ngadoa
perpetuity	trust	0.516	kalanggengan
tribunal	trust	0.516	pangadilan
minded	trust	0.516	dipikiran
organization	trust	0.516	organisasi
predominant	trust	0.516	dominan
volunteer	trust	0.509	relawan
accolade	trust	0.508	panghargaan
courtship	trust	0.508	bobogohan
patronage	trust	0.508	patronase
philosopher	trust	0.508	filsuf
confessional	trust	0.508	ngaku
diversity	trust	0.508	karagaman
virgin	trust	0.508	parawan
venerable	trust	0.508	terhormat
policy	trust	0.508	kawijakan
intact	trust	0.508	gembleng
custodian	trust	0.508	pangasuh
automatic	trust	0.508	otomatis
unsurpassed	trust	0.508	teu kaampeuh
shepherd	trust	0.508	tukang ngangon
reward	trust	0.508	balesan
beautification	trust	0.508	kageulisan
medical	trust	0.508	médis
constable	trust	0.508	pulisi
forgiving	trust	0.508	hampura
tolerance	trust	0.508	kasabaran
priest	trust	0.508	imam
enable	trust	0.508	ngaktifkeun
vouch	trust	0.508	ngajamin
lieutenant	trust	0.508	Létnan
instruct	trust	0.508	ngalatih
housewife	trust	0.508	ibu rumah tangga
admissible	trust	0.508	bisa ditarima
sovereign	trust	0.508	daulat
amour	trust	0.508	asmara
savor	trust	0.508	ngeunah
darling	trust	0.500	sayang
related	trust	0.500	patali
infallibility	trust	0.500	infallibility
watchful	trust	0.500	waspada
nerds	trust	0.500	kecap akses
instruction	trust	0.500	parentah
doctrine	trust	0.500	doktrin
birth	trust	0.500	kalahiran
timing	trust	0.500	timing
infinity	trust	0.500	taya watesna
religions	trust	0.500	kutu buku
warden	trust	0.500	sipir
optimist	trust	0.500	optimis
apologetic	trust	0.500	hampura
gateway	trust	0.500	gateway
pontiff	trust	0.500	pontiff
alive	trust	0.500	hirup
indelible	trust	0.500	teu bisa dileungitkeun
personal	trust	0.500	pribadi
pious	trust	0.500	alim
majesty	trust	0.500	kaagungan
synchronize	trust	0.500	nyingkronkeun
guard	trust	0.500	ngajaga
retain	trust	0.500	nahan
romantic	trust	0.500	romantis
superman	trust	0.500	superman
info	trust	0.500	inpo
backer	trust	0.500	patukang tonggong
undying	trust	0.500	undying
vindication	trust	0.500	pamales kabeneran
badge	trust	0.500	lencana
treasure	trust	0.500	harta karun
guru	trust	0.500	guru
church	trust	0.492	garéja
formality	trust	0.492	formalitas
contributor	trust	0.492	kontributor
radiance	trust	0.492	cahayaan
psalm	trust	0.492	jabur
laudatory	trust	0.492	pujian
grandchildren	trust	0.492	incu
popularity	trust	0.492	popularitas
salute	trust	0.492	salam
hosannah	trust	0.492	hosannah
attraction	trust	0.492	atraksi
efforts	trust	0.492	judgment
privy	trust	0.492	privy
improve	trust	0.492	ningkatkeun
sheriff	trust	0.492	sheriff
chairman	trust	0.492	pupuhu
judgement	trust	0.492	paribasa
harbor	trust	0.492	palabuhan
elegance	trust	0.492	kaanggunan
hardy	trust	0.492	tangguh
umpire	trust	0.492	wasit
constitute	trust	0.492	ngawangun
proverbs	trust	0.492	agama-agama
jubilant	trust	0.492	gumbira
aspire	trust	0.492	cita-cita
synonymous	trust	0.492	sinonim
inevitable	trust	0.492	dilawan
musical	trust	0.492	musikal
spokesman	trust	0.492	juru carios
endow	trust	0.492	ngaberkahan
fellow	trust	0.492	sasama
grow	trust	0.492	tumuwuh
moderator	trust	0.492	moderator
enjoy	trust	0.484	ngarasakeun
found	trust	0.484	kapanggih
armor	trust	0.484	baju wesi
colonel	trust	0.484	kolonel
referee	trust	0.484	wasit
favorite	trust	0.484	karesep
assembly	trust	0.484	rakitan
romance	trust	0.484	asmara
confess	trust	0.484	ngaku
sweet	trust	0.484	amis
crowning	trust	0.484	penobatan
forecast	trust	0.484	ramalan
affection	trust	0.484	kaasih
approbate	trust	0.484	satuju
path	trust	0.484	jalur
concord	trust	0.484	satuju
police	trust	0.484	pulisi
countryman	trust	0.484	sabangsana
income	trust	0.484	panghasilan
ranger	trust	0.484	ranger
depth	trust	0.484	jerona
like	trust	0.484	siga
voucher	trust	0.484	voucher
diagnosis	trust	0.484	diagnosis
hire	trust	0.484	nyewa
clean	trust	0.484	beresih
laudation	trust	0.484	pujian
arbiter	trust	0.484	arbiter
purely	trust	0.477	murni
votive	trust	0.477	votive
expect	trust	0.477	nyangka
glory	trust	0.477	kamulyaan
counted	trust	0.477	usaha
apologize	trust	0.477	menta hampura
sterling	trust	0.477	sterling
word	trust	0.477	kecap
follow	trust	0.477	nuturkeun
sermon	trust	0.477	khutbah
consul	trust	0.477	konsul
calculator	trust	0.477	kalkulator
lamb	trust	0.477	domba
veracity	trust	0.477	kabeneran
matter	trust	0.477	perkara
parliament	trust	0.477	parlemén
lover	trust	0.477	kakasih
sacrifice	trust	0.477	kurban
putative	trust	0.477	diduga
preponderance	trust	0.477	kautamaan
landmark	trust	0.477	tetengger
nursery	trust	0.477	pabinihan
mathematical	trust	0.477	matematis
frank	trust	0.477	terus terang
signature	trust	0.477	tanda tangan
policeman	trust	0.477	pulisi
episcopal	trust	0.477	episcopal
pastor	trust	0.477	pendeta
eagerness	trust	0.469	kahayang
mighty	trust	0.469	perkasa
recruits	trust	0.469	recruits
tribune	trust	0.469	tribun
author	trust	0.469	pangarang
effective	trust	0.469	éféktif
intended	trust	0.469	dimaksudkeun
passion	trust	0.469	karep
religion	trust	0.469	agama
flagship	trust	0.469	andalannya
immerse	trust	0.469	neuleumkeun
capacity	trust	0.469	kapasitas
associate	trust	0.469	gaul
cashier	trust	0.469	kasir
regal	trust	0.469	agung
dove	trust	0.469	japati
tutelage	trust	0.469	pangasuh
underwrite	trust	0.469	underwrite
uncritical	trust	0.469	teu kritis
prefer	trust	0.469	resep
instructor	trust	0.469	instruktur
gain	trust	0.469	kauntungan
marshal	trust	0.469	marsekal
judgment	trust	0.469	judgment
judicious	trust	0.469	wijaksana
top	trust	0.469	luhur
title	trust	0.469	judul
vicar	trust	0.469	vicar
bridesmaid	trust	0.469	panganten awewe
commission	trust	0.469	komisi
lifestyle	trust	0.461	gaya hirup
aunt	trust	0.461	bibi
attendant	trust	0.461	patugas
enroll	trust	0.461	ngadaptarkeun
priesthood	trust	0.461	imam
trade	trust	0.461	dagang
crucial	trust	0.461	krusial
moorings	trust	0.461	moorings
kitten	trust	0.461	anak ucing
medal	trust	0.461	medali
oblige	trust	0.461	ngawajibkeun
manage	trust	0.461	ngatur
magnetic	trust	0.461	magnét
custody	trust	0.461	hak asuh
necessarily	trust	0.461	kuduna
partake	trust	0.461	milu
cautious	trust	0.461	ati-ati
consecration	trust	0.461	pangabdian
courier	trust	0.461	kurir
bank	trust	0.461	bank
lesson	trust	0.461	palajaran
patriarchal	trust	0.461	patriarki
eventually	trust	0.461	diitung
commerce	trust	0.461	dagang
contains	trust	0.461	ahirna
theological	trust	0.461	teologis
socially	trust	0.461	ngandung
admitted	trust	0.461	ngaku
fortress	trust	0.461	benteng
cathedral	trust	0.455	katedral
deputy	trust	0.453	timbalan
commonplace	trust	0.453	biasa
puppy	trust	0.453	anak anjing
president	trust	0.453	presiden
finally	trust	0.453	tungtungna
governor	trust	0.453	gubernur
synergistic	trust	0.453	sinergis
excited	trust	0.453	bungah
encomium	trust	0.453	encomium
chart	trust	0.453	bagan
perceive	trust	0.453	nganggap
insulation	trust	0.453	insulasi
present	trust	0.453	hadir
oasis	trust	0.453	oasis
eagle	trust	0.453	garuda
exchange	trust	0.453	bursa
foresee	trust	0.453	ngaramal
strategist	trust	0.453	ahli strategi
journeyman	trust	0.453	pangumbaraan
dawn	trust	0.453	subuh
laud	trust	0.453	muji
level	trust	0.453	tingkat
chairwoman	trust	0.453	pupuhu
tradesmen	trust	0.445	sacara sosial
asserting	trust	0.445	negeskeun
negotiate	trust	0.445	ngarempugkeun
sensual	trust	0.445	sensual
chocolate	trust	0.445	coklat
crew	trust	0.445	awak
remains	trust	0.445	tetep
dictum	trust	0.445	diktum
theorem	trust	0.445	teorema
sir	trust	0.445	tuan
employ	trust	0.445	ngagajikeun
usual	trust	0.445	biasa
operation	trust	0.445	operasi
magnify	trust	0.445	ngagedekeun
director	trust	0.445	diréktur
formula	trust	0.445	rumus
chemist	trust	0.445	kimiawan
enliven	trust	0.445	ngahirupkeun
chancellor	trust	0.445	rektor
orthodoxy	trust	0.445	ortodoksi
lodging	trust	0.445	panginepan
exaltation	trust	0.445	pangagungan
lord	trust	0.445	gusti
handbook	trust	0.445	buku pituduh
bridegroom	trust	0.445	panganten lalaki
matters	trust	0.445	tukang dagang
orchestra	trust	0.445	orkestra
impart	trust	0.445	méré
statistical	trust	0.445	statistik
indemnity	trust	0.445	indemnity
governess	trust	0.438	pamaréntahan
imagination	trust	0.438	implengan
butler	trust	0.438	butler
conformity	trust	0.438	kasaluyuan
digit	trust	0.438	angka
comptroller	trust	0.438	pangawas
economy	trust	0.438	ékonomi
conveyancing	trust	0.438	conveyancing
arbitrator	trust	0.438	arbiter
emphasize	trust	0.438	nekenkeun
exhaustive	trust	0.438	lengkep
abbot	trust	0.438	abbot
atone	trust	0.438	nebus
cabinet	trust	0.438	kabinét
merci	trust	0.438	urusan
tandem	trust	0.438	tandem
elite	trust	0.438	élit
inauguration	trust	0.438	pelantikan
elect	trust	0.438	milihan
encore	trust	0.438	encore
villager	trust	0.438	warga kampung
oracle	trust	0.438	oracle
fate	trust	0.438	nasib
sun	trust	0.438	panonpoe
pay	trust	0.430	mayar
base	trust	0.430	dasar
bridal	trust	0.430	panganten
persuade	trust	0.430	ngabujuk
lender	trust	0.430	tukang ngahutang
playful	trust	0.430	suka ulin
occupant	trust	0.430	pangeusina
impressionable	trust	0.430	impressionable
resources	trust	0.430	sumberdaya
repay	trust	0.430	males deui
toughness	trust	0.430	kateguhan
rule	trust	0.430	aturan
elucidate	trust	0.430	ngajentrekeun
utopian	trust	0.430	utopia
wealth	trust	0.430	kabeungharan
compact	trust	0.430	kompak
errand	trust	0.430	tugas
simplify	trust	0.430	nyederhanakeun
neutrality	trust	0.430	netralitas
count	trust	0.430	cacah
grit	trust	0.430	keusik
differential	trust	0.430	diferensial
blanket	trust	0.430	simbut
hail	trust	0.430	hujan es
deacon	trust	0.430	diakon
sentry	trust	0.430	jaga
bequest	trust	0.430	wasiat
disclosed	trust	0.430	diungkabkeun
cop	trust	0.430	pulisi
circle	trust	0.430	bunderan
grammar	trust	0.430	tata basa
invite	trust	0.430	ngajak
estimable	trust	0.430	ditaksir
maintenance	trust	0.422	pangropéa
supplication	trust	0.422	ngadoa
fixed	trust	0.422	dibereskeun
accountant	trust	0.422	akuntan
sing	trust	0.422	nyanyi
eulogize	trust	0.422	eulogize
easiest	trust	0.422	hatur nuhun
dealings	trust	0.422	urusan
axiom	trust	0.422	aksioma
enablement	trust	0.422	ngaktifkeun
diary	trust	0.422	diary
trading	trust	0.422	dagang
perennial	trust	0.422	taunan
primer	trust	0.422	primer
truss	trust	0.422	truss
travel	trust	0.422	ngarambat
apprentice	trust	0.422	magang
hymn	trust	0.422	tembang pamujaan
theocratic	trust	0.422	teokratis
forum	trust	0.422	forum
continue	trust	0.422	nuluykeun
supremacy	trust	0.422	kaunggulan
wonderstruck	trust	0.422	mlk
probity	trust	0.422	probity
parish	trust	0.422	paroki
treat	trust	0.422	ngubaran
respite	trust	0.422	reureuh
dominion	trust	0.422	kakawasaan
antiseptic	trust	0.422	antiseptik
assignee	trust	0.422	nu ditugaskeun
reconsideration	trust	0.422	reconsideration
intend	trust	0.422	ngahajakeun
shopkeeper	trust	0.422	tukang warung
commodore	trust	0.414	komodor
fellas	trust	0.414	lesbi
routine	trust	0.414	rutin
cash	trust	0.414	tunai
labor	trust	0.414	buruh
offering	trust	0.414	maturan
specialize	trust	0.414	ngahususkeun
gazette	trust	0.414	warta
choir	trust	0.414	rampak sekar
cogent	trust	0.414	cogent
deference	trust	0.414	kahormatan
serve	trust	0.414	ngalayanan
leap	trust	0.414	ngaluncat
preservative	trust	0.414	pangawét
