English Word	Emotion	Emotion-Intensity-Score	Chinese-Traditional Word
truthful	trust	0.836	真實
trusting	trust	0.836	信任
brotherhood	trust	0.820	兄弟情誼
entrust	trust	0.812	委託
committed	trust	0.805	堅定的
loyalty	trust	0.805	忠誠
integrity	trust	0.805	正直
honorable	trust	0.805	光榮的
trust	trust	0.805	相信
credibility	trust	0.805	可信度
faithful	trust	0.797	可信
sincere	trust	0.797	真誠
partnership	trust	0.789	合夥
responsible	trust	0.789	負責任的
true	trust	0.789	“真的”
wisdom	trust	0.789	智慧
verification	trust	0.781	確認
cooperative	trust	0.781	合作社
vow	trust	0.781	發誓
oath	trust	0.781	誓言
respectable	trust	0.773	可敬
sisterhood	trust	0.773	姐妹情誼
hero	trust	0.773	英雄
credible	trust	0.773	可信的
promise	trust	0.773	承諾
verified	trust	0.773	已驗證
qualified	trust	0.766	合格的
authentication	trust	0.766	驗證
respected	trust	0.766	受人尊敬
compassion	trust	0.759	同情
approval	trust	0.758	贊同
moral	trust	0.758	道德
reliability	trust	0.758	可靠性
trusts	trust	0.758	值得信賴
safekeeping	trust	0.758	保管
reputable	trust	0.758	有信譽的
love	trust	0.758	愛
friend	trust	0.750	朋友
stable	trust	0.750	穩定的
authentic	trust	0.750	真正的
competence	trust	0.750	權限
safeguard	trust	0.750	保障
companion	trust	0.750	伴侶
advised	trust	0.750	建議
respect	trust	0.750	尊重
loyal	trust	0.750	忠誠
genuine	trust	0.750	真的
friendships	trust	0.750	信託
ally	trust	0.750	盟國
proven	trust	0.742	證明
freedom	trust	0.742	自由
respects	trust	0.742	尊重
accepting	trust	0.742	友誼
faith	trust	0.742	信仰
wholesome	trust	0.742	健康
heartfelt	trust	0.734	衷心
unification	trust	0.734	統一
confirmation	trust	0.734	確認
protecting	trust	0.734	保護
reassurance	trust	0.734	放心
trustee	trust	0.734	受託人
supporter	trust	0.734	支持者
respectful	trust	0.734	尊敬的
admirable	trust	0.734	令人欽佩
fact	trust	0.727	事實
friendship	trust	0.727	友誼
partners	trust	0.727	接受
confidentially	trust	0.727	秘密地
confident	trust	0.727	自信的
equality	trust	0.727	平等
alliance	trust	0.727	聯盟
credential	trust	0.727	憑據
believing	trust	0.727	相信
excellence	trust	0.727	卓越
agreement	trust	0.727	協議
closeness	trust	0.719	親近
authenticate	trust	0.719	認證
virtuous	trust	0.719	賢惠的
intelligence	trust	0.719	智力
kindred	trust	0.719	親屬
virtue	trust	0.719	美德
honored	trust	0.719	榮幸
justice	trust	0.711	正義
charitable	trust	0.711	慈善
determination	trust	0.711	決心
creditable	trust	0.711	可信的
consistency	trust	0.711	一致性
allegiance	trust	0.711	忠誠
cooperation	trust	0.711	合作
guarantee	trust	0.711	保證
dedication	trust	0.711	奉獻精神
straightforward	trust	0.711	直截了當
cooperating	trust	0.711	合作
reliable	trust	0.703	可靠的
nurture	trust	0.703	培育
mother	trust	0.703	母親
fulfilled	trust	0.703	完成
admiration	trust	0.703	欽佩
mentor	trust	0.703	導師
guardianship	trust	0.703	監護
assurance	trust	0.703	保證
morality	trust	0.703	道德
motherhood	trust	0.703	母性
innocent	trust	0.703	清白的
reverence	trust	0.703	尊敬
sanctuary	trust	0.703	避難所
friendliness	trust	0.703	友善
prepared	trust	0.703	準備好的
admire	trust	0.703	欽佩
protected	trust	0.703	受保護
proof	trust	0.703	證明
bodyguard	trust	0.695	保鏢
skillful	trust	0.695	熟練
marriage	trust	0.695	婚姻
allied	trust	0.695	盟軍
morals	trust	0.695	德
humanitarian	trust	0.695	人道主義
pact	trust	0.695	協議
courage	trust	0.695	勇氣
accountable	trust	0.695	負責任的
agreeable	trust	0.695	合適的
united	trust	0.695	聯合的
indestructible	trust	0.695	堅不可摧
approving	trust	0.695	批准
guardian	trust	0.695	監護人
compassionate	trust	0.695	富有同情心
scientist	trust	0.695	科學家
certified	trust	0.695	認證
pledge	trust	0.688	保證
adviser	trust	0.688	顧問
authenticity	trust	0.688	真實性
understanding	trust	0.688	理解
secure	trust	0.688	安全的
guidance	trust	0.688	指導
monogamy	trust	0.688	一夫一妻制
valor	trust	0.688	勇氣
solidity	trust	0.688	堅固性
perfection	trust	0.688	完美
believed	trust	0.688	相信
humanity	trust	0.688	人性
justifiable	trust	0.688	正當的
competent	trust	0.688	勝任的
esteem	trust	0.688	尊重
protector	trust	0.680	保護者
inspire	trust	0.680	啟發
hope	trust	0.680	希望
strongest	trust	0.680	夥伴
expertise	trust	0.680	專業知識
humble	trust	0.680	謙遜的
indivisible	trust	0.680	不可分割
official	trust	0.680	官方的
affirm	trust	0.680	確認
familiarity	trust	0.680	熟悉度
confirmed	trust	0.680	確認的
diligence	trust	0.680	勤勉
grandfather	trust	0.680	祖父
advocacy	trust	0.680	倡導
goodness	trust	0.680	善良
commendable	trust	0.680	值得稱道
acceptance	trust	0.680	驗收
diplomatic	trust	0.680	外交
leader	trust	0.680	領導者
confide	trust	0.680	信任
agreeing	trust	0.680	同意
approve	trust	0.680	批准
professional	trust	0.680	專業的
elders	trust	0.680	長者
confidential	trust	0.680	機密的
faultless	trust	0.672	完美無缺
believes	trust	0.672	公認
sanctify	trust	0.672	成聖
intelligent	trust	0.672	聰明的
safe	trust	0.672	安全的
accepted	trust	0.672	最強
dignity	trust	0.672	尊嚴
unwavering	trust	0.672	堅定不移
encyclopedia	trust	0.672	百科全書
mastery	trust	0.672	掌握
cohesive	trust	0.672	有凝聚力的
harmoniously	trust	0.672	和諧地
benevolence	trust	0.672	仁
healing	trust	0.672	康復
accredited	trust	0.672	認可的
covenant	trust	0.672	盟約
accountability	trust	0.664	問責制
team	trust	0.664	團隊
authority	trust	0.664	權威
heroic	trust	0.664	英勇
reliance	trust	0.664	依賴
expert	trust	0.664	專家
communicate	trust	0.664	交流
spiritual	trust	0.664	精神
impeccable	trust	0.664	無可挑剔
specialist	trust	0.664	專家
affirmatively	trust	0.664	肯定的
proficient	trust	0.664	精通
fulfillment	trust	0.664	履行
advocate	trust	0.664	提倡
disciple	trust	0.664	弟子
attestation	trust	0.664	證明
merit	trust	0.664	優點
supporting	trust	0.664	支持
ambassador	trust	0.664	大使
guidebook	trust	0.664	指南
accept	trust	0.664	接受
strengthening	trust	0.661	強化
holiness	trust	0.656	聖潔
facts	trust	0.656	事實
warranty	trust	0.656	保修單
strength	trust	0.656	力量
relationship	trust	0.656	關係
defended	trust	0.656	辯護
constancy	trust	0.656	恆常
favorable	trust	0.656	有利
gentleman	trust	0.656	紳士
counsel	trust	0.656	法律顧問
scientific	trust	0.656	科學的
structure	trust	0.656	結構體
elder	trust	0.656	長老
excellent	trust	0.656	出色的
achieve	trust	0.656	達到
steadfast	trust	0.656	堅定不移
familiar	trust	0.656	熟悉的
proficiency	trust	0.656	熟練度
supports	trust	0.656	相信
counselor	trust	0.648	顧問
lovable	trust	0.648	可愛的
advisable	trust	0.648	可取的
agreed	trust	0.648	同意
heroism	trust	0.648	英雄主義
rely	trust	0.648	依靠
uphold	trust	0.648	堅持
brother	trust	0.648	兄弟
matrimony	trust	0.648	婚姻
assuredly	trust	0.648	肯定
peaceful	trust	0.648	平靜的
saint	trust	0.648	聖
unconditionally	trust	0.648	接受
solidarity	trust	0.648	團結一致
accepts	trust	0.648	支持
inspiration	trust	0.648	靈感
noble	trust	0.648	高貴
successful	trust	0.648	成功的
harmony	trust	0.648	和諧
protective	trust	0.648	保護的
competency	trust	0.648	能力
comrade	trust	0.648	同志
academic	trust	0.648	學術的
assist	trust	0.648	助攻
worthy	trust	0.643	值得
benefactor	trust	0.641	恩人
credence	trust	0.641	信任
confidence	trust	0.641	信心
relationships	trust	0.641	無條件
ordained	trust	0.641	受命
legal	trust	0.641	合法的
champion	trust	0.641	冠軍
lawful	trust	0.641	合法的
durability	trust	0.641	耐用性
judiciary	trust	0.641	司法
doctor	trust	0.641	醫生
loving	trust	0.641	愛的
assure	trust	0.641	保證
establish	trust	0.641	建立
mamma	trust	0.641	媽媽
kind	trust	0.641	種類
unity	trust	0.641	統一
conscientious	trust	0.641	認真的
real	trust	0.641	真實的
coexist	trust	0.641	共存
leading	trust	0.641	領導
teacher	trust	0.641	老師
intimate	trust	0.634	親密的
brotherly	trust	0.633	兄弟般的
physician	trust	0.633	醫師
judicial	trust	0.633	司法
saintly	trust	0.633	聖潔的
aspiration	trust	0.633	願望
conscience	trust	0.633	良心
therapeutic	trust	0.633	治療性的
fidelity	trust	0.633	保真度
soundness	trust	0.633	健全性
important	trust	0.633	重要的
homage	trust	0.633	尊敬
legitimacy	trust	0.633	合法性
fortitude	trust	0.633	剛毅
deepest	trust	0.633	關係
approved	trust	0.633	得到正式認可的
courageous	trust	0.633	勇敢
devotional	trust	0.633	虔誠的
endorse	trust	0.633	背書
backbone	trust	0.633	骨幹
authorize	trust	0.633	授權
practiced	trust	0.633	實踐過
sanctification	trust	0.633	成聖
hopeful	trust	0.633	充滿希望
convincing	trust	0.633	令人信服的
bless	trust	0.633	保佑
angel	trust	0.625	天使
authorization	trust	0.625	授權
assured	trust	0.625	保證
purify	trust	0.625	淨化
caretaker	trust	0.625	看守人
regard	trust	0.625	看待
profound	trust	0.625	深刻的
achievement	trust	0.625	成就
evident	trust	0.625	明顯
positivity	trust	0.625	積極性
communication	trust	0.625	溝通
professorship	trust	0.625	教授職位
blessing	trust	0.625	祝福
beliefs	trust	0.625	最深
encourage	trust	0.625	鼓勵
fireman	trust	0.625	消防隊員
majestic	trust	0.625	雄偉
civilized	trust	0.625	文明的
certify	trust	0.625	證明
wonderful	trust	0.625	精彩的
engaged	trust	0.625	已訂婚的
accurate	trust	0.625	準確的
approvement	trust	0.617	批准
optimism	trust	0.617	樂觀
planning	trust	0.617	規劃
believer	trust	0.617	信徒
advice	trust	0.617	建議
commend	trust	0.617	表彰
gospel	trust	0.617	福音
objective	trust	0.617	客觀的
rational	trust	0.617	合理的
cherish	trust	0.617	珍惜
constantly	trust	0.617	不斷地
haven	trust	0.617	避風港
fundamental	trust	0.617	基本的
bedrock	trust	0.617	基岩
accord	trust	0.617	符合
triumphant	trust	0.617	凱
surety	trust	0.617	保證
testament	trust	0.617	遺囑
absolution	trust	0.617	赦免
truce	trust	0.617	休戰
reassure	trust	0.617	放心
appreciation	trust	0.617	欣賞
qualities	trust	0.617	品質
passionate	trust	0.617	熱情的
good	trust	0.617	好的
unimpeachable	trust	0.617	無懈可擊
corroborate	trust	0.617	證實
thoughtful	trust	0.617	周到
heroine	trust	0.617	女主角
teach	trust	0.617	教
god	trust	0.617	上帝
attentive	trust	0.617	細心
scripture	trust	0.609	聖經
civilization	trust	0.609	文明
magnificence	trust	0.609	壯麗
recommend	trust	0.609	推薦
progression	trust	0.609	進展
steward	trust	0.609	管家
purification	trust	0.609	純化
patron	trust	0.609	贊助人
praiseworthy	trust	0.609	值得稱道
heal	trust	0.609	癒合
considerate	trust	0.609	周到
blessings	trust	0.609	祝福
mediator	trust	0.609	調解員
babysitter	trust	0.609	保姆
notary	trust	0.609	公證人
awareness	trust	0.609	意識
vetted	trust	0.609	信念
excel	trust	0.609	擅長
happy	trust	0.609	快樂的
praise	trust	0.609	稱讚
brilliant	trust	0.609	傑出的
liking	trust	0.609	喜歡
definitive	trust	0.609	確定的
comfort	trust	0.609	舒適
officer	trust	0.609	官
peace	trust	0.602	和平
serenity	trust	0.602	寧靜
unquestionable	trust	0.602	毫無疑問
embrace	trust	0.602	擁抱
identify	trust	0.602	確認
inspired	trust	0.602	啟發
steady	trust	0.602	穩定的
nun	trust	0.602	尼姑
guarded	trust	0.602	守衛
symmetry	trust	0.602	對稱
mainstay	trust	0.602	支柱
fulfill	trust	0.602	實現
humility	trust	0.602	謙遜
helpful	trust	0.602	有幫助
transcendence	trust	0.602	超越
unconditional	trust	0.602	無條件的
brave	trust	0.602	勇敢的
brighten	trust	0.602	提亮
experienced	trust	0.602	有經驗的
enlightenment	trust	0.602	啟示
sympathetic	trust	0.602	同情的
witness	trust	0.602	見證
vigilant	trust	0.594	警惕的
ministry	trust	0.594	部
admiral	trust	0.594	上將
vigilance	trust	0.594	警覺
depend	trust	0.594	依靠
generosity	trust	0.594	慷慨
befriend	trust	0.594	交朋友
complimentary	trust	0.594	免費
assessment	trust	0.594	評估
fairly	trust	0.594	相當
enlighten	trust	0.594	開導
strengthen	trust	0.594	加強
nurse	trust	0.594	護士
endowment	trust	0.594	禀賦
visionary	trust	0.594	有遠見的
praised	trust	0.594	稱讚
eminence	trust	0.594	顯赫
marry	trust	0.594	結婚
generous	trust	0.594	慷慨的
gratitude	trust	0.594	感激
sage	trust	0.594	智者
tranquility	trust	0.594	安寧
openly	trust	0.594	公然
grant	trust	0.594	授予
spouse	trust	0.594	伴侶
philanthropic	trust	0.594	慈善
regent	trust	0.594	攝政
substantiate	trust	0.594	證實
commendation	trust	0.594	表揚
council	trust	0.594	理事會
efficient	trust	0.594	高效的
sweetheart	trust	0.589	親愛的
bylaw	trust	0.586	章程
magnificent	trust	0.586	壯麗的
designation	trust	0.586	指定
godly	trust	0.586	敬虔的
seniority	trust	0.586	資歷
conservation	trust	0.586	保護
educational	trust	0.586	教育
rooted	trust	0.586	根
inheritance	trust	0.586	遺產
diplomacy	trust	0.586	外交
mate	trust	0.586	伴侶
convince	trust	0.586	說服
unfailing	trust	0.586	無懈可擊
share	trust	0.586	分享
monk	trust	0.586	僧
constitutional	trust	0.586	憲法
lovely	trust	0.586	迷人的
compliance	trust	0.586	遵守
attest	trust	0.586	證明
victory	trust	0.586	勝利
serene	trust	0.586	安詳
checklist	trust	0.586	清單
husbandry	trust	0.586	畜牧業
enjoying	trust	0.586	享受
revere	trust	0.586	尊敬
tribe	trust	0.586	部落
meritorious	trust	0.586	立功
joyful	trust	0.586	快樂
delegate	trust	0.586	代表
helper	trust	0.586	幫手
angelic	trust	0.586	天使般的
ambition	trust	0.586	志向
father	trust	0.586	父親
acclaim	trust	0.586	歡呼
testimony	trust	0.586	見證
collectively	trust	0.586	集體
sobriety	trust	0.586	清醒
prestige	trust	0.586	聲望
firmness	trust	0.586	堅定
structural	trust	0.578	結構的
impartiality	trust	0.578	公正
navigator	trust	0.578	航海家
judge	trust	0.578	法官
shelter	trust	0.578	庇護所
coexisting	trust	0.578	並存
unquestioned	trust	0.578	毫無疑問
careful	trust	0.578	小心
obey	trust	0.578	遵守
professor	trust	0.578	教授
convinced	trust	0.578	深信不疑
communion	trust	0.578	聖餐
cheerfulness	trust	0.578	快樂
inviting	trust	0.578	邀請
irrefutable	trust	0.578	無可辯駁
commandant	trust	0.578	指揮官
smile	trust	0.578	微笑
authoritative	trust	0.578	權威性
philanthropist	trust	0.578	慈善家
legalized	trust	0.578	合法化
adore	trust	0.578	崇拜
upright	trust	0.578	直立
revival	trust	0.578	復興
dutiful	trust	0.578	盡職盡責
watchdog	trust	0.578	看門狗
apostle	trust	0.570	使徒
volunteers	trust	0.570	志願者
immaculate	trust	0.570	完美無暇
adhering	trust	0.570	堅持
unquestionably	trust	0.570	毫無疑問
advise	trust	0.570	建議
punctual	trust	0.570	準時
consult	trust	0.570	諮詢
ordinance	trust	0.570	條例
complement	trust	0.570	補充
modest	trust	0.570	謙虛的
everlasting	trust	0.570	永恆的
compass	trust	0.570	羅盤
heavenly	trust	0.570	天上
determinate	trust	0.570	確定的
counsellor	trust	0.570	顧問
abundance	trust	0.570	豐富
guide	trust	0.570	指導
earned	trust	0.570	經過審查
pedigree	trust	0.570	譜系
relative	trust	0.570	相對的
principal	trust	0.570	主要的
plausible	trust	0.570	似是而非的
collaborator	trust	0.570	合作者
connective	trust	0.570	連接詞
corroboration	trust	0.570	佐證
insure	trust	0.570	保證
pilot	trust	0.570	飛行員
unequivocal	trust	0.570	毫不含糊
matron	trust	0.570	護士長
cuddle	trust	0.570	偎
measured	trust	0.570	測量的
fort	trust	0.562	堡
treasurer	trust	0.562	司庫
apostolic	trust	0.562	使徒的
save	trust	0.562	節省
frankness	trust	0.562	坦率
insight	trust	0.562	洞察力
admit	trust	0.562	承認
earn	trust	0.562	賺
remarkable	trust	0.562	卓越
strong	trust	0.562	強的
content	trust	0.562	內容
vitality	trust	0.562	活力
prize	trust	0.562	獎
vigorous	trust	0.562	蓬勃
congregation	trust	0.562	會眾
uplift	trust	0.562	隆起
spotless	trust	0.562	一塵不染
devout	trust	0.562	虔誠的
soothing	trust	0.562	舒緩的
miracle	trust	0.562	奇蹟
cohesion	trust	0.562	凝聚
lovemaking	trust	0.562	做愛
curable	trust	0.562	可治癒的
pleasant	trust	0.562	令人愉快的
jury	trust	0.562	陪審團
pertinent	trust	0.562	相關的
succeeding	trust	0.562	成功
concordance	trust	0.562	索引
jurist	trust	0.562	法學家
applaud	trust	0.562	鼓掌
ordination	trust	0.562	受戒
compensate	trust	0.562	補償
patience	trust	0.555	耐心
mediate	trust	0.555	調解
coach	trust	0.555	教練
illumination	trust	0.555	照明
cultivate	trust	0.555	培育
providing	trust	0.555	提供
precedence	trust	0.555	優先級
exalt	trust	0.555	高舉
succeed	trust	0.555	成功
inclusion	trust	0.555	包容
meditate	trust	0.555	幽思
coalesce	trust	0.555	合併
betrothed	trust	0.555	訂婚的
midwife	trust	0.555	助產士
veteran	trust	0.555	老將
destined	trust	0.555	注定
auditor	trust	0.555	審計員
privacy	trust	0.555	隱私
restorative	trust	0.555	恢復性
influential	trust	0.555	有影響
impartial	trust	0.555	公正
discretion	trust	0.555	審慎
foresight	trust	0.555	遠見
congruence	trust	0.555	一致
worship	trust	0.555	崇拜
constant	trust	0.555	持續的
reunion	trust	0.555	團圓
intuition	trust	0.555	直覺
reconciliation	trust	0.555	和解
ambulance	trust	0.555	救護車
defender	trust	0.555	後衛
greatness	trust	0.555	偉大
buddy	trust	0.555	夥伴
vote	trust	0.555	投票
physicist	trust	0.555	物理學家
prophet	trust	0.555	預言家
prevalent	trust	0.547	流行
eyewitness	trust	0.547	目擊者
durable	trust	0.547	耐用的
prudent	trust	0.547	謹慎
securities	trust	0.547	證券
salvation	trust	0.547	救恩
govern	trust	0.547	治理
law	trust	0.547	法律
proud	trust	0.547	自豪的
cheer	trust	0.547	歡呼
reinforcement	trust	0.547	加強
promises	trust	0.547	賺了
invocation	trust	0.547	調用
provide	trust	0.547	提供
friendly	trust	0.547	友誼賽
commanding	trust	0.547	指揮
temperate	trust	0.547	溫帶
conciliation	trust	0.547	調解
convent	trust	0.547	修道院
heritage	trust	0.547	遺產
independence	trust	0.547	獨立
rejoice	trust	0.547	麾
engaging	trust	0.547	引人入勝
readiness	trust	0.547	準備就緒
registry	trust	0.547	登記處
statement	trust	0.547	陳述
liberty	trust	0.547	自由
forgive	trust	0.547	原諒
ancestral	trust	0.547	祖傳的
impenetrable	trust	0.547	堅不可摧
choices	trust	0.539	承諾
psalms	trust	0.539	詩篇
majority	trust	0.539	多數
antidote	trust	0.539	解毒劑
tantamount	trust	0.539	無異於
perfect	trust	0.539	完美的
