English Word	Emotion	Emotion-Intensity-Score	Shona Word
conciliation	trust	0.547	kuyananisa
convent	trust	0.547	convent
heritage	trust	0.547	nhaka
independence	trust	0.547	kuzvimiririra
rejoice	trust	0.547	farai
engaging	trust	0.547	kuita
readiness	trust	0.547	readyness
registry	trust	0.547	registry
statement	trust	0.547	statement
liberty	trust	0.547	rusununguko
forgive	trust	0.547	regererai
ancestral	trust	0.547	madzitateguru
impenetrable	trust	0.547	isingapindiki
choices	trust	0.539	zvipikirwa
psalms	trust	0.539	mapisarema
majority	trust	0.539	vazhinji
antidote	trust	0.539	mushonga
tantamount	trust	0.539	zvakafanana
perfect	trust	0.539	zvakakwana
regularity	trust	0.539	nguva dzose
chronicle	trust	0.539	nhoroondo
ensemble	trust	0.539	ensemble
applause	trust	0.539	kuombera maoko
obedience	trust	0.539	kuteerera
aspiring	trust	0.539	shuwa
watchman	trust	0.539	murindi
inimitable	trust	0.539	inimitable
chastity	trust	0.539	kuchena
architecture	trust	0.539	zvivakwa
stamina	trust	0.539	stamina
delightful	trust	0.539	zvinofadza
exalted	trust	0.539	kumusoro
relevant	trust	0.539	zvakakodzera
reinforcements	trust	0.539	reinforcements
proctor	trust	0.539	proctor
immovable	trust	0.539	isingazununguki
instructions	trust	0.539	mirayiridzo
define	trust	0.539	define
uncensured	trust	0.539	uncensured
institute	trust	0.539	Institute
responsive	trust	0.539	pindura
recovery	trust	0.539	kupora
obliging	trust	0.539	kusungirwa
obvious	trust	0.539	pachena
forefathers	trust	0.539	madzibaba
eager	trust	0.539	eager
inoculation	trust	0.539	inoculation
admitting	trust	0.539	kubvuma
memorable	trust	0.539	zvisingakanganwiki
hospital	trust	0.531	chipatara
rescue	trust	0.531	nunura
deed	trust	0.531	chiito
princely	trust	0.531	muchinda
retirement	trust	0.531	retirement
cradle	trust	0.531	cradle
immunization	trust	0.531	kubayisa
bloom	trust	0.531	bloom
candid	trust	0.531	candid
evergreen	trust	0.531	evergreen
ballot	trust	0.531	vhoti
accompaniment	trust	0.531	kuperekedza
verily	trust	0.531	zvirokwazvo
inseparable	trust	0.531	vasingaparadzanisiki
analyst	trust	0.531	muongorori
strive	trust	0.531	shingirira
dependent	trust	0.531	dependent
heavens	trust	0.531	matenga
answerable	trust	0.531	inopindurika
school	trust	0.531	chikoro
terms	trust	0.531	mazwi
center	trust	0.531	centre
firstborn	trust	0.531	dangwe
transcript	trust	0.531	chinyorwa
fraternal	trust	0.531	fraternal
omniscient	trust	0.531	anoziva zvose
seal	trust	0.531	chisimbiso
edification	trust	0.531	edification
doubtless	trust	0.531	pasina mubvunzo
deliverance	trust	0.531	deliverance
sponsor	trust	0.531	mubatsiri
expedient	trust	0.531	zvakakodzera
bride	trust	0.531	mwenga
refuge	trust	0.531	utiziro
approbation	trust	0.527	approbation
chaplain	trust	0.523	mufundisi
laureate	trust	0.523	mubairo
liberate	trust	0.523	sunungura
coronation	trust	0.523	coronation
adoration	trust	0.523	kunamata
countenance	trust	0.523	chiso
honeymoon	trust	0.523	honeymoon
connoisseur	trust	0.523	connoisseur
notable	trust	0.523	noable
benedictory	trust	0.523	bedictory
celebration	trust	0.523	mhemberero
neighbor	trust	0.523	muvakidzani
unbroken	trust	0.523	isina kuputsika
award	trust	0.523	mubayiro
improvement	trust	0.523	kuvandudzika
hug	trust	0.523	hug
graduation	trust	0.523	kupedza chikoro
correctness	trust	0.523	kururama
winning	trust	0.523	kukunda
paragon	trust	0.523	paragon
ratify	trust	0.523	bvumira
powerful	trust	0.523	simba
elevation	trust	0.523	elevation
commonwealth	trust	0.523	commonwealth
account	trust	0.523	account
unimpeached	trust	0.523	unimpeached
taught	trust	0.523	vakadzidziswa
salutary	trust	0.523	salutary
captivate	trust	0.523	captivate
dictionary	trust	0.523	duramazwi
nobility	trust	0.523	nobility
ourselves	trust	0.523	sarudzo
feeling	trust	0.518	kunzwa
amen	trust	0.516	ameni
committee	trust	0.516	komiti
reverie	trust	0.516	reverie
deserve	trust	0.516	zvakakodzera
fully	trust	0.516	zvizere
compliment	trust	0.516	compliment
obstetrician	trust	0.516	chiremba wekubereka
enchanted	trust	0.516	enchanted
inform	trust	0.516	zivisa
association	trust	0.516	kusangana
credit	trust	0.516	chikwereti
passwords	trust	0.516	pachedu
freely	trust	0.516	pachena
framework	trust	0.516	framework
nobleman	trust	0.516	nobleman
formative	trust	0.516	formive
tender	trust	0.516	tender
measure	trust	0.516	chiyero
advent	trust	0.516	advent
management	trust	0.516	management
confession	trust	0.516	kureurura
remedy	trust	0.516	mushonga
sentinel	trust	0.516	sentinel
pray	trust	0.516	nyengeterai
perpetuity	trust	0.516	nokusingaperi
tribunal	trust	0.516	tribunal
minded	trust	0.516	minded
organization	trust	0.516	sangano
predominant	trust	0.516	predominant
volunteer	trust	0.509	volunteer
accolade	trust	0.508	accolade
courtship	trust	0.508	kupfimbana
patronage	trust	0.508	patronage
philosopher	trust	0.508	muzivi
confessional	trust	0.508	confessional
diversity	trust	0.508	zvakasiyana-siyana
virgin	trust	0.508	mhandara
venerable	trust	0.508	venerable
policy	trust	0.508	policy
intact	trust	0.508	intact
custodian	trust	0.508	muchengeti
automatic	trust	0.508	otomatiki
unsurpassed	trust	0.508	zvisingaenzaniswi
shepherd	trust	0.508	mufudzi
reward	trust	0.508	mubayiro
beautification	trust	0.508	runako
medical	trust	0.508	zvokurapa
constable	trust	0.508	constable
forgiving	trust	0.508	kuregerera
tolerance	trust	0.508	kushivirira
priest	trust	0.508	mupristi
enable	trust	0.508	enable
vouch	trust	0.508	vouch
lieutenant	trust	0.508	lieutenant
instruct	trust	0.508	dzidzisa
housewife	trust	0.508	amai vemba
admissible	trust	0.508	zvinotenderwa
sovereign	trust	0.508	changamire
amour	trust	0.508	rudo
savor	trust	0.508	savour
darling	trust	0.500	mudiwa
related	trust	0.500	zvine chekuita
infallibility	trust	0.500	kusakundika
watchful	trust	0.500	murinde
nerds	trust	0.500	passwords
instruction	trust	0.500	instruction
doctrine	trust	0.500	dzidziso
birth	trust	0.500	kuberekwa
timing	trust	0.500	nguva
infinity	trust	0.500	infinity
religions	trust	0.500	nerds
warden	trust	0.500	warden
optimist	trust	0.500	optimist
apologetic	trust	0.500	apologetic
gateway	trust	0.500	gateway
pontiff	trust	0.500	pontiff
alive	trust	0.500	mupenyu
indelible	trust	0.500	isingadzimiki
personal	trust	0.500	personal
pious	trust	0.500	mwari
majesty	trust	0.500	ukuru
synchronize	trust	0.500	synchronize
guard	trust	0.500	guard
retain	trust	0.500	chengetedza
romantic	trust	0.500	romantic
superman	trust	0.500	superman
info	trust	0.500	info
backer	trust	0.500	backer
undying	trust	0.500	undying
vindication	trust	0.500	kurevererwa
badge	trust	0.500	bheji
treasure	trust	0.500	pfuma
guru	trust	0.500	guru
church	trust	0.492	chechi
formality	trust	0.492	formality
contributor	trust	0.492	mubatsiri
radiance	trust	0.492	kupenya
psalm	trust	0.492	Pisarema
laudatory	trust	0.492	laudatory
grandchildren	trust	0.492	vazukuru
popularity	trust	0.492	mukurumbira
salute	trust	0.492	salute
hosannah	trust	0.492	hosana
attraction	trust	0.492	kukwezva
efforts	trust	0.492	kutonga
privy	trust	0.492	privy
improve	trust	0.492	vandudza
sheriff	trust	0.492	sheriff
chairman	trust	0.492	sachigaro
judgement	trust	0.492	tsumo
harbor	trust	0.492	harbor
elegance	trust	0.492	kunaka
hardy	trust	0.492	hardy
umpire	trust	0.492	umpire
constitute	trust	0.492	constitute
proverbs	trust	0.492	zvitendero
jubilant	trust	0.492	jubilant
aspire	trust	0.492	aspire
synonymous	trust	0.492	zvakafanana
inevitable	trust	0.492	zvisingadzivisiki
musical	trust	0.492	musical
spokesman	trust	0.492	mutauri
endow	trust	0.492	enddow
fellow	trust	0.492	shamwari
grow	trust	0.492	kukura
moderator	trust	0.492	moderator
enjoy	trust	0.484	enjoy
found	trust	0.484	akawana
armor	trust	0.484	zvombo
colonel	trust	0.484	colonel
referee	trust	0.484	mutambi
favorite	trust	0.484	favorite
assembly	trust	0.484	ungano
romance	trust	0.484	romance
confess	trust	0.484	reurura
sweet	trust	0.484	kutapira
crowning	trust	0.484	korona
forecast	trust	0.484	forecast
affection	trust	0.484	rudo
approbate	trust	0.484	bvumira
path	trust	0.484	nzira
concord	trust	0.484	concord
police	trust	0.484	Mapurisa
countryman	trust	0.484	countryman
income	trust	0.484	mari
ranger	trust	0.484	ranger
depth	trust	0.484	udzamu
like	trust	0.484	kufanana
voucher	trust	0.484	voucher
diagnosis	trust	0.484	kuongororwa
hire	trust	0.484	hire
clean	trust	0.484	yakachena
laudation	trust	0.484	kurumbidza
arbiter	trust	0.484	arbiter
purely	trust	0.477	zvakachena
votive	trust	0.477	votive
expect	trust	0.477	kutarisira
glory	trust	0.477	mbiri
counted	trust	0.477	kuedza
apologize	trust	0.477	kukumbira ruregerero
sterling	trust	0.477	sterling
word	trust	0.477	word
follow	trust	0.477	kutevera
sermon	trust	0.477	sermon
consul	trust	0.477	consul
calculator	trust	0.477	karukureta
lamb	trust	0.477	gwayana
veracity	trust	0.477	chokwadi
matter	trust	0.477	nyaya
parliament	trust	0.477	paramende
lover	trust	0.477	mudiwa
sacrifice	trust	0.477	chibayiro
putative	trust	0.477	putative
preponderance	trust	0.477	preponderance
landmark	trust	0.477	landmark
nursery	trust	0.477	nursery
mathematical	trust	0.477	masvomhu
frank	trust	0.477	frank
signature	trust	0.477	siginicha
policeman	trust	0.477	mupurisa
episcopal	trust	0.477	episcopal
pastor	trust	0.477	mufundisi
eagerness	trust	0.469	shungu
mighty	trust	0.469	simba
recruits	trust	0.469	recruits
tribune	trust	0.469	tribune
author	trust	0.469	munyori
effective	trust	0.469	inoshanda
intended	trust	0.469	chinangwa
passion	trust	0.469	chido
religion	trust	0.469	chitendero
flagship	trust	0.469	flagship
immerse	trust	0.469	immerse
capacity	trust	0.469	kukwanisa
associate	trust	0.469	shamwari
cashier	trust	0.469	cashier
regal	trust	0.469	regal
dove	trust	0.469	njiva
tutelage	trust	0.469	tutelage
underwrite	trust	0.469	nyora pasi
uncritical	trust	0.469	uncritical
prefer	trust	0.469	prefer
instructor	trust	0.469	mudzidzisi
gain	trust	0.469	gain
marshal	trust	0.469	marshal
judgment	trust	0.469	kutonga
judicious	trust	0.469	nokuchenjera
top	trust	0.469	pamusoro
title	trust	0.469	title
vicar	trust	0.469	mufundisi
bridesmaid	trust	0.469	muroora
commission	trust	0.469	commission
lifestyle	trust	0.461	mararamiro
aunt	trust	0.461	tete
attendant	trust	0.461	muranda
enroll	trust	0.461	nyoresa
priesthood	trust	0.461	uprista
trade	trust	0.461	trade
crucial	trust	0.461	crucial
moorings	trust	0.461	moorings
kitten	trust	0.461	katsi
medal	trust	0.461	menduru
oblige	trust	0.461	oblige
manage	trust	0.461	maneja
magnetic	trust	0.461	magnetic
custody	trust	0.461	kuchengetedzwa
necessarily	trust	0.461	hazvo
partake	trust	0.461	share
cautious	trust	0.461	chenjera
consecration	trust	0.461	kutsaurira
courier	trust	0.461	courier
bank	trust	0.461	bank
lesson	trust	0.461	chidzidzo
patriarchal	trust	0.461	madzibaba
eventually	trust	0.461	counted
commerce	trust	0.461	commerce
contains	trust	0.461	pakupedzisira
theological	trust	0.461	zvechitendero
socially	trust	0.461	rine
admitted	trust	0.461	akabvuma
fortress	trust	0.461	fortress
cathedral	trust	0.455	cathedral
deputy	trust	0.453	mutevedzeri
commonplace	trust	0.453	commonplace
puppy	trust	0.453	puppy
president	trust	0.453	mutungamiri wenyika
finally	trust	0.453	pakupedzisira
governor	trust	0.453	mubati
synergistic	trust	0.453	synergistic
excited	trust	0.453	kufara
encomium	trust	0.453	encomium
chart	trust	0.453	chati
perceive	trust	0.453	nzwisisa
insulation	trust	0.453	insulation
present	trust	0.453	present
oasis	trust	0.453	oasis
eagle	trust	0.453	gondo
exchange	trust	0.453	exchange
foresee	trust	0.453	kufanoona
strategist	trust	0.453	Strategist
journeyman	trust	0.453	journeyman
dawn	trust	0.453	mambakwedza
laud	trust	0.453	laud
level	trust	0.453	level
chairwoman	trust	0.453	chairwoman
tradesmen	trust	0.445	munzanga
asserting	trust	0.445	vachisimbisa
negotiate	trust	0.445	negotiate
sensual	trust	0.445	zvenyama
chocolate	trust	0.445	chokoreti
crew	trust	0.445	vashandi
remains	trust	0.445	zvinosara
dictum	trust	0.445	dictum
theorem	trust	0.445	theorem
sir	trust	0.445	changamire
employ	trust	0.445	shanda
usual	trust	0.445	zvakajairika
operation	trust	0.445	kushanda
magnify	trust	0.445	magnify
director	trust	0.445	director
formula	trust	0.445	formula
chemist	trust	0.445	chemist
enliven	trust	0.445	enliven
chancellor	trust	0.445	chancellor
orthodoxy	trust	0.445	orthodoxy
lodging	trust	0.445	pokugara
exaltation	trust	0.445	kukwidziridzwa
lord	trust	0.445	ishe
handbook	trust	0.445	bhuku rekushandisa
bridegroom	trust	0.445	chikomba
matters	trust	0.445	tradesmen
orchestra	trust	0.445	orchestra
impart	trust	0.445	ipa
statistical	trust	0.445	statistical
indemnity	trust	0.445	indemnity
governess	trust	0.438	governess
imagination	trust	0.438	imagination
butler	trust	0.438	butler
conformity	trust	0.438	conformity
digit	trust	0.438	digit
comptroller	trust	0.438	controller
economy	trust	0.438	hupfumi
conveyancing	trust	0.438	conveyancing
arbitrator	trust	0.438	murevereri
emphasize	trust	0.438	simbisa
exhaustive	trust	0.438	exhaustive
abbot	trust	0.438	abbot
atone	trust	0.438	atone
cabinet	trust	0.438	cabinet
merci	trust	0.438	nyaya
tandem	trust	0.438	tandem
elite	trust	0.438	elite
inauguration	trust	0.438	kugadzwa
elect	trust	0.438	vakasarudzwa
encore	trust	0.438	encore
villager	trust	0.438	mugari wemumusha
oracle	trust	0.438	oracle
fate	trust	0.438	fate
sun	trust	0.438	zuva
pay	trust	0.430	pay
base	trust	0.430	base
bridal	trust	0.430	muroora
persuade	trust	0.430	kurudzira
lender	trust	0.430	mukweretesi
playful	trust	0.430	kutamba
occupant	trust	0.430	occupant
impressionable	trust	0.430	impressionable
resources	trust	0.430	zviwanikwa
repay	trust	0.430	dzorera
toughness	trust	0.430	kuoma
rule	trust	0.430	kutonga
elucidate	trust	0.430	elucidate
utopian	trust	0.430	utopian
wealth	trust	0.430	upfumi
compact	trust	0.430	compact
errand	trust	0.430	errand
simplify	trust	0.430	nyore
neutrality	trust	0.430	kusatora rutivi
count	trust	0.430	count
grit	trust	0.430	grit
differential	trust	0.430	musiyano
blanket	trust	0.430	gumbeze
hail	trust	0.430	chimvuramabwe
deacon	trust	0.430	mudhikoni
sentry	trust	0.430	sentry
bequest	trust	0.430	Bequest
disclosed	trust	0.430	pachena
cop	trust	0.430	mupurisa
circle	trust	0.430	denderedzwa
grammar	trust	0.430	girama
invite	trust	0.430	koka
estimable	trust	0.430	estimable
maintenance	trust	0.422	kuchengetedza
supplication	trust	0.422	kuteterera
fixed	trust	0.422	fixed
accountant	trust	0.422	accountant
sing	trust	0.422	sing
eulogize	trust	0.422	eulogize
easiest	trust	0.422	merci
dealings	trust	0.422	kubata
axiom	trust	0.422	axiom
enablement	trust	0.422	enablement
diary	trust	0.422	diary
trading	trust	0.422	kutengesa
perennial	trust	0.422	perennial
primer	trust	0.422	primer
truss	trust	0.422	truss
travel	trust	0.422	travel
apprentice	trust	0.422	mudzidzi
hymn	trust	0.422	rwiyo
theocratic	trust	0.422	zvoumwari
forum	trust	0.422	forum
continue	trust	0.422	enderera
supremacy	trust	0.422	ukuru
wonderstruck	trust	0.422	mlk
probity	trust	0.422	probity
parish	trust	0.422	parish
treat	trust	0.422	kubata
respite	trust	0.422	respite
dominion	trust	0.422	kutonga
antiseptic	trust	0.422	antiseptic
assignee	trust	0.422	assignee
reconsideration	trust	0.422	kufungazve
intend	trust	0.422	funga
shopkeeper	trust	0.422	mutengesi
commodore	trust	0.414	commodore
fellas	trust	0.414	ngochani
routine	trust	0.414	routine
cash	trust	0.414	cash
labor	trust	0.414	basa
offering	trust	0.414	offering
specialize	trust	0.414	specialize
gazette	trust	0.414	gazette
choir	trust	0.414	kwaya
cogent	trust	0.414	cogent
deference	trust	0.414	deference
serve	trust	0.414	service
leap	trust	0.414	svetuka
preservative	trust	0.414	kuchengetedza
akin	trust	0.414	akin
amortization	trust	0.414	amortization
consort	trust	0.414	consort
salary	trust	0.414	muhoro
incline	trust	0.414	incline
synod	trust	0.414	sinodhi
gate	trust	0.414	gedhi
conglomerate	trust	0.414	conglomerate
kudos	trust	0.414	kudos
reporter	trust	0.414	mutori wenhau
trainer	trust	0.414	mudzidzisi
athlete	trust	0.414	mutambi
privilege	trust	0.414	ropafadzo
rapt	trust	0.414	rapt
transaction	trust	0.414	kutengeserana
radar	trust	0.406	radar
judged	trust	0.406	kutongwa
legislator	trust	0.406	mumiriri wemitemo
dermatologist	trust	0.406	dermatologist
executor	trust	0.406	muiti
system	trust	0.406	system
budget	trust	0.406	bhajeti
trophy	trust	0.406	mukombe
tree	trust	0.406	muti
leisure	trust	0.406	zororo
fitting	trust	0.406	zvakakodzera
glorify	trust	0.406	rumbidzai
sanction	trust	0.406	sanction
reimbursement	trust	0.406	reimbursement
extol	trust	0.406	extol
patrol	trust	0.406	patrol
nation	trust	0.406	rudzi
linguist	trust	0.406	linguist
luxury	trust	0.406	luxury
abacus	trust	0.406	abacus
gentry	trust	0.398	gentry
intense	trust	0.398	intense
neutral	trust	0.398	kwaakarerekera
clearance	trust	0.398	clearance
paths	trust	0.398	Jeremiya
iron	trust	0.398	iron
ground	trust	0.398	pasi
deluxe	trust	0.398	deluxe
clan	trust	0.398	clan
climax	trust	0.398	climax
electorate	trust	0.398	electorate
merchandise	trust	0.398	merchandise
favs	trust	0.398	easyest
eulogy	trust	0.398	eulogy
yearning	trust	0.398	chido
explain	trust	0.398	tsanangura
journalism	trust	0.398	utori venhau
nest	trust	0.398	nest
parietal	trust	0.398	parietal
fain	trust	0.398	fain
pursue	trust	0.398	pursue
popular	trust	0.398	popular
barter	trust	0.398	barter
glow	trust	0.398	kupenya
depository	trust	0.398	depository
quaint	trust	0.398	quaint
follower	trust	0.391	muteveri
surrogate	trust	0.391	surrogate
grin	trust	0.391	grin
accounts	trust	0.391	accounts
chandler	trust	0.391	chandler
star	trust	0.391	star
regardless	trust	0.391	wonderstruck
deal	trust	0.391	deal
armory	trust	0.391	dura rezvombo
messenger	trust	0.391	messenger
recline	trust	0.391	recline
escort	trust	0.391	escort
stages	trust	0.391	fellas
translation	trust	0.391	shanduro
eulogistic	trust	0.391	eulogistic
intercession	trust	0.391	kureverera
usher	trust	0.391	usher
downright	trust	0.391	pasi chaipo
horse	trust	0.391	bhiza
paean	trust	0.391	paean
homie	trust	0.391	relancer
baggage	trust	0.391	baggage
cube	trust	0.391	cube
label	trust	0.383	label
plaudit	trust	0.383	plaudit
lean	trust	0.383	lean
culinary	trust	0.383	culinary
larger	trust	0.383	hombe
bartender	trust	0.383	bartender
crisp	trust	0.383	crisp
faculty	trust	0.383	fakaroti
gage	trust	0.383	gage
curfew	trust	0.383	nguva yekusvika pamba
fortune	trust	0.383	rombo rakanaka
bounty	trust	0.383	bounty
leaning	trust	0.383	leaning
reparation	trust	0.383	reparation
encomiastic	trust	0.383	encomiastic
series	trust	0.383	series
edited	trust	0.383	nzira
possess	trust	0.383	possess
someday	trust	0.383	favs
clapping	trust	0.375	vachiombera
cover	trust	0.375	cover
sex	trust	0.375	sex
adjust	trust	0.375	gadzirisa
bouquet	trust	0.375	bouquet
picnic	trust	0.375	pikiniki
personalities	trust	0.375	matanho
assessor	trust	0.375	muongorori
differences	trust	0.375	misiyano
general	trust	0.375	general
confederate	trust	0.375	confederate
desires	trust	0.375	zvisinei
cosmopolitan	trust	0.367	cosmopolitan
manual	trust	0.367	manual
dogma	trust	0.367	dzidziso
marine	trust	0.367	Marine
