English Word	Emotion	Emotion-Intensity-Score	Marathi Word
postponement	surprise	0.352	पुढे ढकलणे
award	surprise	0.352	पुरस्कार
clown	surprise	0.352	विदूषक
highest	surprise	0.344	सर्वोच्च
hero	surprise	0.344	नायक
glorify	surprise	0.344	गौरव करणे
proficiency	surprise	0.344	प्राविण्य
start	surprise	0.344	प्रारंभ
wonderfully	surprise	0.344	आश्चर्यकारकपणे
celebrity	surprise	0.344	सेलिब्रिटी
rekindle	surprise	0.336	पुन्हा जागृत करणे
optimism	surprise	0.336	आशावाद
sanctify	surprise	0.336	पवित्र करणे
unbeaten	surprise	0.336	नाबाद
prodigious	surprise	0.336	विलक्षण
grin	surprise	0.336	हसणे
memorable	surprise	0.336	संस्मरणीय
warned	surprise	0.336	चेतावणी दिली
dissolution	surprise	0.336	विघटन
hypertrophy	surprise	0.328	अतिवृद्धी
admiration	surprise	0.328	प्रशंसा
examination	surprise	0.320	परीक्षा
angel	surprise	0.320	देवदूत
present	surprise	0.320	उपस्थित
catch	surprise	0.320	झेल
hap	surprise	0.320	हाप
saint	surprise	0.312	संत
embrace	surprise	0.312	आलिंगन
flirt	surprise	0.312	इश्कबाज
puma	surprise	0.312	पुमा
kiss	surprise	0.312	चुंबन
liberty	surprise	0.312	स्वातंत्र्य
scrimmage	surprise	0.312	भांडणे
treat	surprise	0.312	उपचार
inaffable	surprise	0.312	अक्षम्य
occasional	surprise	0.312	अधूनमधून
dismissal	surprise	0.312	बाद
perfection	surprise	0.305	पूर्णता
saintly	surprise	0.305	साधु
gratify	surprise	0.305	संतुष्ट करणे
generosity	surprise	0.305	औदार्य
sally	surprise	0.305	सॅली
palpable	surprise	0.297	स्पष्ट
finally	surprise	0.297	शेवटी
differently	surprise	0.297	वेगळ्या पद्धतीने
polarity	surprise	0.297	ध्रुवीयता
ceremony	surprise	0.297	समारंभ
favorable	surprise	0.297	अनुकूल
larger	surprise	0.297	मोठे
warn	surprise	0.297	चेतावणी
medal	surprise	0.289	पदक
romance	surprise	0.289	प्रणय
inviting	surprise	0.289	आमंत्रित
greeting	surprise	0.289	अभिवादन
resignation	surprise	0.281	राजीनामा
accolade	surprise	0.281	प्रशंसा
labor	surprise	0.281	श्रम
candid	surprise	0.281	स्पष्ट
trip	surprise	0.281	सहल
stare	surprise	0.273	टक लावून पाहणे
admire	surprise	0.266	प्रशंसा
glimmer	surprise	0.266	झगमगाट
playful	surprise	0.266	खेळकर
somatic	surprise	0.266	दैहिक
festival	surprise	0.266	उत्सव
mimicry	surprise	0.266	मिमिक्री
insolvency	surprise	0.266	दिवाळखोरी
immerse	surprise	0.266	बुडवणे
invite	surprise	0.266	आमंत्रित करा
compensate	surprise	0.266	भरपाई
receiving	surprise	0.258	प्राप्त करणे
complement	surprise	0.258	पूरक
chuckle	surprise	0.258	हसणे
laugh	surprise	0.258	हसणे
hypothesis	surprise	0.258	गृहीतक
honeymoon	surprise	0.250	मधुचंद्र
opera	surprise	0.242	ऑपेरा
pleasant	surprise	0.242	आनंददायी
marry	surprise	0.242	लग्न करा
independence	surprise	0.242	स्वातंत्र्य
chant	surprise	0.234	जप
holiness	surprise	0.234	पवित्रता
assessment	surprise	0.234	मूल्यांकन
rhythmical	surprise	0.234	तालबद्ध
hopeful	surprise	0.234	आशावादी
leave	surprise	0.234	सोडा
trophy	surprise	0.234	ट्रॉफी
deal	surprise	0.227	करार
procession	surprise	0.227	मिरवणूक
placard	surprise	0.227	फलक
shopping	surprise	0.219	खरेदी
musical	surprise	0.219	संगीत
cherish	surprise	0.219	ह्रदयात जतन
good	surprise	0.219	चांगले
dawn	surprise	0.211	पहाट
simplify	surprise	0.211	सोपे करणे
shell	surprise	0.211	शेल
morals	surprise	0.203	नैतिकता
money	surprise	0.203	पैसे
nullify	surprise	0.203	रद्द करणे
purity	surprise	0.203	पवित्रता
sweet	surprise	0.203	गोड
synchronize	surprise	0.195	सिंक्रोनाइझ करा
precious	surprise	0.195	मौल्यवान
humanitarian	surprise	0.195	मानवतावादी
preservative	surprise	0.195	संरक्षक
unfulfilled	surprise	0.195	अपूर्ण
obliging	surprise	0.188	बंधनकारक
singularly	surprise	0.188	एकेरी
graduation	surprise	0.180	पदवी
foresee	surprise	0.180	अंदाज
pray	surprise	0.180	प्रार्थना
lovely	surprise	0.180	सुंदर
thirst	surprise	0.172	तहान
mouth	surprise	0.172	तोंड
youth	surprise	0.172	तरुण
sun	surprise	0.172	सूर्य
art	surprise	0.172	कला
goodness	surprise	0.164	चांगुलपणा
latent	surprise	0.156	अव्यक्त
visor	surprise	0.156	व्हिझर
overdue	surprise	0.156	अतिदेय
practiced	surprise	0.156	सराव केला
loyal	surprise	0.148	निष्ठावंत
expect	surprise	0.148	अपेक्षा
wireless	surprise	0.148	वायरलेस
destination	surprise	0.148	गंतव्यस्थान
infant	surprise	0.141	अर्भक
cream	surprise	0.141	मलई
slush	surprise	0.141	गारवा
quote	surprise	0.141	कोट
playground	surprise	0.133	खेळाचे मैदान
vote	surprise	0.125	मत
teach	surprise	0.125	शिकवणे
organization	surprise	0.125	संस्था
dolphin	surprise	0.117	डॉल्फिन
weight	surprise	0.117	वजन
smile	surprise	0.117	स्मित
sisterhood	surprise	0.109	बहीणभाव
cable	surprise	0.109	केबल
sunny	surprise	0.102	सनी
steady	surprise	0.094	स्थिर
peaceful	surprise	0.086	शांत
spa	surprise	0.086	स्पा
leisure	surprise	0.086	विश्रांती
picnic	surprise	0.078	सहल
tree	surprise	0.078	झाड
worm	surprise	0.055	जंत
truthfulness	trust	0.906	सत्यता
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	विश्वासार्ह
honor	trust	0.844	सन्मान
honesty	trust	0.844	प्रामाणिकपणा
honest	trust	0.844	प्रामाणिक
truth	trust	0.844	सत्य
truthful	trust	0.836	सत्यवादी
trusting	trust	0.836	विश्वास
brotherhood	trust	0.820	बंधुत्व
entrust	trust	0.812	सोपवणे
committed	trust	0.805	वचनबद्ध
loyalty	trust	0.805	निष्ठा
integrity	trust	0.805	अखंडता
honorable	trust	0.805	सन्माननीय
trust	trust	0.805	विश्वास
credibility	trust	0.805	विश्वासार्हता
faithful	trust	0.797	विश्वासू
sincere	trust	0.797	प्रामाणिक
partnership	trust	0.789	भागीदारी
responsible	trust	0.789	जबाबदार
true	trust	0.789	खरे
wisdom	trust	0.789	शहाणपण
verification	trust	0.781	पडताळणी
cooperative	trust	0.781	सहकारी
vow	trust	0.781	नवस
oath	trust	0.781	शपथ
respectable	trust	0.773	आदरणीय
sisterhood	trust	0.773	बहीणभाव
hero	trust	0.773	नायक
credible	trust	0.773	विश्वासार्ह
promise	trust	0.773	वचन
verified	trust	0.773	सत्यापित
qualified	trust	0.766	पात्र
authentication	trust	0.766	प्रमाणीकरण
respected	trust	0.766	आदरणीय
compassion	trust	0.759	करुणा
approval	trust	0.758	मान्यता
moral	trust	0.758	नैतिक
reliability	trust	0.758	विश्वसनीयता
trusts	trust	0.758	विश्वासु
safekeeping	trust	0.758	सुरक्षितता
reputable	trust	0.758	प्रतिष्ठित
love	trust	0.758	प्रेम
friend	trust	0.750	मित्र
stable	trust	0.750	स्थिर
authentic	trust	0.750	अस्सल
competence	trust	0.750	क्षमता
safeguard	trust	0.750	संरक्षण
companion	trust	0.750	सहचर
advised	trust	0.750	सल्ला दिला
respect	trust	0.750	आदर
loyal	trust	0.750	निष्ठावंत
genuine	trust	0.750	खरा
friendships	trust	0.750	ट्रस्ट
ally	trust	0.750	सहयोगी
proven	trust	0.742	सिद्ध
freedom	trust	0.742	स्वातंत्र्य
respects	trust	0.742	आदर
accepting	trust	0.742	मैत्री
faith	trust	0.742	विश्वास
wholesome	trust	0.742	आरोग्यदायी
heartfelt	trust	0.734	मनापासून
unification	trust	0.734	एकीकरण
confirmation	trust	0.734	पुष्टीकरण
protecting	trust	0.734	संरक्षण
reassurance	trust	0.734	आश्वासन
trustee	trust	0.734	विश्वस्त
supporter	trust	0.734	समर्थक
respectful	trust	0.734	आदरणीय
admirable	trust	0.734	प्रशंसनीय
fact	trust	0.727	वस्तुस्थिती
friendship	trust	0.727	मैत्री
partners	trust	0.727	स्वीकारत आहे
confidentially	trust	0.727	गोपनीयपणे
confident	trust	0.727	आत्मविश्वास
equality	trust	0.727	समानता
alliance	trust	0.727	युती
credential	trust	0.727	ओळखपत्र
believing	trust	0.727	विश्वास
excellence	trust	0.727	उत्कृष्टता
agreement	trust	0.727	करार
closeness	trust	0.719	जवळीक
authenticate	trust	0.719	प्रमाणीकरण
virtuous	trust	0.719	सद्गुणी
intelligence	trust	0.719	बुद्धिमत्ता
kindred	trust	0.719	नातेवाईक
virtue	trust	0.719	पुण्य
honored	trust	0.719	सन्मानित
justice	trust	0.711	न्याय
charitable	trust	0.711	धर्मादाय
determination	trust	0.711	निर्धार
creditable	trust	0.711	विश्वासार्ह
consistency	trust	0.711	सुसंगतता
allegiance	trust	0.711	निष्ठा
cooperation	trust	0.711	सहकार्य
guarantee	trust	0.711	हमी
dedication	trust	0.711	समर्पण
straightforward	trust	0.711	सरळ
cooperating	trust	0.711	सहकार्य
reliable	trust	0.703	विश्वसनीय
nurture	trust	0.703	पालनपोषण
mother	trust	0.703	आई
fulfilled	trust	0.703	पूर्ण
admiration	trust	0.703	प्रशंसा
mentor	trust	0.703	मार्गदर्शक
guardianship	trust	0.703	पालकत्व
assurance	trust	0.703	आश्वासन
morality	trust	0.703	नैतिकता
motherhood	trust	0.703	मातृत्व
innocent	trust	0.703	निर्दोष
reverence	trust	0.703	आदर
sanctuary	trust	0.703	अभयारण्य
friendliness	trust	0.703	मैत्री
prepared	trust	0.703	तयार
admire	trust	0.703	प्रशंसा
protected	trust	0.703	संरक्षित
proof	trust	0.703	पुरावा
bodyguard	trust	0.695	अंगरक्षक
skillful	trust	0.695	कुशल
marriage	trust	0.695	लग्न
allied	trust	0.695	सहयोगी
morals	trust	0.695	नैतिकता
humanitarian	trust	0.695	मानवतावादी
pact	trust	0.695	करार
courage	trust	0.695	धैर्य
accountable	trust	0.695	जबाबदार
agreeable	trust	0.695	सहमत
united	trust	0.695	संयुक्त
indestructible	trust	0.695	अविनाशी
approving	trust	0.695	मंजूर करत आहे
guardian	trust	0.695	पालक
compassionate	trust	0.695	अनुकंपा
scientist	trust	0.695	शास्त्रज्ञ
certified	trust	0.695	प्रमाणित
pledge	trust	0.688	प्रतिज्ञा
adviser	trust	0.688	सल्लागार
authenticity	trust	0.688	सत्यता
understanding	trust	0.688	समज
secure	trust	0.688	सुरक्षित
guidance	trust	0.688	मार्गदर्शन
monogamy	trust	0.688	एकपत्नीत्व
valor	trust	0.688	शौर्य
solidity	trust	0.688	दृढता
perfection	trust	0.688	पूर्णता
believed	trust	0.688	विश्वास ठेवला
humanity	trust	0.688	मानवता
justifiable	trust	0.688	न्याय्य
competent	trust	0.688	सक्षम
esteem	trust	0.688	आदर
protector	trust	0.680	संरक्षक
inspire	trust	0.680	प्रेरणा
hope	trust	0.680	आशा
strongest	trust	0.680	भागीदार
expertise	trust	0.680	कौशल्य
humble	trust	0.680	नम्र
indivisible	trust	0.680	अविभाज्य
official	trust	0.680	अधिकृत
