English Word	Emotion	Emotion-Intensity-Score	Scots-Gaelic Word
advent	trust	0.516	teachd
management	trust	0.516	riaghladh
confession	trust	0.516	aideachadh
remedy	trust	0.516	leigheas
sentinel	trust	0.516	feallsanaiche
pray	trust	0.516	urnaigh
perpetuity	trust	0.516	sìorruidheachd
tribunal	trust	0.516	tribiunal
minded	trust	0.516	inntinn
organization	trust	0.516	buidheann
predominant	trust	0.516	ceannasach
volunteer	trust	0.509	saor-thoileach
accolade	trust	0.508	cliù
courtship	trust	0.508	suirghe
patronage	trust	0.508	patronachd
philosopher	trust	0.508	feallsanaiche
confessional	trust	0.508	aidmheil
diversity	trust	0.508	iomadachd
virgin	trust	0.508	maighdean
venerable	trust	0.508	urramach
policy	trust	0.508	poileasaidh
intact	trust	0.508	slàn
custodian	trust	0.508	neach-gleidhidh
automatic	trust	0.508	fèin-ghluasadach
unsurpassed	trust	0.508	gun choimeas
shepherd	trust	0.508	buachaille
reward	trust	0.508	duais
beautification	trust	0.508	maiseachadh
medical	trust	0.508	lèigheil
constable	trust	0.508	constabal
forgiving	trust	0.508	maitheanas
tolerance	trust	0.508	fulangas
priest	trust	0.508	sagart
enable	trust	0.508	comas a thoirt
vouch	trust	0.508	eàrlais
lieutenant	trust	0.508	leifteanant
instruct	trust	0.508	teagaisg
housewife	trust	0.508	bean-taighe
admissible	trust	0.508	ceadaichte
sovereign	trust	0.508	uachdaran
amour	trust	0.508	amour
savor	trust	0.508	blasad
darling	trust	0.500	leannan
related	trust	0.500	co-cheangailte
infallibility	trust	0.500	neo-mhearachdachd
watchful	trust	0.500	faireil
nerds	trust	0.500	faclan-faire
instruction	trust	0.500	treòrachadh
doctrine	trust	0.500	teagasg
birth	trust	0.500	breith
timing	trust	0.500	tim
infinity	trust	0.500	neo-chrìochnachd
religions	trust	0.500	nerds
warden	trust	0.500	maor
optimist	trust	0.500	dòchasach
apologetic	trust	0.500	leisgeul
gateway	trust	0.500	geata
pontiff	trust	0.500	pontiff
alive	trust	0.500	beò
indelible	trust	0.500	do-sheachanta
personal	trust	0.500	pearsanta
pious	trust	0.500	diadhaidh
majesty	trust	0.500	mòrachd
synchronize	trust	0.500	sioncronaich
guard	trust	0.500	freiceadan
retain	trust	0.500	cumail
romantic	trust	0.500	romansach
superman	trust	0.500	sàr-fhear
info	trust	0.500	fiosrachadh
backer	trust	0.500	cùl-taic
undying	trust	0.500	neo-bhàsmhor
vindication	trust	0.500	dearbhadh
badge	trust	0.500	suaicheantas
treasure	trust	0.500	ionmhas
guru	trust	0.500	guru
church	trust	0.492	eaglais
formality	trust	0.492	foirmeileachd
contributor	trust	0.492	fhiosraiche
radiance	trust	0.492	radiance
psalm	trust	0.492	salm
laudatory	trust	0.492	molaidh
grandchildren	trust	0.492	oghaichean
popularity	trust	0.492	mòr-chòrdte
salute	trust	0.492	beannachd
hosannah	trust	0.492	hosanah
attraction	trust	0.492	tàladh
efforts	trust	0.492	breitheanas
privy	trust	0.492	dìomhair
improve	trust	0.492	leasaich
sheriff	trust	0.492	siorram
chairman	trust	0.492	cathraiche
judgement	trust	0.492	seanfhacail
harbor	trust	0.492	caladh
elegance	trust	0.492	eireachdas
hardy	trust	0.492	cruaidh
umpire	trust	0.492	umpire
constitute	trust	0.492	riochd
proverbs	trust	0.492	creideamhan
jubilant	trust	0.492	aoibhneach
aspire	trust	0.492	miann
synonymous	trust	0.492	co-ionnan
inevitable	trust	0.492	do-sheachanta
musical	trust	0.492	ceòlmhor
spokesman	trust	0.492	fear-labhairt
endow	trust	0.492	bhuilich
fellow	trust	0.492	fear eile
grow	trust	0.492	fàs
moderator	trust	0.492	modaireatair
enjoy	trust	0.484	tlachd
found	trust	0.484	fhuaradh
armor	trust	0.484	armachd
colonel	trust	0.484	còirneal
referee	trust	0.484	rèitire
favorite	trust	0.484	còrdadh
assembly	trust	0.484	co-chruinneachadh
romance	trust	0.484	romansa
confess	trust	0.484	aideachadh
sweet	trust	0.484	milis
crowning	trust	0.484	crùnadh
forecast	trust	0.484	ro-aithris
affection	trust	0.484	gean
approbate	trust	0.484	aonta
path	trust	0.484	slighe
concord	trust	0.484	co-chòrdadh
police	trust	0.484	Poileas
countryman	trust	0.484	fear-dùthcha
income	trust	0.484	teachd a-steach
ranger	trust	0.484	maoir
depth	trust	0.484	doimhneachd
like	trust	0.484	coltach
voucher	trust	0.484	eàrlais
diagnosis	trust	0.484	breithneachadh
hire	trust	0.484	fastadh
clean	trust	0.484	glan
laudation	trust	0.484	moladh
arbiter	trust	0.484	fear-riaghlaidh
purely	trust	0.477	fìor-ghlan
votive	trust	0.477	bhòidich
expect	trust	0.477	dùil
glory	trust	0.477	glòir
counted	trust	0.477	oidhirpean
apologize	trust	0.477	gabh mo leisgeul
sterling	trust	0.477	sterling
word	trust	0.477	facal
follow	trust	0.477	leantuinn
sermon	trust	0.477	searmon
consul	trust	0.477	consail
calculator	trust	0.477	àireamhair
lamb	trust	0.477	uan
veracity	trust	0.477	fìreantachd
matter	trust	0.477	gnothach
parliament	trust	0.477	pàrlamaid
lover	trust	0.477	leannan
sacrifice	trust	0.477	ìobairt
putative	trust	0.477	beachdachail
preponderance	trust	0.477	preponderachd
landmark	trust	0.477	comharra-tìre
nursery	trust	0.477	sgoil-àraich
mathematical	trust	0.477	matamataigeach
frank	trust	0.477	frank
signature	trust	0.477	ainm-sgrìobhte
policeman	trust	0.477	poileas
episcopal	trust	0.477	easbuig
pastor	trust	0.477	sagart
eagerness	trust	0.469	deòin
mighty	trust	0.469	cumhachdach
recruits	trust	0.469	luchd-fastaidh
tribune	trust	0.469	treubh
author	trust	0.469	ùghdar
effective	trust	0.469	èifeachdach
intended	trust	0.469	an dùil
passion	trust	0.469	paisean
religion	trust	0.469	creideamh
flagship	trust	0.469	bratach
immerse	trust	0.469	bogaidh
capacity	trust	0.469	comas
associate	trust	0.469	chompanach
cashier	trust	0.469	ionmhasair
regal	trust	0.469	rìoghail
dove	trust	0.469	calman
tutelage	trust	0.469	tutelage
underwrite	trust	0.469	fo-sgrìobhadh
uncritical	trust	0.469	neo-bhreithneachail
prefer	trust	0.469	b' fheàrr
instructor	trust	0.469	oide
gain	trust	0.469	buannachd
marshal	trust	0.469	marasgal
judgment	trust	0.469	breitheanas
judicious	trust	0.469	breithneachail
top	trust	0.469	mhullaich
title	trust	0.469	tiotal
vicar	trust	0.469	bhiocair
bridesmaid	trust	0.469	bean-bainnse
commission	trust	0.469	coimisean
lifestyle	trust	0.461	dòigh-beatha
aunt	trust	0.461	piuthar-màthar
attendant	trust	0.461	neach-frithealaidh
enroll	trust	0.461	clàraich
priesthood	trust	0.461	sagartachd
trade	trust	0.461	malairt
crucial	trust	0.461	deatamach
moorings	trust	0.461	acraichean
kitten	trust	0.461	piseag
medal	trust	0.461	bonn
oblige	trust	0.461	dhleasadh
manage	trust	0.461	riaghladh
magnetic	trust	0.461	magnaiteach
custody	trust	0.461	grèim
necessarily	trust	0.461	gu feum
partake	trust	0.461	gabh pàirt
cautious	trust	0.461	faicilleach
consecration	trust	0.461	coisrigeadh
courier	trust	0.461	teachdaire
bank	trust	0.461	banca
lesson	trust	0.461	leasan
patriarchal	trust	0.461	patriarchal
eventually	trust	0.461	chunntadh
commerce	trust	0.461	malairt
contains	trust	0.461	mu dheireadh thall
theological	trust	0.461	diadhachd
socially	trust	0.461	tha ann
admitted	trust	0.461	air aideachadh
fortress	trust	0.461	daingneach
cathedral	trust	0.455	cathair-eaglais
deputy	trust	0.453	leas-cheannard
commonplace	trust	0.453	cumanta
puppy	trust	0.453	cuilean
president	trust	0.453	ceann-suidhe
finally	trust	0.453	mu dheireadh
governor	trust	0.453	riaghladair
synergistic	trust	0.453	co-sheirm
excited	trust	0.453	air bhioran
encomium	trust	0.453	comuinn
chart	trust	0.453	cairt
perceive	trust	0.453	faicinn
insulation	trust	0.453	insulation
present	trust	0.453	làthair
oasis	trust	0.453	oaisis
eagle	trust	0.453	iolair
exchange	trust	0.453	iomlaid
foresee	trust	0.453	ro-innse
strategist	trust	0.453	ro-innleachdaiche
journeyman	trust	0.453	fear-turais
dawn	trust	0.453	madainn
laud	trust	0.453	moladh
level	trust	0.453	ìre
chairwoman	trust	0.453	cathraiche
tradesmen	trust	0.445	gu sòisealta
asserting	trust	0.445	ag agairt
negotiate	trust	0.445	co-rèiteachadh
sensual	trust	0.445	ciallach
chocolate	trust	0.445	seòclaid
crew	trust	0.445	criutha
remains	trust	0.445	fuigheall
dictum	trust	0.445	dictum
theorem	trust	0.445	teòirim
sir	trust	0.445	sir
employ	trust	0.445	fastadh
usual	trust	0.445	àbhaisteach
operation	trust	0.445	obrachadh
magnify	trust	0.445	meudaich
director	trust	0.445	stiùiriche
formula	trust	0.445	foirmle
chemist	trust	0.445	ceimigear
enliven	trust	0.445	beothachadh
chancellor	trust	0.445	seansalair
orthodoxy	trust	0.445	orthodoxy
lodging	trust	0.445	loidsidh
exaltation	trust	0.445	ardachadh
lord	trust	0.445	tighearna
handbook	trust	0.445	leabhar-làimhe
bridegroom	trust	0.445	fear na bainnse
matters	trust	0.445	luchd-malairt
orchestra	trust	0.445	orcastra
impart	trust	0.445	thoir seachad
statistical	trust	0.445	staitigeach
indemnity	trust	0.445	saoradh
governess	trust	0.438	riaghladair
imagination	trust	0.438	mac-meanmna
butler	trust	0.438	buidealair
conformity	trust	0.438	co-chòrdadh
digit	trust	0.438	figear
comptroller	trust	0.438	riaghladair
economy	trust	0.438	eaconamaidh
conveyancing	trust	0.438	giùlan
arbitrator	trust	0.438	neach-rèiteachaidh
emphasize	trust	0.438	cuideam
exhaustive	trust	0.438	iomlan
abbot	trust	0.438	aba
atone	trust	0.438	aoin
cabinet	trust	0.438	caibineat
merci	trust	0.438	cùisean
tandem	trust	0.438	tandem
elite	trust	0.438	mionlach
inauguration	trust	0.438	sealbhachadh
elect	trust	0.438	taghta
encore	trust	0.438	encore
villager	trust	0.438	baileach
oracle	trust	0.438	oracle
fate	trust	0.438	dànadas
sun	trust	0.438	ghrian
pay	trust	0.430	pàigheadh
base	trust	0.430	bonn
bridal	trust	0.430	bean-bainnse
persuade	trust	0.430	ìmpidh
lender	trust	0.430	neach-iasaid
playful	trust	0.430	spòrsail
occupant	trust	0.430	neach-còmhnaidh
impressionable	trust	0.430	do-fhaicsinneach
resources	trust	0.430	goireasan
repay	trust	0.430	ath-dhìoladh
toughness	trust	0.430	cruas
rule	trust	0.430	riaghladh
elucidate	trust	0.430	soillsich
utopian	trust	0.430	utopian
wealth	trust	0.430	beairteas
compact	trust	0.430	cruinn
errand	trust	0.430	mearachd
simplify	trust	0.430	simplidh
neutrality	trust	0.430	neodachd
count	trust	0.430	cunnt
grit	trust	0.430	grit
differential	trust	0.430	diofraichte
blanket	trust	0.430	plaide
hail	trust	0.430	hail
deacon	trust	0.430	deacon
sentry	trust	0.430	seòlta
bequest	trust	0.430	dìleab
disclosed	trust	0.430	air fhoillseachadh
cop	trust	0.430	cop
circle	trust	0.430	cearcall
grammar	trust	0.430	gràmar
invite	trust	0.430	cuireadh
estimable	trust	0.430	measarra
maintenance	trust	0.422	cumail suas
supplication	trust	0.422	umhlachd
fixed	trust	0.422	stèidhichte
accountant	trust	0.422	cunntasair
sing	trust	0.422	seinn
eulogize	trust	0.422	molaidh
easiest	trust	0.422	tròcair
dealings	trust	0.422	gnothaichean
axiom	trust	0.422	aicsiom
enablement	trust	0.422	comasachadh
diary	trust	0.422	leabhar-latha
trading	trust	0.422	malairt
perennial	trust	0.422	maireannach
primer	trust	0.422	primer
truss	trust	0.422	truss
travel	trust	0.422	siubhal
apprentice	trust	0.422	phreantas
hymn	trust	0.422	laoidh
theocratic	trust	0.422	deamocratach
forum	trust	0.422	fòram
continue	trust	0.422	leantuinn
supremacy	trust	0.422	uachdaranachd
wonderstruck	trust	0.422	mlk
probity	trust	0.422	ionracas
parish	trust	0.422	paraiste
treat	trust	0.422	làimhseachadh
respite	trust	0.422	faochadh
dominion	trust	0.422	uachdranachd
antiseptic	trust	0.422	antiseptic
assignee	trust	0.422	neach-sònrachaidh
reconsideration	trust	0.422	ath-bheachdachadh
intend	trust	0.422	an dùil
shopkeeper	trust	0.422	fear-bùtha
commodore	trust	0.414	comadaidh
fellas	trust	0.414	lesbians
routine	trust	0.414	ghnàth
cash	trust	0.414	airgead
labor	trust	0.414	saothair
offering	trust	0.414	a' tabhann
specialize	trust	0.414	speisealachadh
gazette	trust	0.414	iris
choir	trust	0.414	còisir
cogent	trust	0.414	treun
deference	trust	0.414	umhlachd
serve	trust	0.414	frithealadh
leap	trust	0.414	leum
preservative	trust	0.414	gleidhidh
akin	trust	0.414	coltach
amortization	trust	0.414	amortachadh
consort	trust	0.414	co-bhanntachd
salary	trust	0.414	tuarastal
incline	trust	0.414	claonadh
synod	trust	0.414	seanadh
gate	trust	0.414	geata
conglomerate	trust	0.414	conglomerate
kudos	trust	0.414	beannachd
reporter	trust	0.414	neach-aithris
trainer	trust	0.414	trèanair
athlete	trust	0.414	lùth-chleasaiche
privilege	trust	0.414	sochair
rapt	trust	0.414	rapt
transaction	trust	0.414	malairt
radar	trust	0.406	radar
judged	trust	0.406	breithneachadh
legislator	trust	0.406	reachdair
dermatologist	trust	0.406	dermatologist
executor	trust	0.406	neach-tiomnaidh
system	trust	0.406	siostam
budget	trust	0.406	buidseit
trophy	trust	0.406	trocair
tree	trust	0.406	craobh
leisure	trust	0.406	cur-seachad
fitting	trust	0.406	freagarrach
glorify	trust	0.406	glòraich
sanction	trust	0.406	smachd-bhann
reimbursement	trust	0.406	ath-dhìoladh
extol	trust	0.406	gàirdeachas
patrol	trust	0.406	patrol
nation	trust	0.406	nàisean
linguist	trust	0.406	cànanaiche
luxury	trust	0.406	sòghalachd
abacus	trust	0.406	abacus
gentry	trust	0.398	uaislean
intense	trust	0.398	dian
neutral	trust	0.398	neodrach
clearance	trust	0.398	fuadach
paths	trust	0.398	Ieremiah
iron	trust	0.398	iarann
ground	trust	0.398	talamh
deluxe	trust	0.398	deluxe
clan	trust	0.398	cinneadh
climax	trust	0.398	àirde
electorate	trust	0.398	luchd-taghaidh
merchandise	trust	0.398	marsantachd
favs	trust	0.398	as fhasa
eulogy	trust	0.398	molaidh
yearning	trust	0.398	miannachadh
explain	trust	0.398	mìnich
journalism	trust	0.398	naidheachdas
nest	trust	0.398	nead
parietal	trust	0.398	pairteach
fain	trust	0.398	fann
pursue	trust	0.398	tòir
popular	trust	0.398	mòr-chòrdte
barter	trust	0.398	baistidh
glow	trust	0.398	glaodhaich
depository	trust	0.398	tasgaidh
quaint	trust	0.398	cianail
follower	trust	0.391	neach-leantainn
surrogate	trust	0.391	ionaid
grin	trust	0.391	gàire
accounts	trust	0.391	cunntasan
chandler	trust	0.391	chandler
star	trust	0.391	rionnag
regardless	trust	0.391	iongnadh
deal	trust	0.391	gnothach
armory	trust	0.391	armachd
messenger	trust	0.391	teachdaire
recline	trust	0.391	laighe
escort	trust	0.391	coimhdeachd
stages	trust	0.391	fealla-dhà
translation	trust	0.391	eadar-theangachadh
eulogistic	trust	0.391	molach
intercession	trust	0.391	eadar-ghuidhe
usher	trust	0.391	usher
downright	trust	0.391	dìreach
horse	trust	0.391	each
paean	trust	0.391	paean
homie	trust	0.391	relanadair
baggage	trust	0.391	bagannan
cube	trust	0.391	ciùb
label	trust	0.383	leubail
plaudit	trust	0.383	cliù
lean	trust	0.383	leanmhainn
culinary	trust	0.383	còcaireachd
larger	trust	0.383	nas motha
bartender	trust	0.383	bartender
crisp	trust	0.383	crùbach
faculty	trust	0.383	dàmh
gage	trust	0.383	gèidse
curfew	trust	0.383	cuirfew
fortune	trust	0.383	fortan
bounty	trust	0.383	bountachd
leaning	trust	0.383	a' leantuinn
reparation	trust	0.383	dìolaidh
encomiastic	trust	0.383	eu-comasach
series	trust	0.383	sreath
edited	trust	0.383	slighean
possess	trust	0.383	sealbhachadh
someday	trust	0.383	fabhs
clapping	trust	0.375	a' bualadh
cover	trust	0.375	còmhdach
sex	trust	0.375	gnè
adjust	trust	0.375	gleusadh
bouquet	trust	0.375	bouquet
picnic	trust	0.375	cuirm-chnuic
personalities	trust	0.375	ìrean
assessor	trust	0.375	measadair
differences	trust	0.375	eadar-dhealachaidhean
general	trust	0.375	coitcheann
confederate	trust	0.375	co-fhlaitheis
desires	trust	0.375	ge bith
cosmopolitan	trust	0.367	cosmopolitan
manual	trust	0.367	làimhe
dogma	trust	0.367	dogma
marine	trust	0.367	mara
pretty	trust	0.367	breagha
nestle	trust	0.367	neadachadh
garrison	trust	0.367	gearastan
throne	trust	0.367	rìgh-chathair
superstar	trust	0.367	sàr-rionnag
senate	trust	0.367	seanadh
dolphin	trust	0.367	leumadair
bursary	trust	0.367	bursaraidh
disclaim	trust	0.367	àicheadh
knickers	trust	0.367	cnagain
collateral	trust	0.367	co-thaobhadh
marrow	trust	0.367	smior
bargain	trust	0.367	bargan
magnet	trust	0.367	magnet
swell	trust	0.367	atadh
bailiff	trust	0.367	bàillidh
periodicity	trust	0.367	ùinealachd
microscope	trust	0.367	miocroscop
money	trust	0.359	airgead
green	trust	0.359	uaine
lettered	trust	0.359	litrichean
fender	trust	0.359	fender
promo	trust	0.359	promo
dance	trust	0.359	dannsa
phalanx	trust	0.359	phalanx
privileged	trust	0.359	sochair
mortgagee	trust	0.359	morgaids
boomerang	trust	0.359	boomerang
eulogium	trust	0.359	eulogium
roadster	trust	0.359	fear-rathaid
calls	trust	0.359	gairmean
circumstances	trust	0.359	suidheachaidhean
footing	trust	0.359	bonn
stark	trust	0.359	lom
vulnerable	trust	0.359	so-leònte
fade	trust	0.359	seargadh
aga	trust	0.359	aga
maxim	trust	0.359	as àirde
suggest	trust	0.352	moladh
banker	trust	0.352	bancair
crescendo	trust	0.352	crescendo
administrative	trust	0.352	rianachd
laser	trust	0.352	leusair
show	trust	0.352	seall
rave	trust	0.352	fitheach
fuse	trust	0.352	fiùs
poll	trust	0.352	bhòt
tactics	trust	0.352	innleachdan
seals	trust	0.352	ròin
font	trust	0.352	cruth-clò
attorney	trust	0.352	neach-lagha
axiomatic	trust	0.352	axiomatic
holder	trust	0.344	neach-gleidhidh
purr	trust	0.344	purr
proviso	trust	0.344	chumha
playground	trust	0.344	raon-cluiche
servant	trust	0.344	seirbhiseach
dame	trust	0.344	damhair
lace	trust	0.344	lace
weigh	trust	0.344	cuideam
dealt	trust	0.344	cuilinn
petit	trust	0.344	homie
entertainment	trust	0.344	cur-seachad
bounce	trust	0.344	breab
shoutout	trust	0.344	deasaichte
clap	trust	0.344	clap
endless	trust	0.344	gun chrìoch
opera	trust	0.336	opera
estimation	trust	0.336	tuairmse
lens	trust	0.336	lionsa
hairchalk	trust	0.336	latha air choireigin
legislature	trust	0.336	reachdadaireachd
shoulder	trust	0.336	gualainn
cement	trust	0.336	saimeant
food	trust	0.336	biadh
repute	trust	0.336	cliù
carol	trust	0.336	carol
county	trust	0.336	siorrachd
canons	trust	0.328	canain
gauging	trust	0.328	tomhais
execution	trust	0.328	cur gu bàs
swear	trust	0.328	mionnachadh
wear	trust	0.328	caitheamh
theory	trust	0.328	teòiridh
struggles	trust	0.328	miann
youll	trust	0.328	beirm
corporation	trust	0.328	corporra
zeal	trust	0.328	eud
unofficial	trust	0.320	neo-oifigeil
disposed	trust	0.320	air an riarachadh
heyday	trust	0.320	latha mòr
interior	trust	0.320	a-staigh
proxy	trust	0.320	neach-ionaid
fill	trust	0.320	lionadh
rod	trust	0.320	slat
aksesoris	trust	0.320	jual
cap	trust	0.320	ceap
clerical	trust	0.320	clèireach
sib	trust	0.320	sib
pavement	trust	0.320	cabhsair
girder	trust	0.320	crios-meadhain
darkest	trust	0.320	bristeil
handgel	trust	0.320	pearsachan
prophylactic	trust	0.312	prophylactic
pill	trust	0.312	pill
spaniel	trust	0.312	spaniel
veal	trust	0.312	laoich
gubernatorial	trust	0.312	gubernatorial
bruh	trust	0.312	pòcaidb
spa	trust	0.312	spà
smith	trust	0.312	gobha
imperfections	trust	0.312	meadhon
reseller	trust	0.312	aneka
hermit	trust	0.305	meudachd
exception	trust	0.305	eisgeachd
actress	trust	0.305	bana-chleasaiche
secret	trust	0.305	dìomhair
warn	trust	0.305	rabhadh
presumption	trust	0.305	ro-bheachd
sundial	trust	0.305	glaodh-grèine
thermometer	trust	0.305	teirmiméadar
shopping	trust	0.297	ceannachd
resistance	trust	0.297	an aghaidh
hairclip	trust	0.297	dealt
pivot	trust	0.297	pivot
flatter	trust	0.297	nas còmhnairde
pin	trust	0.297	prìne
tickle	trust	0.297	diog
levee	trust	0.297	leibheis
congressman	trust	0.297	fear-gairm
mandarin	trust	0.297	mandarin
pith	trust	0.297	pith
