English Word	Emotion	Emotion-Intensity-Score	Sesotho Word
vitality	trust	0.562	mafolofolo
prize	trust	0.562	moputso
vigorous	trust	0.562	mahlahahlaha
congregation	trust	0.562	phutheho
uplift	trust	0.562	phahamisa
spotless	trust	0.562	e hlokang letheba
devout	trust	0.562	inehetseng
soothing	trust	0.562	thoba maikutlo
miracle	trust	0.562	mohlolo
cohesion	trust	0.562	momahano
lovemaking	trust	0.562	ho etsa lerato
curable	trust	0.562	e phekolehang
pleasant	trust	0.562	monate
jury	trust	0.562	jury
pertinent	trust	0.562	bohlokoa
succeeding	trust	0.562	atlehang
concordance	trust	0.562	concordance
jurist	trust	0.562	moahloli
applaud	trust	0.562	thoholetsa
ordination	trust	0.562	tlhomamiso
compensate	trust	0.562	tlatsa
patience	trust	0.555	mamello
mediate	trust	0.555	kena lipakeng
coach	trust	0.555	mokoetlisi
illumination	trust	0.555	khanya
cultivate	trust	0.555	hlaolela
providing	trust	0.555	ho fana
precedence	trust	0.555	pelepele
exalt	trust	0.555	phahamisa
succeed	trust	0.555	atleha
inclusion	trust	0.555	kenyeletso
meditate	trust	0.555	thuisa
coalesce	trust	0.555	coalesce
betrothed	trust	0.555	betsitsoe
midwife	trust	0.555	mmelehisi
veteran	trust	0.555	mokaubere
destined	trust	0.555	laotsoe
auditor	trust	0.555	mohlahlobi
privacy	trust	0.555	lekunutu
restorative	trust	0.555	tsosolosoa
influential	trust	0.555	e nang le tšusumetso
impartial	trust	0.555	e hlokang leeme
discretion	trust	0.555	masene
foresight	trust	0.555	ponelo-pele
congruence	trust	0.555	congruence
worship	trust	0.555	khumamelo
constant	trust	0.555	kamehla
reunion	trust	0.555	kopano hape
intuition	trust	0.555	intuition
reconciliation	trust	0.555	poelano
ambulance	trust	0.555	ambulense
defender	trust	0.555	mosireletsi
greatness	trust	0.555	boholo
buddy	trust	0.555	motsoalle
vote	trust	0.555	vouta
physicist	trust	0.555	setsebi sa fisiks
prophet	trust	0.555	moporofeta
prevalent	trust	0.547	atileng
eyewitness	trust	0.547	paki e boneng ka mahlo
durable	trust	0.547	e tšoarellang
prudent	trust	0.547	masene
securities	trust	0.547	tshireletso
salvation	trust	0.547	poloko
govern	trust	0.547	busa
law	trust	0.547	molao
proud	trust	0.547	motlotlo
cheer	trust	0.547	thabang
reinforcement	trust	0.547	matlafatso
promises	trust	0.547	e sebelelitseng
invocation	trust	0.547	khothatso
provide	trust	0.547	fana
friendly	trust	0.547	botsoalle
commanding	trust	0.547	ho laela
temperate	trust	0.547	e itekanetseng
conciliation	trust	0.547	poelano
convent	trust	0.547	ntlo ea baitlami
heritage	trust	0.547	lefa
independence	trust	0.547	boikemelo
rejoice	trust	0.547	thabang
engaging	trust	0.547	ho kopanela
readiness	trust	0.547	ho ikemisetsa
registry	trust	0.547	ngodisa
statement	trust	0.547	polelo
liberty	trust	0.547	tokoloho
forgive	trust	0.547	tshoarela
ancestral	trust	0.547	badimo
impenetrable	trust	0.547	e sa keneheng
choices	trust	0.539	ditshepiso
psalms	trust	0.539	lipesaleme
majority	trust	0.539	bongata
antidote	trust	0.539	sethibela
tantamount	trust	0.539	lekanang
perfect	trust	0.539	phethahetseng
regularity	trust	0.539	kamehla
chronicle	trust	0.539	histori
ensemble	trust	0.539	kopanya
applause	trust	0.539	litlatse
obedience	trust	0.539	kutlo
aspiring	trust	0.539	labalabelang
watchman	trust	0.539	molebeli
inimitable	trust	0.539	inimitable
chastity	trust	0.539	bohloeki
architecture	trust	0.539	meaho
stamina	trust	0.539	stamina
delightful	trust	0.539	kgahlisang
exalted	trust	0.539	phahamisitsoe
relevant	trust	0.539	bohlokoa
reinforcements	trust	0.539	matlafatso
proctor	trust	0.539	proctor
immovable	trust	0.539	e sa sisinyeheng
instructions	trust	0.539	ditaelo
define	trust	0.539	hlalosa
uncensured	trust	0.539	e sa tiisetsoang
institute	trust	0.539	setsi
responsive	trust	0.539	arabelang
recovery	trust	0.539	ho hlaphoheloa
obliging	trust	0.539	tlamehile
obvious	trust	0.539	pepeneneng
forefathers	trust	0.539	baholo-holo
eager	trust	0.539	chesehela
inoculation	trust	0.539	ente
admitting	trust	0.539	ho dumela
memorable	trust	0.539	sa lebaleheng
hospital	trust	0.531	sepetlele
rescue	trust	0.531	pholoso
deed	trust	0.531	ketso
princely	trust	0.531	bohosana
retirement	trust	0.531	ho tlohela mosebetsi
cradle	trust	0.531	cradle
immunization	trust	0.531	ente
bloom	trust	0.531	palesa
candid	trust	0.531	pepenene
evergreen	trust	0.531	setalana
ballot	trust	0.531	khetho
accompaniment	trust	0.531	felehetsa
verily	trust	0.531	ka 'nete
inseparable	trust	0.531	e sa arohaneng
analyst	trust	0.531	mohlahlobi
strive	trust	0.531	katanela
dependent	trust	0.531	itshetlehile
heavens	trust	0.531	mahodimo
answerable	trust	0.531	karabelo
school	trust	0.531	sekolo
terms	trust	0.531	dipehelo
center	trust	0.531	setsi
firstborn	trust	0.531	letsibolo
transcript	trust	0.531	sengoloa
fraternal	trust	0.531	fraternal
omniscient	trust	0.531	motsebatsohle
seal	trust	0.531	tiiso
edification	trust	0.531	kahisano
doubtless	trust	0.531	ntle le pelaelo
deliverance	trust	0.531	topollo
sponsor	trust	0.531	motšehetsi
expedient	trust	0.531	molemo
bride	trust	0.531	monyaduwa
refuge	trust	0.531	setshabelo
approbation	trust	0.527	tumello
chaplain	trust	0.523	moruti
laureate	trust	0.523	mohapi
liberate	trust	0.523	lokolla
coronation	trust	0.523	ho beoa moqhaka
adoration	trust	0.523	khumamelo
countenance	trust	0.523	sefahleho
honeymoon	trust	0.523	lechato
connoisseur	trust	0.523	moitsebi
notable	trust	0.523	hlokomelehang
benedictory	trust	0.523	molemoletsi
celebration	trust	0.523	mokete
neighbor	trust	0.523	moahisani
unbroken	trust	0.523	e sa robehang
award	trust	0.523	khau
improvement	trust	0.523	ntlafatso
hug	trust	0.523	ho haka
graduation	trust	0.523	kabo ea mangolo
correctness	trust	0.523	nepahalo
winning	trust	0.523	ho hlola
paragon	trust	0.523	paragon
ratify	trust	0.523	tiisa
powerful	trust	0.523	e matla
elevation	trust	0.523	bophahamo
commonwealth	trust	0.523	kopanelo
account	trust	0.523	akhaonte
unimpeached	trust	0.523	e hlokang molato
taught	trust	0.523	rutoa
salutary	trust	0.523	salutary
captivate	trust	0.523	heletsa
dictionary	trust	0.523	bukantswe
nobility	trust	0.523	bahlomphehi
ourselves	trust	0.523	likhetho
feeling	trust	0.518	maikutlo
amen	trust	0.516	amene
committee	trust	0.516	komiti
reverie	trust	0.516	reverie
deserve	trust	0.516	tšoaneloa
fully	trust	0.516	ka botlalo
compliment	trust	0.516	babatsa
obstetrician	trust	0.516	ngaka ya pelehi
enchanted	trust	0.516	enchanted
inform	trust	0.516	tsebisa
association	trust	0.516	mokhatlo
credit	trust	0.516	mokitlane
passwords	trust	0.516	ka borona
freely	trust	0.516	ka bolokolohi
framework	trust	0.516	moralo
nobleman	trust	0.516	mohlomphehi
formative	trust	0.516	sebopehong
tender	trust	0.516	hamonate
measure	trust	0.516	lekanya
advent	trust	0.516	ho fihla
management	trust	0.516	tsamaiso
confession	trust	0.516	boipolelo
remedy	trust	0.516	pheko
sentinel	trust	0.516	molebeli
pray	trust	0.516	rapela
perpetuity	trust	0.516	ka ho sa feleng
tribunal	trust	0.516	lekhotla
minded	trust	0.516	kelello
organization	trust	0.516	mokgatlo
predominant	trust	0.516	e ka sehloohong
volunteer	trust	0.509	moithaopi
accolade	trust	0.508	thoholetsa
courtship	trust	0.508	lefereho
patronage	trust	0.508	tshehetso
philosopher	trust	0.508	rafilosofi
confessional	trust	0.508	boipolelo
diversity	trust	0.508	mefuta-futa
virgin	trust	0.508	moroetsana
venerable	trust	0.508	hlomphehang
policy	trust	0.508	leano
intact	trust	0.508	e tiile
custodian	trust	0.508	mohlokomedi
automatic	trust	0.508	boiketsetso
unsurpassed	trust	0.508	e sa feteng
shepherd	trust	0.508	molisa
reward	trust	0.508	moputso
beautification	trust	0.508	kgabisa
medical	trust	0.508	tsa bongaka
constable	trust	0.508	lepolesa
forgiving	trust	0.508	tshoarela
tolerance	trust	0.508	mamello
priest	trust	0.508	moprista
enable	trust	0.508	nolofalletsa
vouch	trust	0.508	vouch
lieutenant	trust	0.508	molefothenente
instruct	trust	0.508	laela
housewife	trust	0.508	mosadi wa lelapa
admissible	trust	0.508	amohelehile
sovereign	trust	0.508	borena
amour	trust	0.508	lerato
savor	trust	0.508	monko
darling	trust	0.500	moratuoa
related	trust	0.500	amanang
infallibility	trust	0.500	ho se fose
watchful	trust	0.500	lebela
nerds	trust	0.500	diphasewete
instruction	trust	0.500	taelo
doctrine	trust	0.500	thuto
birth	trust	0.500	tsoalo
timing	trust	0.500	nako
infinity	trust	0.500	bosafeleng
religions	trust	0.500	bahlasedi
warden	trust	0.500	molebeli
optimist	trust	0.500	tshepile
apologetic	trust	0.500	qeaqea
gateway	trust	0.500	monyako
pontiff	trust	0.500	pontiff
alive	trust	0.500	phela
indelible	trust	0.500	e sa hlakoheng
personal	trust	0.500	botho
pious	trust	0.500	moitshepi
majesty	trust	0.500	borena
synchronize	trust	0.500	amahanya
guard	trust	0.500	molebeli
retain	trust	0.500	boloka
romantic	trust	0.500	tsa lerato
superman	trust	0.500	superman
info	trust	0.500	lintlha
backer	trust	0.500	motshehetsi
undying	trust	0.500	e sa shoeng
vindication	trust	0.500	netefatso
badge	trust	0.500	beche
treasure	trust	0.500	letlotlo
guru	trust	0.500	guru
church	trust	0.492	kereke
formality	trust	0.492	setloaelo
contributor	trust	0.492	mofani oa liphallelo
radiance	trust	0.492	kganya
psalm	trust	0.492	pesaleme
laudatory	trust	0.492	thoholetso
grandchildren	trust	0.492	litloholoana
popularity	trust	0.492	botumo
salute	trust	0.492	salute
hosannah	trust	0.492	hosana
attraction	trust	0.492	kgahleho
efforts	trust	0.492	kahlolo
privy	trust	0.492	privy
improve	trust	0.492	ntlafatsa
sheriff	trust	0.492	sheriff
chairman	trust	0.492	molulasetulo
judgement	trust	0.492	maele
harbor	trust	0.492	boemakepe
elegance	trust	0.492	bokgabane
hardy	trust	0.492	e thata
umpire	trust	0.492	moahloli
constitute	trust	0.492	theha
proverbs	trust	0.492	malumeli
jubilant	trust	0.492	thabileng
aspire	trust	0.492	labalabela
synonymous	trust	0.492	mahlalosi
inevitable	trust	0.492	e ke keng ea qojoa
musical	trust	0.492	tsa mmino
spokesman	trust	0.492	mmuelli
endow	trust	0.492	endow
fellow	trust	0.492	molekane
grow	trust	0.492	hola
moderator	trust	0.492	mookameli
enjoy	trust	0.484	thabela
found	trust	0.484	fumanehile
armor	trust	0.484	lihlomo
colonel	trust	0.484	kolonele
referee	trust	0.484	moahloli
favorite	trust	0.484	thatohatsi
assembly	trust	0.484	kopano
romance	trust	0.484	marato
confess	trust	0.484	ipolela
sweet	trust	0.484	monate
crowning	trust	0.484	ho roala moqhaka
forecast	trust	0.484	bolepi
affection	trust	0.484	lerato
approbate	trust	0.484	amohela
path	trust	0.484	tsela
concord	trust	0.484	concord
police	trust	0.484	sepolesa
countryman	trust	0.484	motho oa naha
income	trust	0.484	chelete e kenang
ranger	trust	0.484	molebeli
depth	trust	0.484	botebo
like	trust	0.484	joalo ka
voucher	trust	0.484	voucher
diagnosis	trust	0.484	tlhahlobo
hire	trust	0.484	hira
clean	trust	0.484	hloekile
laudation	trust	0.484	thoholetso
arbiter	trust	0.484	arbiter
purely	trust	0.477	purely
votive	trust	0.477	boitlamo
expect	trust	0.477	lebella
glory	trust	0.477	kganya
counted	trust	0.477	matsapa
apologize	trust	0.477	kopa tshwarelo
sterling	trust	0.477	sterling
word	trust	0.477	lentsoe
follow	trust	0.477	latela
sermon	trust	0.477	thero
consul	trust	0.477	consul
calculator	trust	0.477	khalkhuleita
lamb	trust	0.477	nku
veracity	trust	0.477	bonnete
matter	trust	0.477	taba
parliament	trust	0.477	palamente
lover	trust	0.477	morati
sacrifice	trust	0.477	sehlabelo
putative	trust	0.477	putative
preponderance	trust	0.477	preponderance/
landmark	trust	0.477	sebaka sa naha
nursery	trust	0.477	kereche
mathematical	trust	0.477	tsa lipalo
frank	trust	0.477	frank
signature	trust	0.477	tshaeno
policeman	trust	0.477	lepolesa
episcopal	trust	0.477	mobishopo
pastor	trust	0.477	moruti
eagerness	trust	0.469	tjantjello
mighty	trust	0.469	e matla
recruits	trust	0.469	thaotha
tribune	trust	0.469	tribune
author	trust	0.469	sengoli
effective	trust	0.469	e sebetsang hantle
intended	trust	0.469	reriloeng
passion	trust	0.469	tjantjello
religion	trust	0.469	bolumeli
flagship	trust	0.469	boema-fofane
immerse	trust	0.469	qoelisa
capacity	trust	0.469	bokhoni
associate	trust	0.469	motsoalle
cashier	trust	0.469	cashier
regal	trust	0.469	regal
dove	trust	0.469	leeba
tutelage	trust	0.469	thuteiso
underwrite	trust	0.469	ngola ka tlase
uncritical	trust	0.469	e sa nyatseheng
prefer	trust	0.469	khetha
instructor	trust	0.469	morupelli
gain	trust	0.469	fumana
marshal	trust	0.469	marshal
judgment	trust	0.469	kahlolo
judicious	trust	0.469	e nang le kahlolo e molemo
top	trust	0.469	holimo
title	trust	0.469	sehlooho
vicar	trust	0.469	moemedi
bridesmaid	trust	0.469	mosetsana
commission	trust	0.469	thomo
lifestyle	trust	0.461	mokgoa wa bophelo
aunt	trust	0.461	rakgadi
attendant	trust	0.461	mohlokomedi
enroll	trust	0.461	ngolisa
priesthood	trust	0.461	boprista
trade	trust	0.461	khoebo
crucial	trust	0.461	bohlokoa
moorings	trust	0.461	moorings
kitten	trust	0.461	katsana
medal	trust	0.461	khau
oblige	trust	0.461	tlamehile
manage	trust	0.461	laola
magnetic	trust	0.461	makenete
custody	trust	0.461	tlhokomelo
necessarily	trust	0.461	ka nepo
partake	trust	0.461	kenya letsoho
cautious	trust	0.461	hlokolosi
consecration	trust	0.461	boineelo
courier	trust	0.461	motho ea tsamaisang melaetsa
bank	trust	0.461	banka
lesson	trust	0.461	thuto
patriarchal	trust	0.461	mopatriareka
eventually	trust	0.461	baloa
commerce	trust	0.461	khoebo
contains	trust	0.461	qetellong
theological	trust	0.461	thuto ea bolumeli
socially	trust	0.461	e na le
admitted	trust	0.461	amohetsoe
fortress	trust	0.461	qhobosheane
cathedral	trust	0.455	kathedrale
deputy	trust	0.453	motlatsi
commonplace	trust	0.453	tloaelehileng
puppy	trust	0.453	ntjanyana
president	trust	0.453	mopresidente
finally	trust	0.453	qetellong
governor	trust	0.453	'musisi
synergistic	trust	0.453	synergistic
excited	trust	0.453	nyakalletse
encomium	trust	0.453	encomium
chart	trust	0.453	chate
perceive	trust	0.453	lemoha
insulation	trust	0.453	ho kenya letsoho
present	trust	0.453	teng
oasis	trust	0.453	oasis
eagle	trust	0.453	ntsu
exchange	trust	0.453	phapanyetsano
foresee	trust	0.453	bona esale pele
strategist	trust	0.453	setsebi sa maano
journeyman	trust	0.453	motsamai
dawn	trust	0.453	mafube
laud	trust	0.453	rorisa
level	trust	0.453	boemo
chairwoman	trust	0.453	modulasetulo
tradesmen	trust	0.445	sechabeng
asserting	trust	0.445	ho tiisa
negotiate	trust	0.445	buisana
sensual	trust	0.445	tsa nama
chocolate	trust	0.445	chokolete
crew	trust	0.445	basebetsi
remains	trust	0.445	masalla
dictum	trust	0.445	dictum
theorem	trust	0.445	theorem
sir	trust	0.445	monghadi
employ	trust	0.445	hira
usual	trust	0.445	tloaelehileng
operation	trust	0.445	ts'ebetso
magnify	trust	0.445	hōlisa
director	trust	0.445	motsamaisi
formula	trust	0.445	foromo
chemist	trust	0.445	setsebi sa k'hemistri
enliven	trust	0.445	phedisa
chancellor	trust	0.445	mokhanselara
orthodoxy	trust	0.445	orthodoxy
lodging	trust	0.445	bolulo
exaltation	trust	0.445	phahamiso
lord	trust	0.445	morena
handbook	trust	0.445	bukana ya letsoho
bridegroom	trust	0.445	monyadi
matters	trust	0.445	bahoebi
orchestra	trust	0.445	okhestra
impart	trust	0.445	fana
statistical	trust	0.445	lipalo-palo
indemnity	trust	0.445	tefello
governess	trust	0.438	bolaoli
imagination	trust	0.438	monahano
butler	trust	0.438	butler
conformity	trust	0.438	ho lumellana
digit	trust	0.438	palo
comptroller	trust	0.438	molaoli
economy	trust	0.438	moruo
conveyancing	trust	0.438	phetiso
arbitrator	trust	0.438	moahloli
emphasize	trust	0.438	hatisa
exhaustive	trust	0.438	feletseng
abbot	trust	0.438	abbot
atone	trust	0.438	atone
cabinet	trust	0.438	khabinete
merci	trust	0.438	litaba
tandem	trust	0.438	tandem
elite	trust	0.438	ba phahameng sechabeng
inauguration	trust	0.438	khakolo
elect	trust	0.438	khethang
encore	trust	0.438	encore
villager	trust	0.438	moahi oa motse
oracle	trust	0.438	oracle
fate	trust	0.438	qetello
sun	trust	0.438	letsatsi
pay	trust	0.430	lefa
base	trust	0.430	motheo
bridal	trust	0.430	monyaduwa
persuade	trust	0.430	qekisa
lender	trust	0.430	moalimi
playful	trust	0.430	e bapalang
occupant	trust	0.430	moahi
impressionable	trust	0.430	khahleha
resources	trust	0.430	lisebelisoa
repay	trust	0.430	buseletsa
toughness	trust	0.430	boimana
rule	trust	0.430	busa
elucidate	trust	0.430	hlakisa
utopian	trust	0.430	utopian
wealth	trust	0.430	leruo
compact	trust	0.430	compact
errand	trust	0.430	mosebetsi
simplify	trust	0.430	nolofatsa
neutrality	trust	0.430	ho se nke lehlakore
count	trust	0.430	bala
grit	trust	0.430	grit
differential	trust	0.430	phapang
blanket	trust	0.430	kobo
hail	trust	0.430	sefako
deacon	trust	0.430	modiakone
sentry	trust	0.430	molebeli
bequest	trust	0.430	kopo
disclosed	trust	0.430	pepesitsoe
cop	trust	0.430	sepolesa
circle	trust	0.430	selikalikoe
grammar	trust	0.430	sebōpeho-puo
invite	trust	0.430	mema
estimable	trust	0.430	khakanyo
maintenance	trust	0.422	tlhokomelo
supplication	trust	0.422	thapeli
fixed	trust	0.422	tsitsitseng
accountant	trust	0.422	rakhaonto
sing	trust	0.422	bina
eulogize	trust	0.422	eulogize
easiest	trust	0.422	mohau
dealings	trust	0.422	litšebelisano
axiom	trust	0.422	axiom
enablement	trust	0.422	matlafatso
diary	trust	0.422	bukana ya ditaba
trading	trust	0.422	khoebo
perennial	trust	0.422	sa feleng
primer	trust	0.422	se qalang
truss	trust	0.422	terata
travel	trust	0.422	leetong
apprentice	trust	0.422	moithuti
hymn	trust	0.422	sefela
theocratic	trust	0.422	ya puso ya Modimo
forum	trust	0.422	forum
continue	trust	0.422	tswela pele
supremacy	trust	0.422	bophahamo
wonderstruck	trust	0.422	mlk
probity	trust	0.422	probity
parish	trust	0.422	parishe
treat	trust	0.422	tšoara
respite	trust	0.422	phomolo
dominion	trust	0.422	puso
antiseptic	trust	0.422	antiseptic
assignee	trust	0.422	moabi
reconsideration	trust	0.422	ho nahanela bocha
intend	trust	0.422	rera
shopkeeper	trust	0.422	ralebenkele
commodore	trust	0.414	commodore
fellas	trust	0.414	dilesbiene
routine	trust	0.414	tloaelo
cash	trust	0.414	chelete
labor	trust	0.414	mosebetsi
offering	trust	0.414	nyehelo
specialize	trust	0.414	specialize
gazette	trust	0.414	koranteng ea litaba
choir	trust	0.414	khwaere
cogent	trust	0.414	cogent
deference	trust	0.414	tlhompho
serve	trust	0.414	sebeletsa
leap	trust	0.414	tlola
preservative	trust	0.414	se baballang
akin	trust	0.414	e tšoana le
amortization	trust	0.414	amortization
consort	trust	0.414	molekane
salary	trust	0.414	moputso
incline	trust	0.414	tshetleha
synod	trust	0.414	sinoto
gate	trust	0.414	Keiti
conglomerate	trust	0.414	conglomerate
kudos	trust	0.414	tlotla
reporter	trust	0.414	moqolotsi oa litaba
trainer	trust	0.414	mokoetlisi
athlete	trust	0.414	moatlelete
privilege	trust	0.414	tokelo
rapt	trust	0.414	rapetse
transaction	trust	0.414	kgwebisano
radar	trust	0.406	radar
judged	trust	0.406	ahlotsoe
legislator	trust	0.406	moetsi oa molao
dermatologist	trust	0.406	ngaka ea letlalo
executor	trust	0.406	mophethi
system	trust	0.406	tsamaiso
budget	trust	0.406	tekanyetsokabo
trophy	trust	0.406	mohope
tree	trust	0.406	sefate
leisure	trust	0.406	phomolo
fitting	trust	0.406	loketseng
glorify	trust	0.406	tlotlisa
sanction	trust	0.406	kotlo
reimbursement	trust	0.406	puseletso
extol	trust	0.406	thoholetsa
patrol	trust	0.406	paterola
nation	trust	0.406	sechaba
linguist	trust	0.406	setsebi sa puo
luxury	trust	0.406	mabothobotho
abacus	trust	0.406	abacus
gentry	trust	0.398	motlotlehi
intense	trust	0.398	e matla
neutral	trust	0.398	ho se nke lehlakore
