English Word	Emotion	Emotion-Intensity-Score	Uyghur Word
remarkable	trust	0.562	كۆرۈنەرلىك
strong	trust	0.562	كۈچلۈك
content	trust	0.562	مەزمۇن
vitality	trust	0.562	ھاياتىي كۈچ
prize	trust	0.562	مۇكاپات
vigorous	trust	0.562	جۇشقۇن
congregation	trust	0.562	جامائەت
uplift	trust	0.562	uplift
spotless	trust	0.562	نۇقسانسىز
devout	trust	0.562	تەقۋادار
soothing	trust	0.562	تىنچلاندۇرۇش
miracle	trust	0.562	مۆجىزە
cohesion	trust	0.562	ئۇيۇشۇش
lovemaking	trust	0.562	lovemaking
curable	trust	0.562	ساقايتقىلى بولىدۇ
pleasant	trust	0.562	يېقىملىق
jury	trust	0.562	زاسېداتېللار ئۆمىكى
pertinent	trust	0.562	مۇناسىۋەتلىك
succeeding	trust	0.562	مۇۋەپپەقىيەت قازانغۇچى
concordance	trust	0.562	concordance
jurist	trust	0.562	قانۇنشۇناس
applaud	trust	0.562	ئالقىش
ordination	trust	0.562	ordination
compensate	trust	0.562	تۆلەم
patience	trust	0.555	سەۋرچانلىق
mediate	trust	0.555	مۇرەسسە قىلىڭ
coach	trust	0.555	ترېنېر
illumination	trust	0.555	يورۇتۇش
cultivate	trust	0.555	يېتىشتۈرۈش
providing	trust	0.555	تەمىنلەش
precedence	trust	0.555	ئەۋزەللىكى
exalt	trust	0.555	exalt
succeed	trust	0.555	مۇۋەپپەقىيەت قازىنىش
inclusion	trust	0.555	ئۆز ئىچىگە ئالىدۇ
meditate	trust	0.555	تەپەككۇر قىلىڭ
coalesce	trust	0.555	coalesce
betrothed	trust	0.555	توي قىلدى
midwife	trust	0.555	تۇغۇت ئانىسى
veteran	trust	0.555	پېشقەدەم ئەسكەر
destined	trust	0.555	تەقدىر
auditor	trust	0.555	ئىقتىسادىي تەپتىش
privacy	trust	0.555	مەخپىيەتلىك
restorative	trust	0.555	ئەسلىگە كەلتۈرۈش
influential	trust	0.555	تەسىرلىك
impartial	trust	0.555	تەرەپسىز
discretion	trust	0.555	ئىختىيارى
foresight	trust	0.555	يىراقنى كۆرەر
congruence	trust	0.555	ئۇيۇشۇش
worship	trust	0.555	ئىبادەت
constant	trust	0.555	تۇراقلىق
reunion	trust	0.555	قايتا جەم بولۇش
intuition	trust	0.555	intuition
reconciliation	trust	0.555	ياراشتۇرۇش
ambulance	trust	0.555	قۇتقۇزۇش ماشىنىسى
defender	trust	0.555	قوغدىغۇچى
greatness	trust	0.555	ئۇلۇغلۇق
buddy	trust	0.555	دوست
vote	trust	0.555	بېلەت تاشلاش
physicist	trust	0.555	فىزىكا ئالىمى
prophet	trust	0.555	پەيغەمبەر
prevalent	trust	0.547	كەڭ تارقالغان
eyewitness	trust	0.547	ئۆز كۆزى بىلەن كۆرگۈچىلەر
durable	trust	0.547	چىداملىق
prudent	trust	0.547	ئېھتىياتچان
securities	trust	0.547	ئاكسىيە
salvation	trust	0.547	نىجاتلىق
govern	trust	0.547	ھاكىمىيەت يۈرگۈزۈڭ
law	trust	0.547	قانۇن
proud	trust	0.547	مەغرۇر
cheer	trust	0.547	خۇشال بولۇڭ
reinforcement	trust	0.547	كۈچەيتىش
promises	trust	0.547	تاپتى
invocation	trust	0.547	دەۋەت
provide	trust	0.547	تەمىنلەش
friendly	trust	0.547	دوستانە
commanding	trust	0.547	بۇيرۇق
temperate	trust	0.547	مۆتىدىل
conciliation	trust	0.547	ياراشتۇرۇش
convent	trust	0.547	خانىش
heritage	trust	0.547	مىراس
independence	trust	0.547	مۇستەقىللىق
rejoice	trust	0.547	خۇشال بولۇڭ
engaging	trust	0.547	جەلپ قىلىش
readiness	trust	0.547	تەييارلىقى
registry	trust	0.547	تىزىملاش
statement	trust	0.547	بايان
liberty	trust	0.547	ئەركىنلىك
forgive	trust	0.547	كەچۈرۈڭ
ancestral	trust	0.547	ئەجدادلىرى
impenetrable	trust	0.547	impenetrable
choices	trust	0.539	ۋەدىلەر
psalms	trust	0.539	زەبۇر
majority	trust	0.539	كۆپ سانلىق
antidote	trust	0.539	antidote
tantamount	trust	0.539	تەڭگە
perfect	trust	0.539	مۇكەممەل
regularity	trust	0.539	دائىملىق
chronicle	trust	0.539	chronicle
ensemble	trust	0.539	ئانسامبىل
applause	trust	0.539	ئالقىش
obedience	trust	0.539	ئىتائەت
aspiring	trust	0.539	ئارزۇ
watchman	trust	0.539	قاراۋۇل
inimitable	trust	0.539	inimitable
chastity	trust	0.539	پاكلىق
architecture	trust	0.539	بىناكارلىق
stamina	trust	0.539	stamina
delightful	trust	0.539	خۇشاللىنارلىق
exalted	trust	0.539	يۇقىرى كۆتۈرۈلگەن
relevant	trust	0.539	مۇناسىۋەتلىك
reinforcements	trust	0.539	كۈچەيتكۈچ
proctor	trust	0.539	proctor
immovable	trust	0.539	يۆتكىگىلى بولمايدىغان
instructions	trust	0.539	كۆرسەتمە
define	trust	0.539	ئېنىقلىما
uncensured	trust	0.539	ئېنىقسىز
institute	trust	0.539	ئىنستىتۇت
responsive	trust	0.539	ئىنكاسچان
recovery	trust	0.539	ئەسلىگە كېلىش
obliging	trust	0.539	مەجبۇرى
obvious	trust	0.539	ئېنىق
forefathers	trust	0.539	ئەجدادلار
eager	trust	0.539	ئىنتىزار
inoculation	trust	0.539	ئوكۇل ئۇرۇش
admitting	trust	0.539	ئېتىراپ قىلىش
memorable	trust	0.539	ئۇنتۇلغۇسىز
hospital	trust	0.531	دوختۇرخانا
rescue	trust	0.531	قۇتقۇزۇش
deed	trust	0.531	ئىش
princely	trust	0.531	شاھزادە
retirement	trust	0.531	پېنسىيەگە چىقىش
cradle	trust	0.531	بۆشۈك
immunization	trust	0.531	ئىممۇنىتېتلاش
bloom	trust	0.531	چېچەكلەيدۇ
candid	trust	0.531	كاندىدات
evergreen	trust	0.531	مەڭگۈ يېشىل
ballot	trust	0.531	بېلەت تاشلاش
accompaniment	trust	0.531	ھەمرا
verily	trust	0.531	شۈبھىسىزكى ،
inseparable	trust	0.531	ئايرىلالمايدۇ
analyst	trust	0.531	تەھلىلچى
strive	trust	0.531	تىرىشىش
dependent	trust	0.531	بېقىنىش
heavens	trust	0.531	ئاسمان
answerable	trust	0.531	answerable
school	trust	0.531	مەكتەپ
terms	trust	0.531	ئاتالغۇ
center	trust	0.531	center
firstborn	trust	0.531	تۇنجى تۇغۇلغان
transcript	trust	0.531	transcript
fraternal	trust	0.531	قېرىنداش
omniscient	trust	0.531	ھەممىنى بىلگۈچى
seal	trust	0.531	تامغا
edification	trust	0.531	تەھرىرلەش
doubtless	trust	0.531	شەكسىز
deliverance	trust	0.531	قۇتقۇزۇش
sponsor	trust	0.531	ياردەم بەرگۈچى
expedient	trust	0.531	پايدىلىق
bride	trust	0.531	كېلىن
refuge	trust	0.531	پاناھلىنىش
approbation	trust	0.527	تەستىق
chaplain	trust	0.523	چاپان
laureate	trust	0.523	laureate
liberate	trust	0.523	ئازاد قىلىش
coronation	trust	0.523	تاج كىيدۈرۈش
adoration	trust	0.523	چوقۇنۇش
countenance	trust	0.523	چىرايى
honeymoon	trust	0.523	شېرىن ئاي
connoisseur	trust	0.523	connoisseur
notable	trust	0.523	كۆرۈنەرلىك
benedictory	trust	0.523	benedictory
celebration	trust	0.523	تەبرىكلەش
neighbor	trust	0.523	قوشنىسى
unbroken	trust	0.523	بۇزۇلمىغان
award	trust	0.523	مۇكاپات
improvement	trust	0.523	ياخشىلىنىش
hug	trust	0.523	قۇچاقلاش
graduation	trust	0.523	ئوقۇش پۈتتۈرۈش
correctness	trust	0.523	توغرىلىق
winning	trust	0.523	غەلىبە
paragon	trust	0.523	paragon
ratify	trust	0.523	تەستىقلاڭ
powerful	trust	0.523	كۈچلۈك
elevation	trust	0.523	ئېگىزلىك
commonwealth	trust	0.523	Commonwealth
account	trust	0.523	ھېسابات
unimpeached	trust	0.523	unimpeached
taught	trust	0.523	ئۆگەتتى
salutary	trust	0.523	salutary
captivate	trust	0.523	ئەسىر
dictionary	trust	0.523	لۇغەت
nobility	trust	0.523	ئاقسۆڭەك
ourselves	trust	0.523	تاللاش
feeling	trust	0.518	ھېسسىيات
amen	trust	0.516	ئامىن
committee	trust	0.516	كومىتېت
reverie	trust	0.516	reverie
deserve	trust	0.516	لايىق
fully	trust	0.516	تولۇق
compliment	trust	0.516	ماختاش
obstetrician	trust	0.516	تۇغۇت دوختۇرى
enchanted	trust	0.516	سېھىرگەر
inform	trust	0.516	ئۇچۇر قىلىڭ
association	trust	0.516	ئۇيۇشما
credit	trust	0.516	ئىناۋەت
passwords	trust	0.516	ئۆزىمىز
freely	trust	0.516	ئەركىن
framework	trust	0.516	رامكا
nobleman	trust	0.516	ئاقسۆڭەك
formative	trust	0.516	شەكىللىك
tender	trust	0.516	tender
measure	trust	0.516	measure
advent	trust	0.516	advent
management	trust	0.516	باشقۇرۇش
confession	trust	0.516	ئىقرار
remedy	trust	0.516	چارە
sentinel	trust	0.516	sentinel
pray	trust	0.516	دۇئا قىلىڭ
perpetuity	trust	0.516	مەڭگۈلۈك
tribunal	trust	0.516	tribunal
minded	trust	0.516	minded
organization	trust	0.516	تەشكىلات
predominant	trust	0.516	ئاساسلىق ئورۇندا تۇرىدۇ
volunteer	trust	0.509	پىدائىي
accolade	trust	0.508	ئالقىش
courtship	trust	0.508	سوت
patronage	trust	0.508	patronage
philosopher	trust	0.508	پەيلاسوپ
confessional	trust	0.508	ئىقرار
diversity	trust	0.508	كۆپ خىللىق
virgin	trust	0.508	virgin
venerable	trust	0.508	ھۆرمەتلىك
policy	trust	0.508	سىياسەت
intact	trust	0.508	مۇكەممەل
custodian	trust	0.508	ساقلىغۇچى
automatic	trust	0.508	ئاپتوماتىك
unsurpassed	trust	0.508	تەڭداشسىز
shepherd	trust	0.508	پادىچى
reward	trust	0.508	مۇكاپات
beautification	trust	0.508	گۈزەللەشتۈرۈش
medical	trust	0.508	medical
constable	trust	0.508	ساقچى
forgiving	trust	0.508	كەچۈرۈم قىلغۇچى
tolerance	trust	0.508	كەڭ قورساقلىق
priest	trust	0.508	روھانىي
enable	trust	0.508	قوزغىتىش
vouch	trust	0.508	vouch
lieutenant	trust	0.508	لەيتەنانت
instruct	trust	0.508	كۆرسەتمە
housewife	trust	0.508	ئائىلە ئايالى
admissible	trust	0.508	قوبۇل قىلىشقا بولىدۇ
sovereign	trust	0.508	ئىگىلىك ھوقۇقلۇق
amour	trust	0.508	amour
savor	trust	0.508	پۇراق
darling	trust	0.500	سۆيۈملۈك
related	trust	0.500	مۇناسىۋەتلىك
infallibility	trust	0.500	خاتالىق
watchful	trust	0.500	ئېھتىياتچان
nerds	trust	0.500	پارول
instruction	trust	0.500	كۆرسەتمە
doctrine	trust	0.500	تەلىمات
birth	trust	0.500	تۇغۇلۇش
timing	trust	0.500	ۋاقىت
infinity	trust	0.500	چەكسىزلىك
religions	trust	0.500	nerds
warden	trust	0.500	باشقۇرغۇچى
optimist	trust	0.500	ئۈمىدۋار
apologetic	trust	0.500	كەچۈرۈم سوراش
gateway	trust	0.500	دەرۋازا
pontiff	trust	0.500	pontiff
alive	trust	0.500	ھايات
indelible	trust	0.500	ئۆچمەس
personal	trust	0.500	شەخسىي
pious	trust	0.500	تەقۋادار
majesty	trust	0.500	ئۇلۇغلۇق
synchronize	trust	0.500	ماس قەدەملەش
guard	trust	0.500	قاراۋۇل
retain	trust	0.500	ساقلاپ قېلىش
romantic	trust	0.500	رومانتىك
superman	trust	0.500	superman
info	trust	0.500	ئۇچۇر
backer	trust	0.500	backer
undying	trust	0.500	undying
vindication	trust	0.500	ئاقلاش
badge	trust	0.500	بەلگە
treasure	trust	0.500	خەزىنە
guru	trust	0.500	guru
church	trust	0.492	چېركاۋ
formality	trust	0.492	رەسمىيەت
contributor	trust	0.492	تۆھپىكار
radiance	trust	0.492	نۇر
psalm	trust	0.492	زەبۇر
laudatory	trust	0.492	laudatory
grandchildren	trust	0.492	نەۋرىلىرى
popularity	trust	0.492	ئاممىباب
salute	trust	0.492	salute
hosannah	trust	0.492	hosannah
attraction	trust	0.492	جەلپ قىلىش كۈچى
efforts	trust	0.492	ھۆكۈم
privy	trust	0.492	private
improve	trust	0.492	ياخشىلاش
sheriff	trust	0.492	sheriff
chairman	trust	0.492	رەئىس
judgement	trust	0.492	ماقال-تەمسىللەر
harbor	trust	0.492	پورت
elegance	trust	0.492	نەپىس
hardy	trust	0.492	قاتتىق
umpire	trust	0.492	umpire
constitute	trust	0.492	تەشكىل قىلىدۇ
proverbs	trust	0.492	دىنلار
jubilant	trust	0.492	jubilant
aspire	trust	0.492	aspire
synonymous	trust	0.492	تەڭداشسىز
inevitable	trust	0.492	مۇقەررەر
musical	trust	0.492	مۇزىكا
spokesman	trust	0.492	باياناتچى
endow	trust	0.492	endow
fellow	trust	0.492	تورداش
grow	trust	0.492	ئۆسۈڭ
moderator	trust	0.492	رىياسەتچى
enjoy	trust	0.484	ھۇزۇرلىنىڭ
found	trust	0.484	تېپىلدى
armor	trust	0.484	ساۋۇت
colonel	trust	0.484	پولكوۋنىك
referee	trust	0.484	رېپىر
favorite	trust	0.484	ياقتۇرىدىغان
assembly	trust	0.484	مەجلىس
romance	trust	0.484	romance
confess	trust	0.484	ئىقرار
sweet	trust	0.484	تاتلىق
crowning	trust	0.484	تاج
forecast	trust	0.484	مۆلچەر
affection	trust	0.484	مېھرى
approbate	trust	0.484	تەستىق
path	trust	0.484	يول
concord	trust	0.484	concord
police	trust	0.484	ساقچىلار
countryman	trust	0.484	يۇرتداش
income	trust	0.484	كىرىم
ranger	trust	0.484	ranger
depth	trust	0.484	چوڭقۇرلۇق
like	trust	0.484	like
voucher	trust	0.484	تالون
diagnosis	trust	0.484	دىئاگنوز
hire	trust	0.484	تەكلىپ قىلىش
clean	trust	0.484	پاكىزە
laudation	trust	0.484	laudation
arbiter	trust	0.484	كېسىمچى
purely	trust	0.477	ساپ
votive	trust	0.477	votive
expect	trust	0.477	ئۈمىد
glory	trust	0.477	شان-شەرەپ
counted	trust	0.477	تىرىشچانلىق
apologize	trust	0.477	كەچۈرۈم سوراش
sterling	trust	0.477	sterling
word	trust	0.477	سۆز
follow	trust	0.477	ئەگىشىڭ
sermon	trust	0.477	خىتاب
consul	trust	0.477	كونسۇل
calculator	trust	0.477	ھېسابلىغۇچ
lamb	trust	0.477	قوزى
veracity	trust	0.477	راست
matter	trust	0.477	matter
parliament	trust	0.477	پارلامېنت
lover	trust	0.477	سۆيگۈ
sacrifice	trust	0.477	قۇربانلىق
putative	trust	0.477	putative
preponderance	trust	0.477	ئەۋزەللىك
landmark	trust	0.477	بەلگە
nursery	trust	0.477	بالىلار باغچىسى
mathematical	trust	0.477	ماتېماتىكىلىق
frank	trust	0.477	ئوچۇق
signature	trust	0.477	ئىمزا
policeman	trust	0.477	ساقچى
episcopal	trust	0.477	episcopal
pastor	trust	0.477	pastor
eagerness	trust	0.469	ئىنتىلىش
mighty	trust	0.469	كۈچلۈك
recruits	trust	0.469	تەكلىپ قىلىدۇ
tribune	trust	0.469	tribune
author	trust	0.469	ئاپتور
effective	trust	0.469	ئۈنۈملۈك
intended	trust	0.469	مەقسەت قىلىنغان
passion	trust	0.469	قىزغىنلىق
religion	trust	0.469	دىن
flagship	trust	0.469	flagship
immerse	trust	0.469	چۆمۈلدۈرۈش
capacity	trust	0.469	سىغىمى
associate	trust	0.469	شېرىك
cashier	trust	0.469	كاسسىر
regal	trust	0.469	regal
dove	trust	0.469	كەپتەر
tutelage	trust	0.469	tutelage
underwrite	trust	0.469	underwrite
uncritical	trust	0.469	تەنقىدسىز
prefer	trust	0.469	ياق
instructor	trust	0.469	ئوقۇتقۇچى
gain	trust	0.469	پايدا
marshal	trust	0.469	marshal
judgment	trust	0.469	ھۆكۈم
judicious	trust	0.469	ئەدلىيەلىك
top	trust	0.469	ئۈستى
title	trust	0.469	ماۋزۇ
vicar	trust	0.469	vicar
bridesmaid	trust	0.469	كېلىنچەك
commission	trust	0.469	commission
lifestyle	trust	0.461	تۇرمۇش ئۇسۇلى
aunt	trust	0.461	ھامما
attendant	trust	0.461	مۇلازىمەتچى
enroll	trust	0.461	تىزىملىتىڭ
priesthood	trust	0.461	روھانىيلىق
trade	trust	0.461	سودا
crucial	trust	0.461	ھالقىلىق
moorings	trust	0.461	moorings
kitten	trust	0.461	مۈشۈكئېيىق
medal	trust	0.461	مېدال
oblige	trust	0.461	مەجبۇرى
manage	trust	0.461	باشقۇرۇش
magnetic	trust	0.461	ماگنىتلىق
custody	trust	0.461	بېقىش
necessarily	trust	0.461	ئەلۋەتتە
partake	trust	0.461	بەھىرلىنىش
cautious	trust	0.461	ئېھتىياتچان
consecration	trust	0.461	بېغىشلاش
courier	trust	0.461	تېز يوللانما
bank	trust	0.461	بانكا
lesson	trust	0.461	دەرس
patriarchal	trust	0.461	patriarchal
eventually	trust	0.461	سانىدى
commerce	trust	0.461	سودا
contains	trust	0.461	ئاخىرىدا
theological	trust	0.461	ئىلاھىيەتشۇناسلىق
socially	trust	0.461	بار
admitted	trust	0.461	ئېتىراپ قىلدى
fortress	trust	0.461	قەلئە
cathedral	trust	0.455	cathedral
deputy	trust	0.453	ۋەكىل
commonplace	trust	0.453	ئورتاق
puppy	trust	0.453	كۈچۈك
president	trust	0.453	پرېزىدېنت
finally	trust	0.453	ئاخىرى
governor	trust	0.453	ۋالىي
synergistic	trust	0.453	ھەمتۈرتكىلىك
excited	trust	0.453	ھاياجانلاندى
encomium	trust	0.453	encomium
chart	trust	0.453	دىئاگرامما
perceive	trust	0.453	perceive
insulation	trust	0.453	ئىزولياتورلۇق
present	trust	0.453	ھازىر
oasis	trust	0.453	بوستانلىق
eagle	trust	0.453	بۈركۈت
exchange	trust	0.453	ئالماشتۇرۇش
foresee	trust	0.453	foresee
strategist	trust	0.453	ئىستراتېگىيىلىك
journeyman	trust	0.453	سەپەر
dawn	trust	0.453	تاڭ
laud	trust	0.453	laud
level	trust	0.453	level
chairwoman	trust	0.453	رەئىس
tradesmen	trust	0.445	ئىجتىمائىي
asserting	trust	0.445	دەلىللەش
negotiate	trust	0.445	سۆھبەت
sensual	trust	0.445	sensual
chocolate	trust	0.445	شاكىلات
crew	trust	0.445	خىزمەتچىلەر
remains	trust	0.445	قالدى
dictum	trust	0.445	dictum
theorem	trust	0.445	theorem
sir	trust	0.445	ئەپەندىم
employ	trust	0.445	ياللاڭ
usual	trust	0.445	ئادەتتىكى
operation	trust	0.445	مەشغۇلات
magnify	trust	0.445	چوڭايتىش
director	trust	0.445	مۇدىر
formula	trust	0.445	فورمۇلا
chemist	trust	0.445	خىمىك
enliven	trust	0.445	enliven
chancellor	trust	0.445	chancellor
orthodoxy	trust	0.445	ئورتودوكس
lodging	trust	0.445	ياتاق
exaltation	trust	0.445	يۇقىرى كۆتۈرۈش
lord	trust	0.445	خوجايىن
handbook	trust	0.445	قوللانما
bridegroom	trust	0.445	كۈيئوغۇل
matters	trust	0.445	سودىگەرلەر
orchestra	trust	0.445	ئوركېستىر
impart	trust	0.445	impart
statistical	trust	0.445	ستاتىستىكا
indemnity	trust	0.445	تۆلەم
governess	trust	0.438	governess
imagination	trust	0.438	تەسەۋۋۇر
butler	trust	0.438	butler
conformity	trust	0.438	ماسلىشىش
digit	trust	0.438	رەقەم
comptroller	trust	0.438	comptroller
economy	trust	0.438	ئىقتىساد
conveyancing	trust	0.438	يەتكۈزۈش
arbitrator	trust	0.438	كېسىمچى
emphasize	trust	0.438	تەكىتلەڭ
exhaustive	trust	0.438	تۈگىمەس
abbot	trust	0.438	abbot
atone	trust	0.438	atone
cabinet	trust	0.438	ئىشكاپ
merci	trust	0.438	ئىشلار
tandem	trust	0.438	تەڭگە
elite	trust	0.438	سەرخىللار
