English Word	Emotion	Emotion-Intensity-Score	Georgian Word
emo	sadness	0.141	ემო
tolerate	sadness	0.141	მოითმენს
mug	sadness	0.141	ჭიქა
overpriced	sadness	0.141	ზედმეტად ფასიანი
weight	sadness	0.141	წონა
touchy	sadness	0.140	მგრძნობიარე
kennel	sadness	0.130	კვერნა
grounded	sadness	0.130	დასაბუთებული
unpaid	sadness	0.125	გადაუხდელი
socialist	sadness	0.125	სოციალისტური
meek	sadness	0.125	თვინიერი
clouds	sadness	0.125	ღრუბლები
margin	sadness	0.125	ზღვარი
theocratic	sadness	0.125	თეოკრატიული
stillness	sadness	0.125	სიმშვიდე
sisterhood	sadness	0.125	და-ძმა
terrific	sadness	0.125	შესანიშნავი
commemorate	sadness	0.125	აღსანიშნავად
late	sadness	0.125	გვიან
default	sadness	0.121	ნაგულისხმევი
lace	sadness	0.118	მაქმანი
unpublished	sadness	0.116	გამოუქვეყნებელი
interested	sadness	0.114	დაინტერესებული
fortress	sadness	0.110	ციხესიმაგრე
lush	sadness	0.109	აყვავებულ
harry	sadness	0.109	ჰარი
ultimate	sadness	0.109	საბოლოო
priesthood	sadness	0.109	სამღვდელოება
orchestra	sadness	0.109	ორკესტრი
rating	sadness	0.109	რეიტინგი
fleece	sadness	0.109	საწმისი
sanctify	sadness	0.108	განწმენდა
income	sadness	0.100	შემოსავალი
winning	sadness	0.094	გამარჯვების
boo	sadness	0.094	ბოუ
quiet	sadness	0.094	მშვიდი
sonnet	sadness	0.094	სონეტი
vainly	sadness	0.091	ამაოდ
hug	sadness	0.078	ჩახუტება
opera	sadness	0.078	ოპერა
humble	sadness	0.078	თავმდაბალი
hut	sadness	0.078	ქოხი
ovation	sadness	0.078	ოვაცია
wet	sadness	0.078	სველი
motivating	sadness	0.078	მოტივირებადი
treat	sadness	0.076	მკურნალობა
hymn	sadness	0.064	ჰიმნი
honest	sadness	0.062	პატიოსანი
relics	sadness	0.061	სიწმინდეები
couch	sadness	0.060	დივანი
waffle	sadness	0.047	ვაფლი
shell	sadness	0.045	ჭურვი
musical	sadness	0.045	მუსიკალური
savor	sadness	0.034	გემო
napkin	sadness	0.031	ხელსახოცი
vote	sadness	0.031	ხმის მიცემა
sing	sadness	0.017	იმღერე
mother	sadness	0.016	დედა
music	sadness	0.016	მუსიკა
nutritious	sadness	0.015	მკვებავი
lovely	sadness	0.009	საყვარელი
sweetheart	sadness	0.000	საყვარელო
romance	sadness	0.000	რომანტიკა
liquor	sadness	0.000	ლიქიორით
art	sadness	0.000	ხელოვნება
surprise	surprise	0.930	გაოცება
explode	surprise	0.906	აფეთქდეს
flabbergast	surprise	0.906	ფლაბბერგასტი
explosion	surprise	0.898	აფეთქება
ambush	surprise	0.883	ჩასაფრება
explosive	surprise	0.883	ასაფეთქებელი
eruption	surprise	0.883	ამოფრქვევა
surprisingly	surprise	0.875	საოცრად
startle	surprise	0.875	გაოცება
shockingly	surprise	0.875	შემაძრწუნებლად
frighten	surprise	0.875	შეაშინოს
surprised	surprise	0.867	გაკვირვებული
frightened	surprise	0.867	შეშინებული
surprising	surprise	0.867	გასაკვირი
outburst	surprise	0.859	გამოხტომა
thrilling	surprise	0.859	ამაღელვებელი
miracle	surprise	0.859	სასწაული
blast	surprise	0.852	აფეთქება
astonishingly	surprise	0.852	გასაოცრად
alarm	surprise	0.852	განგაში
shock	surprise	0.844	შოკი
thunderstruck	surprise	0.844	ჭექა-ქუხილი
jolt	surprise	0.844	შერყევა
dazzle	surprise	0.836	დაბრმავება
bang	surprise	0.836	bang
catastrophe	surprise	0.836	კატასტროფა
fright	surprise	0.836	შიში
unexpectedly	surprise	0.836	მოულოდნელად
startling	surprise	0.828	გამაოგნებელი
suddenly	surprise	0.828	მოულოდნელად
emergency	surprise	0.828	სასწრაფო
bewilderment	surprise	0.828	დაბნეულობა
stunned	surprise	0.820	გაოგნებული
astound	surprise	0.820	გაოცებული
jackpot	surprise	0.812	ჯეკპოტი
earthquake	surprise	0.812	მიწისძვრა
disaster	surprise	0.812	კატასტროფა
astonishment	surprise	0.805	გაოცება
climax	surprise	0.805	კულმინაცია
aghast	surprise	0.805	აღელვებული
astonish	surprise	0.805	გაოგნებული
scare	surprise	0.797	შეშინება
awestruck	surprise	0.797	გაოგნებული
erupt	surprise	0.789	ამოფრქვევა
bomb	surprise	0.789	ბომბი
exclaim	surprise	0.789	წამოიძახე
amazement	surprise	0.781	გაოცება
abduction	surprise	0.773	გატაცება
alarming	surprise	0.773	საგანგაშო
detonate	surprise	0.773	აფეთქდეს
raid	surprise	0.773	დარბევა
miraculous	surprise	0.773	სასწაულმოქმედი
invade	surprise	0.773	შეჭრა
kidnap	surprise	0.766	გატაცება
unpredictable	surprise	0.758	არაპროგნოზირებადი
stupefy	surprise	0.758	დაბნეული
dumfound	surprise	0.758	მუნჯი
overwhelming	surprise	0.758	აბსოლუტური
erratic	surprise	0.750	არასტაბილური
unimaginable	surprise	0.750	წარმოუდგენელი
accident	surprise	0.750	უბედური შემთხვევა
outrageous	surprise	0.750	აღმაშფოთებელი
horror	surprise	0.742	საშინელება
amaze	surprise	0.742	გაოცება
blitz	surprise	0.742	ბლიცი
bewilder	surprise	0.742	დაბნეული
flinch	surprise	0.742	აკანკალება
petrify	surprise	0.742	გაქვავება
wreck	surprise	0.742	დანგრევა
slaughter	surprise	0.742	დაკვლა
frenetic	surprise	0.734	გააფთრებული
crash	surprise	0.734	ავარია
frantic	surprise	0.734	გაბრაზებული
stupefaction	surprise	0.734	სისულელე
excitement	surprise	0.734	მღელვარება
riotous	surprise	0.727	მღელვარე
outcry	surprise	0.727	შეძახილი
vanished	surprise	0.727	გაქრა
moonstruck	surprise	0.727	მთვარის დარტყმა
sudden	surprise	0.727	მოულოდნელი
awe	surprise	0.719	შიში
scream	surprise	0.719	ყვირილი
breathless	surprise	0.719	სუნთქვაშეკრული
sabotage	surprise	0.719	დივერსია
shriek	surprise	0.719	ყვირილი
unanticipated	surprise	0.719	გაუთვალისწინებელი
bewildered	surprise	0.719	დაბნეული
manslaughter	surprise	0.719	გაუფრთხილებლობით მკვლელობა
amazedness	surprise	0.719	გაოცება
rupture	surprise	0.719	რღვევა
unexpected	surprise	0.711	მოულოდნელი
electrify	surprise	0.711	ელექტრიფიცირება
uncontrollable	surprise	0.711	უკონტროლო
shot	surprise	0.711	დახვრიტეს
avalanche	surprise	0.711	ზვავი
gasp	surprise	0.711	სუნთქვა
stun	surprise	0.711	განცვიფრება
slam	surprise	0.703	სლემი
abrupt	surprise	0.703	მკვეთრი
intruder	surprise	0.703	შემოჭრილი
unforeseen	surprise	0.703	გაუთვალისწინებელი
suspense	surprise	0.703	შეჩერება
devastation	surprise	0.703	განადგურება
surge	surprise	0.703	ტალღა
excite	surprise	0.695	აღელვებს
dumfounder	surprise	0.695	დამფუძნებელი
yell	surprise	0.695	ყვირილი
unprecedented	surprise	0.695	უპრეცედენტო
strike	surprise	0.695	გაფიცვა
volatility	surprise	0.695	არასტაბილურობა
urgent	surprise	0.695	სასწრაფო
stab	surprise	0.695	დარტყმა
disturbance	surprise	0.688	არეულობა
carnage	surprise	0.688	ხოცვა-ჟლეტა
incredible	surprise	0.688	წარმოუდგენელი
spectacular	surprise	0.688	სანახაობრივი
thrill	surprise	0.680	მღელვარება
recklessness	surprise	0.680	დაუფიქრებლობა
clamor	surprise	0.680	ხმაური
monstrous	surprise	0.680	ამაზრზენი
slap	surprise	0.680	შლამი
inexplicable	surprise	0.672	აუხსნელი
terrorist	surprise	0.672	ტერორისტი
exciting	surprise	0.672	ამაღელვებელი
accidental	surprise	0.672	შემთხვევითი
accidentally	surprise	0.672	შემთხვევით
striking	surprise	0.672	გასაოცარი
captivate	surprise	0.672	დატყვევება
exhilaration	surprise	0.672	აღფრთოვანება
topple	surprise	0.664	დამხობა
dire	surprise	0.664	საშინელი
revolution	surprise	0.664	რევოლუცია
volcano	surprise	0.664	ვულკანის
freakish	surprise	0.664	უაზრო
revolt	surprise	0.656	აჯანყება
bloodshed	surprise	0.656	სისხლისღვრა
sneak	surprise	0.656	შეპარვა
unspeakable	surprise	0.656	უთქმელი
incendiary	surprise	0.656	ცეცხლგამჩენი
epidemic	surprise	0.648	ეპიდემია
violent	surprise	0.648	ძალადობრივი
disruption	surprise	0.648	შეფერხება
amazingly	surprise	0.648	საოცრად
