English Word	Emotion	Emotion-Intensity-Score	Finnish Word
evident	trust	0.625	ilmeistä
positivity	trust	0.625	positiivisuus
communication	trust	0.625	viestintää
professorship	trust	0.625	professuuri
blessing	trust	0.625	siunaus
beliefs	trust	0.625	syvin
encourage	trust	0.625	kannustaa
fireman	trust	0.625	palomies
majestic	trust	0.625	majesteettinen
civilized	trust	0.625	sivistynyt
certify	trust	0.625	varmentaa
wonderful	trust	0.625	ihana
engaged	trust	0.625	kihloissa
accurate	trust	0.625	tarkka
approvement	trust	0.617	hyväksyntä
optimism	trust	0.617	optimismia
planning	trust	0.617	suunnittelu
believer	trust	0.617	uskovainen
advice	trust	0.617	neuvoja
commend	trust	0.617	kiittää
gospel	trust	0.617	evankeliumi
objective	trust	0.617	tavoite
rational	trust	0.617	järkevää
cherish	trust	0.617	vaalia
constantly	trust	0.617	jatkuvasti
haven	trust	0.617	turvasatama
fundamental	trust	0.617	perustavanlaatuinen
bedrock	trust	0.617	kallioperä
accord	trust	0.617	sopimusta
triumphant	trust	0.617	voittoisa
surety	trust	0.617	vakuus
testament	trust	0.617	testamentti
absolution	trust	0.617	anteeksianto
truce	trust	0.617	aselepo
reassure	trust	0.617	vakuuttaa
appreciation	trust	0.617	arvostusta
qualities	trust	0.617	ominaisuuksia
passionate	trust	0.617	intohimoinen
good	trust	0.617	hyvä
unimpeachable	trust	0.617	moitteeton
corroborate	trust	0.617	vahvistaa
thoughtful	trust	0.617	huomaavainen
heroine	trust	0.617	sankaritar
teach	trust	0.617	opettaa
god	trust	0.617	Jumala
attentive	trust	0.617	tarkkaavainen
scripture	trust	0.609	pyhä kirjoitus
civilization	trust	0.609	sivilisaatio
magnificence	trust	0.609	komeus
recommend	trust	0.609	suositella
progression	trust	0.609	etenemistä
steward	trust	0.609	stuertti
purification	trust	0.609	puhdistaminen
patron	trust	0.609	suojelija
praiseworthy	trust	0.609	kiitettävää
heal	trust	0.609	parantaa
considerate	trust	0.609	huomaavainen
blessings	trust	0.609	siunauksia
mediator	trust	0.609	välittäjänä
babysitter	trust	0.609	lapsenvahti
notary	trust	0.609	notaari
awareness	trust	0.609	tietoisuutta
vetted	trust	0.609	uskomuksia
excel	trust	0.609	excel
happy	trust	0.609	onnellinen
praise	trust	0.609	kehua
brilliant	trust	0.609	loistava
liking	trust	0.609	tykkääminen
definitive	trust	0.609	lopullinen
comfort	trust	0.609	mukavuus
officer	trust	0.609	upseeri
peace	trust	0.602	rauhaa
serenity	trust	0.602	tyyneys
unquestionable	trust	0.602	kiistaton
embrace	trust	0.602	omaksua
identify	trust	0.602	tunnistaa
inspired	trust	0.602	inspiroitunut
steady	trust	0.602	tasaista
nun	trust	0.602	nunna
guarded	trust	0.602	vartioitu
symmetry	trust	0.602	symmetria
mainstay	trust	0.602	tukipilari
fulfill	trust	0.602	täyttää
humility	trust	0.602	nöyryys
helpful	trust	0.602	apua
transcendence	trust	0.602	transsendenssi
unconditional	trust	0.602	ehdoton
brave	trust	0.602	urhea
brighten	trust	0.602	kirkastaa
experienced	trust	0.602	kokenut
enlightenment	trust	0.602	valaistuminen
sympathetic	trust	0.602	sympaattinen
witness	trust	0.602	todistaja
vigilant	trust	0.594	valppaana
ministry	trust	0.594	ministeriö
admiral	trust	0.594	amiraali
vigilance	trust	0.594	valppautta
depend	trust	0.594	riippuvat
generosity	trust	0.594	anteliaisuus
befriend	trust	0.594	ystävystyä
complimentary	trust	0.594	ilmainen
assessment	trust	0.594	arviointi
fairly	trust	0.594	melko
enlighten	trust	0.594	valaista
strengthen	trust	0.594	vahvistaa
nurse	trust	0.594	sairaanhoitaja
endowment	trust	0.594	lahjoitus
visionary	trust	0.594	näkijä
praised	trust	0.594	kiitosta
eminence	trust	0.594	eminentisyys
marry	trust	0.594	naida
generous	trust	0.594	antelias
gratitude	trust	0.594	kiitollisuus
sage	trust	0.594	salvia
tranquility	trust	0.594	rauhallisuus
openly	trust	0.594	avoimesti
grant	trust	0.594	myöntää
spouse	trust	0.594	puoliso
philanthropic	trust	0.594	hyväntekeväisyys-
regent	trust	0.594	valtionhoitaja
substantiate	trust	0.594	perustella
commendation	trust	0.594	kiitosta
council	trust	0.594	neuvosto
efficient	trust	0.594	tehokas
sweetheart	trust	0.589	kultaseni
bylaw	trust	0.586	ohjesäännöt
magnificent	trust	0.586	upea
designation	trust	0.586	nimitys
godly	trust	0.586	jumalallinen
seniority	trust	0.586	virkaan
conservation	trust	0.586	säilyttäminen
educational	trust	0.586	koulutuksellinen
rooted	trust	0.586	juurtunut
inheritance	trust	0.586	perinnön
diplomacy	trust	0.586	diplomatia
mate	trust	0.586	kaveri
convince	trust	0.586	vakuuttaa
unfailing	trust	0.586	epäonnistumaton
share	trust	0.586	Jaa
monk	trust	0.586	munkki
constitutional	trust	0.586	perustuslaillinen
lovely	trust	0.586	ihana
compliance	trust	0.586	noudattamista
attest	trust	0.586	todistaa
victory	trust	0.586	voitto
serene	trust	0.586	seesteinen
checklist	trust	0.586	tarkistuslista
husbandry	trust	0.586	karjanhoito
enjoying	trust	0.586	nauttien
revere	trust	0.586	kunnioittaa
tribe	trust	0.586	heimo
meritorious	trust	0.586	ansiokas
joyful	trust	0.586	iloinen
delegate	trust	0.586	delegoida
helper	trust	0.586	auttaja
angelic	trust	0.586	enkeli
ambition	trust	0.586	kunnianhimoa
father	trust	0.586	isä
acclaim	trust	0.586	kiitosta
testimony	trust	0.586	todistus
collectively	trust	0.586	kollektiivisesti
sobriety	trust	0.586	raittiutta
prestige	trust	0.586	arvovaltaa
firmness	trust	0.586	lujuutta
structural	trust	0.578	rakenteellinen
impartiality	trust	0.578	puolueettomuus
navigator	trust	0.578	navigaattori
judge	trust	0.578	tuomari
shelter	trust	0.578	suojaa
coexisting	trust	0.578	rinnakkaiseloa
unquestioned	trust	0.578	kiistaton
careful	trust	0.578	varovainen
obey	trust	0.578	totella
professor	trust	0.578	professori
convinced	trust	0.578	vakuuttunut
communion	trust	0.578	ehtoollinen
cheerfulness	trust	0.578	iloisuus
inviting	trust	0.578	kutsuva
irrefutable	trust	0.578	kiistämätön
commandant	trust	0.578	komentaja
smile	trust	0.578	hymy
authoritative	trust	0.578	arvovaltainen
philanthropist	trust	0.578	hyväntekijä
legalized	trust	0.578	laillistettu
adore	trust	0.578	jumaloida
upright	trust	0.578	pystyssä
revival	trust	0.578	elpyminen
dutiful	trust	0.578	velvollisuudentuntoinen
watchdog	trust	0.578	vahtikoira
apostle	trust	0.570	apostoli
volunteers	trust	0.570	vapaaehtoisia
immaculate	trust	0.570	virheetön
adhering	trust	0.570	kiinni
unquestionably	trust	0.570	kiistatta
advise	trust	0.570	neuvoa
punctual	trust	0.570	täsmällinen
consult	trust	0.570	konsultoida
ordinance	trust	0.570	määräys
complement	trust	0.570	täydentää
modest	trust	0.570	vaatimaton
everlasting	trust	0.570	ikuinen
compass	trust	0.570	kompassi
heavenly	trust	0.570	taivaallinen
determinate	trust	0.570	määrätietoinen
counsellor	trust	0.570	neuvonantaja
abundance	trust	0.570	yltäkylläisyys
guide	trust	0.570	opas
earned	trust	0.570	tarkastettu
pedigree	trust	0.570	sukutaulu
relative	trust	0.570	suhteellinen
principal	trust	0.570	rehtori
plausible	trust	0.570	uskottava
collaborator	trust	0.570	yhteistyökumppani
connective	trust	0.570	yhdistävä
corroboration	trust	0.570	vahvistusta
insure	trust	0.570	vakuuttaa
pilot	trust	0.570	lentäjä
unequivocal	trust	0.570	yksiselitteinen
matron	trust	0.570	emäntä
cuddle	trust	0.570	halaus
measured	trust	0.570	mitattu
fort	trust	0.562	linnake
treasurer	trust	0.562	rahastonhoitaja
apostolic	trust	0.562	apostolinen
save	trust	0.562	Tallentaa
frankness	trust	0.562	rehellisyys
insight	trust	0.562	näkemys
admit	trust	0.562	myöntää
earn	trust	0.562	ansaita
remarkable	trust	0.562	huomattava
strong	trust	0.562	vahva
content	trust	0.562	sisältö
vitality	trust	0.562	elinvoimaa
prize	trust	0.562	palkinto-
vigorous	trust	0.562	voimakas
congregation	trust	0.562	seurakunta
uplift	trust	0.562	kohottaa
spotless	trust	0.562	tahraton
devout	trust	0.562	harras
soothing	trust	0.562	rauhoittava
miracle	trust	0.562	ihme
cohesion	trust	0.562	yhteenkuuluvuutta
lovemaking	trust	0.562	rakastelu
curable	trust	0.562	parannettavissa
pleasant	trust	0.562	miellyttävä
jury	trust	0.562	tuomaristo
pertinent	trust	0.562	asiaankuuluvaa
succeeding	trust	0.562	onnistuu
concordance	trust	0.562	yhteensopivuus
jurist	trust	0.562	juristi
applaud	trust	0.562	taputtaa
ordination	trust	0.562	vihkiminen
compensate	trust	0.562	kompensoida
patience	trust	0.555	kärsivällisyyttä
mediate	trust	0.555	välittää
coach	trust	0.555	valmentaja
illumination	trust	0.555	valaistus
cultivate	trust	0.555	viljellä
providing	trust	0.555	tarjoamalla
precedence	trust	0.555	etusijalla
exalt	trust	0.555	korottaa
succeed	trust	0.555	menestyä
inclusion	trust	0.555	sisällyttäminen
meditate	trust	0.555	mietiskellä
coalesce	trust	0.555	sulautua yhteen
betrothed	trust	0.555	kihlattu
midwife	trust	0.555	kätilö
veteran	trust	0.555	veteraani-
destined	trust	0.555	määrätty
auditor	trust	0.555	tilintarkastaja
privacy	trust	0.555	yksityisyyttä
restorative	trust	0.555	korjaava
influential	trust	0.555	vaikutusvaltainen
impartial	trust	0.555	puolueeton
discretion	trust	0.555	harkintavaltaa
foresight	trust	0.555	ennakointi
congruence	trust	0.555	yhteensopivuus
worship	trust	0.555	palvonta
constant	trust	0.555	vakio
reunion	trust	0.555	jälleennäkeminen
intuition	trust	0.555	intuitio
reconciliation	trust	0.555	sovinnon
ambulance	trust	0.555	ambulanssi
defender	trust	0.555	puolustaja
greatness	trust	0.555	suuruutta
buddy	trust	0.555	kaveri
vote	trust	0.555	äänestys
physicist	trust	0.555	fyysikko
prophet	trust	0.555	profeetta
prevalent	trust	0.547	yleisiä
eyewitness	trust	0.547	silminnäkijä
durable	trust	0.547	kestävä
prudent	trust	0.547	varovainen
securities	trust	0.547	arvopapereita
salvation	trust	0.547	pelastus
govern	trust	0.547	hallita
law	trust	0.547	laki
proud	trust	0.547	ylpeä
cheer	trust	0.547	hurrata
reinforcement	trust	0.547	vahvistaminen
promises	trust	0.547	ansainnut
invocation	trust	0.547	kutsuminen
provide	trust	0.547	tarjota
friendly	trust	0.547	ystävällinen
commanding	trust	0.547	komentava
temperate	trust	0.547	leuto
conciliation	trust	0.547	sovittelu
convent	trust	0.547	luostari
heritage	trust	0.547	perintöä
independence	trust	0.547	itsenäisyys
rejoice	trust	0.547	iloitse
engaging	trust	0.547	mukaansatempaava
readiness	trust	0.547	valmius
registry	trust	0.547	rekisteri
statement	trust	0.547	lausunto
liberty	trust	0.547	vapautta
forgive	trust	0.547	anteeksi
ancestral	trust	0.547	esi-isien
impenetrable	trust	0.547	käsittämätön
choices	trust	0.539	lupauksia
psalms	trust	0.539	psalmit
majority	trust	0.539	suurin osa
antidote	trust	0.539	vastalääke
tantamount	trust	0.539	vastaava
perfect	trust	0.539	täydellinen
regularity	trust	0.539	säännöllisyys
chronicle	trust	0.539	kronikka
ensemble	trust	0.539	yhtye
applause	trust	0.539	suosionosoitukset
obedience	trust	0.539	tottelevaisuus
aspiring	trust	0.539	pyrkivä
watchman	trust	0.539	vartija
inimitable	trust	0.539	jäljittelemätön
chastity	trust	0.539	siveys
architecture	trust	0.539	arkkitehtuuri
stamina	trust	0.539	kestävyys
delightful	trust	0.539	ihana
exalted	trust	0.539	korotettu
relevant	trust	0.539	asiaankuuluvaa
reinforcements	trust	0.539	vahvistuksia
proctor	trust	0.539	valvoja
immovable	trust	0.539	kiinteä
instructions	trust	0.539	ohjeet
define	trust	0.539	määritellä
uncensured	trust	0.539	epäilemättä
institute	trust	0.539	instituutti
responsive	trust	0.539	reagoiva
recovery	trust	0.539	elpyminen
obliging	trust	0.539	velvoittava
obvious	trust	0.539	ilmeinen
forefathers	trust	0.539	esi-isät
eager	trust	0.539	innokas
inoculation	trust	0.539	rokotus
admitting	trust	0.539	myöntää
memorable	trust	0.539	mieleenpainuva
hospital	trust	0.531	sairaala
rescue	trust	0.531	pelastaa
deed	trust	0.531	teko
princely	trust	0.531	ruhtinaallinen
retirement	trust	0.531	eläkkeelle siirtyminen
cradle	trust	0.531	kehto
immunization	trust	0.531	immunisointi
bloom	trust	0.531	kukinta
candid	trust	0.531	vilpitön
evergreen	trust	0.531	ikivihreä
ballot	trust	0.531	äänestys
accompaniment	trust	0.531	säestys
verily	trust	0.531	totisesti
inseparable	trust	0.531	erottamaton
analyst	trust	0.531	analyytikko
strive	trust	0.531	pyrkiä
dependent	trust	0.531	riippuvainen
heavens	trust	0.531	taivaat
answerable	trust	0.531	vastuussa
school	trust	0.531	koulu
terms	trust	0.531	ehdot
center	trust	0.531	keskusta
firstborn	trust	0.531	esikoinen
transcript	trust	0.531	transkriptio
fraternal	trust	0.531	veljellinen
omniscient	trust	0.531	kaikkitietävä
seal	trust	0.531	tiiviste
edification	trust	0.531	rakentaminen
doubtless	trust	0.531	epäilemättä
deliverance	trust	0.531	vapautus
sponsor	trust	0.531	sponsori
expedient	trust	0.531	tarkoituksenmukaista
bride	trust	0.531	morsian
refuge	trust	0.531	turvapaikka
approbation	trust	0.527	hyväksyntä
chaplain	trust	0.523	kappalainen
laureate	trust	0.523	voittaja
liberate	trust	0.523	vapauttaa
coronation	trust	0.523	kruunaus
adoration	trust	0.523	palvonta
countenance	trust	0.523	kasvot
honeymoon	trust	0.523	häämatka
connoisseur	trust	0.523	tuntija
notable	trust	0.523	huomattava
benedictory	trust	0.523	suotuisa
celebration	trust	0.523	juhla
neighbor	trust	0.523	naapuri-
unbroken	trust	0.523	katkeamaton
award	trust	0.523	myöntää
improvement	trust	0.523	parannus
hug	trust	0.523	halata
graduation	trust	0.523	valmistumisen
correctness	trust	0.523	oikeellisuus
winning	trust	0.523	voittaa
paragon	trust	0.523	esikuva
ratify	trust	0.523	ratifioida
powerful	trust	0.523	voimakas
elevation	trust	0.523	korkeus
commonwealth	trust	0.523	kansainyhteisö
account	trust	0.523	tili
unimpeached	trust	0.523	syyttömänä
taught	trust	0.523	opettanut
salutary	trust	0.523	hyödyllinen
captivate	trust	0.523	valloittaa
dictionary	trust	0.523	sanakirja
nobility	trust	0.523	aatelisto
ourselves	trust	0.523	valintoja
feeling	trust	0.518	tunne
amen	trust	0.516	aamen
committee	trust	0.516	komitea
reverie	trust	0.516	haaveilu
deserve	trust	0.516	ansaitsee
fully	trust	0.516	täysin
compliment	trust	0.516	kohteliaisuus
obstetrician	trust	0.516	synnytyslääkäri
enchanted	trust	0.516	lumottu
inform	trust	0.516	ilmoittaa
association	trust	0.516	yhdistys
credit	trust	0.516	luotto
passwords	trust	0.516	itseämme
freely	trust	0.516	vapaasti
framework	trust	0.516	puitteet
nobleman	trust	0.516	aatelismies
formative	trust	0.516	muodostava
tender	trust	0.516	tarjous
measure	trust	0.516	mitata
advent	trust	0.516	adventti
management	trust	0.516	hallinta
confession	trust	0.516	tunnustus
remedy	trust	0.516	parannuskeino
sentinel	trust	0.516	vartija
pray	trust	0.516	rukoilla
perpetuity	trust	0.516	ikuisuus
tribunal	trust	0.516	tuomioistuin
minded	trust	0.516	ajattelevainen
organization	trust	0.516	organisaatio
predominant	trust	0.516	vallitseva
volunteer	trust	0.509	vapaaehtoisena
accolade	trust	0.508	kunnianosoitus
courtship	trust	0.508	kosiskelu
patronage	trust	0.508	asiakassuhde
philosopher	trust	0.508	filosofi
confessional	trust	0.508	tunnustava
diversity	trust	0.508	monimuotoisuus
virgin	trust	0.508	Neitsyt
venerable	trust	0.508	kunnioitettava
policy	trust	0.508	käytäntö
intact	trust	0.508	ehjänä
custodian	trust	0.508	huoltaja
automatic	trust	0.508	Automaattinen
unsurpassed	trust	0.508	ylittämätön
shepherd	trust	0.508	paimen
reward	trust	0.508	palkinto
beautification	trust	0.508	kaunistaminen
medical	trust	0.508	lääketieteellinen
constable	trust	0.508	konstaapeli
forgiving	trust	0.508	anteeksiantava
tolerance	trust	0.508	toleranssi
priest	trust	0.508	pappi
enable	trust	0.508	ota käyttöön
vouch	trust	0.508	taata
lieutenant	trust	0.508	luutnantti
instruct	trust	0.508	opastaa
housewife	trust	0.508	kotivaimo
admissible	trust	0.508	hyväksyttäväksi
sovereign	trust	0.508	suvereeni
amour	trust	0.508	rakkaus
savor	trust	0.508	maistella
darling	trust	0.500	Rakas
related	trust	0.500	liittyvät
infallibility	trust	0.500	erehtymättömyys
watchful	trust	0.500	tarkkaavainen
nerds	trust	0.500	salasanat
instruction	trust	0.500	ohje
doctrine	trust	0.500	oppia
birth	trust	0.500	syntymästä
timing	trust	0.500	ajoitus
infinity	trust	0.500	ääretön
religions	trust	0.500	nörtit
warden	trust	0.500	vartija
optimist	trust	0.500	optimisti
apologetic	trust	0.500	anteeksipyytävä
gateway	trust	0.500	yhdyskäytävä
pontiff	trust	0.500	paavi
alive	trust	0.500	elossa
indelible	trust	0.500	lähtemätön
personal	trust	0.500	henkilökohtainen
pious	trust	0.500	hurskas
majesty	trust	0.500	majesteetti
synchronize	trust	0.500	synkronoida
guard	trust	0.500	vartija
retain	trust	0.500	säilyttää
romantic	trust	0.500	romanttinen
superman	trust	0.500	supermies
info	trust	0.500	tiedot
backer	trust	0.500	tukija
undying	trust	0.500	ikuinen
vindication	trust	0.500	puolustus
badge	trust	0.500	kunniamerkki
treasure	trust	0.500	aarre
guru	trust	0.500	guru
church	trust	0.492	kirkko
formality	trust	0.492	muodollisuus
contributor	trust	0.492	avustaja
radiance	trust	0.492	säteilyä
psalm	trust	0.492	psalmi
laudatory	trust	0.492	ylistävä
grandchildren	trust	0.492	lapsenlapset
popularity	trust	0.492	suosio
salute	trust	0.492	tervehdys
hosannah	trust	0.492	hosianna
attraction	trust	0.492	vetovoima
efforts	trust	0.492	tuomio
privy	trust	0.492	salainen
improve	trust	0.492	parantaa
sheriff	trust	0.492	sheriffi
chairman	trust	0.492	puheenjohtaja
judgement	trust	0.492	sananlaskuja
harbor	trust	0.492	satama
elegance	trust	0.492	eleganssi
hardy	trust	0.492	kestävä
umpire	trust	0.492	erotuomari
constitute	trust	0.492	muodostavat
proverbs	trust	0.492	uskonnot
jubilant	trust	0.492	riemukas
aspire	trust	0.492	pyrkiä
synonymous	trust	0.492	synonyymi
inevitable	trust	0.492	väistämätön
musical	trust	0.492	musikaali
spokesman	trust	0.492	tiedottaja
endow	trust	0.492	antaa
fellow	trust	0.492	kaveri
grow	trust	0.492	kasvaa
moderator	trust	0.492	moderaattori
enjoy	trust	0.484	nauttia
found	trust	0.484	löytyi
armor	trust	0.484	panssari
colonel	trust	0.484	eversti
referee	trust	0.484	tuomari
favorite	trust	0.484	suosikki-
assembly	trust	0.484	kokoonpano
romance	trust	0.484	romantiikkaa
confess	trust	0.484	tunnustaa
sweet	trust	0.484	makea
crowning	trust	0.484	kruunaus
forecast	trust	0.484	ennuste
affection	trust	0.484	kiintymystä
approbate	trust	0.484	sopivaa
path	trust	0.484	polku
concord	trust	0.484	yksimielisyys
police	trust	0.484	Poliisi
countryman	trust	0.484	maanmies
income	trust	0.484	tulo
ranger	trust	0.484	metsänvartija
depth	trust	0.484	syvyys
like	trust	0.484	Kuten
voucher	trust	0.484	kuponki
diagnosis	trust	0.484	diagnoosi
hire	trust	0.484	vuokraus
clean	trust	0.484	puhdas
laudation	trust	0.484	ylistys
arbiter	trust	0.484	välimies
purely	trust	0.477	puhtaasti
votive	trust	0.477	votiivi
expect	trust	0.477	odottaa
glory	trust	0.477	kunniaa
counted	trust	0.477	ponnisteluja
apologize	trust	0.477	pyydä anteeksi
sterling	trust	0.477	puntaa
word	trust	0.477	sana
follow	trust	0.477	seuraa
sermon	trust	0.477	saarna
consul	trust	0.477	konsuli
calculator	trust	0.477	laskin
lamb	trust	0.477	lammas
veracity	trust	0.477	totuudenmukaisuus
matter	trust	0.477	asia
parliament	trust	0.477	parlamentti
lover	trust	0.477	rakastaja
sacrifice	trust	0.477	uhrata
putative	trust	0.477	oletettu
