English Word	Emotion	Emotion-Intensity-Score	Kannada Word
sisterhood	surprise	0.109	ಸೋದರಿ
cable	surprise	0.109	ಕೇಬಲ್
sunny	surprise	0.102	ಬಿಸಿಲು
steady	surprise	0.094	ಸ್ಥಿರ
peaceful	surprise	0.086	ಶಾಂತಿಯುತ
spa	surprise	0.086	ಸ್ಪಾ
leisure	surprise	0.086	ವಿರಾಮ
picnic	surprise	0.078	ಪಿಕ್ನಿಕ್
tree	surprise	0.078	ಮರ
worm	surprise	0.055	ಹುಳು
truthfulness	trust	0.906	ಸತ್ಯನಿಷ್ಠೆ
trusted	trust	0.883	TRUE
trustworthy	trust	0.867	ನಂಬಲರ್ಹ
honor	trust	0.844	ಗೌರವ
honesty	trust	0.844	ಪ್ರಾಮಾಣಿಕತೆ
honest	trust	0.844	ಪ್ರಾಮಾಣಿಕ
truth	trust	0.844	ಸತ್ಯ
truthful	trust	0.836	ಸತ್ಯವಾದ
trusting	trust	0.836	ನಂಬುವುದು
brotherhood	trust	0.820	ಭ್ರಾತೃತ್ವದ
entrust	trust	0.812	ಒಪ್ಪಿಸಿ
committed	trust	0.805	ಬದ್ಧವಾಗಿದೆ
loyalty	trust	0.805	ನಿಷ್ಠೆ
integrity	trust	0.805	ಸಮಗ್ರತೆ
honorable	trust	0.805	ಗೌರವಾನ್ವಿತ
trust	trust	0.805	ನಂಬಿಕೆ
credibility	trust	0.805	ವಿಶ್ವಾಸಾರ್ಹತೆ
faithful	trust	0.797	ನಿಷ್ಠಾವಂತ
sincere	trust	0.797	ಪ್ರಾಮಾಣಿಕ
partnership	trust	0.789	ಪಾಲುದಾರಿಕೆ
responsible	trust	0.789	ಜವಾಬ್ದಾರಿಯುತ
true	trust	0.789	ನಿಜ
wisdom	trust	0.789	ಬುದ್ಧಿವಂತಿಕೆ
verification	trust	0.781	ಪರಿಶೀಲನೆ
cooperative	trust	0.781	ಸಹಕಾರಿ
vow	trust	0.781	ಪ್ರತಿಜ್ಞೆ
oath	trust	0.781	ಪ್ರಮಾಣ
respectable	trust	0.773	ಗೌರವಾನ್ವಿತ
sisterhood	trust	0.773	ಸೋದರಿ
hero	trust	0.773	ನಾಯಕ
credible	trust	0.773	ನಂಬಲರ್ಹ
promise	trust	0.773	ಭರವಸೆ
verified	trust	0.773	ಪರಿಶೀಲಿಸಲಾಗಿದೆ
qualified	trust	0.766	ಅರ್ಹತೆ ಪಡೆದಿದ್ದಾರೆ
authentication	trust	0.766	ದೃಢೀಕರಣ
respected	trust	0.766	ಗೌರವಿಸಲಾಗಿದೆ
compassion	trust	0.759	ಸಹಾನುಭೂತಿ
approval	trust	0.758	ಅನುಮೋದನೆ
moral	trust	0.758	ನೈತಿಕ
reliability	trust	0.758	ವಿಶ್ವಾಸಾರ್ಹತೆ
trusts	trust	0.758	ನಂಬಲಾಗಿದೆ
safekeeping	trust	0.758	ಸುರಕ್ಷಿತವಾಗಿರಿಸುವುದು
reputable	trust	0.758	ಪ್ರತಿಷ್ಠಿತ
love	trust	0.758	ಪ್ರೀತಿ
friend	trust	0.750	ಸ್ನೇಹಿತ
stable	trust	0.750	ಅಚಲವಾದ
authentic	trust	0.750	ಅಧಿಕೃತ
competence	trust	0.750	ಸಾಮರ್ಥ್ಯ
safeguard	trust	0.750	ರಕ್ಷಿಸಲು
companion	trust	0.750	ಒಡನಾಡಿ
advised	trust	0.750	ಸಲಹೆ ನೀಡಿದರು
respect	trust	0.750	ಗೌರವ
loyal	trust	0.750	ನಿಷ್ಠಾವಂತ
genuine	trust	0.750	ನಿಜವಾದ
friendships	trust	0.750	ನಂಬುತ್ತದೆ
ally	trust	0.750	ಮಿತ್ರ
proven	trust	0.742	ಸಾಬೀತಾಗಿದೆ
freedom	trust	0.742	ಸ್ವಾತಂತ್ರ್ಯ
respects	trust	0.742	ಗೌರವಿಸುತ್ತದೆ
accepting	trust	0.742	ಸ್ನೇಹಗಳು
faith	trust	0.742	ನಂಬಿಕೆ
wholesome	trust	0.742	ಆರೋಗ್ಯಕರ
heartfelt	trust	0.734	ಹೃತ್ಪೂರ್ವಕ
unification	trust	0.734	ಏಕೀಕರಣ
confirmation	trust	0.734	ದೃಢೀಕರಣ
protecting	trust	0.734	ರಕ್ಷಿಸುತ್ತಿದೆ
reassurance	trust	0.734	ಆಶ್ವಾಸನೆ
trustee	trust	0.734	ಟ್ರಸ್ಟಿ
supporter	trust	0.734	ಬೆಂಬಲಿಗ
respectful	trust	0.734	ಗೌರವಾನ್ವಿತ
admirable	trust	0.734	ಪ್ರಶಂಸನೀಯ
fact	trust	0.727	ವಾಸ್ತವವಾಗಿ
friendship	trust	0.727	ಸ್ನೇಹಕ್ಕಾಗಿ
partners	trust	0.727	ಸ್ವೀಕರಿಸುತ್ತಿದ್ದಾರೆ
confidentially	trust	0.727	ಗೌಪ್ಯವಾಗಿ
confident	trust	0.727	ಆತ್ಮವಿಶ್ವಾಸ
equality	trust	0.727	ಸಮಾನತೆ
alliance	trust	0.727	ಮೈತ್ರಿ
credential	trust	0.727	ರುಜುವಾತು
believing	trust	0.727	ನಂಬಿಕೆ
excellence	trust	0.727	ಶ್ರೇಷ್ಠತೆ
agreement	trust	0.727	ಒಪ್ಪಂದ
closeness	trust	0.719	ನಿಕಟತೆ
authenticate	trust	0.719	ಪ್ರಮಾಣೀಕರಿಸಿ
virtuous	trust	0.719	ಪುಣ್ಯವಂತ
intelligence	trust	0.719	ಬುದ್ಧಿವಂತಿಕೆ
kindred	trust	0.719	ಸಂಬಂಧಿಕರು
virtue	trust	0.719	ಪುಣ್ಯ
honored	trust	0.719	ಸನ್ಮಾನಿಸಿದರು
justice	trust	0.711	ನ್ಯಾಯ
charitable	trust	0.711	ದತ್ತಿ
determination	trust	0.711	ನಿರ್ಣಯ
creditable	trust	0.711	ಶ್ರೇಯಸ್ಕರ
consistency	trust	0.711	ಸ್ಥಿರತೆ
allegiance	trust	0.711	ನಿಷ್ಠೆ
cooperation	trust	0.711	ಸಹಕಾರ
guarantee	trust	0.711	ಖಾತರಿ
dedication	trust	0.711	ಸಮರ್ಪಣೆ
straightforward	trust	0.711	ನೇರ
cooperating	trust	0.711	ಸಹಕರಿಸುತ್ತಿದೆ
reliable	trust	0.703	ವಿಶ್ವಾಸಾರ್ಹ
nurture	trust	0.703	ಆರೈಕೆ
mother	trust	0.703	ತಾಯಿ
fulfilled	trust	0.703	ನೆರವೇರಿತು
admiration	trust	0.703	ಅಭಿಮಾನ
mentor	trust	0.703	ಮಾರ್ಗದರ್ಶಕ
guardianship	trust	0.703	ರಕ್ಷಕತ್ವ
assurance	trust	0.703	ಭರವಸೆ
morality	trust	0.703	ನೈತಿಕತೆ
motherhood	trust	0.703	ತಾಯ್ತನ
innocent	trust	0.703	ಮುಗ್ಧ
reverence	trust	0.703	ಗೌರವ
sanctuary	trust	0.703	ಅಭಯಾರಣ್ಯ
friendliness	trust	0.703	ಸ್ನೇಹಪರತೆ
prepared	trust	0.703	ತಯಾರಾದ
admire	trust	0.703	ಅಚ್ಚುಮೆಚ್ಚು
protected	trust	0.703	ರಕ್ಷಿಸಲಾಗಿದೆ
proof	trust	0.703	ಪುರಾವೆ
bodyguard	trust	0.695	ಅಂಗರಕ್ಷಕ
skillful	trust	0.695	ಕೌಶಲ್ಯಪೂರ್ಣ
marriage	trust	0.695	ಮದುವೆ
allied	trust	0.695	ಮೈತ್ರಿ ಮಾಡಿಕೊಂಡರು
morals	trust	0.695	ನೈತಿಕತೆಗಳು
humanitarian	trust	0.695	ಮಾನವೀಯ
pact	trust	0.695	ಒಪ್ಪಂದ
courage	trust	0.695	ಧೈರ್ಯ
accountable	trust	0.695	ಜವಾಬ್ದಾರಿಯುತ
agreeable	trust	0.695	ಒಪ್ಪುವ
united	trust	0.695	ಒಗ್ಗೂಡಿದರು
indestructible	trust	0.695	ಅವಿನಾಶಿ
approving	trust	0.695	ಅನುಮೋದಿಸುತ್ತಿದೆ
guardian	trust	0.695	ರಕ್ಷಕ
compassionate	trust	0.695	ಕರುಣಾಮಯಿ
scientist	trust	0.695	ವಿಜ್ಞಾನಿ
certified	trust	0.695	ಪ್ರಮಾಣೀಕರಿಸಲಾಗಿದೆ
pledge	trust	0.688	ಪ್ರತಿಜ್ಞೆ
adviser	trust	0.688	ಸಲಹೆಗಾರ
authenticity	trust	0.688	ದೃಢೀಕರಣವನ್ನು
understanding	trust	0.688	ತಿಳುವಳಿಕೆ
secure	trust	0.688	ಸುರಕ್ಷಿತ
guidance	trust	0.688	ಮಾರ್ಗದರ್ಶನ
monogamy	trust	0.688	ಏಕಪತ್ನಿತ್ವ
valor	trust	0.688	ಶೌರ್ಯ
solidity	trust	0.688	ಘನತೆ
perfection	trust	0.688	ಪರಿಪೂರ್ಣತೆ
believed	trust	0.688	ನಂಬಲಾಗಿದೆ
humanity	trust	0.688	ಮಾನವೀಯತೆ
justifiable	trust	0.688	ಸಮರ್ಥನೀಯ
competent	trust	0.688	ಸಮರ್ಥ
esteem	trust	0.688	ಗೌರವ
protector	trust	0.680	ರಕ್ಷಕ
inspire	trust	0.680	ಸ್ಫೂರ್ತಿ
hope	trust	0.680	ಭರವಸೆ
strongest	trust	0.680	ಪಾಲುದಾರರು
expertise	trust	0.680	ಪರಿಣತಿ
humble	trust	0.680	ವಿನಮ್ರ
indivisible	trust	0.680	ಅವಿಭಾಜ್ಯ
official	trust	0.680	ಅಧಿಕೃತ
affirm	trust	0.680	ದೃಢೀಕರಿಸಿ
familiarity	trust	0.680	ಪರಿಚಿತತೆ
confirmed	trust	0.680	ದೃಢಪಡಿಸಿದೆ
diligence	trust	0.680	ಶ್ರದ್ಧೆ
grandfather	trust	0.680	ಅಜ್ಜ
advocacy	trust	0.680	ವಕಾಲತ್ತು
goodness	trust	0.680	ಒಳ್ಳೆಯತನ
commendable	trust	0.680	ಶ್ಲಾಘನೀಯ
acceptance	trust	0.680	ಸ್ವೀಕಾರ
diplomatic	trust	0.680	ರಾಜತಾಂತ್ರಿಕ
leader	trust	0.680	ನಾಯಕ
confide	trust	0.680	ನಂಬುಗೆ
agreeing	trust	0.680	ಒಪ್ಪುತ್ತಿದ್ದಾರೆ
approve	trust	0.680	ಅನುಮೋದಿಸಿ
professional	trust	0.680	ವೃತ್ತಿಪರ
elders	trust	0.680	ಹಿರಿಯರು
confidential	trust	0.680	ಗೌಪ್ಯ
faultless	trust	0.672	ದೋಷರಹಿತ
believes	trust	0.672	ಸ್ವೀಕರಿಸಲಾಗಿದೆ
sanctify	trust	0.672	ಪವಿತ್ರಗೊಳಿಸು
intelligent	trust	0.672	ಬುದ್ಧಿವಂತ
safe	trust	0.672	ಸುರಕ್ಷಿತ
accepted	trust	0.672	ಬಲಿಷ್ಠ
dignity	trust	0.672	ಘನತೆ
unwavering	trust	0.672	ಅಚಲ
encyclopedia	trust	0.672	ವಿಶ್ವಕೋಶ
mastery	trust	0.672	ಪಾಂಡಿತ್ಯ
cohesive	trust	0.672	ಸಂಘಟನೆಯಿಂದ
harmoniously	trust	0.672	ಸಾಮರಸ್ಯದಿಂದ
benevolence	trust	0.672	ಉಪಕಾರ
healing	trust	0.672	ಗುಣಪಡಿಸುವುದು
accredited	trust	0.672	ಮಾನ್ಯತೆ ಪಡೆದಿದೆ
covenant	trust	0.672	ಒಡಂಬಡಿಕೆ
accountability	trust	0.664	ಹೊಣೆಗಾರಿಕೆ
team	trust	0.664	ತಂಡ
authority	trust	0.664	ಅಧಿಕಾರ
heroic	trust	0.664	ವೀರೋಚಿತ
reliance	trust	0.664	ಅವಲಂಬನೆ
expert	trust	0.664	ತಜ್ಞ
communicate	trust	0.664	ಸಂವಹನ
spiritual	trust	0.664	ಆಧ್ಯಾತ್ಮಿಕ
impeccable	trust	0.664	ನಿಷ್ಪಾಪ
specialist	trust	0.664	ತಜ್ಞ
affirmatively	trust	0.664	ದೃಢವಾಗಿ
proficient	trust	0.664	ಪ್ರವೀಣ
fulfillment	trust	0.664	ಈಡೇರಿದ
advocate	trust	0.664	ವಕೀಲ
disciple	trust	0.664	ಶಿಷ್ಯ
attestation	trust	0.664	ದೃಢೀಕರಣ
merit	trust	0.664	ಅರ್ಹತೆ
supporting	trust	0.664	ಪೋಷಕ
ambassador	trust	0.664	ರಾಯಭಾರಿ
guidebook	trust	0.664	ಮಾರ್ಗದರ್ಶಿ ಪುಸ್ತಕ
accept	trust	0.664	ಒಪ್ಪಿಕೊಳ್ಳಿ
strengthening	trust	0.661	ಬಲಪಡಿಸುವ
holiness	trust	0.656	ಪವಿತ್ರತೆ
facts	trust	0.656	ಸತ್ಯಗಳು
warranty	trust	0.656	ಖಾತರಿ
strength	trust	0.656	ಶಕ್ತಿ
relationship	trust	0.656	ಸಂಬಂಧ
defended	trust	0.656	ಸಮರ್ಥಿಸಿಕೊಂಡರು
constancy	trust	0.656	ಸ್ಥಿರತೆ
favorable	trust	0.656	ಅನುಕೂಲಕರ
gentleman	trust	0.656	ಸಂಭಾವಿತ
counsel	trust	0.656	ವಕೀಲ
scientific	trust	0.656	ವೈಜ್ಞಾನಿಕ
structure	trust	0.656	ರಚನೆ
elder	trust	0.656	ಹಿರಿಯ
excellent	trust	0.656	ಅತ್ಯುತ್ತಮ
achieve	trust	0.656	ಸಾಧಿಸುತ್ತಾರೆ
steadfast	trust	0.656	ದೃಢವಾದ
familiar	trust	0.656	ಪರಿಚಿತ
proficiency	trust	0.656	ಪ್ರಾವೀಣ್ಯತೆ
supports	trust	0.656	ನಂಬುತ್ತಾರೆ
counselor	trust	0.648	ಸಲಹೆಗಾರ
lovable	trust	0.648	ಪ್ರೀತಿಪಾತ್ರ
advisable	trust	0.648	ಸಲಹೆ
agreed	trust	0.648	ಒಪ್ಪಿಕೊಂಡರು
heroism	trust	0.648	ವೀರತ್ವ
rely	trust	0.648	ಅವಲಂಬಿಸಿವೆ
uphold	trust	0.648	ಎತ್ತಿಹಿಡಿಯಲು
brother	trust	0.648	ಸಹೋದರ
matrimony	trust	0.648	ದಾಂಪತ್ಯ
assuredly	trust	0.648	ಖಚಿತವಾಗಿ
peaceful	trust	0.648	ಶಾಂತಿಯುತ
saint	trust	0.648	ಸಂತ
unconditionally	trust	0.648	ಸ್ವೀಕರಿಸುತ್ತದೆ
solidarity	trust	0.648	ಒಗ್ಗಟ್ಟು
accepts	trust	0.648	ಬೆಂಬಲಿಸುತ್ತದೆ
inspiration	trust	0.648	ಸ್ಫೂರ್ತಿ
noble	trust	0.648	ಉದಾತ್ತ
successful	trust	0.648	ಯಶಸ್ವಿಯಾದರು
harmony	trust	0.648	ಸಾಮರಸ್ಯ
protective	trust	0.648	ರಕ್ಷಣಾತ್ಮಕ
competency	trust	0.648	ಸಾಮರ್ಥ್ಯ
comrade	trust	0.648	ಒಡನಾಡಿ
academic	trust	0.648	ಶೈಕ್ಷಣಿಕ
assist	trust	0.648	ಸಹಾಯ
worthy	trust	0.643	ಯೋಗ್ಯ
benefactor	trust	0.641	ಉಪಕಾರಿ
credence	trust	0.641	ವಿಶ್ವಾಸಾರ್ಹತೆ
confidence	trust	0.641	ಆತ್ಮವಿಶ್ವಾಸ
relationships	trust	0.641	ಬೇಷರತ್ತಾಗಿ
ordained	trust	0.641	ದೀಕ್ಷೆ ನೀಡಿದರು
legal	trust	0.641	ಕಾನೂನುಬದ್ಧ
champion	trust	0.641	ಚಾಂಪಿಯನ್
lawful	trust	0.641	ಕಾನೂನುಬದ್ಧ
durability	trust	0.641	ಬಾಳಿಕೆ
judiciary	trust	0.641	ನ್ಯಾಯಾಂಗ
doctor	trust	0.641	ವೈದ್ಯರು
loving	trust	0.641	ಪ್ರೀತಿಸುವ
assure	trust	0.641	ಭರವಸೆ
establish	trust	0.641	ಸ್ಥಾಪಿಸಿ
mamma	trust	0.641	ಅಮ್ಮ
kind	trust	0.641	ರೀತಿಯ
unity	trust	0.641	ಏಕತೆ
conscientious	trust	0.641	ಆತ್ಮಸಾಕ್ಷಿಯ
real	trust	0.641	ನಿಜವಾದ
coexist	trust	0.641	ಸಹಬಾಳ್ವೆ
leading	trust	0.641	ಮುನ್ನಡೆಸುತ್ತಿದೆ
teacher	trust	0.641	ಶಿಕ್ಷಕ
intimate	trust	0.634	ಆತ್ಮೀಯ
brotherly	trust	0.633	ಸಹೋದರತ್ವದ
physician	trust	0.633	ವೈದ್ಯ
judicial	trust	0.633	ನ್ಯಾಯಾಂಗ
saintly	trust	0.633	ಸಂತ
aspiration	trust	0.633	ಆಕಾಂಕ್ಷೆ
conscience	trust	0.633	ಆತ್ಮಸಾಕ್ಷಿಯ
therapeutic	trust	0.633	ಚಿಕಿತ್ಸಕ
fidelity	trust	0.633	ನಿಷ್ಠೆ
soundness	trust	0.633	ಸದೃಢತೆ
important	trust	0.633	ಪ್ರಮುಖ
homage	trust	0.633	ಗೌರವ
legitimacy	trust	0.633	ನ್ಯಾಯಸಮ್ಮತತೆ
fortitude	trust	0.633	ಸ್ಥೈರ್ಯ
deepest	trust	0.633	ಸಂಬಂಧಗಳು
approved	trust	0.633	ಅನುಮೋದಿಸಲಾಗಿದೆ
courageous	trust	0.633	ಧೈರ್ಯ
devotional	trust	0.633	ಭಕ್ತಿಯ
endorse	trust	0.633	ಒಪ್ಪಿ
backbone	trust	0.633	ಬೆನ್ನೆಲುಬು
authorize	trust	0.633	ಅಧಿಕಾರ ನೀಡಿ
practiced	trust	0.633	ಅಭ್ಯಾಸ ಮಾಡಿದರು
sanctification	trust	0.633	ಪವಿತ್ರೀಕರಣ
hopeful	trust	0.633	ಆಶಾದಾಯಕ
convincing	trust	0.633	ಮನವರಿಕೆಯಾಗುತ್ತದೆ
bless	trust	0.633	ಅನುಗ್ರಹಿಸಿ
angel	trust	0.625	ದೇವತೆ
authorization	trust	0.625	ಅಧಿಕಾರ
assured	trust	0.625	ಖಚಿತವಾದ
purify	trust	0.625	ಶುದ್ಧೀಕರಿಸು
caretaker	trust	0.625	ಉಸ್ತುವಾರಿ
regard	trust	0.625	ಪರಿಗಣಿಸಿ
profound	trust	0.625	ಆಳವಾದ
achievement	trust	0.625	ಸಾಧನೆ
evident	trust	0.625	ಸ್ಪಷ್ಟವಾಗಿ
positivity	trust	0.625	ಸಕಾರಾತ್ಮಕತೆ
communication	trust	0.625	ಸಂವಹನ
professorship	trust	0.625	ಪ್ರಾಧ್ಯಾಪಕತ್ವ
blessing	trust	0.625	ಆಶೀರ್ವಾದ
beliefs	trust	0.625	ಆಳವಾದ
encourage	trust	0.625	ಪ್ರೋತ್ಸಾಹಿಸಲು
fireman	trust	0.625	ಅಗ್ನಿಶಾಮಕ
majestic	trust	0.625	ಭವ್ಯವಾದ
civilized	trust	0.625	ಸುಸಂಸ್ಕೃತ
certify	trust	0.625	ಪ್ರಮಾಣೀಕರಿಸಿ
wonderful	trust	0.625	ಅದ್ಭುತ
engaged	trust	0.625	ತೊಡಗಿಸಿಕೊಂಡಿದ್ದಾರೆ
accurate	trust	0.625	ನಿಖರವಾದ
approvement	trust	0.617	ಅನುಮೋದನೆ
optimism	trust	0.617	ಆಶಾವಾದ
planning	trust	0.617	ಯೋಜನೆ
believer	trust	0.617	ನಂಬಿಕೆಯುಳ್ಳ
advice	trust	0.617	ಸಲಹೆ
commend	trust	0.617	ಪ್ರಶಂಸೆ
gospel	trust	0.617	ಸುವಾರ್ತೆ
objective	trust	0.617	ವಸ್ತುನಿಷ್ಠ
rational	trust	0.617	ತರ್ಕಬದ್ಧ
cherish	trust	0.617	ಪಾಲಿಸು
constantly	trust	0.617	ನಿರಂತರವಾಗಿ
haven	trust	0.617	ಸ್ವರ್ಗ
fundamental	trust	0.617	ಮೂಲಭೂತ
bedrock	trust	0.617	ತಳಪಾಯ
accord	trust	0.617	ಒಪ್ಪಂದ
triumphant	trust	0.617	ವಿಜಯಶಾಲಿ
surety	trust	0.617	ಜಾಮೀನು
testament	trust	0.617	ಒಡಂಬಡಿಕೆ
absolution	trust	0.617	ವಿಮೋಚನೆ
truce	trust	0.617	ಕದನವಿರಾಮ
reassure	trust	0.617	ಧೈರ್ಯ
appreciation	trust	0.617	ಮೆಚ್ಚುಗೆ
qualities	trust	0.617	ಗುಣಗಳು
passionate	trust	0.617	ಭಾವೋದ್ರಿಕ್ತ
good	trust	0.617	ಒಳ್ಳೆಯದು
unimpeachable	trust	0.617	ದೋಷಾರೋಪಣೆ ಮಾಡಲಾಗದ
corroborate	trust	0.617	ದೃಢೀಕರಿಸುತ್ತವೆ
thoughtful	trust	0.617	ಚಿಂತನಶೀಲ
heroine	trust	0.617	ನಾಯಕಿ
teach	trust	0.617	ಕಲಿಸುತ್ತಾರೆ
god	trust	0.617	ದೇವರು
attentive	trust	0.617	ಗಮನ
scripture	trust	0.609	ಧರ್ಮಗ್ರಂಥ
civilization	trust	0.609	ನಾಗರಿಕತೆಯ
magnificence	trust	0.609	ಭವ್ಯತೆ
recommend	trust	0.609	ಶಿಫಾರಸು
progression	trust	0.609	ಪ್ರಗತಿ
steward	trust	0.609	ಉಸ್ತುವಾರಿ
purification	trust	0.609	ಶುದ್ಧೀಕರಣ
patron	trust	0.609	ಪೋಷಕ
praiseworthy	trust	0.609	ಪ್ರಶಂಸಾರ್ಹ
heal	trust	0.609	ಸರಿಪಡಿಸಲು
considerate	trust	0.609	ಪರಿಗಣಿಸುವ
blessings	trust	0.609	ಆಶೀರ್ವಾದಗಳು
mediator	trust	0.609	ಮಧ್ಯವರ್ತಿ
babysitter	trust	0.609	ಶಿಶುಪಾಲಕ
notary	trust	0.609	ನೋಟರಿ
awareness	trust	0.609	ಅರಿವು
vetted	trust	0.609	ನಂಬಿಕೆಗಳು
excel	trust	0.609	ಉತ್ಕೃಷ್ಟ
happy	trust	0.609	ಸಂತೋಷ
praise	trust	0.609	ಮೆಚ್ಚುಗೆ
brilliant	trust	0.609	ಅದ್ಭುತ
liking	trust	0.609	ಇಷ್ಟಪಡುವ
definitive	trust	0.609	ನಿರ್ಣಾಯಕ
comfort	trust	0.609	ಆರಾಮ
officer	trust	0.609	ಅಧಿಕಾರಿ
peace	trust	0.602	ಶಾಂತಿ
serenity	trust	0.602	ಪ್ರಶಾಂತತೆ
unquestionable	trust	0.602	ಪ್ರಶ್ನಾತೀತ
embrace	trust	0.602	ಅಪ್ಪಿಕೊಳ್ಳುತ್ತವೆ
identify	trust	0.602	ಗುರುತಿಸಲು
inspired	trust	0.602	ಪ್ರೇರಿತ
steady	trust	0.602	ಸ್ಥಿರ
nun	trust	0.602	ಸನ್ಯಾಸಿನಿ
guarded	trust	0.602	ಕಾವಲು ಕಾಯುತ್ತಿದ್ದರು
symmetry	trust	0.602	ಸಮ್ಮಿತಿ
mainstay	trust	0.602	ಆಧಾರಸ್ತಂಭ
fulfill	trust	0.602	ಪೂರೈಸಿ
humility	trust	0.602	ನಮ್ರತೆ
helpful	trust	0.602	ಸಹಾಯಕವಾಗಿದೆ
transcendence	trust	0.602	ಮೀರುವಿಕೆ
unconditional	trust	0.602	ಬೇಷರತ್ತಾಗಿ
brave	trust	0.602	ಕೆಚ್ಚೆದೆಯ
brighten	trust	0.602	ಪ್ರಕಾಶಿಸುತ್ತವೆ
experienced	trust	0.602	ಅನುಭವಿಸಿದ
enlightenment	trust	0.602	ಜ್ಞಾನೋದಯ
sympathetic	trust	0.602	ಸಹಾನುಭೂತಿಯುಳ್ಳ
witness	trust	0.602	ಸಾಕ್ಷಿ
vigilant	trust	0.594	ಜಾಗರೂಕ
ministry	trust	0.594	ಸಚಿವಾಲಯ
admiral	trust	0.594	ಅಡ್ಮಿರಲ್
vigilance	trust	0.594	ಜಾಗರೂಕತೆ
depend	trust	0.594	ಅವಲಂಬಿತವಾಗಿದೆ
generosity	trust	0.594	ಉದಾರತೆ
befriend	trust	0.594	ಗೆಳೆತನ
complimentary	trust	0.594	ಪೂರಕ
assessment	trust	0.594	ಮೌಲ್ಯಮಾಪನ
fairly	trust	0.594	ತಕ್ಕಮಟ್ಟಿಗೆ
enlighten	trust	0.594	ತಿಳಿಗೊಳಿಸು
strengthen	trust	0.594	ಬಲಪಡಿಸಲು
nurse	trust	0.594	ದಾದಿ
endowment	trust	0.594	ದತ್ತಿ
visionary	trust	0.594	ದಾರ್ಶನಿಕ
praised	trust	0.594	ಹೊಗಳಿದರು
eminence	trust	0.594	ಶ್ರೇಷ್ಠತೆ
marry	trust	0.594	ಮದುವೆಯಾಗು
generous	trust	0.594	ಉದಾರ
gratitude	trust	0.594	ಕೃತಜ್ಞತೆ
sage	trust	0.594	ಋಷಿ
tranquility	trust	0.594	ಶಾಂತಿ
openly	trust	0.594	ಬಹಿರಂಗವಾಗಿ
grant	trust	0.594	ಅನುದಾನ
spouse	trust	0.594	ಸಂಗಾತಿಯ
philanthropic	trust	0.594	ಪರೋಪಕಾರಿ
regent	trust	0.594	ರಾಜಪ್ರತಿನಿಧಿ
substantiate	trust	0.594	ರುಜುವಾತು
commendation	trust	0.594	ಪ್ರಶಂಸೆ
council	trust	0.594	ಪರಿಷತ್ತು
efficient	trust	0.594	ದಕ್ಷ
sweetheart	trust	0.589	ಪ್ರಿಯತಮೆ
bylaw	trust	0.586	ಬೈಲಾ
magnificent	trust	0.586	ಭವ್ಯವಾದ
designation	trust	0.586	ಪದನಾಮ
godly	trust	0.586	ದೈವಿಕ
seniority	trust	0.586	ಹಿರಿತನ
conservation	trust	0.586	ಸಂರಕ್ಷಣಾ
educational	trust	0.586	ಶೈಕ್ಷಣಿಕ
rooted	trust	0.586	ಬೇರೂರಿದೆ
inheritance	trust	0.586	ಉತ್ತರಾಧಿಕಾರ
diplomacy	trust	0.586	ರಾಜತಾಂತ್ರಿಕತೆ
mate	trust	0.586	ಸಂಗಾತಿ
convince	trust	0.586	ಮನವರಿಕೆ ಮಾಡಿ
unfailing	trust	0.586	ವಿಫಲವಾಗದ
share	trust	0.586	ಪಾಲು
monk	trust	0.586	ಸನ್ಯಾಸಿ
constitutional	trust	0.586	ಸಾಂವಿಧಾನಿಕ
lovely	trust	0.586	ಸುಂದರ
compliance	trust	0.586	ಅನುಸರಣೆ
attest	trust	0.586	ದೃಢೀಕರಿಸಿ
victory	trust	0.586	ಗೆಲುವು
serene	trust	0.586	ಪ್ರಶಾಂತ
checklist	trust	0.586	ಪರಿಶೀಲನಾಪಟ್ಟಿ
husbandry	trust	0.586	ಸಾಕಾಣಿಕೆ
enjoying	trust	0.586	ಆನಂದಿಸುತ್ತಿದ್ದಾರೆ
