Online Post ID,Twitter ID,Related Online Post ID,Source ID,Online Post Text,Subjectivity,Sentiment Polarity,Emotion,Sarcasm,Irony,Negation,Off-topic,Language
20201407,1172846662026506240,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201408,1172842207440769024,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201409,1172064018120527872,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201410,1172063549159591936,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201411,1186725199040929793,,SNS-1-2020,,1,negative,sadness,0,0,0,0,0
20201412,1186725044967399426,,SNS-1-2020,,1,neutral,anticipation,0,0,0,0,0
20201413,1186724316584517634,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201414,1186724164700426249,,SNS-1-2020,,0,positive,anticipation,0,0,1,0,0
20201415,1186722630952456197,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201416,1186722592142565377,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201417,1186722507065303041,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201418,1186722472005160961,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201419,1186722191292977154,,SNS-1-2020,,1,positive,trust,0,0,0,0,0
20201420,1186721438335721473,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201421,1186720127028551686,,SNS-1-2020,,1,positive,trust,0,0,0,0,2
20201422,1186713703867125765,,SNS-1-2020,,1,positive,anticipation,0,0,0,0,0
20201423,1186712770705854469,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201424,1186712717165584384,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201425,1186711212366667776,,SNS-1-2020,,1,positive,trust,0,0,0,0,2
20201426,1186710107805114368,,SNS-1-2020,,1,negative,anger,0,0,0,0,0
20201427,1186710081670393858,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201428,1186709656229552130,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201429,1186708871471161349,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201430,1186708715141042177,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201431,1186708439050915840,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201432,1186708363117244416,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201433,1186708322344460288,,SNS-1-2020,,1,positive,trust,0,0,0,0,0
20201434,1186708283853287424,,SNS-1-2020,,0,positive,trust,0,0,0,0,0
20201435,1186707825344557056,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201436,1186707526466838530,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201437,1186707406979555330,,SNS-1-2020,,1,negative,disgust,0,0,0,0,0
20201438,1186705512949276673,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201439,1186705503411408897,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20201440,1186705224783798273,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201441,1186705010568105992,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201442,1186704794276302848,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,2
20201443,1186703949707042816,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20201444,1186703923652022275,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,2
20201445,1186703394477613057,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201446,1186700955557023744,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201447,1186700762363109376,,SNS-1-2020,,1,neutral,anticipation,0,0,0,0,0
20201448,1186700091471605760,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201449,1186699927151398913,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201450,1186699551761162240,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201451,1186699539740155904,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201452,1186699533398564866,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201453,1186699430818435072,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201454,1186698653479702528,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201455,1186698177518407680,,SNS-1-2020,,1,positive,trust,0,0,0,0,0
20201456,1186697085674053633,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201457,1186696668437200896,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201458,1186695948090642434,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201459,1186695346447106051,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201460,1186691834447302669,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201461,1186691787081080832,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201462,1186691362848153600,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201463,1186690849054363648,,SNS-1-2020,,0,positive,trust,0,0,0,0,0
20201464,1186690394265964548,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201465,1186690307204796416,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201466,1186690010663264257,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201467,1186687956226052097,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201468,1186687494609424384,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20201469,1186687297078603777,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201470,1186686559816474625,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201471,1186685415857819648,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201472,1186683858386903040,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201473,1186662907146391552,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201474,1186585033664094209,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201475,1186584979146465280,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201476,1186539453185179648,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201477,1186502616542535680,,SNS-1-2020,,0,positive,surprise,0,0,0,0,0
20201478,1186379629675704320,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201479,1186371828425486336,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201480,1186363880219512832,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201481,1186363775269720066,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201482,1186359786633383936,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201483,1186357802803052544,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201484,1186351717501341696,,SNS-1-2020,,1,positive,joy,0,0,1,0,0
20201485,1186351458159071232,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201486,1186346447740035072,,SNS-1-2020,,1,negative,disgust,0,0,1,1,0
20201487,1186345232515903488,,SNS-1-2020,,1,positive,sadness,0,0,0,0,0
20201488,1186338386287747072,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201489,1186334172895502337,,SNS-1-2020,,1,negative,disgust,0,0,1,0,0
20201490,1186325104520781824,,SNS-1-2020,,1,positive,surprise,0,0,0,0,0
20201491,1186190700846694401,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201492,1186163959600209920,,SNS-1-2020,,1,positive,anticipation,0,0,1,0,0
20201493,1186028756651118592,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20201494,1186006998111936512,,SNS-1-2020,,1,positive,trust,0,0,0,0,2
20201495,1185904697858805760,,SNS-1-2020,,0,positive,sadness,0,0,0,0,1
20201496,1185881490493771777,,SNS-1-2020,,1,positive,joy,0,0,0,0,1
20201497,1185880436603604992,,SNS-1-2020,,1,positive,trust,0,0,0,0,2
20201498,1185879593883975680,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20201499,1185869565584121858,,SNS-1-2020,,0,positive,sadness,0,0,0,0,2
20201500,1185831824381140992,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201501,1185815668719050752,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20201502,1185806232201940993,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201503,1185674907260194822,,SNS-1-2020,,1,positive,anticipation,0,0,0,0,0
20201504,1185594610573283334,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201505,1185568287394074625,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201506,1185568146603888640,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201507,1185487331123519488,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201508,1185485064416747522,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201509,1185477110992908288,,SNS-1-2020,,1,neutral,joy,0,0,0,0,0
20201510,1185465959211028481,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201511,1185432068051931137,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201512,1185431967115939840,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201513,1185276952497852419,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201514,1185269034679504899,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201515,1185268530452844544,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201516,1185268158514499584,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201517,1185268129175355401,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201518,1185268042235809792,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201519,1185264654857232387,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201520,1185264381380169728,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201521,1185264302648942592,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201522,1185260757203615744,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201523,1185253710626058240,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201524,1185241882663587840,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201525,1185232571925499906,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201526,1185223260205506560,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201527,1185213193758613504,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201528,1185204385753763840,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201529,1185193312681988096,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201530,1185184900388925441,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201531,1185181988308865032,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201532,1185173431794290689,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201533,1185164120787570689,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201534,1185156570738581504,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201535,1185156244748636160,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201536,1185145655322390528,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201537,1185143346689445888,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201538,1185133921643589632,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201539,1185121386538393601,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201540,1185108700828229637,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201541,1184984536402350080,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201542,1184930754096066560,,SNS-1-2020,,0,neutral,joy,0,0,0,0,0
20201543,1184922277042937857,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201544,1184920227081048064,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201545,1184916430766125056,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201546,1184916222594506762,,SNS-1-2020,,0,positive,joy,0,0,0,0,1
20201547,1184909693870735360,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201548,1184892833175658496,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201549,1184887813541711872,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201550,1184881256657346561,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201551,1184862382553780225,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201552,1184848792698445824,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201553,1184841610946891776,,SNS-1-2020,,0,positive,joy,0,0,1,0,0
20201554,1184831680114089984,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201555,1184818342005104642,,SNS-1-2020,,0,positive,joy,0,0,1,0,0
20201556,1184813964737294336,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201557,1184807620139540481,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201558,1184802990835654656,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201559,1184800243906428928,,SNS-1-2020,,0,positive,joy,0,0,1,0,0
20201560,1184790599100182529,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201561,1184786633314525185,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201562,1184770778505437186,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201563,1184762893570629632,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201564,1184756434233446400,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201565,1184752877153275904,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201566,1184739909980037121,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201567,1184739134621061120,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201568,1184732137813151747,,SNS-1-2020,,1,positive,joy,0,0,1,0,0
20201569,1184729573583392769,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201570,1184691327264579584,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201571,1184534974697000960,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201572,1184525499613233152,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201573,1184519623598690304,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201574,1184503769247047681,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201575,1184494460123701249,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201576,1184490988099768321,,SNS-1-2020,,0,positive,joy,0,0,1,0,0
20201577,1184484391734525952,,SNS-1-2020,,0,positive,joy,0,0,1,0,0
20201578,1184469741773164545,,SNS-1-2020,,0,neutral,joy,0,0,0,0,2
20201579,1184417732177154048,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201580,1184411526188457984,,SNS-1-2020,,1,negative,sadness,0,0,0,0,0
20201581,1184388444258222081,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201582,1184386372997656576,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201583,1184344474006237184,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201584,1184189429868568578,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201585,1193527524237729793,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201586,1190272174462033921,,SNS-1-2020,,0,neutral,joy,0,0,0,0,2
20201587,1190206787905044481,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20201588,1189840229332652033,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201589,1189677894748033026,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201590,1189592232036360192,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201591,1189496929098616832,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201592,1189495955537715200,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201593,1189494290604613632,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201594,1189493398778138631,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201595,1189492933835345922,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201596,1189492646559076352,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201597,1189491803390709760,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201598,1189490645821526021,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201599,1189489389350592512,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201600,1189488675756879873,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20201601,1189486799892168704,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201602,1189486040190459905,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201603,1189485161165021185,,SNS-1-2020,,0,neutral,joy,0,0,0,0,2
20201604,1189484245217173504,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201605,1189483781645832198,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201606,1189483020497162241,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201607,1189482220177809408,,SNS-1-2020,,0,positive,joy,0,0,0,0,2
20201608,1189481256385429504,,SNS-1-2020,,1,positive,joy,0,0,0,0,2
20201609,1189191075665047552,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201610,1189021761653870593,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201611,1188840588965228550,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201612,1188838960363167744,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201613,1188664930217660416,,SNS-1-2020,,0,neutral,joy,0,0,0,0,0
20201614,1188361188238942208,,SNS-1-2020,,0,neutral,joy,0,0,0,0,0
20201615,1188358672898023425,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,2
20201616,1188356599955501056,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,2
20201617,1187367389752709122,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201618,1186979471129227264,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201619,1186925249994153984,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201620,1186727018462879744,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20201621,1186650854889271297,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201622,1186621124043591680,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201623,1184868898690256897,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201624,1184579337854619650,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201625,1184400048366522368,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201626,1184039294220099585,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201627,1184038283208204288,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201628,1184035160414740481,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201629,1184020248795762688,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201630,1184008209457123329,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201631,1183993642324758529,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201632,1183985922485968896,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201633,1183957033340559360,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201634,1183955171338010624,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201635,1183895119797411840,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201636,1183888851737165828,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201637,1183862896440287232,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201638,1183862818350735362,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201639,1183846407389831169,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201640,1183844621878812673,,SNS-1-2020,,1,positive,joy,0,0,0,0,0
20201641,1183837464240119808,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201642,1183835821817901063,,SNS-1-2020,,1,neutral,anticipation,0,0,1,0,0
20201643,1183835153262694402,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201644,1183833758333575173,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201645,1183833277154713603,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201646,1183832241107021827,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201647,1183831939939213318,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201648,1183830933373358082,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201649,1183830719287701506,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201650,1183829383188013056,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201651,1183828844509310976,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201652,1183828194115371008,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201653,1183827656883802112,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201654,1183827517100167170,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201655,1183827234181779459,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201656,1183824858620334080,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201657,1183824681410936832,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201658,1183824035123212290,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201659,1183824023794409472,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201660,1183823104914669568,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201661,1183822312283561986,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201662,1183822192884224002,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201663,1183821442456215552,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201664,1183820792255209473,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201665,1183820766166560769,,SNS-1-2020,,0,neutral,surprise,0,0,0,0,0
20201666,1183820617012908032,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201667,1183820547416821760,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201668,1183820482883309568,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201669,1183820411001331714,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201670,1183820342206357504,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201671,1183819485498822662,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20201672,1183819309916790784,,SNS-1-2020,,0,positive,anticipation,0,0,0,0,0
20201673,1183819012528054272,,SNS-1-2020,,0,neutral,joy,0,0,0,0,0
20201674,1183818922052804610,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201675,1183817650050359297,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201676,1183815493863522305,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201677,1183814789924937728,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201678,1183814649952817152,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201679,1183813928620580864,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,0
20201680,1183813505104961539,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201681,1183812891138576391,,SNS-1-2020,,0,neutral,joy,0,0,0,0,0
20201682,1183812422437605376,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201683,1183812044434427904,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201684,1183811383575662594,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201685,1183810264212365318,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201686,1183809980446707719,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201687,1183809299086266369,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201688,1183808797753651201,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201689,1183808549782208520,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201690,1183808504219471872,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,2
20201691,1183807968036429824,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201692,1183807629107322883,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201693,1183806966919024640,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201694,1183806746906779648,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201695,1183806195213230080,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201696,1183804715966054400,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201697,1183804385069015049,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201698,1183803996336807936,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201699,1183803488695918594,,SNS-1-2020,,0,neutral,anticipation,0,0,0,0,2
20201700,1183803462829662212,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201701,1183803096427847682,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201702,1183802838385922050,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201703,1183802359920693249,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201704,1183802140143378433,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201705,1183801766971936768,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201706,1183801400628789248,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201707,1183801033216143360,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201708,1183800893143158785,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201709,1183800332780032005,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201710,1183799493306863616,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201711,1183797905808936962,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201712,1183797148741263365,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201713,1183796788144345088,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201714,1183796489711161345,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201715,1183795955935653893,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201716,1183795794522071041,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201717,1183794940402393089,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201718,1183794349504684032,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201719,1183794094553870337,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201720,1183793942204239872,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201721,1183793660896448512,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201722,1183793555107733504,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201723,1183793305580011522,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
20201724,1183792768956747776,,SNS-1-2020,,0,positive,joy,0,0,0,0,0
